"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
-29.7999 -3.905259 15.00381 4.023538 29.99665 4.004471 1.452228 -5.926463
-29.92544 -3.748831 14.99678 4.042804 29.97453 4.021328 1.604591 6.822301
-29.83763 -3.803278 14.92995 4.036815 30.02105 3.997692 -8.505772 10.01691
-29.76588 -3.815384 15.01422 3.963012 30.08587 4.047993 7.951373 1.612388
-29.70667 -3.889531 15.02935 3.94523 30.02372 3.99937 10.07839 -0.4947223
-29.58003 -3.877944 14.91569 4.026153 30.16388 4.02228 -7.144317 7.338075
-29.98231 -3.854331 14.98345 4.025878 30.10902 4.039164 6.545425 -0.5557714
-29.53093 -3.817368 14.98281 4.025795 30.06957 4.030435 14.08184 1.694413
-29.95588 -3.854791 14.88372 3.934429 30.11882 4.056261 -18.55817 9.125148
-29.80996 -3.804888 14.90309 3.965008 30.08138 3.973927 8.869712 -2.821279
-29.76541 -3.897654 14.74937 4.141374 30.0962 3.982759 -13.00974 -1.838119
-29.95619 -3.739933 14.7759 4.053674 30.13134 4.09049 -18.58794 -1.211669
-29.69921 -3.859368 14.85166 3.962955 30.03792 4.00499 -15.0163 11.62441
-29.90223 -3.738833 14.8648 4.026783 30.19289 4.010279 -14.85856 6.119985
-30.14267 -3.711249 14.84858 3.983701 30.13668 4.018129 -19.82782 4.40868
-29.73494 -3.727776 14.80446 4.082105 30.06411 4.027956 -7.161915 6.462777
-29.59772 -3.965625 14.84964 4.050866 30.00463 4.004595 0.7984974 -1.232326
-29.73633 -3.805619 14.91002 4.02026 29.97479 4.002632 7.403065 -6.868818
-29.72814 -3.770403 14.91765 3.97799 30.03372 3.994701 5.060924 -5.963337
-29.77304 -3.93244 14.84646 4.043766 30.04721 3.991764 7.347448 8.376073
-29.82538 -3.817848 14.818 4.044117 30.11445 4.037079 7.39481 1.047041
-29.97254 -3.906184 14.72465 3.980907 30.1563 4.009367 7.268264 -0.8466835
-29.7604 -3.875163 14.70697 4.093823 30.20124 4.008177 9.614131 1.223998
-30.05228 -3.94496 14.73749 4.018475 30.17922 4.023266 0.1448071 1.667976
-29.87608 -3.915755 14.79364 3.959239 30.09331 3.983101 8.797793 -4.765969
-29.87292 -3.891665 14.839 4.041274 30.09971 3.972117 -7.945575 -13.89194
-29.95943 -3.888852 14.63789 4.074482 30.12448 4.018073 -3.60369 -19.46572
-30.26743 -3.81387 14.73338 4.082184 30.19497 4.005262 -3.729705 0.3485128
-30.12986 -3.762204 14.94617 3.974963 30.16507 4.045572 -13.3174 -3.380159
-29.73654 -3.876811 14.94392 4.047845 30.02619 4.02871 -1.202076 0.2621578
-29.90347 -3.8966 14.92891 4.084272 30.11202 4.043672 -8.988762 9.033564
-30.15384 -3.82563 14.85647 4.064221 30.09654 4.024128 -2.373374 -6.843084
-30.17787 -3.775798 14.96472 3.988379 30.11445 3.961803 11.08943 -3.438504
