"p_1" "p_2" "p_3"
0.3087716 0.3014533 0.389775
0.3025982 0.3149911 0.3824107
0.2959351 0.3091059 0.394959
0.3150607 0.3006224 0.3843169
0.3119537 0.2998511 0.3881953
0.3041394 0.3239202 0.3719404
0.2897988 0.3225612 0.3876401
0.3023118 0.298751 0.3989372
0.3038136 0.314319 0.3818674
0.2945397 0.3168687 0.3885916
0.2893351 0.310836 0.3998289
0.3024795 0.3384047 0.3591158
0.3013585 0.3266323 0.3720092
0.312807 0.3169472 0.3702458
0.3016684 0.2985638 0.3997678
0.3092161 0.2869734 0.4038105
0.2783267 0.3095886 0.4120848
0.3067366 0.3085475 0.3847159
0.3041951 0.2887006 0.4071043
0.2978768 0.314419 0.3877042
0.3189923 0.2904601 0.3905476
0.2814865 0.3122163 0.4062972
0.2828586 0.2988836 0.4182578
0.3163796 0.3060035 0.3776169
0.3111631 0.2968793 0.3919577
0.3139777 0.2868076 0.3992148
0.311974 0.3006362 0.3873898
0.3010469 0.3044722 0.3944809
0.2723532 0.3156166 0.4120302
0.2845996 0.306347 0.4090534
0.282338 0.3119556 0.4057064
0.2924371 0.2893378 0.4182251
0.3057298 0.2951647 0.3991055
0.3203525 0.3195062 0.3601413
0.3017442 0.313695 0.3845608
0.2861656 0.2956603 0.4181741
0.2925987 0.3180357 0.3893656
0.3185294 0.3149247 0.3665459
0.3000649 0.3240011 0.375934
0.2917869 0.2901201 0.418093
0.2786273 0.2968733 0.4244994
0.2857909 0.2995178 0.4146913
0.3000336 0.3136302 0.3863362
0.2898714 0.3154425 0.3946861
0.3273094 0.2963002 0.3763904
0.272304 0.3270391 0.4006569
0.2982072 0.3198464 0.3819464
0.2981584 0.305556 0.3962856
0.2829811 0.3216063 0.3954126
0.287087 0.311583 0.4013299
0.292012 0.3126814 0.3953066
0.2900097 0.3163501 0.3936402
0.3024855 0.3041542 0.3933603
0.2962114 0.3166385 0.3871501
0.2790022 0.3287285 0.3922692
0.286345 0.2866581 0.4269969
0.3164649 0.2836622 0.3998729
0.2913277 0.3412006 0.3674717
0.317989 0.2845678 0.3974432
0.3065014 0.3047273 0.3887713
0.3045817 0.2883048 0.4071135
0.2992148 0.3194602 0.381325
0.2964231 0.3162165 0.3873604
0.2803596 0.3161812 0.4034592
0.2911274 0.3206478 0.3882248
0.2854433 0.3023984 0.4121584
0.3062623 0.3085296 0.3852082
0.2735575 0.3218674 0.4045752
0.2837575 0.3224841 0.3937583
0.3147022 0.2996919 0.385606
0.3053129 0.3207935 0.3738937
0.3015347 0.3282251 0.3702402
0.2844066 0.2921069 0.4234865
0.2786359 0.322041 0.3993231
0.300894 0.3086955 0.3904105
0.3164884 0.2804062 0.4031053
0.3174827 0.3016685 0.3808487
0.3214035 0.3019159 0.3766806
0.2923362 0.3179757 0.3896881
0.3042419 0.3008122 0.3949459
0.2816808 0.3359705 0.3823487
0.3052455 0.325103 0.3696515
0.2960451 0.330678 0.3732769
0.2984196 0.2913558 0.4102247
0.3167518 0.3057625 0.3774858
0.3049255 0.2893231 0.4057514
0.2954381 0.3267925 0.3777694
0.2977006 0.3027726 0.3995268
0.295361 0.3210437 0.3835953
0.2818827 0.3030588 0.4150586
0.291418 0.2890582 0.4195238
0.312997 0.2992398 0.3877632
0.3012473 0.302295 0.3964577
0.3126004 0.2980301 0.3893695
0.2969701 0.313698 0.3893319
0.2944129 0.3088064 0.3967807
0.2991873 0.3232754 0.3775373
0.300964 0.3071899 0.3918461
0.2881695 0.2847595 0.4270711
0.293991 0.3096621 0.3963469
0.2938344 0.294085 0.4120806
0.2631755 0.3081225 0.428702
0.2931092 0.3105098 0.396381
0.2945376 0.293858 0.4116044
0.2945433 0.3056736 0.3997831
0.2963012 0.2913117 0.4123871
0.3065158 0.3142219 0.3792623
0.3057285 0.2993895 0.3948819
0.3220111 0.315861 0.3621278
0.2900165 0.3170134 0.3929702
0.308325 0.3165142 0.3751608
0.2943364 0.3128614 0.3928023
0.2956404 0.3253367 0.3790229
0.2892415 0.2863161 0.4244425
0.2988898 0.3286936 0.3724166
0.2916161 0.3152656 0.3931183
0.312261 0.3133014 0.3744376
0.2938559 0.2937138 0.4124303
0.2867547 0.3105921 0.4026532
0.2856033 0.3250553 0.3893414
0.3170571 0.2905601 0.3923828
0.3058046 0.3123489 0.3818465
0.31306 0.2947243 0.3922157
0.2681546 0.3333206 0.3985248
0.2813954 0.3340948 0.3845098
0.2642418 0.3161595 0.4195987
0.315096 0.3058825 0.3790215
0.2858979 0.3302951 0.383807
0.2863688 0.3214912 0.39214
0.3343753 0.3100472 0.3555775
0.30212 0.3177087 0.3801713
0.3064703 0.3108982 0.3826314
0.3065361 0.3244704 0.3689935
0.3037214 0.2854551 0.4108235
0.3027783 0.3077122 0.3895095
0.3110758 0.3025311 0.3863931
0.2902171 0.3264946 0.3832884
0.3170928 0.3133845 0.3695227
0.2663729 0.3407757 0.3928514
0.2604997 0.3288851 0.4106152
0.2944666 0.3170238 0.3885096
0.2829514 0.2956687 0.42138
0.2989709 0.314973 0.3860561
0.3201879 0.3133838 0.3664282
0.305653 0.3034488 0.3908983
0.3060919 0.3133213 0.3805868
0.3057987 0.3077047 0.3864965
0.2690283 0.296908 0.4340638
0.3138136 0.3120238 0.3741627
0.2993324 0.3079548 0.3927129
0.2775705 0.3212937 0.4011357
0.300327 0.3193569 0.3803161
0.3018787 0.3263879 0.3717334
0.2945098 0.3233202 0.38217
0.2892342 0.316049 0.3947168
0.2891231 0.2931615 0.4177154
0.2928773 0.2900091 0.4171137
0.288661 0.3235402 0.3877988
0.297508 0.322836 0.379656
0.2932616 0.3304831 0.3762552
0.2965555 0.3136196 0.3898249
0.291943 0.2887089 0.4193481
0.2928434 0.3105854 0.3965713
0.294224 0.3159338 0.3898423
0.2930611 0.3082439 0.3986951
0.3120726 0.2899749 0.3979525
0.2937149 0.3102272 0.3960579
0.314374 0.2967186 0.3889075
0.2705883 0.3429896 0.3864221
0.3038015 0.3055324 0.3906661
0.3045993 0.304761 0.3906397
0.3050189 0.3226101 0.372371
0.3160745 0.3025578 0.3813677
0.2874643 0.2944429 0.4180928
