"comp1" "comp2" "comp3"
-2.656883 1.034333 -2.174889
-2.892024 0.9833166 -2.087369
-2.976742 1.045921 -2.103327
-3.061571 0.9829762 -1.940346
-2.671602 0.9903679 -2.002162
-2.750338 1.000491 -1.942665
-2.84549 1.025607 -2.095598
-2.882335 0.9569674 -2.131807
-3.08086 1.040218 -2.055558
-3.329438 1.101008 -2.007788
-3.286358 1.221858 -2.112668
-3.181862 1.213504 -2.007317
-3.276697 1.157547 -2.077936
-2.947083 1.151367 -2.086487
-3.052612 1.003873 -2.089837
-3.225461 1.245868 -2.375176
-3.020251 1.181612 -2.251391
-3.135565 1.166945 -2.283236
-2.955396 1.079333 -2.209552
-3.253973 1.111487 -2.237237
-3.192934 1.074936 -2.033571
-2.947324 1.170112 -2.030054
-2.983609 1.154279 -2.096897
-2.809747 1.176437 -2.056975
-3.021203 1.254924 -2.051091
-3.220485 1.262957 -1.975762
-3.063198 1.250446 -2.206746
-3.174274 1.124925 -2.1502
-2.859112 1.158734 -2.034428
-3.054969 1.024372 -2.110522
-2.634834 1.095466 -2.145834
-2.661968 1.193351 -2.019102
-2.887015 1.200978 -1.958892
-2.642986 1.216352 -1.90454
-3.197595 1.047758 -2.00878
-2.703796 1.002123 -2.027782
-2.779935 1.085565 -1.996215
-2.718957 1.046836 -2.013887
-2.852354 0.9337264 -2.088837
-2.814242 0.9877725 -2.036954
-2.731487 1.005124 -1.956425
-2.821163 0.9763539 -2.033923
-3.098606 1.038395 -2.017003
-3.047779 1.030171 -2.011505
-2.778957 1.137797 -2.03667
-2.902228 1.107532 -1.95091
-3.039344 1.084582 -1.789375
-2.886544 1.162614 -1.822239
-2.974233 1.148471 -1.82803
-2.896103 1.215926 -1.979744
-2.739183 1.193979 -2.121437
-2.747064 1.16187 -2.050895
-3.015713 1.198233 -2.091586
-2.832023 1.237049 -2.113276
-2.539454 1.219588 -2.154222
-2.789463 1.244938 -2.236574
-3.044075 1.198256 -2.124569
-2.787528 1.189271 -2.226152
-3.072974 1.246818 -2.325075
-3.119323 1.230938 -2.207785
-3.014842 1.256344 -2.237272
