"p_1" "p_2" "p_3"
0.05546735 0.7822221 0.1623105
0.05797616 0.7982161 0.1438077
0.05087705 0.7857345 0.1633884
0.05236608 0.7696385 0.1779954
0.05620814 0.7822581 0.1615337
0.05382282 0.7704165 0.1757606
0.05478164 0.7742984 0.1709199
0.0542595 0.7906904 0.1550501
0.03344836 0.8061976 0.160354
0.03371567 0.7983881 0.1678962
0.04265202 0.8022045 0.1551435
0.05536454 0.7801233 0.1645121
0.04817081 0.7881206 0.1637085
0.05444558 0.7810183 0.1645361
0.07248124 0.7600853 0.1674334
0.05421031 0.7906969 0.1550928
0.05352883 0.7907657 0.1557055
0.04732924 0.8032285 0.1494423
0.05378926 0.8016296 0.1445811
0.05063321 0.7880455 0.1613213
0.06591525 0.7747118 0.1593729
0.05430395 0.7540572 0.1916389
0.05881627 0.7803071 0.1608766
0.05092883 0.8000167 0.1490545
0.05790575 0.7612989 0.1807954
0.05169552 0.7856281 0.1626764
0.04951795 0.8013202 0.1491619
0.06081698 0.7940335 0.1451495
0.04242923 0.7911082 0.1664626
0.04516203 0.7863431 0.1684949
0.06036989 0.7716745 0.1679556
0.04428969 0.7589686 0.1967417
0.05126199 0.7685061 0.1802319
0.05766962 0.7861618 0.1561686
0.05315371 0.7694313 0.177415
0.04754119 0.7575874 0.1948714
0.0754611 0.7555238 0.1690151
0.05801355 0.770007 0.1719794
0.06308216 0.7676623 0.1692555
0.0467145 0.7943835 0.158902
0.04742541 0.7848676 0.167707
0.05525382 0.7889391 0.1558071
0.05361829 0.7871846 0.1591971
0.0485608 0.7803139 0.1711253
0.05613516 0.7560775 0.1877873
0.04754055 0.7700125 0.1824469
0.05512982 0.767276 0.1775942
0.05467919 0.7713245 0.1739963
0.04873928 0.7759315 0.1753292
0.05295439 0.7851873 0.1618583
0.05812008 0.7800808 0.1617992
0.04484776 0.7785767 0.1765755
0.07459479 0.7462555 0.1791497
0.05803668 0.76745 0.1745133
0.05611872 0.7881018 0.1557795
0.0490815 0.7660666 0.184852
0.05287385 0.7621972 0.184929
0.0502416 0.7702762 0.1794822
0.04570703 0.7939993 0.1602936
0.05129195 0.7662424 0.1824656
0.04902479 0.7935491 0.1574262
0.06050805 0.7721759 0.167316
0.04550215 0.791322 0.1631758
0.06068313 0.7931037 0.1462132
0.04400576 0.7758266 0.1801676
0.05538537 0.7650363 0.1795783
0.04974534 0.7900246 0.1602301
0.06114061 0.7750926 0.1637668
0.04747584 0.7885737 0.1639505
0.04925109 0.7767071 0.1740418
0.04168592 0.781478 0.1768361
0.05768048 0.7812001 0.1611194
0.05487062 0.7735498 0.1715796
0.05265551 0.7895126 0.1578318
0.05687277 0.7853352 0.1577921
0.04932413 0.798585 0.1520909
0.05504946 0.7652233 0.1797272
0.06761572 0.7616934 0.1706909
0.05602083 0.7850604 0.1589187
0.05944558 0.7765619 0.1639926
0.04953945 0.7917212 0.1587393
0.05642925 0.7674348 0.176136
0.05173939 0.7799746 0.168286
0.05110594 0.7847777 0.1641164
0.06136977 0.7773912 0.161239
0.04960249 0.7876349 0.1627626
0.04591325 0.785439 0.1686477
0.06624674 0.7741914 0.1595619
0.04531755 0.7956314 0.159051
0.06234295 0.7809089 0.1567482
0.05207629 0.7871861 0.1607376
