"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3"
29.91841 4.090552 -30.11572 -3.879923 14.77299 3.923566
29.95787 3.963208 -29.94663 -3.813263 14.53125 3.955612
30.07603 4.220063 -30.23292 -3.852578 14.61164 4.110958
30.1806 4.127633 -30.19883 -3.97275 14.61066 4.08008
29.69056 3.914436 -30.3195 -4.033479 14.67574 4.01873
29.9246 4.062975 -30.36671 -3.904696 14.78205 3.975486
30.22718 3.896687 -30.06448 -3.974491 14.55415 4.018572
30.33892 3.91017 -30.18073 -3.893746 14.53475 3.970972
29.96634 4.064402 -30.17096 -3.970648 14.4371 4.000351
29.89952 3.9541 -30.08273 -3.949812 14.40151 4.001913
30.12417 3.965812 -30.12779 -3.875754 14.75548 4.041271
30.23207 3.770142 -29.95647 -3.897135 14.93353 4.244269
30.00288 3.969507 -30.11756 -3.920638 14.65003 3.93864
30.13599 4.022448 -30.05245 -3.878205 14.5677 4.076823
30.01634 4.009747 -30.42098 -3.946398 14.37886 4.036233
30.04744 3.83615 -30.062 -3.935513 14.54422 4.030549
30.12025 3.927646 -30.37208 -3.85811 14.49218 3.924631
30.15978 3.947351 -30.09966 -3.941459 14.00846 4.083499
29.98432 4.033934 -30.12756 -3.905789 14.15513 3.962355
30.17437 3.978356 -29.98759 -3.997076 14.609 3.945912
29.9131 4.111935 -30.00124 -3.953903 14.67736 4.069922
29.94259 3.965473 -30.11273 -3.904062 14.68119 4.007345
30.34059 3.941098 -30.15606 -3.829913 14.89575 4.00893
30.1922 3.769367 -30.34113 -3.921779 14.49717 4.074929
30.27667 3.7354 -30.07015 -3.999769 14.64764 4.135507
29.98326 3.827049 -30.17155 -4.005625 14.7918 4.05005
30.18118 3.849605 -29.96105 -3.928333 14.92211 4.091136
30.11152 3.990255 -30.28866 -3.962638 14.33858 3.93554
30.16215 3.978144 -30.32741 -3.990108 14.45256 4.016107
30.18071 3.910941 -29.94532 -3.981859 14.56182 4.039173
30.31161 3.92935 -29.82314 -3.878818 14.88846 4.080168
30.25736 4.018973 -30.01792 -3.863495 14.44959 4.006325
29.99518 4.146357 -30.03706 -3.927285 14.45772 4.128224
30.07678 4.007556 -29.90561 -4.004125 14.56697 4.028527
30.35853 3.849712 -30.35154 -3.871531 14.53081 3.971141
30.25879 3.989358 -30.13475 -3.930528 14.6169 4.028571
30.09794 4.121765 -29.96503 -3.988079 14.89951 4.048229
29.99781 4.054188 -30.08935 -3.96707 14.78108 3.962932
30.21319 4.039593 -29.93788 -3.98662 14.80965 4.074364
30.09651 3.979259 -29.99932 -3.931666 14.97653 3.992105
30.25877 3.757798 -30.19638 -4.0311 14.59606 4.130676
30.08865 3.985731 -30.33647 -3.86537 14.74974 4.077833
29.96507 3.96102 -30.16022 -3.877926 14.63554 4.085643
30.30811 4.057499 -30.03562 -3.959414 14.8478 3.985115
30.18849 4.114391 -30.08514 -3.873015 14.83215 4.084181
30.14666 4.052407 -30.0621 -3.938597 14.52045 4.045662
29.91333 3.943483 -30.08258 -3.952757 14.70658 4.143007
29.9119 4.026462 -29.99954 -3.870218 14.50822 3.926581
29.91605 3.92607 -30.17431 -4.029232 14.35801 4.086102
30.11329 3.992854 -30.10858 -3.94017 14.40334 4.00057
30.04986 4.058538 -30.26886 -3.985579 14.50979 4.04588
29.86627 3.858023 -30.01188 -4.005021 14.5178 4.009671
30.04049 4.01868 -30.08941 -4.01209 15.09757 4.091236
30.02417 3.875841 -30.379 -3.949703 14.56018 4.017031
30.31351 4.09873 -30.37747 -3.914267 14.8608 4.015611
30.1696 4.070399 -30.16988 -3.968139 14.75449 4.01703
30.37942 3.885904 -30.29063 -3.994084 14.79875 4.112739
29.99846 4.088837 -30.17699 -3.931103 14.88135 3.998806
29.98225 4.016802 -30.20776 -4.000001 14.8666 3.987436
29.92705 3.988998 -30.18287 -3.895453 14.64164 4.040413
30.14783 3.902601 -30.10735 -3.904598 14.72734 4.076019
30.06519 3.945253 -30.25956 -3.914097 14.88591 4.049094
30.08686 3.932095 -30.08205 -3.918267 14.99531 3.819744
30.2165 3.925122 -30.22359 -3.960817 15.03244 3.999187
29.89769 3.817092 -30.25536 -3.924405 14.64834 4.022042
30.16449 3.90602 -30.08166 -3.873044 14.83784 4.070528
30.0535 4.0825 -30.05665 -3.997154 14.5076 4.138233
30.27902 3.868731 -30.16741 -3.936163 14.3564 4.053679
30.34419 3.855863 -30.266 -3.904467 14.32163 4.061341
30.31804 3.998419 -30.28741 -3.926412 14.24588 4.176674
30.16799 3.956826 -29.99406 -3.982059 14.59509 4.033884
30.11711 3.965763 -29.94777 -3.896417 14.64482 3.994808
30.48465 3.987824 -30.04877 -3.875669 14.35091 4.033802
30.365 3.950106 -30.18014 -3.915665 14.33983 4.095759
30.31633 3.954903 -29.85742 -3.948073 14.48909 3.998999
29.84572 3.938274 -30.33808 -3.902156 14.46277 3.947288
30.2893 3.929425 -30.17618 -3.917986 14.6087 3.990212
30.1569 3.945903 -30.18172 -3.929478 14.82496 3.964081
29.96743 3.93551 -30.09963 -3.883555 14.53921 3.981122
30.21854 3.746022 -30.00933 -3.869343 14.71984 3.89898
30.41161 4.035362 -30.07395 -4.021713 14.57144 3.942791
30.40211 4.026479 -30.14003 -3.820882 14.67749 4.086674
30.29898 3.979534 -30.15917 -3.970417 14.64975 3.97653
30.45714 3.94278 -30.19165 -3.859808 14.79308 4.039883
30.20529 3.888352 -29.97383 -3.894451 14.64369 4.018174
29.91809 3.993345 -29.88549 -3.836464 14.87734 4.059428
30.42343 4.072267 -30.06758 -3.946774 14.75318 4.000054
30.26066 4.037514 -29.97561 -3.876463 14.90799 3.96178
30.37327 3.809877 -30.06845 -3.891843 14.77114 4.082159
30.11559 3.969138 -30.05267 -3.966051 14.78666 4.112083
30.41687 3.841898 -30.05223 -3.967036 14.67424 4.015364
30.21481 3.922204 -30.14289 -3.975994 14.41046 3.919571
30.42175 3.92459 -30.12694 -3.934458 14.20646 3.975013
30.0139 4.069252 -30.21922 -4.018418 14.603 3.935872
30.1978 3.825776 -30.32003 -3.983778 14.60615 3.997825
30.56074 3.958174 -30.42794 -3.965845 14.69773 4.195013
30.24523 3.972719 -30.41478 -3.922377 14.64375 3.810922
30.33282 4.027065 -30.2176 -3.984096 14.44962 4.12884
30.3192 3.943477 -30.07509 -4.020911 14.30191 3.963397
30.33568 3.959103 -30.18824 -3.903153 14.40019 4.008493
30.08717 3.941827 -30.2071 -3.816966 14.68293 3.997724
30.22678 3.904683 -30.14947 -3.840019 14.68031 3.915157
30.18501 3.894508 -30.07348 -3.850472 14.70179 3.951098
30.12703 3.939148 -30.26209 -3.920365 14.71611 4.001057
30.04276 4.03888 -30.25859 -3.809634 14.55891 4.01464
30.12382 4.068905 -30.0373 -3.912941 14.69512 4.069123
30.10257 3.99534 -30.21151 -3.954316 14.79193 4.143402
30.21801 4.102689 -30.18827 -3.931558 14.72935 4.098902
30.19097 3.976924 -30.2307 -3.878949 14.59003 3.968589
30.25281 3.978039 -30.14666 -3.889416 14.7755 4.116107
30.33033 3.984797 -30.34777 -3.898844 14.71901 3.958144
30.20317 3.882798 -30.18544 -3.897558 14.67638 3.801046
