"u.bar" "t.bar"
0.9592163 1.119205
1.004345 1.095438
0.9999283 1.105196
0.9850347 1.079515
1.021798 1.07666
0.9877232 1.085494
1.039845 1.059833
1.020522 1.099264
0.9986697 1.151784
1.007781 1.083448
1.013272 1.090332
0.9873767 1.090639
0.9844833 1.082966
1.020117 1.057862
1.031371 1.055998
0.9893409 1.096681
1.040038 1.10013
0.9761475 1.067718
1.024133 1.136281
0.9770871 1.152926
0.9684045 1.098246
1.048433 1.165689
0.9986297 1.090159
1.033365 1.085847
1.001931 1.109614
1.000655 1.115692
0.9794318 1.053952
1.002937 1.088686
1.022576 1.051777
0.9903023 1.107829
0.9801337 1.118915
0.9865855 1.105027
0.9760118 1.139072
0.966301 1.185195
1.010689 1.150461
0.987274 1.139172
0.987828 1.144413
1.006621 1.167158
0.9600105 1.198902
1.015928 1.174258
1.002289 1.200912
1.007075 1.169182
1.030817 1.104543
0.989535 1.110079
1.026567 1.093539
1.025094 1.061631
1.00656 1.094328
0.9694971 1.095178
1.035853 1.091598
1.003047 1.051825
1.035514 1.119057
0.9735524 1.13332
0.9749996 1.142564
0.9927546 1.098867
1.015108 1.090331
1.052697 1.097054
0.9950477 1.075603
1.017202 1.081508
0.9752488 1.024574
1.034226 1.062146
1.03729 1.06715
0.9763215 1.087824
0.9972428 1.089976
1.038644 1.162192
0.9620905 1.147801
1.025635 1.132841
0.9422194 1.209949
1.001872 1.115654
1.037803 1.120668
0.9697375 1.191391
0.9656272 1.157961
0.9966799 1.16898
1.01695 1.062265
0.999587 1.113892
0.9837391 1.144699
1.008362 1.123333
1.022584 1.090435
1.011591 1.126238
1.045658 1.107979
1.046633 1.103708
1.029491 1.114855
1.01859 1.130823
1.029806 1.094763
0.9849178 1.122589
0.9837227 1.153285
0.9939071 1.172596
0.973693 1.128471
0.9900837 1.120273
1.048499 1.108833
0.9913783 1.136495
0.9978046 1.132031
0.9934147 1.155753
1.044976 1.1111
0.9813945 1.109571
1.009086 1.107895
0.9970532 1.092469
1.027918 1.089966
1.014615 1.056479
0.9935785 1.061685
0.9932213 1.061016
1.038303 1.094266
0.9825597 1.106201
0.9660968 1.132463
1.008017 1.100889
1.049348 1.059053
0.9898793 1.068623
1.032843 1.06437
1.007849 1.070616
1.080234 1.082271
1.019564 1.097742
1.014976 1.080414
0.9828828 1.081702
1.048078 1.065036
1.015133 1.088832
1.018808 1.082101
0.9835647 1.084688
1.014536 1.113708
1.017136 1.124831
0.9951586 1.173059
1.012324 1.155645
0.9847715 1.161844
0.9448781 1.148592
0.9797962 1.105235
0.9962124 1.122757
1.01073 1.136437
0.9905977 1.152047
0.9747155 1.257148
0.9480437 1.261244
0.992958 1.16773
1.027428 1.136143
0.9745809 1.109068
0.9750573 1.100693
1.055192 1.082072
1.030336 1.119576
0.9938145 1.135894
0.9922764 1.112326
1.020196 1.11185
0.9960927 1.061761
0.9891579 1.125224
0.9856943 1.069071
1.031009 1.084699
1.010259 1.147852
0.9785247 1.121307
1.00195 1.126015
1.00817 1.104335
1.044679 1.071248
1.022265 1.04969
1.006377 1.105329
1.011125 1.101394
0.9787911 1.153351
0.9699741 1.178088
0.9832605 1.164468
0.9900711 1.134403
0.9955066 1.10527
1.021463 1.100708
0.9946614 1.114324
0.9616336 1.133468
1.028032 1.098777
0.9897061 1.089268
1.012699 1.071828
1.045814 1.076742
1.020486 1.088147
1.025178 1.107063
0.9902226 1.18336
0.9854815 1.167289
1.000139 1.123723
0.981549 1.142815
1.007275 1.193104
1.005321 1.138022
1.006023 1.095986
1.023735 1.083676
1.005977 1.120534
1.020423 1.18473
0.998566 1.190194
1.015498 1.256146
0.982104 1.209519
1.023813 1.173561
0.9993566 1.141117
0.9856615 1.17064
0.9603049 1.130906
0.995855 1.145979
0.9726847 1.112209
0.9654182 1.085344
0.9755206 1.090805
1.002106 1.118267
1.079714 1.107654
0.9445031 1.15207
1.016472 1.092743
1.023624 1.080399
1.016012 1.048554
0.9940664 1.087051
1.04107 1.067459
0.9962 1.093771
1.01562 1.135218
0.9845702 1.143492
1.000935 1.164789
0.9568745 1.210656
0.9460705 1.223146
0.9660378 1.159901
1.027435 1.153
0.9705559 1.223157
1.036917 1.211696
1.032778 1.171457
0.9589021 1.1448
0.9940578 1.120904
0.9848882 1.128287
0.9762186 1.145054
0.9879313 1.134319
0.9987842 1.113667
1.008949 1.149911
1.045432 1.116002
1.00751 1.139203
1.022039 1.121025
0.9963663 1.049906
1.003472 1.061983
0.9817693 1.103447
1.019806 1.058875
1.023869 1.119838
0.9664219 1.152831
0.9916188 1.143301
1.006941 1.072317
1.026848 1.058996
1.041297 1.05869
0.9828252 1.034714
1.081747 1.055109
1.039134 1.089675
0.9867291 1.133212
1.060568 1.140067
1.054961 1.198936
0.978736 1.190365
0.9895958 1.134559
1.014587 1.075171
1.034961 1.114599
1.002211 1.108107
0.9932504 1.107411
0.9599283 1.06616
1.003796 1.136954
0.9863128 1.13939
1.01916 1.113087
1.067986 1.05744
1.003675 1.023899
1.011523 1.003658
1.018536 0.9997183
1.023353 1.008101
1.020567 1.049804
1.010255 1.052596
1.007821 1.107341
1.007838 1.067341
0.999025 1.104021
0.9750793 1.116666
0.9933194 1.091869
1.024631 1.084874
0.9887821 1.051841
1.013326 1.135988
0.9983466 1.089339
1.034034 1.12452
1.015431 1.114675
0.9936266 1.093574
0.9747845 1.124044
1.050083 1.123019
1.023765 1.111737
1.000347 1.045356
0.9862888 1.089722
1.020902 1.084524
0.9611126 1.090121
0.9757793 1.116275
0.9968776 1.084931
1.000999 1.095942
1.0028 1.068907
0.9894908 1.086796
1.020106 1.14151
0.9950985 1.147152
1.00714 1.141447
0.9781617 1.119849
0.9962507 1.110213
1.048546 1.089335
1.004922 1.057395
1.021407 1.066207
1.039617 1.053649
0.9966225 1.098253
1.036955 1.087361
1.027221 1.078957
0.9578139 1.122962
0.9506205 1.12566
1.006312 1.087717
0.9871302 1.071565
0.9473607 1.089029
0.9695251 1.10906
0.9913572 1.133414
0.9692668 1.186211
0.9507762 1.190379
0.9516654 1.184092
0.9596697 1.205368
0.9525739 1.299233
1.014385 1.304117
0.9798497 1.21278
0.9927256 1.13849
0.9989194 1.097544
0.9955506 1.135982
0.9895872 1.138403
0.9839339 1.165936
0.9699797 1.10086
0.9501023 1.089746
1.022073 1.101341
1.006401 1.092995
0.9995962 1.047633
1.075298 1.055358
0.9924562 1.042703
1.023947 1.062078
1.042443 1.108662
1.023769 1.063156
0.9885529 1.102001
0.9654999 1.12139
1.001569 1.124897
1.012163 1.063348
0.9891357 1.094068
1.003404 1.09446
0.9920491 1.091317
1.023887 1.075767
1.047569 1.050661
0.9829947 1.055072
0.9959712 1.103095
0.993967 1.091884
0.9922306 1.139389
0.9952077 1.132885
1.016446 1.107145
0.9844166 1.158529
0.9693914 1.146096
1.003378 1.152069
0.9832569 1.10412
1.002793 1.120409
0.9886249 1.131935
