tau2_1 tau2_2 tau2_3 tau2_4 
0.1915403 0.05501539 0.3202952 6.004594 
0.3146754 0.1097258 0.03001651 1.24504 
0.3131764 0.2027738 0.03973762 3221.224 
0.5602135 0.1208072 0.3730753 234453.6 
0.7628159 0.2378222 0.05370505 0.02181521 
0.1776225 0.09069653 0.1298111 584.5326 
0.1092009 0.0661279 0.03533044 0.5540829 
0.7583429 0.07672604 0.1951521 245.9681 
0.04879343 0.04909543 0.07546265 588.7024 
0.06391158 0.1189921 0.6743346 112.9648 
0.1378924 0.09365478 0.2192314 21.79466 
1.477259 0.06609016 0.04259121 743.6387 
0.5887088 0.1288347 0.03385756 4.616619e+14 
0.8035552 0.1184271 0.06720141 2585.114 
0.2912844 0.1702955 0.13615 1293674541 
0.2207993 0.06736049 0.03317733 0.5646189 
0.06699014 0.2437061 0.1971551 0.107209 
0.02912554 0.07824403 0.0352724 39354.72 
0.3577571 0.2358012 0.04596344 5.975485 
0.6946118 0.09954115 0.5473593 1.067103e+12 
0.2794801 0.04205579 0.2215799 6751994 
0.2088183 0.01759831 0.1851458 256.3283 
0.1263538 0.2157798 0.8322134 72369.58 
0.11607 0.5884348 0.08226725 709.2277 
0.5087438 0.0554168 0.1797583 3953.791 
0.03475593 0.08872087 0.1325866 112527.2 
0.1214263 0.01410531 0.06632306 418.1523 
0.02042442 0.06140707 0.2369035 93.31198 
0.2771207 0.06905676 0.2596786 0.04150753 
0.06136956 0.08002673 0.1028594 0.2703525 
0.04997545 0.1123075 0.1633058 0.3612067 
0.09640719 0.06993132 0.05507094 0.2330596 
0.09430209 0.02500018 0.7429877 1.2219 
0.5079458 0.01822109 0.09123497 143.4753 
1.143482 0.01951395 0.3264304 0.02994554 
0.05064851 0.1689504 0.1134518 0.27021 
0.1919259 0.09259293 0.4213621 5239.432 
0.1713186 0.126217 0.0606999 0.7351403 
0.0379827 0.1561024 0.8916624 245.3955 
0.1401188 0.5000624 0.07072462 9974.471 
0.05321408 0.05557495 0.04260725 2.817402 
0.3633487 0.05845132 0.4563141 1.265703 
0.2217827 0.2091651 0.171207 11.64785 
0.5207056 0.1367365 0.3633009 1373.532 
0.3172831 0.06660081 0.3261763 102.3672 
0.4740537 0.01505518 0.99686 0.2296862 
0.04723488 0.1026753 0.1018891 13.80357 
0.2493274 0.1562655 0.2497919 193.5976 
0.4910915 0.06168415 0.1460773 0.08207573 
0.08600475 0.1393168 0.6043857 0.08176459 
0.4314223 0.04609379 0.1122859 5.912688 
0.2930222 0.09019686 0.5362051 2250.187 
0.1509144 0.1449477 0.2831698 0.06069986 
0.124984 0.1067392 1.315383 252035.1 
0.5766011 0.1126853 0.09383329 313.0533 
0.4487928 0.04749845 0.07256943 118.6483 
0.1110447 0.04331259 0.04259955 0.9555982 
0.02136064 0.01814785 0.04895912 3.018596 
0.08685006 0.08317933 0.2641199 271.9054 
0.1590346 0.1995258 0.04951382 38.94258 
0.7062374 0.212837 0.2282239 1.467398 
0.1313951 0.06280643 0.1450523 0.7828079 
0.3846902 0.1197694 0.1600401 346.37 
