Delta_1 Delta_2 Delta_3 Delta_4 
-1.544971 0.5684094 -5.920024 5.642648 
-1.938372 0.8959845 -5.34251 -0.4506276 
-2.563918 0.5635193 -5.290526 -14.11349 
-1.093152 0.5469345 -4.427293 3.335939 
-1.077816 0.9771324 -3.224137 10.88318 
-1.224013 1.00298 -4.891289 -17.5781 
-2.261073 0.9594072 -4.889016 22.30813 
-1.528997 0.6629244 -5.389158 -9.607718 
-2.08875 0.478134 -5.146795 5.235047 
-1.905151 0.3846707 -6.936913 9.755828 
-1.541182 0.5785022 -7.388268 -10.07556 
-0.4285707 0.680664 -6.785685 4.712047 
-2.049997 0.5238178 -5.866958 10.68865 
-0.9112809 0.6119215 -6.534822 0.8053029 
-1.326776 0.1679966 -5.465753 -3.277105 
-1.895637 1.138141 -4.643176 5.191757 
-1.953569 0.7725257 -4.166913 6.743581 
-2.133585 1.009752 -3.518356 14.34319 
-1.544812 0.6896395 -4.618425 -14.01096 
-1.350249 0.7722982 -4.999146 16.0804 
-1.986704 0.984076 -5.375774 -7.55384 
-2.218503 0.5009208 -4.320106 11.3093 
-1.884828 0.3426855 -4.438326 -1.186838 
-2.413633 -0.1385947 -5.209973 7.708507 
-1.874802 1.318281 -4.121808 -5.24485 
-2.065321 1.323917 -4.253007 4.587016 
-1.808492 0.9483604 -3.338718 -2.291465 
-1.889291 0.8150184 -4.484535 -11.75446 
-1.238821 0.4072099 -3.882321 -3.783533 
-1.494963 0.5013412 -3.751376 7.326132 
-1.530779 0.4952811 -3.128868 -19.5563 
-1.501751 0.8456813 -3.78721 -0.5190875 
-1.43841 0.9413486 -3.299654 18.2654 
-2.112739 0.9407101 -3.888718 -3.201273 
-1.152808 0.8916855 -4.676506 15.72045 
-1.903758 0.7460522 -4.568176 -5.011139 
-1.736179 0.6514751 -3.700458 15.58187 
-1.404771 0.5538592 -3.084276 -1.716523 
-1.864981 0.1455601 -3.480804 20.68589 
-1.562389 0.1854711 -3.944936 -1.382095 
-1.036932 0.7878182 -3.301987 -11.13733 
-1.358434 0.6386757 -4.130909 0.2401689 
-1.743864 0.8305228 -3.777966 -21.04101 
-1.259566 0.6509256 -4.76376 -1.341284 
-1.286487 0.5674201 -4.833372 2.427833 
-1.943786 1.134648 -4.678442 22.62186 
-1.653029 0.792785 -3.310078 -6.364877 
-1.02458 0.6054015 -3.642691 -13.89393 
-0.7758616 0.7243079 -4.008068 3.609098 
-0.9531108 0.647838 -3.947121 -5.525637 
