"beta1_1" "beta2_1" "beta1_2" "beta2_2"
0.4766698 3.835993 -13.7378 -3.782965
0.3679394 3.988615 -14.02612 -5.214309
0.9677003 3.886209 -17.99998 -4.893743
0.5905815 3.976781 -14.98719 -4.830208
-0.1577345 3.95704 -12.58734 -5.065009
0.1698778 3.938946 -14.48444 -5.466823
0.3839632 4.011056 -15.51663 -5.031825
0.1194637 4.038465 -15.90514 -5.737375
-0.2605937 4.056851 -10.2721 -8.106368
0.1297949 3.948025 -12.11927 -4.300754
0.09269886 3.997312 -12.09175 -8.299568
0.05236373 4.008731 -12.85194 -4.919227
0.7081506 3.897378 -14.76093 -7.060935
2.964406 3.917874 -27.51853 -2.57425
-0.179027 4.012315 -10.67315 -7.748466
0.2357304 3.958494 -13.56812 -2.777141
0.0007815837 4.038197 -13.45767 -5.043535
0.08212823 3.933803 -9.810499 -5.075044
0.009112806 3.954333 -11.07222 -5.997556
0.03608032 4.034815 -10.51146 -4.905196
0.3230384 3.998893 -12.83708 -4.955241
0.3295425 3.984563 -13.4753 -4.442142
-0.1774026 4.010357 -12.50861 -3.686074
-0.08071182 3.96755 -13.06644 -4.711747
0.4107704 3.955453 -11.44397 -4.845951
0.4386652 3.962444 -13.70061 -4.698067
0.2709005 4.000132 -14.18903 -4.916226
0.3238049 4.001511 -13.76186 -5.176131
0.0008127968 4.00847 -11.14032 -6.010588
0.4466368 3.902058 -11.36792 -5.690398
0.6995125 3.949992 -12.7721 -4.976254
0.1948189 3.974361 -13.40558 -4.588652
-0.3570631 3.968262 -11.16718 -4.581573
0.8264228 3.984705 -16.38183 -6.036103
0.3581902 3.941122 -13.49936 -6.443325
0.1532733 3.921565 -15.57068 -5.835908
0.06344746 3.937693 -15.30289 -7.970875
-0.1554014 3.921007 -11.93719 -4.895416
0.08549867 3.914067 -13.84787 -4.367398
0.07018732 4.023144 -11.17207 -7.792297
-0.1306435 3.997598 -9.297992 -13.47975
0.1603286 3.976304 -11.47946 -5.003942
0.0588848 4.016612 -13.74282 -5.135491
0.02228998 3.901617 -15.31941 -7.074696
-0.2386127 3.981101 -13.20833 -5.226372
-0.1188086 4.005155 -18.00645 -5.856702
-0.006396688 3.956679 -17.92079 -7.512705
0.4882995 3.994495 -19.9406 -8.295521
-0.124531 4.033774 -11.79813 -5.590997
-0.1741476 3.926795 -12.7475 -5.487137
0.1377731 3.926617 -14.25894 -2.917628
-0.101894 3.916453 -8.293855 -19.09597
-0.1335445 4.009084 -8.885249 -10.88283
-0.07787301 3.981756 -12.58645 -5.957605
0.2863762 3.906303 -10.73049 -6.442242
-0.07777663 3.999969 -12.84442 -4.703444
-0.1823735 3.983996 -12.34698 -4.560256
0.2590626 3.971287 -11.73044 -8.414818
-0.07461752 4.000548 -14.2637 -7.466217
-0.05090091 4.004412 -16.1888 -5.269161
-0.2836208 3.89917 -14.00456 -5.327217
0.07856968 3.99472 -16.47846 -4.755965
0.1591103 3.970544 -10.95213 -7.197684
0.070497 3.918872 -11.56856 -5.047254
-0.09707379 3.971716 -12.11579 -4.385465
-0.01721843 3.984899 -12.80918 -5.099823
0.1360091 3.95725 -13.78181 -6.019599
-0.1636467 3.994544 -9.268048 -7.992109
0.2326966 3.973618 -15.48613 -7.63284
-0.2400568 3.980252 -13.98961 -5.699328
-0.03509123 3.996348 -15.47533 -3.799938
0.677226 4.018836 -21.81251 -5.278548
0.5049693 3.923529 -15.07834 -4.124186
-0.07031816 3.993922 -11.15923 -6.874342
0.05917555 4.010852 -9.817878 -5.178235
