tau2_1 tau2_2 tau2_3 
0.01696032 0.003193782 0.3815605 
0.01674417 0.003252497 428.5776 
0.005990129 0.003047807 17.03929 
0.0296555 0.00287318 72.93805 
0.01370154 0.003875197 60899284697 
0.01366417 0.002892799 52.62915 
0.00688331 0.002624924 2.877738 
0.01493848 0.002962196 719958648599 
0.01023358 0.002604476 5.289137 
0.01054297 0.003539733 19.71442 
0.01261212 0.004393775 17.78657 
0.0220331 0.003196357 3.453459 
0.009644481 0.002430826 560806937 
0.005440258 0.004179057 1.9844 
0.0108936 0.00273233 33.06597 
0.02790807 0.003338903 0.06561359 
0.01016335 0.002484336 3524.79 
0.002912896 0.003853689 2114.939 
0.009668987 0.002398336 0.08598907 
0.01200239 0.002843552 0.13702 
0.01087693 0.003146314 197346873795 
0.01190503 0.002720757 815.1287 
0.016823 0.002743866 50.18101 
0.01701451 0.002618071 1.21037 
0.004844521 0.002760328 1780.741 
0.01514701 0.003647244 3.333561 
0.01139599 0.003182376 7.260365 
0.009838778 0.002772192 1.006907 
0.01444195 0.002416357 0.0823939 
0.0169715 0.003754629 6275.169 
0.01176024 0.002596922 0.1628668 
0.003496357 0.003303248 9.278416 
0.02672751 0.003342515 0.4389081 
0.01060209 0.003579444 266312.5 
0.01758834 0.002544269 0.4062727 
0.0199577 0.003269933 6.115521 
0.005663571 0.003682725 74.80859 
0.01175488 0.003587392 32.69838 
0.005511412 0.002599849 1.679737 
0.01036378 0.002539659 6.317567e+12 
0.007937776 0.003158087 0.1051169 
0.01660732 0.003344277 26.44787 
0.009144526 0.003335478 8348.187 
0.006599679 0.003152661 7.858739e+12 
0.01355468 0.004106836 1.020837 
0.01892509 0.002874493 0.1677844 
0.006454117 0.002674348 127285.8 
0.01045351 0.003601287 763684.7 
0.01280327 0.002109272 13066948 
0.01672034 0.002805316 74.61776 
0.009906583 0.002727797 1.038819 
0.02458045 0.002956709 1.142036e+12 
0.01208453 0.00283651 4.036739 
0.009127346 0.003666795 0.0371227 
0.01584373 0.003357208 0.2916082 
0.01495454 0.002644337 0.7891685 
0.01412806 0.002606448 4694432 
0.02127403 0.002538818 0.1386209 
0.005339693 0.002608613 0.8473503 
0.005064631 0.002507307 0.3529797 
0.005511991 0.003198746 40328187902 
0.01117904 0.002984296 2.067188 
0.005800854 0.002846263 3580792521 
0.006788914 0.002482483 70810.01 
0.02271158 0.002725387 9773191737 
0.01184121 0.003050093 4.653285 
0.006228433 0.00323424 636.9299 
0.0171087 0.003445607 319944.8 
0.02474267 0.003258086 1852.521 
0.008922343 0.00246359 0.1579179 
0.02602934 0.002468737 0.2805026 
0.008067166 0.002994255 0.1694659 
0.009400323 0.003263893 1.186432 
0.01624727 0.003820845 9.31765 
0.009765507 0.002683297 0.03404746 
0.008161325 0.00336248 0.05961351 
0.005886298 0.003302497 31.25018 
0.01711817 0.002955501 42017500 
0.009645975 0.003232008 36.63762 
0.01397661 0.002603918 22508822119 
0.004132267 0.002734802 702.7013 
0.01356289 0.002842746 249850.2 
0.005112569 0.002135147 10.67187 
0.009965983 0.00250704 4237356 
0.004541543 0.004570199 15.56349 
0.01123467 0.003081758 75.24145 
0.007975646 0.003364147 2.770501 
0.02294325 0.003273126 0.05080122 
0.02523985 0.002181302 5.221053 
0.008446519 0.003933977 24896.18 
0.005209329 0.003201578 5881409 
0.01466816 0.003851981 2066674 
0.01278501 0.003158742 14442814 
0.01570808 0.003117514 3.993824 
0.01601175 0.003082371 9682304511 
0.01938915 0.003344343 96.42876 
0.01790814 0.002583136 13397.21 
0.01026891 0.003462811 3.97102e+14 
0.01531573 0.002993203 382.303 
0.005432162 0.002576348 0.8809815 
0.01636257 0.002841525 1.077103 
0.002930836 0.003451184 1.091773 
0.01436833 0.004020827 10490.49 
0.01951246 0.003372398 2.491038 
0.02122427 0.00285481 16931.6 
0.00563399 0.003402934 1089247 
0.01775682 0.002896235 7.9419 
0.0148967 0.002537128 0.2091684 
0.0122256 0.003123602 216.7072 
0.01493932 0.003960935 39.66541 
0.0151126 0.002697403 0.06827341 
0.02301667 0.002922982 0.24343 
0.005733996 0.002884926 0.01669941 
0.013804 0.002719547 4195542 
0.004800293 0.003773015 0.08955761 
0.005806095 0.003317771 1.094886 
0.00439261 0.002829454 2091.299 
0.008788828 0.00245211 4392.585 
0.01666462 0.004490696 0.02827987 
0.009581449 0.00336727 3564909 
0.01706368 0.00278894 3933430677 
0.03004016 0.003016016 0.2142622 
0.01459084 0.003254574 0.06711816 
0.013049 0.002588737 711.4338 
0.00674295 0.002375255 116781.1 
0.02256971 0.002547481 3.87782 
0.009334449 0.003307194 109.9469 
0.02114707 0.003185932 1.686348 
0.01610669 0.003281967 206.4702 
0.01788989 0.002598454 72098.54 
0.007989413 0.002444305 34995.75 
0.007953893 0.002738539 335.8192 
0.01456074 0.004006422 468.1014 
0.009533629 0.003176231 1567823 
0.0147876 0.003843531 8.427882 
0.01150961 0.002575177 2.009438 
0.01474926 0.002792153 7.099449 
0.007845001 0.004115839 3.128481 
0.02074001 0.002873947 46.11585 
0.02624854 0.003449621 0.1153794 
0.01157639 0.00257408 20016.61 
0.005598745 0.002841768 19.7897 
0.01150418 0.003824891 1.154405 
0.01093798 0.002974788 27064523076 
0.01637109 0.003434259 16.15866 
0.02123652 0.003355615 0.272156 
0.009681273 0.003485923 51246087878 
0.004678107 0.002831821 82.93386 
0.01237202 0.003117527 0.06499816 
0.005170178 0.00260101 104.2341 
0.02070296 0.002904346 2003343812 
0.007119817 0.002997616 71.92375 
0.01919047 0.002689424 167761926 
0.01236084 0.003016218 0.3198183 
0.01570446 0.003454611 3802474718 
0.01900965 0.003382357 59891.88 
0.02061055 0.002966571 1.130302 
0.01261038 0.003317845 482.3232 
0.008278904 0.003085698 0.3300912 
0.03089539 0.004103478 3.300056 
0.0249274 0.00229279 16302.84 
0.009898285 0.003688301 72007.09 
0.007645589 0.003228749 5.869348 
0.004700923 0.002874782 0.2602576 
0.01496471 0.003191974 17.55734 
0.006260098 0.004247835 14.64893 
0.006727944 0.002591153 1.676245e+13 
0.01734682 0.003110336 1791096 
0.03009595 0.00373841 0.8603276 
0.005567927 0.003236553 0.292129 
0.01956956 0.003181578 8.679442e+23 
0.01726173 0.002648275 40091.13 
0.02068447 0.003647249 2.550045 
0.00906405 0.002665815 6044.269 
0.01561713 0.002732517 21.47608 
0.01085998 0.003103216 732297.8 
0.01531548 0.002741374 1.324444 
0.005172233 0.004837382 28594.83 
0.03402034 0.003292701 31.83504 
0.01106431 0.002585165 0.3117706 
0.01258787 0.002470468 13.24543 
0.03800854 0.002958036 1134683 
0.01196034 0.003190182 0.4199408 
0.00798389 0.003578265 22.1656 
0.006245307 0.002789188 196.5342 
0.02412983 0.004196806 17.24674 
0.01856225 0.002752676 660.0162 
0.002666618 0.004105041 155.7486 
0.01542213 0.004700643 2175.264 
0.01156885 0.002281488 0.5328732 
0.007643624 0.003545061 6.499588e+14 
0.006685009 0.003670503 2.172545 
0.01001749 0.003693275 0.1298696 
0.01881128 0.002946243 60.78877 
0.007763899 0.00298915 2.714728 
0.005665722 0.003694756 2848.07 
0.009303299 0.002083288 7.06099 
0.01699005 0.002805896 2172139 
0.02990523 0.002641522 1454.98 
0.019397 0.003065109 7.038078 
0.01025104 0.002878132 0.2088092 
0.008558172 0.003228971 253203.7 
0.01264255 0.002345657 49680104551 
0.004297386 0.003421911 4453.779 
0.01509912 0.002161868 39250894 
0.01408023 0.002758192 258972.6 
0.007435331 0.00281878 2.740847 
0.005469703 0.003094176 1579.405 
0.008170334 0.003253419 0.0222832 
0.01907303 0.003115804 0.688832 
0.01824858 0.002924785 0.09328396 
0.01587344 0.003120131 5421.014 
0.01374387 0.00280111 1.518504e+16 
0.008062374 0.003485635 20.27691 
0.009481899 0.002573532 15.38431 
0.007004505 0.002675742 1.031101 
0.006000211 0.003036642 40303.63 
0.006928251 0.003410385 26.68398 
0.007939238 0.003321932 2.255782 
0.002669049 0.002973375 18963.06 
0.004783633 0.003931439 28.93598 
0.006280588 0.003588427 0.08486156 
0.004535767 0.003014516 50.77986 
0.0166242 0.003059158 0.1304268 
0.02121686 0.003104459 1.220968 
0.0139037 0.003878134 24.49598 
0.03448052 0.004079636 4709150 
0.0137088 0.003589303 3055.969 
0.00639351 0.00408549 85.49136 
0.006319225 0.003318726 208.7049 
0.004358769 0.003084349 94.37338 
0.01079706 0.003047633 9.998482e+13 
0.01059692 0.002880921 0.2572822 
0.02466375 0.00246103 0.1941157 
0.009317358 0.002594452 2.58583 
0.01027474 0.003325631 164.798 
0.01225816 0.003267552 1.074254e+15 
0.01711964 0.00373934 45.85177 
0.02062889 0.003739471 271.2609 
0.01265752 0.002815912 276016.8 
0.009854085 0.003316866 364661865 
0.009900221 0.002275677 17155401505 
0.01216336 0.003140529 2804.964 
0.00866153 0.00238496 8.502089 
0.01148293 0.003047888 16.05836 
0.01048654 0.002315896 0.7094633 
0.01316402 0.003493677 175986.7 
0.01770624 0.003247543 0.3893078 
0.009981764 0.002892746 21.21382 
0.01305855 0.002769068 4.706416 
0.03260758 0.003355915 1.612656 
0.01864728 0.003744309 666.9728 
0.01009696 0.003618511 0.2395829 
0.01396572 0.004419592 18599070538 
0.01441907 0.002669581 7464.298 
0.01057691 0.003370989 782.3417 
0.008516527 0.002991249 11.4622 
0.007027421 0.003110894 52512.52 
0.009213175 0.00309919 7.214743 
0.007015311 0.002339868 352.8417 
0.02725448 0.003296034 73.69868 
0.021618 0.003394627 40091.58 
0.004978565 0.003474582 72.31393 
0.02605582 0.002902676 629.5473 
0.01277061 0.002650003 0.04184938 
0.02308145 0.003288138 11.54776 
0.0167335 0.003520957 18203.66 
0.01207441 0.002918018 1.744377 
0.02603833 0.003498315 28388.35 
0.009393149 0.002989751 508926.1 
0.0195737 0.002916199 0.1365812 
0.01189358 0.003733409 1.600206 
0.01567744 0.004274067 3.469829 
0.01336879 0.002641008 24173533 
0.01024883 0.002538702 26822.55 
0.01196469 0.002417106 24317311 
0.01126694 0.002956118 93875.22 
0.01156412 0.002673897 56.96975 
0.03483729 0.002346131 18827402 
0.02476569 0.002776943 895.7451 
0.01037383 0.002590634 6.820985e+12 
0.007224611 0.002917351 102462293 
0.01914238 0.003662964 5478.751 
0.01994435 0.002998246 12.02275 
0.02201855 0.003142482 0.1372388 
0.008662905 0.003052585 19.5593 
0.01083697 0.002522525 0.9392173 
0.005177808 0.002834278 203.253 
