p_1 p_2 p_3 
0.2778776 0.717268 0.004854495 
0.2849653 0.7136066 0.001428078 
0.4307386 0.5650986 0.004162716 
0.2979108 0.694388 0.007701245 
0.26528 0.7274478 0.007272238 
0.3086287 0.6882682 0.0031031 
0.2986809 0.6988106 0.002508541 
0.2900386 0.7047089 0.005252421 
0.2407891 0.7585039 0.0007070814 
0.3166593 0.6799769 0.003363803 
0.2603877 0.7375123 0.002099977 
0.3127898 0.660173 0.0270372 
0.3005631 0.6813911 0.01804575 
0.3561444 0.6417291 0.002126504 
0.3801234 0.619557 0.0003196633 
0.2441944 0.7508767 0.004928854 
0.2987748 0.6968803 0.004344862 
0.3964891 0.6008181 0.002692803 
0.2043926 0.7930069 0.002600437 
0.2798616 0.6957954 0.02434305 
0.3229273 0.6754941 0.001578583 
0.3300005 0.6581587 0.01184081 
0.3498478 0.648403 0.001749252 
0.3096552 0.6785089 0.01183583 
0.3009981 0.6968223 0.002179608 
0.2846662 0.7151734 0.0001603652 
0.2247122 0.7596708 0.01561706 
0.2732922 0.7253412 0.001366553 
0.2663301 0.7251601 0.008509865 
0.2992535 0.6937798 0.006966749 
0.2968832 0.6998783 0.003238497 
0.2555311 0.7343213 0.01014754 
0.3061954 0.6928904 0.0009142391 
0.4066314 0.5924134 0.0009552161 
0.2572531 0.7320447 0.01070221 
0.3195065 0.6784364 0.002057082 
0.3359336 0.6593258 0.004740588 
0.2293896 0.7478109 0.02279957 
0.2846332 0.7035076 0.01185922 
0.2976076 0.6981605 0.004231883 
0.330418 0.6687499 0.0008320769 
0.2769003 0.7143725 0.008727154 
0.3742217 0.624218 0.001560322 
0.3534682 0.6457886 0.0007432525 
0.3377757 0.6602257 0.00199863 
0.2322635 0.7632246 0.004511865 
0.3408067 0.6591349 5.842906e-05 
0.354602 0.6377399 0.007658019 
0.3026583 0.6954633 0.001878377 
0.2609082 0.7382007 0.0008911054 
0.3373731 0.661186 0.001440966 
0.3524838 0.6385275 0.008988759 
0.3523413 0.6399286 0.007730145 
0.3194967 0.6707486 0.009754706 
0.2681295 0.7171524 0.01471811 
0.2555654 0.7428143 0.00162028 
0.2412077 0.75039 0.008402317 
0.2331908 0.7543908 0.01241837 
0.3565419 0.6341858 0.009272357 
0.3548755 0.6344069 0.01071754 
0.2612694 0.7303018 0.00842877 
0.3228848 0.6701505 0.006964755 
0.3166039 0.6827038 0.0006923751 
0.2832248 0.713519 0.003256239 
0.2470228 0.747783 0.005194248 
0.2567477 0.7394173 0.003834973 
0.3312415 0.6446836 0.02407487 
0.3464039 0.6428288 0.01076726 
0.3185827 0.6748241 0.006593112 
0.3390773 0.6602684 0.0006542775 
0.226952 0.76917 0.003878043 
0.3312215 0.6642232 0.004555243 
0.2931558 0.6956989 0.01114528 
0.2310122 0.7625957 0.006392104 
0.3021929 0.6829315 0.01487568 
0.2475545 0.752068 0.0003774722 
0.3174427 0.6781023 0.004454998 
0.2495985 0.7405221 0.00987935 
0.299383 0.6879255 0.01269151 
0.2347614 0.7500934 0.01514527 
0.3067827 0.6907955 0.002421761 
0.2892409 0.6885362 0.02222289 
