Delta_1 Delta_2 Delta_3 
-0.09686628 -2.867362 0.856873 
-1.846272 -3.433352 0.7723686 
3.912533 -3.929594 -0.02817247 
1.955865 -3.44614 -0.222808 
-1.718489 -3.672353 0.4566657 
0.5583451 -2.808779 2.112689 
1.025575 -3.24405 -7.3608 
-0.8256311 -2.140208 -2.526997 
-0.6373527 -2.223574 -2.157635 
0.6814291 -1.904435 -8.961033 
0.8462638 -1.782694 -2.813803 
0.3643717 -1.987411 -0.1707548 
0.5970723 -2.845659 0.1996258 
-2.879488 -2.937849 -0.1765351 
0.1776721 -2.745284 -0.9435118 
-0.7443981 -2.108162 0.2983752 
-2.355469 -1.900876 0.8445873 
-0.7103313 -2.219189 0.1455513 
0.03908719 -2.30314 -6.888266 
0.6000255 -2.509205 -0.09190434 
0.5392103 -2.384144 0.5679897 
-0.3849591 -1.8621 0.4190272 
-0.3921277 -2.570624 -0.1896088 
-0.5342754 -2.501023 -0.03693752 
-0.3505558 -2.861825 1.114447 
1.582521 -3.406325 -2.583334 
1.211896 -2.486226 0.3873357 
-1.009833 -2.849342 0.5058684 
-0.001057776 -2.595001 0.6184355 
-0.2433902 -2.173085 0.1118795 
-1.995467 -3.220079 0.9787096 
1.593075 -3.336455 -1.725733 
0.8863604 -3.034633 -2.511829 
-2.938236 -2.743267 0.3923117 
1.589273 -3.510055 -0.6547314 
0.8881894 -3.29275 0.1956964 
1.682628 -2.950568 -0.4298271 
-1.247212 -3.1614 0.2340613 
0.260942 -3.341049 1.809283 
-4.055162 -2.99249 0.3574255 
-2.834797 -3.430638 0.07399948 
-0.5496606 -3.586783 -0.03986181 
-1.008787 -3.666161 0.2145359 
-2.180185 -2.669491 -6.768341 
0.3605295 -1.944831 -3.611765 
0.5315188 -2.251864 0.6764432 
-0.1726045 -2.435995 -0.2448089 
-0.2823897 -2.133387 -7.455466 
-1.811867 -2.663844 -5.225717 
-0.6593605 -2.321437 -6.904059 
-0.1162709 -2.439551 -9.053585 
-2.201803 -3.231994 -5.826378 
1.404797 -3.738518 -5.164379 
1.051622 -3.778537 -7.614358 
-1.050112 -3.342225 -7.180423 
-0.677472 -3.055833 4.270293 
1.569765 -3.231171 -1.040544 
0.1973897 -3.203687 -0.8911425 
-0.3752659 -3.354292 1.5985 
-0.05382939 -3.367792 0.7541533 
-0.3918201 -3.954246 -2.453857 
0.1193933 -3.250557 -0.5589004 
0.5605453 -3.866975 1.006783 
-1.477898 -4.291916 1.590976 
-2.12503 -3.527287 0.223221 
-1.110787 -3.484664 -0.4968054 
-1.478253 -3.420129 -0.981448 
1.035629 -3.171323 -1.612901 
-0.9056482 -3.033916 0.149452 
-0.1134844 -2.953397 -2.244079 
0.6163073 -2.666898 0.7547305 
-2.355148 -2.888504 -0.6696833 
-0.7489033 -3.084924 -0.4371654 
-3.004884 -2.764345 -0.1861582 
-3.421236 -3.053752 -2.57904 
-1.543839 -3.126799 -0.06800958 
-2.899888 -3.714701 0.2754022 
-0.9684155 -3.634682 -1.17396 
-0.2976571 -2.344658 0.3151463 
-0.0747612 -1.845911 0.4514208 
1.04811 -2.144549 -0.1034989 
-3.080551 -2.756113 0.3075395 
-2.041355 -2.928895 -1.845436 
0.06373893 -2.817915 0.3288769 
1.42666 -2.324437 -0.9301818 
-2.328349 -2.624308 5.147456 
-2.114739 -2.520942 -0.7710364 
1.633018 -2.796787 0.5027859 
-2.248332 -2.036139 0.1414626 
-1.484816 -2.689952 -0.7398135 
1.177877 -2.428428 -0.4139885 
1.332684 -2.47597 -1.229802 
1.730836 -2.719114 -0.4816572 
0.6966091 -2.85842 -1.694187 
-1.063615 -2.375948 -2.032733 
2.05509 -2.565091 -0.2135057 
-1.284882 -3.08364 -0.3085334 
-2.048378 -2.896187 -0.5463443 
-1.782953 -2.517791 -1.833718 
-1.577712 -2.233111 0.2854588 
-0.6036944 -2.559343 0.2597307 
-1.769261 -2.14195 -5.867 
-1.880871 -2.301698 -0.4968205 
-1.645488 -2.48872 -0.2710846 
-3.255947 -2.463694 0.01298735 
-0.8713362 -2.303988 4.651714 
-0.9754529 -2.54022 -0.07342354 
-2.522694 -2.7128 -0.1686154 
-1.130941 -2.757911 0.438266 
-0.870007 -2.179721 -0.907627 
-2.42823 -1.464239 -0.7193847 
-2.040655 -1.991957 -6.247539 
-0.5053591 -2.380276 -2.632061 
-2.147107 -2.542848 -0.2271847 
0.5600837 -2.065333 -0.3089543 
1.003289 -3.363384 -14.11397 
-0.1921727 -2.604911 -3.718222 
-0.8625974 -2.624253 -9.963615 
1.560068 -2.404025 -1.09313 
-1.288623 -2.87355 -1.843479 
1.120082 -2.77537 -3.685165 
3.205828 -2.379172 -8.227862 
1.972361 -2.701061 1.582487 
0.7543369 -3.11305 0.7602977 
1.07723 -2.747599 -0.5165885 
0.6762775 -2.384824 1.162163 
-2.1838 -3.84407 -1.093058 
-0.4063376 -3.250805 0.9718638 
0.571688 -2.645189 0.05924015 
0.3020576 -2.378008 -1.22471 
1.001717 -2.723571 -0.3414832 
-0.6359811 -3.201558 -0.2822035 
-0.1757295 -3.168643 -0.8987071 
0.4754331 -3.007165 -0.4882087 
-3.468203 -3.114258 0.0452826 
1.356444 -3.896534 -0.1059232 
0.5922078 -3.707493 -0.6488716 
0.1678359 -3.182773 0.2485535 
2.339269 -2.717645 0.06897629 
-0.232275 -2.498222 -0.5605317 
-0.3948867 -1.910136 -0.6917547 
0.05068384 -2.281189 0.1335229 
-1.915592 -2.477974 -0.8552419 
-1.012837 -2.884985 0.3512476 
-1.720114 -2.780089 -0.3551124 
1.049767 -2.948855 -0.0323663 
1.553988 -3.298039 0.5086933 
1.575221 -3.357728 -0.5455229 
1.161897 -3.087372 -0.3487827 
4.356057 -2.853437 0.6331495 
4.788356 -1.944429 -9.133356 
4.124047 -2.330336 -3.983002 
4.041582 -2.642988 3.170883 
3.774645 -3.225783 6.748193 
-1.764095 -2.818919 4.067168 
-2.536211 -2.367511 -0.7402816 
-0.8298126 -2.377605 -0.1526185 
-1.541943 -2.62276 0.4987058 
1.633418 -2.939825 -0.02078977 
-0.2118722 -2.145097 0.7126187 
1.133251 -3.7769 -1.581592 
0.5764228 -3.047752 -6.826044 
-0.3498361 -2.367144 0.1846405 
