beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 
15.1734 4.372363 -30.58242 -3.711592 28.93229 5.457263 
14.51989 4.47599 -29.91565 -3.741045 29.91036 4.279731 
17.30021 3.933194 -30.0443 -3.949954 29.42163 3.671579 
16.2572 4.211055 -30.00714 -3.783261 28.36981 5.287418 
15.63288 3.473925 -30.01477 -4.043278 29.5505 4.089223 
16.09668 3.671602 -30.4103 -3.962751 30.92368 4.067048 
15.87092 3.648323 -29.70369 -4.057376 16.61853 16.64013 
15.01426 4.370249 -29.41011 -3.852652 20.83486 13.81058 
15.33259 3.721551 -29.83159 -3.703794 24.35427 5.774673 
15.39536 4.501842 -29.90302 -3.884761 11.46683 12.84693 
16.49675 2.805707 -29.3471 -3.818875 18.62969 8.826011 
16.12623 4.19269 -30.58994 -3.883821 29.21679 4.163614 
15.47647 3.101738 -29.89477 -3.769438 28.81428 5.220382 
14.4039 3.617601 -29.33943 -3.537719 28.63541 4.703061 
15.36412 3.285621 -29.60582 -3.971308 28.40926 5.057027 
15.39606 4.188526 -29.95706 -4.052254 29.23143 4.233575 
14.13089 3.48724 -29.94806 -4.04781 30.15451 4.813041 
15.55871 4.3007 -29.26297 -3.745771 29.13916 4.444014 
14.99641 4.217964 -29.56563 -4.001641 25.04586 0.8351052 
15.53738 4.200079 -29.55561 -4.02893 29.41171 3.69753 
16.19191 4.577807 -29.54134 -3.791919 28.0937 6.317109 
16.06955 4.358854 -29.41459 -3.759383 29.50857 4.556813 
15.51941 3.777997 -30.17924 -3.910432 28.8083 4.517775 
15.82625 3.291326 -29.68518 -4.083581 30.36881 2.934328 
15.66678 4.101574 -29.90453 -3.887001 29.71789 4.435965 
15.66179 4.336984 -29.64186 -4.167069 29.6826 2.188701 
15.9056 3.9852 -29.57409 -3.854032 29.0399 4.55193 
14.74665 3.538851 -29.52728 -4.021204 29.40557 4.045956 
16.13248 2.06372 -30.13801 -3.98253 29.42214 4.67111 
14.7556 3.889958 -29.471 -3.876738 29.41717 4.699585 
14.54493 5.131441 -29.86766 -3.942809 29.28588 4.784484 
15.7773 3.82815 -30.01151 -3.729956 27.91675 4.392874 
14.86091 4.444881 -30.49245 -3.996339 27.34571 2.812636 
13.98151 4.389228 -29.57489 -4.083808 29.35525 5.61213 
16.05423 2.632016 -29.82822 -4.033049 28.75341 4.799522 
15.8558 3.847118 -29.83754 -4.117121 29.42437 4.138137 
16.40823 3.039144 -30.02893 -3.71254 28.98824 4.267031 
15.89245 4.497594 -29.72674 -3.715728 28.97049 4.589832 
15.33781 3.565585 -29.33132 -3.770693 29.01401 4.92345 
15.03904 2.887993 -29.6419 -3.859736 29.10505 4.588688 
14.95199 3.713436 -30.23053 -3.934673 28.47784 4.980609 
15.29327 3.336265 -29.97547 -4.057892 29.27492 4.548746 
15.28857 5.178589 -30.68233 -3.899982 29.38333 4.260533 
13.41126 4.655896 -31.46963 -4.107683 19.31887 3.873965 
15.87518 2.250757 -30.37632 -3.962152 30.98653 -2.642567 
15.85464 3.184894 -29.46337 -3.926954 29.87476 4.310015 
15.53942 2.962721 -29.14641 -3.833791 28.31207 5.079406 
15.28357 2.517192 -31.54007 -3.821468 18.10208 -0.3767758 
14.93367 4.468277 -29.80102 -3.714822 24.02419 4.502908 
