nu alpha 
7.663742 0.02788127 
4.238263 0.184119 
3.101977 0.2995514 
1.91405 0.2357103 
2.766162 0.2842524 
2.710716 0.498565 
2.598923 0.1900633 
2.94753 0.3856081 
2.403449 0.1299247 
3.374774 0.3120162 
2.443976 0.4525238 
4.037752 0.09819708 
3.752591 0.1116038 
2.940554 0.2303083 
3.320341 0.1556588 
2.778406 0.3349445 
1.573376 0.3580342 
3.208926 0.2061473 
2.610639 0.425751 
4.312787 0.1782057 
6.086682 0.2392741 
4.536174 0.06511824 
3.303605 0.303385 
1.918312 0.2232094 
4.217192 0.08850763 
2.969544 0.2723345 
3.853443 0.2966369 
3.505065 0.4835051 
3.0965 0.2220633 
4.041557 0.1535398 
2.886074 0.3595641 
3.20232 0.2354762 
3.046597 0.2626702 
3.725895 0.447516 
3.494789 0.4527243 
4.921953 0.3620958 
2.546145 0.4613545 
2.210984 0.3975915 
3.102188 0.4250037 
6.119639 0.06328959 
4.595419 0.09769423 
2.081744 0.4922212 
3.584395 0.1680898 
1.524049 0.1812218 
1.916273 0.4228467 
2.292138 0.2164931 
2.596773 0.4356511 
2.408177 0.3433582 
2.044978 0.1978938 
2.557017 0.4069136 
1.748159 0.3830738 
1.514992 0.3529255 
1.639424 0.3844174 
2.020834 0.2598292 
3.456554 0.4918309 
2.42984 0.2096109 
1.981219 0.1147456 
2.013565 0.1672576 
1.32854 0.2022439 
1.56812 0.2965928 
2.028862 0.2263652 
1.182727 0.2204619 
1.250068 0.4350637 
1.94956 0.4501442 
1.858792 0.1885623 
1.314886 0.3586044 
2.505402 0.2406569 
4.272369 0.2452342 
5.783759 0.1204287 
3.680282 0.3945645 
3.874089 0.4815218 
3.61952 0.3158252 
6.131613 0.4147277 
5.544121 0.3001408 
4.385995 0.1375305 
7.40389 0.2607322 
3.161823 0.272434 
1.230411 0.1842662 
2.901772 0.1930661 
2.977013 0.2774785 
1.505016 0.4347339 
1.851606 0.4553211 
1.649056 0.1651968 
1.67623 0.3271894 
2.285363 0.4236324 
1.749098 0.3953946 
1.062151 0.4870466 
1.990733 0.4150458 
1.442026 0.4924691 
1.938075 0.1244493 
1.576054 0.2491194 
3.286028 0.1850602 
2.42907 0.4258518 
1.651621 0.4410083 
1.784242 0.3482364 
1.47205 0.06662089 
2.272913 0.3281944 
1.859319 0.1033521 
2.088419 0.1677686 
1.659836 0.4111839 
1.282506 0.4389515 
1.479067 0.303483 
1.609798 0.0801624 
1.666393 0.4305768 
1.673243 0.2865124 
1.545498 0.2964376 
2.296833 0.2434311 
2.69833 0.22535 
5.774455 0.3453056 
3.360685 0.1322599 
5.646117 0.3020999 
4.053158 0.4052722 
4.272207 0.1869776 
1.750102 0.3359613 
4.049671 0.1560803 
3.457726 0.2224241 
1.356393 0.2830545 
1.827026 0.3105892 
3.43206 0.4021937 
2.039149 0.1992365 
3.675996 0.1180423 
4.023288 0.2751367 
2.762105 0.08783484 
2.965285 0.2597071 
2.95311 0.1461183 
2.592157 0.1421616 
3.538488 0.3445852 
3.296222 0.485521 
2.556561 0.4406996 
3.819643 0.3690669 
2.540712 0.1617072 
2.75051 0.1907926 
3.864948 0.2680544 
2.951042 0.1035676 
5.183466 0.0676633 
2.12744 0.3808347 
4.791126 0.4462302 
4.421189 0.1587429 
9.495684 0.3745618 
3.310062 0.1379128 
4.039407 0.3034317 
3.303827 0.1574796 
4.248102 0.4780186 
4.201889 0.1203349 
2.163353 0.3782594 
3.198366 0.3640723 
4.524987 0.1648443 
3.1044 0.3922457 
4.658357 0.08873137 
2.257594 0.3591646 
3.755806 0.1278755 
2.617175 0.3798563 
5.964078 0.2778804 
5.097143 0.06367698 
1.58972 0.4696714 
2.597663 0.160665 
2.202846 0.2865679 
2.186829 0.3038594 
2.062697 0.3304716 
2.137824 0.4682731 
2.094411 0.3314957 
1.594576 0.4470025 
3.898907 0.321555 
5.018474 0.2336133 
2.076106 0.1514199 
2.70821 0.07282045 
2.584445 0.4132239 
1.834893 0.3327199 
2.492326 0.4629487 
1.593784 0.02731372 
1.962665 0.2674073 
2.649805 0.2882139 
3.196182 0.3116045 
3.235009 0.06851505 
2.057321 0.3814627 
2.618311 0.4315559 
2.702401 0.3592463 
1.955106 0.3519027 
4.46836 0.4611854 
2.833104 0.4301283 
2.973876 0.3544489 
2.627686 0.4074447 
2.689228 0.09824943 
3.625793 0.1954445 
3.590467 0.2736703 
2.754819 0.1117392 
2.679688 0.3771054 
3.785923 0.3034488 
3.978281 0.1804072 
2.042833 0.06457258 
2.018263 0.08289877 
2.813123 0.412381 
2.478995 0.2909397 
1.648714 0.4636094 
3.544305 0.4838814 
2.482764 0.1193677 
2.932563 0.09646631 
3.437898 0.4303572 
3.80045 0.250832 
2.873076 0.4578853 
3.619412 0.3029373 
3.683478 0.1297024 
3.85819 0.3208874 
4.930572 0.1322953 
6.280701 0.253878 
2.697603 0.168813 
2.133401 0.4013312 
4.845249 0.2652093 
3.679965 0.06210608 
2.179068 0.36869 
2.188279 0.2797865 
8.121911 0.1814357 
3.03161 0.2216499 
2.655807 0.3567481 
2.974023 0.4059208 
2.836458 0.333841 
3.385857 0.2980647 
2.362503 0.220717 
3.093674 0.3092671 
2.909487 0.282141 
2.307158 0.3826566 
4.129742 0.1319104 
2.200025 0.4952106 
4.391628 0.4289711 
3.144033 0.3797533 
3.267389 0.2568742 
3.957595 0.4964702 
1.588742 0.4147873 
1.963437 0.3890079 
1.706554 0.419501 
1.752158 0.2471161 
1.730192 0.2599807 
2.137524 0.3716736 
2.258672 0.4665285 
3.052281 0.06523538 
2.605037 0.1176636 
2.670416 0.3621705 
3.172452 0.4061094 
2.433665 0.3262963 
1.911038 0.4225364 
3.328017 0.4580666 
2.812744 0.1227927 
4.037323 0.2056451 
3.242034 0.4972921 
2.583544 0.1658783 
2.67784 0.07496824 
3.731381 0.4001383 
2.657408 0.3472967 
4.659137 0.04211139 
2.983791 0.2748565 
2.607104 0.2124135 
3.057893 0.2688146 
1.982543 0.4706128 
2.120703 0.4214486 
2.568817 0.4295841 
1.616732 0.2659454 
1.627339 0.3969706 
2.367377 0.17701 
2.095357 0.3859359 
5.139295 0.2507126 
3.133887 0.2663907 
3.654843 0.2201523 
3.758937 0.3959702 
1.770934 0.3568894 
4.411645 0.1547355 
4.86961 0.418484 
3.980795 0.461895 
4.34861 0.4831157 
7.879493 0.05510013 
5.23349 0.1651144 
3.841725 0.1823374 
5.193899 0.1776858 
4.403923 0.4594215 
6.656785 0.1727911 
6.958736 0.1347798 
2.709528 0.3450611 
5.886815 0.2896599 
4.363487 0.3230504 
4.811742 0.4273559 
4.073692 0.3798195 
4.178497 0.1821677 
3.934472 0.4256724 
2.771925 0.419694 
4.009134 0.135991 
3.273253 0.161246 
2.515025 0.3632732 
3.136419 0.259232 
2.558355 0.4548656 
2.018416 0.3879632 
