beta1_1 beta2_1 beta1_2 beta2_2 beta1_3 beta2_3 
29.10377 4.568987 15.26818 4.070794 -29.37885 -3.793372 
30.16713 4.143836 15.32785 4.040314 -29.21608 -3.882495 
29.34576 4.72658 16.25611 3.987475 -30.02912 -4.021458 
28.57715 4.879977 13.46518 5.280333 -30.47176 -4.022916 
29.13308 4.547284 14.86889 4.743641 -29.8107 -3.71661 
28.42237 5.828709 14.87166 5.064929 -29.57137 -3.929984 
29.12202 4.438113 15.18646 3.146033 -29.72372 -3.967541 
29.47463 3.790473 15.44155 4.552217 -29.13133 -3.822895 
29.26422 4.539706 15.26347 4.226363 -29.4395 -3.818577 
28.60742 5.21323 14.00945 3.498724 -29.25769 -3.803185 
28.78129 3.737842 14.23284 3.422501 -29.92753 -3.83616 
29.46286 4.290642 15.74953 3.78296 -30.051 -3.645305 
28.5887 4.892556 13.86133 3.401636 -30.31432 -4.099575 
29.11174 4.958206 16.92234 1.399093 -30.41012 -4.103219 
29.64807 3.981076 16.14911 3.436223 -30.14751 -3.904843 
29.71537 3.842263 16.1426 4.641524 -29.82685 -3.676669 
28.96835 4.552325 14.96022 3.482369 -31.10478 -3.637861 
30.72733 2.776383 15.982 3.56505 -29.95762 -3.920256 
29.61613 4.577186 17.75497 2.890897 -31.46968 -3.995133 
29.37997 3.613272 15.06226 2.801953 -30.02387 -3.904507 
29.39784 4.11248 15.16324 4.296959 -29.68876 -3.611179 
29.16291 4.55706 14.3831 4.241946 -30.79488 -4.089342 
29.33661 3.878657 15.71023 3.358974 -30.45413 -4.152486 
28.8311 4.8248 14.7125 5.410505 -31.15959 -3.771512 
25.15584 4.870177 15.32789 3.728866 -30.13106 -3.845057 
28.5064 5.365513 15.72817 3.42026 -30.69167 -4.017092 
27.89718 5.125513 15.13244 4.61107 -29.36958 -3.861982 
29.53925 4.13029 15.79433 3.77311 -30.13005 -4.10089 
27.30483 5.513409 16.39883 3.828702 -30.98892 -3.609941 
25.35612 8.427689 15.0894 3.942822 -29.9269 -3.720988 
29.90746 4.308583 16.00339 2.929038 -29.89775 -3.835378 
29.3553 4.616246 15.25315 3.42587 -29.4014 -3.908647 
29.33225 4.427588 15.36333 3.502513 -30.31937 -3.929963 
28.49024 5.046394 14.78024 3.964347 -29.50467 -3.809905 
28.01324 4.451333 13.09318 4.050215 -29.78478 -4.02583 
28.9957 4.937473 14.80563 4.447687 -29.41749 -3.716456 
28.87777 4.331388 15.03862 5.565481 -30.11448 -3.977524 
28.57564 4.293522 15.20381 4.044456 -29.59793 -3.90822 
28.06265 4.067261 15.74053 4.376677 -29.86819 -3.940939 
29.86158 2.987722 15.86532 4.199456 -29.75522 -4.018914 
29.71542 2.79567 15.58028 4.542716 -29.62984 -4.027313 
24.94292 4.347664 15.98372 2.790166 -30.71373 -4.119978 
13.44818 11.2532 15.58268 3.144025 -29.61366 -3.999063 
11.15556 11.10073 15.78681 3.38246 -31.3631 -3.952175 
20.31963 -2.210088 16.01341 3.221729 -29.9609 -3.705279 
17.05635 21.85394 15.28871 4.01231 -29.88496 -4.055283 
19.74481 14.65907 16.30577 3.421019 -29.75514 -3.958535 
9.32271 21.73401 16.48224 6.418042 -30.24439 -3.996899 
18.829 6.49199 18.87429 6.073192 -31.30405 -3.770456 
4.475823 10.81986 17.99254 6.514965 -30.09857 -3.985208 
-9.435583 0.8430836 22.77819 4.825905 -30.09735 -4.002395 
-8.497957 3.452225 20.68411 4.051982 -30.16724 -3.864601 
16.66631 0.8507124 19.23512 4.069782 -30.43507 -3.938116 
-4.69161 13.34015 16.54177 5.220811 -30.21497 -4.032832 
16.03021 6.975461 14.70921 4.627154 -29.60176 -3.897671 
29.49404 4.364964 18.53883 4.20395 -30.06398 -4.03519 
-25.54112 -5.691795 20.35988 4.083821 -30.59992 -3.850033 
6.869984 -11.72772 18.04266 6.188578 -30.11879 -3.912 
4.705829 2.423609 18.25435 4.200589 -31.78155 -3.83884 
-1.248123 -22.30427 18.58696 4.713616 -31.0051 -4.008307 
28.55323 2.234619 17.10627 6.407734 -29.31139 -4.033645 
9.753716 9.372914 27.83366 4.029822 -32.98751 -3.652397 
8.136759 -21.11832 21.17761 4.360491 -29.30363 -3.708614 
18.05616 7.241953 13.98049 2.96746 -29.16061 -4.068213 
14.17769 5.006644 14.31162 4.671683 -29.7105 -3.719402 
