Delta_1 Delta_2 Delta_3 
0.4933458 -0.4875471 -3.584011 
1.429338 -0.6511033 -2.814135 
0.1064172 -0.5452077 -2.862928 
-0.3683473 -2.015956 -2.643441 
-0.1020424 -2.738871 -2.670193 
-0.9374995 -1.477591 -2.320884 
-0.07393101 0.3902804 -2.641472 
0.4457016 -1.356944 -2.928301 
-0.1591593 -1.405626 -2.822962 
0.2461028 -1.828195 -2.910285 
-0.972464 -1.895718 -2.776658 
0.7384956 -0.2294447 -3.410311 
-0.009250631 -3.763687 -3.8743 
0.03178172 2.385771 -3.594471 
0.7254443 0.5513904 -3.514927 
-0.308058 -0.947762 -2.755683 
0.226429 -0.451102 -3.117009 
0.4420904 0.8857185 -3.365299 
0.2104096 2.116604 -3.306839 
0.2404286 1.852977 -3.456318 
0.3363951 1.118867 -3.725922 
-0.8146429 -2.679916 -3.980001 
-0.5583294 0.8692361 -3.809705 
-0.2504195 -0.2230766 -3.315309 
-4.062268 -0.1889644 -3.73746 
-0.7081681 -0.01475857 -3.828517 
-1.533213 0.2349778 -2.869443 
-0.03310711 0.1411266 -3.367152 
-0.3089543 0.9039411 -3.313801 
-3.477603 -0.0838637 -3.635549 
0.8109999 0.8897583 -3.333283 
0.9245694 -1.501041 -2.74 
0.5614639 -0.4686932 -3.314502 
-0.3452917 -2.389503 -2.74682 
-1.635265 -6.171542 -3.220305 
-0.130831 -2.2393 -3.348765 
-0.5007121 -0.3014276 -2.971218 
-0.7731293 0.6200805 -2.871408 
-1.539892 1.142731 -2.795046 
-1.41163 -1.423253 -3.513102 
-1.549128 1.591466 -3.135382 
-3.093475 0.2795168 -2.698068 
-15.84641 0.4181316 -2.950369 
-9.253717 0.1750317 -2.222307 
-11.86988 -0.1874271 -2.307625 
1.731798 -0.9148991 -2.443395 
3.791981 1.448756 -2.524181 
3.999646 3.423393 -3.129696 
-7.827987 4.915043 -3.195949 
10.79014 5.03206 -2.764156 
15.13978 7.201206 -2.537544 
-18.72628 5.519238 -2.250866 
0.5152576 2.801366 -2.287749 
2.260166 1.789854 -2.630189 
-12.12395 -1.802483 -2.73491 
0.3591032 4.281964 -2.754043 
-4.71958 3.938318 -2.331333 
-1.700074 3.813 -2.298547 
0.1767541 1.316526 -2.032516 
-12.52236 2.386452 -2.373037 
-3.725812 4.491706 -2.344776 
-1.993217 3.152385 -1.459603 
9.774901 4.534998 -1.176058 
-9.729899 -1.821922 -1.06488 
-10.24198 -1.121748 -2.364949 
-8.655038 -1.422229 -2.452275 
-19.16569 -0.8696257 -2.658997 
-0.8516901 1.457224 -2.556555 
-0.0299565 -2.230496 -3.59508 
1.87823 -0.4417747 -3.351864 
1.615254 0.3601243 -2.792463 
0.2303192 -1.36355 -2.938869 
0.2687941 -4.273983 -3.610938 
0.1682011 -3.651049 -2.891388 
-0.2578986 0.2528728 -3.455544 
-0.8490912 -1.126445 -3.128603 
0.04891238 0.4152234 -2.886984 
-2.996952 0.7328076 -1.724344 
-0.933216 -0.0894472 -2.019482 
-0.01495241 0.4902061 -2.425072 
0.1469131 0.4954797 -2.472411 
-0.7302458 0.969992 -2.642723 
-0.9050266 0.1505941 -2.148752 
-2.860003 -1.784876 -2.024652 
-0.2535124 -2.231437 -2.335957 
-0.618068 -1.893718 -2.004317 
-0.7595968 -0.6513734 -2.111223 
-0.2940792 1.389316 -2.11994 
-0.241046 2.249088 -1.683987 
-0.7063074 2.959422 -2.132607 
1.778787 1.943839 -2.384628 
1.259695 -0.4302817 -2.752956 
0.02920759 1.647076 -2.40806 
-0.3393881 0.2694951 -2.269146 
0.5171798 -0.7979431 -2.014858 
-0.01829513 1.985503 -2.18908 
-0.6414363 1.178915 -2.307428 
-1.682014 1.708632 -2.368696 
-3.45073 0.00311199 -1.972581 
1.569911 1.761718 -1.669247 
-0.3697796 0.285878 -1.852037 
-0.8407568 1.393257 -1.889456 
-0.02137426 1.481522 -1.905187 
-0.7781881 -0.4481096 -2.016497 
-0.7713044 1.29386 -1.871152 
-0.1240561 0.6037431 -1.542596 
-1.13133 0.6221124 -2.025003 
-0.1921941 0.9825011 -3.164049 
-0.9442876 0.2217822 -3.491988 
0.07810334 -0.2271111 -2.974538 
0.1484281 0.8142449 -3.760123 
-0.8863337 -0.2497507 -3.396034 
0.3929633 1.196823 -3.386493 
-1.536779 -0.4326679 -2.547502 
0.08195852 0.9459157 -2.947952 
0.8724252 1.209448 -2.938584 
-0.1087427 0.005090266 -2.272309 
1.31816 0.8832133 -2.298551 
1.093995 -0.6966326 -2.475256 
-0.4741139 -0.3195255 -2.157415 
8.193486 -1.526189 -2.723408 
-1.816285 -0.1568245 -3.482806 
-0.1626816 1.677176 -3.233951 
-0.05586428 -1.010708 -3.097709 
0.2487268 1.96708 -3.059782 
-0.315146 0.3964212 -3.402513 
0.3258893 0.7713082 -3.203171 
-0.7612686 -1.754219 -3.2752 
-2.032254 -2.01569 -3.36139 
4.575355 -1.559926 -3.569985 
-8.445673 -0.2109146 -3.246975 
1.019464 0.9829655 -2.959138 
-0.5585428 1.361811 -3.399933 
-14.40068 1.206761 -4.047943 
-1.072622 2.135287 -4.20486 
-0.1440676 0.6888139 -4.347689 
-3.065634 -1.181928 -4.128165 
0.4081959 -1.755503 -3.969216 
-0.07766658 -0.6500934 -4.07807 
-0.03249892 0.08805062 -3.482307 
0.4174813 1.234474 -3.466707 
-2.483977 1.028586 -3.417454 
-0.04210005 2.399919 -3.537612 
-0.8343527 0.75722 -3.560301 
2.503513 1.310647 -3.558754 
0.7376322 -1.863898 -3.650591 
0.2483051 1.080777 -2.928989 
0.05664164 1.071905 -2.737886 
0.2279792 -1.100933 -2.893745 
0.1445765 1.047706 -2.908172 
-0.2051735 0.7461124 -3.031857 
0.4397622 1.165878 -3.088717 
-0.3328402 1.339752 -3.399803 
0.2351385 -1.866099 -3.478445 
-3.483465 0.3222508 -2.783718 
-0.1259671 -0.1766557 -2.134004 
-0.3415288 0.4243925 -1.620122 
-1.11356 0.2751651 -2.426681 
0.03880128 1.923968 -2.422124 
-0.9034913 0.1035704 -2.775751 
2.103643 -1.453437 -2.526457 
-0.2593876 -1.81454 -2.119071 
0.3767634 -0.181049 -2.893036 
-2.228546 -0.03122121 -2.993833 
-1.218255 1.32157 -1.954148 
-7.108143 1.396597 -2.983587 
-17.48195 1.259945 -2.646519 
6.920405 0.2961688 -2.162974 
0.8437605 -1.106355 -2.635224 
-3.837859 2.211028 -1.979127 
-6.627344 2.631113 -2.293226 
-7.103095 2.332428 -2.444851 
-15.22589 -2.335006 -2.498539 
-8.722015 -0.8447267 -3.297904 
-1.098404 1.349174 -2.988755 
0.6045185 1.072405 -3.019363 
-1.921924 -0.7228275 -3.315495 
-0.1637186 -2.289776 -2.983421 
-5.401524 0.4147516 -3.176527 
-0.1935448 0.3263648 -3.311917 
-0.05356312 1.517516 -2.242079 
2.501788 0.3936617 -2.069201 
1.041408 -2.532088 -2.618521 
0.1746941 -1.850572 -3.084174 
-0.06357196 2.780161 -2.913521 
-0.7038152 0.9962076 -2.960736 
-0.2756321 2.208292 -2.803885 
-0.2709401 -0.9717946 -3.193223 
-0.418194 -1.743559 -3.471849 
0.1775722 0.618462 -3.1375 
-0.1493353 0.4429613 -2.453011 
-0.4530246 0.5131772 -2.965792 
-8.35339 -0.4619043 -2.253246 
-6.216202 -1.587142 -2.710441 
-1.973621 -2.609611 -3.094756 
0.7954908 1.04907 -2.6356 
-0.7543595 2.894273 -3.399387 
0.06915561 -1.374535 -3.083249 
0.2223913 -0.3095707 -3.546351 
1.581761 0.7582642 -3.610694 
-0.9689901 0.04101907 -3.19661 
-1.102551 -0.4777255 -3.668459 
0.9003207 -1.865227 -3.488761 
0.3322153 -1.628141 -3.363623 
-0.07891758 -0.08452088 -4.049282 
-0.3221619 -1.685697 -3.709374 
-0.3393809 1.205327 -3.197438 
0.4692258 2.284609 -3.175695 
-0.1741563 2.021568 -3.150684 
-0.7149057 0.9959898 -3.194577 
-0.655212 0.5015196 -2.756291 
-0.9537258 -3.265792 -3.50595 
0.8220314 1.149119 -2.900663 
1.780232 1.782889 -3.011357 
-0.7215545 1.862733 -2.180074 
-0.4907826 0.7704701 -3.062917 
-0.636521 -0.5650135 -3.369237 
-0.2962065 -0.7146785 -3.224617 
-0.4209346 -1.434481 -3.289847 
2.600584 -1.710732 -3.314589 
-3.39962 1.850235 -3.112355 
-0.3905459 -2.42456 -2.909335 
-0.3889689 0.3103439 -2.705816 
-0.9509981 -2.250855 -3.004862 
-2.441876 -1.853089 -2.764613 
-0.159887 -0.4435307 -2.670555 
0.3027264 -1.723672 -2.208326 
0.7047575 1.234768 -2.528266 
-1.146783 1.090223 -2.019491 
-0.9770709 0.4641581 -2.088272 
-1.288022 0.1119771 -2.333193 
-0.234717 -0.4845626 -2.008783 
-7.466056 -0.1058376 -2.57224 
-8.188104 1.341955 -2.154384 
2.548463 -1.661434 -2.512926 
-0.1054648 1.202839 -2.53042 
0.9669962 0.8920334 -2.515373 
-0.06199319 -0.122593 -2.848818 
-3.874715 1.03767 -2.80449 
0.2282721 0.4172471 -2.188115 
-0.7437668 2.974463 -2.383438 
-0.7597529 2.316016 -2.839734 
1.813616 -0.636454 -3.102282 
-0.008668166 1.310033 -2.741763 
-0.08327867 -0.3460926 -2.609921 
0.6928228 0.6629389 -2.664436 
0.660305 2.413938 -2.913651 
-2.361142 0.8803251 -3.311117 
-9.177819 1.593421 -3.700552 
-3.954513 1.812209 -3.394208 
-1.927123 0.6699777 -3.102679 
-0.05899119 -2.041483 -3.362213 
-0.3950466 0.02466536 -2.468796 
-0.1508191 -0.01825295 -2.499839 
-0.5434691 0.8315652 -2.945808 
-2.540438 0.6760929 -2.321274 
-0.9714842 -0.5249795 -2.193411 
0.2431589 1.162391 -2.56762 
-1.452533 -1.107761 -3.019057 
2.635799 -3.07091 -3.386046 
0.0244958 0.9993261 -3.481326 
1.103458 -0.0697895 -2.911599 
-2.728661 -1.242559 -3.050624 
0.5131502 -0.308997 -3.170604 
-0.7989946 2.670277 -3.193216 
0.3249629 -0.9378875 -3.669851 
-0.195349 -2.543828 -3.347104 
0.02665147 -0.4135855 -3.74649 
0.7415934 -4.371006 -4.039633 
-0.4011875 1.891105 -3.654132 
0.2709001 0.3204766 -3.864775 
0.05011696 1.408292 -4.474027 
0.4898897 1.834922 -4.304292 
1.760863 -1.738001 -4.265908 
-0.7429654 -2.14966 -3.833473 
-1.836536 1.069405 -3.647825 
-0.153726 -0.5169105 -4.151304 
-1.326962 0.4724816 -3.870267 
0.8917301 1.42474 -3.78027 
6.188971 1.230869 -2.981126 
-3.040873 1.636705 -2.956844 
-0.06629612 -1.203152 -3.27642 
13.26688 0.6259274 -3.015704 
4.453682 -1.37074 -3.107045 
-7.994214 2.344549 -3.039416 
-18.23947 -0.001384505 -3.149539 
-0.1103643 0.2841499 -2.512666 
0.009753019 0.4554716 -2.521665 
-0.3198989 -0.03144986 -2.602628 
-1.941312 1.675451 -2.929627 
-3.363593 2.003206 -2.390399 
1.516452 1.500957 -3.056368 
-0.1074448 0.1888435 -3.078829 
-2.927077 -0.6882589 -3.022612 
0.4051791 -0.05380147 -2.425337 
0.652606 -0.4329302 -2.178972 
0.1096536 -1.886276 -2.750064 
-0.06848404 1.179228 -2.709123 
0.9096282 0.965097 -2.473782 
0.4320174 0.3495004 -2.93186 
0.1965581 0.7520149 -2.74727 
0.109994 0.3240492 -1.829598 
0.8440621 -3.124403 -2.194577 
-0.1049929 1.044484 -1.888314 
-1.573259 1.738456 -2.263401 
-1.118945 0.4191593 -2.821195 
0.04254166 -0.9513466 -2.89573 
-0.2072917 1.399459 -2.869918 
1.580678 -1.198548 -2.258794 
-0.479251 -0.09464898 -2.355731 
-0.6545934 -1.091339 -2.602023 
-0.8835782 -1.731138 -2.571192 
-0.552499 0.7195609 -2.240525 
-5.087268 3.3988 -2.076699 
-2.951475 0.1731032 -2.541994 
-2.446429 0.3841599 -2.502762 
-0.4746859 0.8446857 -2.148365 
-0.8707385 0.4168631 -2.097399 
1.522955 0.2510946 -2.428272 
-0.5917115 1.955974 -2.012215 
-0.5475983 0.687507 -2.490213 
-16.68251 -0.274243 -2.702686 
-14.89475 -0.05343115 -2.550219 
-11.56339 -1.518634 -3.153108 
-10.02329 -1.283952 -2.883003 
-3.898045 -1.781695 -2.990231 
-0.2390583 -1.90481 -2.848497 
0.3424655 -0.3833621 -2.712974 
-0.2661465 -1.69379 -2.350555 
0.2962634 -1.46118 -2.899109 
1.195407 -0.71812 -2.926606 
2.228537 0.6041125 -2.852623 
0.8501576 1.693417 -2.804372 
0.1186609 0.8615147 -2.561279 
0.3103868 1.241684 -2.532253 
0.6306096 -2.674484 -2.394847 
-0.6808099 -0.7343029 -2.760714 
0.5710693 -2.258025 -2.671359 
-0.2349716 -1.280342 -2.380852 
-0.7048835 0.6913521 -2.615061 
-0.2960488 0.8757131 -2.741519 
0.1453288 0.6481547 -2.86488 
1.042906 1.261995 -2.682736 
-1.265868 0.03901994 -2.734817 
-7.397241 -0.9046355 -2.517312 
-7.840287 -0.5265453 -2.973782 
-14.25585 0.6164384 -3.427138 
-15.16527 -1.369229 -3.442181 
-0.9889257 0.1823765 -3.243229 
-0.4284588 0.6656474 -2.569815 
-0.06547223 2.086465 -2.806682 
-0.04242867 2.156311 -2.318267 
-0.3403506 0.8159133 -2.164411 
0.3553669 0.157365 -2.2687 
-0.001739309 -2.472385 -1.831944 
-0.3963723 -2.376227 -2.061697 
0.4093841 -3.024711 -2.843583 
0.6345281 3.663294 -2.064039 
-0.993259 2.540071 -2.56246 
-0.6688562 -0.2361705 -2.294378 
0.6314983 0.6248965 -2.398748 
-0.53141 1.06206 -2.415553 
0.4387281 -0.4117999 -2.271886 
-1.468707 -2.208796 -2.748534 
-0.4998958 -0.6787238 -2.44552 
-4.80072 0.2074375 -2.558898 
-12.07247 0.6475758 -3.312334 
-2.884314 0.8096958 -3.071189 
-0.1313696 -0.6392297 -3.909883 
1.115278 0.9197996 -3.620165 
-0.3982884 0.9568964 -2.300167 
0.3943537 0.3222029 -3.013187 
0.7256948 1.131096 -2.814831 
0.2068961 0.9870681 -2.819477 
0.6343183 -0.5341887 -2.60879 
-0.3474232 -1.303168 -2.65723 
2.974928 0.8378994 -2.786779 
1.875182 0.8986097 -2.836027 
1.396678 1.193422 -3.004514 
-0.102933 -0.6962599 -1.815367 
0.8835568 -0.07664064 -2.104416 
