tau2_1 tau2_2 tau2_3 
0.002440188 0.008954375 0.329292 
0.002510374 0.01342565 35411.7 
0.003864901 0.004284145 4911653281 
0.003068078 0.01335468 35659.31 
0.002871779 0.01679903 1.521234 
0.003222073 0.01770891 27.62862 
0.00257435 0.03344288 97624803 
0.003230473 0.01771709 71.65194 
0.002848135 0.007165574 11.81883 
0.002958957 0.0115011 3924542 
0.003187273 0.01174908 0.2462664 
0.002582546 0.004753262 840052.4 
0.002796034 0.009592789 1162.232 
0.002967777 0.01020167 6.204053 
0.003285517 0.004911297 0.04783468 
0.003051083 0.01644557 0.08440413 
0.002824566 0.01306088 976931875 
0.003207402 0.01531928 248178.9 
0.003102798 0.0220402 9.228289 
0.004121341 0.02312928 11.18913 
0.005270444 0.01251285 4350151 
0.00313273 0.005060305 13907.79 
0.00316234 0.006049842 11434192 
0.00353867 0.007569793 908.4933 
0.002616162 0.0151805 16899649 
0.003364884 0.006612287 0.5678463 
0.002642206 0.0221016 1.090161 
0.002436167 0.004886963 61.05104 
0.002399634 0.01500996 1.882871e+13 
0.003286713 0.01183 40.91675 
0.002881651 0.007640241 288827133 
0.002085879 0.007981435 4689422252 
0.002515001 0.01693497 2.403473 
0.002595711 0.01503543 17155.86 
0.003362391 0.01108861 1.876678e+20 
0.003222975 0.01506383 14.36206 
0.002760398 0.003150685 323.0596 
0.003247621 0.01272414 62.44722 
0.003490074 0.01566003 6.468243 
0.00313988 0.02784033 6.335038e+12 
0.003427442 0.007275789 39.79236 
0.002760022 0.01030747 0.265484 
0.003006943 0.01917663 0.4660737 
0.00321632 0.02716072 7.142206e+12 
0.002890495 0.006253945 517854.2 
0.00245119 0.01152703 0.06402193 
0.00352076 0.01493758 0.2451345 
0.004138427 0.02322815 1576.113 
0.002714177 0.00675987 47585135 
0.002830119 0.008343705 969.9108 
0.003890083 0.003959042 11611975346 
0.002896346 0.0205034 5.012499 
0.003174298 0.0135649 129877339 
0.002910828 0.007761083 0.2149471 
0.003382347 0.00622322 5.01199 
0.002694319 0.01327785 10.90755 
0.003600948 0.007280176 1.107471e+23 
0.002607649 0.01332984 1.54375 
0.003675751 0.008242725 0.253333 
0.00259305 0.0137078 0.9145611 
0.003318127 0.01518295 806947.8 
0.002939991 0.007206944 1.96406 
0.0022257 0.0124586 83251.9 
0.004439302 0.01829257 6096.608 
0.003731973 0.01343668 9.834916e+12 
0.002643162 0.007735902 0.152288 
0.00354852 0.007098769 0.02571603 
0.003375061 0.008878715 0.5328473 
0.003056575 0.0356107 1063.528 
0.003063915 0.01106625 1316.182 
0.002914996 0.02272448 4.140762 
0.002635867 0.02072685 235.1046 
0.003252806 0.005070848 0.1260122 
0.003242874 0.01120743 204761.2 
0.002970664 0.01620736 535318.4 
0.002848986 0.009094634 84.67151 
0.002873264 0.01049058 2070.826 
0.002765915 0.02016683 24510.91 
0.00255971 0.01588499 42780529 
0.002225502 0.007439207 2.446185 
0.002857317 0.01786489 2.857506 
0.003122813 0.01196049 44.81597 
0.004764769 0.02839918 6589.783 
0.003830525 0.005691134 0.5558077 
0.002694395 0.006434999 1544277241 
0.002392006 0.01338817 67.59005 
0.003650881 0.01272411 37.86691 
0.003128416 0.01477368 39.43646 
0.004069483 0.03646816 0.2690701 
0.003383552 0.01460268 3708.819 
0.004483922 0.01975369 0.4540809 
0.003308745 0.01201986 32.19803 
0.002914739 0.009625895 60.90598 
0.003060439 0.006252313 0.1697129 
0.004493468 0.01345208 4101.109 
0.003069087 0.0062153 2090.544 
0.002825855 0.007407893 62543.75 
0.003640086 0.01059058 1.191557 
0.003287461 0.0186385 0.08191275 
0.002397773 0.009253831 8.154049 
0.004893586 0.02712233 0.9569377 
0.003075838 0.01618891 13820902881 
0.00219481 0.01276148 205701828 
0.002745441 0.01037339 0.09509853 
0.002490092 0.006924811 32968.9 
0.003223622 0.00496209 6.323593e+12 
0.002717342 0.009680455 0.8410585 
0.002842843 0.00921009 115.8684 
0.002927846 0.01739483 544.0372 
0.003318673 0.01380498 1.470114 
0.002784357 0.008448426 138619866 
0.003284835 0.008905435 22687124 
0.002400356 0.007371089 111.206 
0.003136247 0.01406308 23103.9 
0.003148386 0.01645677 0.9734485 
0.003180344 0.006515177 0.3572245 
0.002304276 0.004029292 13921482 
0.002534632 0.01369646 0.123933 
0.003450645 0.009027255 2.800222 
0.002922005 0.007100227 62369777 
0.003154184 0.01078339 82683624 
0.003174049 0.01543571 3.600291 
0.003063634 0.02104257 0.5521245 
0.003443354 0.0101878 18444.8 
0.002741119 0.006902881 0.3684053 
0.002942307 0.02170865 18.54985 
0.003318445 0.01582534 24.79827 
0.004057406 0.02626099 1804120 
0.002946772 0.01332747 0.1526818 
0.002999433 0.01490708 1.280913e+15 
0.004104655 0.01938559 8.56521 
0.003509876 0.01750673 0.1939306 
0.002582504 0.004515574 17057588 
0.002780931 0.008745245 7.819372 
0.003982015 0.009831433 15.26709 
0.00253262 0.01150569 99167.18 
0.00324842 0.009049493 677.4593 
0.003030425 0.01040303 0.691916 
