Delta_1 Delta_2 Delta_3 
-0.005240195 -0.08125365 -0.6854328 
0.01080695 -0.003379024 -3.767981 
0.02321484 -0.01246789 -23.53381 
-0.02190787 0.0173652 2.618165 
0.007329515 0.09360651 2.024412 
0.003097415 0.05930007 13.41116 
-0.006991867 0.1430251 7.408519 
-0.01046769 -0.03540875 0.04296988 
0.01024357 -0.02166935 1.543803 
-0.01222189 0.04005171 22.98034 
0.009036333 -0.07465508 -14.39544 
0.04175694 -0.08889949 -11.6143 
-0.01092448 -0.02156777 14.87762 
-0.01289651 0.01052709 11.51159 
-0.005012141 -0.07098209 21.8378 
0.02816137 -0.01227308 0.1000688 
0.02121462 0.01996876 13.71589 
0.007265493 -0.0797507 2.84789 
0.004248752 0.03706427 0.2049538 
-0.002587681 0.06388632 3.892661 
0.0001630768 -0.003108528 1.381634 
-0.01316666 -0.01762558 -2.688361 
-0.01276897 -0.1129825 0.2662636 
-0.004575646 -0.03229114 1.846026 
0.01887124 0.05982027 -38.46994 
0.001167293 -0.00277789 -4.515712 
-0.001658 -0.002674199 7.367979 
-0.001132215 0.03743996 -5.737949 
0.009972807 0.06736296 2.565492 
-0.008190368 -0.04050491 19.52043 
-0.01091727 0.020399 15.289 
-0.006286782 -0.03081473 -8.03358 
-0.01709968 0.05433309 7.863983 
-0.01880893 0.01393381 0.3560766 
0.01897073 -0.01639972 -1.318438 
0.003168162 -0.09428859 -0.02493387 
0.0158712 -0.03380835 -6.45364 
-0.005947922 0.02394858 10.83203 
-0.02309383 -0.08711577 5.873161 
0.01126455 -0.05486965 9.573925 
-0.01783623 -0.03199002 0.9958166 
-0.009986057 0.003781639 -0.7156518 
0.01789807 -0.06371624 4.669814 
-0.004509323 -0.05892861 17.51456 
-0.02497851 -0.006168619 17.52961 
-0.02274695 0.01418174 -1.923573 
-0.008513578 -0.08902162 -18.53769 
0.0133593 -0.03967779 0.424963 
-0.007939268 0.007397532 -13.0914 
-0.01211448 -0.067398 -0.8605322 
0.01104459 -0.02798416 11.187 
0.0128583 -0.06740441 -5.4143 
-0.006822917 0.07180767 7.598713 
0.002497784 -0.04143153 -5.877898 
0.001737082 -0.01089869 5.035314 
-0.01251318 -0.02472217 2.387787 
0.01594928 -0.06501932 -2.669382 
-0.02575449 -0.04330734 -3.817535 
-0.01047016 -0.1261753 -3.618732 
-0.01088777 -0.1192384 -7.939819 
-0.01086558 0.04833718 11.79307 
0.001226166 -0.07093834 -0.2795614 
-0.02324495 0.08175856 1.61494 
0.0006715372 0.006927994 4.776621 
-0.0002251029 0.05614871 -21.36522 
0.01686717 -0.02565312 -2.502909 
0.008633925 -0.03256182 -1.55522 
-0.008538254 -0.03005909 1.998328 
0.01533177 0.08662189 -1.765458 
0.01458135 -0.1660025 7.669559 
0.02555456 -0.007826957 -10.40505 
-0.01681317 0.04796651 7.087286 
-0.009651474 -0.02049035 10.07154 
-0.02186079 0.03358578 -4.718642 
0.003434627 -0.1128209 -14.31595 
-0.01460078 0.03338524 7.532145 
-0.02009887 0.004448072 -7.005657 
0.001112533 0.010321 9.56814 
-0.02332355 0.04838944 -8.320454 
0.006661854 -0.03102946 23.81114 
0.003715239 -0.01746617 4.969741 
-0.007078583 -0.05545637 -5.673702 
0.01111749 0.07704315 -0.07181679 
-0.01361857 -0.1137049 5.507641 
-0.01399909 -0.04505432 -8.682112 
-0.02095863 0.0387036 -5.749321 
0.01649119 -0.04255603 2.391425 
0.004194189 -0.01750006 9.771808 
0.009412694 0.0404708 0.3729745 
-0.005295578 -0.08254223 -11.42608 
-0.02208914 -0.07944051 -6.487988 
-0.0169388 -0.05246918 -8.787951 
0.01715142 -0.08270566 18.56135 
-0.001902561 -0.08629305 -2.854552 
-0.005573928 0.07666799 -3.202046 
0.01810042 0.02291456 -6.070089 
0.006886205 -0.03087892 7.289237 
-0.01743084 -0.1161521 -0.7354361 
0.01491983 0.03153153 3.308987 
-0.02945931 -0.08961686 -2.408628 
0.03151401 0.09700528 -0.4843996 
0.02645742 0.01837103 -13.20625 
-0.002239648 -0.09968349 -3.526785 
-0.01401899 -0.09258319 7.182473 
0.02001223 0.0001986169 1.375436 
-0.0003715847 -0.002436741 3.082133 
-0.005514506 -0.06143647 10.0218 
-0.004913206 -0.07786778 5.991119 
0.0248834 0.02680819 4.566556 
0.02190362 0.1123541 2.025521 
0.0025448 0.05500255 8.819176 
-0.00660919 -0.06973266 11.10741 
-0.01836702 -0.1465561 -7.670224 
0.001394934 -0.09677391 -3.921696 
-0.007698509 -0.0118491 -0.9259002 
0.002478436 -0.0005532877 14.17789 
-0.004792176 -0.07583741 -11.77753 
-0.01037791 -0.0415273 -3.65823 
-0.007105708 -0.002282245 0.5014075 
0.01152147 -0.06042696 -16.60247 
0.009352004 -0.1218658 2.162663 
0.002995384 -0.06103821 25.06244 
-0.009715526 -0.09087956 -8.40553 
-0.01037714 0.04325225 12.20243 
-0.01597051 -0.08535965 1.975524 
0.002460024 -0.1498313 -9.502815 
-0.01012874 -0.09009748 4.725822 
-0.01546098 0.04761023 7.498729 
-0.0005577338 0.09586422 6.824518 
-0.01355182 -0.01931732 -1.950069 
0.02800489 -0.01055188 3.473191 
-0.01233438 0.1030912 -18.77203 
0.005414949 0.01138497 -4.386091 
0.002427626 -0.03445501 -17.76727 
0.01002293 -0.02317848 13.90364 
0.02013672 0.02195743 -12.91951 
-0.01641105 0.01099363 1.342689 
-0.009466613 0.06140135 3.021808 
0.02134387 -0.02455688 3.632914 
-0.004307744 -0.01326341 13.20513 
-0.02654665 -0.003776931 -6.162588 
0.0007594772 -0.02346102 0.2542694 
0.01060674 -0.006754648 0.4979383 
-0.002776268 -0.01255898 0.5302606 
-0.01305422 -0.03930122 -16.66617 
-0.01216694 0.04275956 8.913146 
0.02309262 -0.007526492 -22.7158 
-0.01559716 -0.05041412 4.824651 
-0.010611 -0.02273395 -3.105801 
-0.009986012 -0.001383654 5.079414 
-0.005875426 -0.09053009 -7.85162 
0.0003215972 -0.02433989 2.682802 
-0.03092075 -0.04519363 1.29751 
0.004796952 -0.01515558 13.60423 
0.004833882 -0.0143319 -4.516712 
-0.01228903 -0.06198275 -6.077301 
-0.007342569 0.04392372 -2.972136 
0.007089739 0.07484657 -9.382568 
-0.0007773123 -0.04773946 -7.620841 
0.01394715 0.00301602 6.509106 
0.04385935 -0.01569896 -2.383381 
-0.01811217 -0.005395377 13.40765 
0.01673747 -0.07232102 7.696585 
-0.03054141 -0.05495251 -2.606746 
-0.001698665 -0.05105724 -7.249249 
0.02996206 -0.03815306 -8.829665 
0.02812298 -0.08041196 9.906955 
0.0009889586 0.02069245 5.275717 
-0.01548219 0.004461991 1.115594 
0.0214277 0.05111799 13.37892 
0.01121797 -0.03003678 -15.81956 
0.005305831 -0.07563416 7.357842 
0.001190278 -0.01181818 0.2163449 
0.004328183 0.1157485 8.799795 
-0.007688103 -0.01939216 5.062985 
0.02149382 -0.03206861 -0.09594201 
-0.01693609 -0.0667125 -6.091241 
-0.003880803 -0.02657231 16.0565 
-0.006409849 0.004393938 3.828502 
-0.0303811 -0.09761782 -6.102687 
0.02937004 0.01363634 11.26574 
0.01067238 -0.03171409 -7.697243 
0.01186649 0.002427352 -11.39669 
0.008884882 -0.02059235 8.571526 
