p_1 p_2 p_3 
0.6873303 0.2794301 0.03323959 
0.6292047 0.3649847 0.00581059 
0.6805846 0.318849 0.0005663908 
0.6499751 0.331604 0.01842086 
0.7934551 0.2035563 0.002988571 
0.7282993 0.2715626 0.0001380723 
0.7305522 0.2555439 0.01390399 
0.7643055 0.2321786 0.003515882 
0.5674284 0.4231847 0.009386916 
0.7013678 0.2972184 0.001413812 
0.6992963 0.2964687 0.004234998 
0.6163492 0.3752792 0.008371568 
0.7404118 0.2553721 0.004216106 
0.7653221 0.2152714 0.01940643 
0.6739829 0.3216784 0.004338723 
0.6782172 0.3208841 0.0008986852 
0.656495 0.3379118 0.005593209 
0.6866852 0.3121836 0.001131227 
0.6740561 0.3157595 0.01018438 
0.722351 0.2715057 0.006143249 
0.6389549 0.3561341 0.004910985 
0.6254288 0.3686095 0.005961728 
0.6355932 0.3489949 0.01541197 
0.6603142 0.3379752 0.001710537 
0.6412549 0.3586104 0.0001346982 
0.6747361 0.318643 0.006620951 
0.7348679 0.2635537 0.001578431 
0.6535336 0.3454806 0.0009857504 
0.7849069 0.2062462 0.008846831 
0.73549 0.2630324 0.001477598 
0.6539866 0.3297717 0.01624171 
0.6477941 0.3482992 0.003906686 
0.7341086 0.2593291 0.006562293 
0.6329844 0.3539593 0.01305625 
0.6986646 0.2994932 0.001842172 
0.6818816 0.2944731 0.02364534 
0.6291065 0.3674537 0.003439861 
0.7284595 0.2680065 0.003534052 
0.6773021 0.29914 0.02355795 
0.7666749 0.2286749 0.004650145 
0.6441995 0.3504226 0.005377869 
0.691184 0.2962246 0.01259138 
0.7460629 0.2460437 0.007893361 
0.7676083 0.2133769 0.01901482 
0.6803578 0.3166478 0.002994411 
0.6294592 0.3698038 0.0007369921 
0.7561062 0.2339264 0.009967404 
0.6769098 0.3145534 0.008536836 
0.6472571 0.3489426 0.003800352 
0.6590385 0.3238354 0.01712611 
0.7529478 0.2457592 0.001293003 
0.7461776 0.2467514 0.007070961 
0.751208 0.2354834 0.01330867 
0.6785611 0.3088154 0.01262347 
0.7067366 0.2794968 0.01376657 
0.7610383 0.2367254 0.002236321 
0.5888375 0.4105432 0.0006192338 
0.7191459 0.2722091 0.008645035 
0.645349 0.3545209 0.0001301038 
0.68286 0.30961 0.007530031 
0.7091074 0.2846159 0.006276697 
0.6841079 0.3009298 0.01496235 
0.6470551 0.3445313 0.008413601 
0.7658687 0.2215843 0.01254693 
0.762109 0.2373107 0.0005803804 
0.7511649 0.2456517 0.003183412 
0.7351492 0.2583145 0.006536298 
0.649338 0.3492057 0.001456238 
0.8174254 0.1817137 0.000860918 
0.7260309 0.2592087 0.01476042 
0.7326135 0.2671948 0.0001916693 
0.7130352 0.2827807 0.004184127 
0.66408 0.3145235 0.02139643 
0.7754678 0.2240268 0.0005054121 
0.707084 0.2914166 0.001499394 
0.7254471 0.2696572 0.004895679 
0.6206784 0.3783907 0.0009309404 
0.7880669 0.1998526 0.01208056 
0.741045 0.2556137 0.003341299 
0.6582953 0.3409613 0.0007433719 
0.6906707 0.3079795 0.001349808 
0.6858036 0.3018191 0.01237726 
0.6847859 0.314315 0.0008990923 
0.7244937 0.2714827 0.004023611 
0.5750358 0.4097825 0.01518171 
0.6979558 0.2958779 0.006166327 
0.7618143 0.2287117 0.009473953 
0.7418328 0.2426985 0.01546869 
0.7752946 0.2218886 0.002816884 
0.719506 0.2777813 0.00271275 
0.7598958 0.2265352 0.01356901 
0.6289602 0.3656131 0.005426648 
0.6229422 0.3711452 0.005912647 
0.5810437 0.3906538 0.02830251 
0.6944274 0.2972965 0.008276168 
0.5033918 0.4896134 0.006994747 
0.6923452 0.3061942 0.00146061 
0.6107501 0.3779569 0.01129293 
0.7302365 0.2684535 0.001310028 
0.7064006 0.2872539 0.006345565 
0.7556462 0.2317639 0.01258996 
0.7007935 0.2965001 0.002706397 
0.7269474 0.265757 0.007295609 
0.6882906 0.3087567 0.00295268 
0.6241977 0.3730964 0.002705961 
0.6287329 0.3625256 0.008741558 
0.6296771 0.361548 0.008774888 
0.6660004 0.3225496 0.01145 
0.6362884 0.3589129 0.004798687 
0.7295443 0.2588231 0.01163257 
0.701292 0.2761216 0.02258646 
0.651812 0.3443836 0.003804448 
0.673157 0.318812 0.008030974 
0.7353797 0.2627943 0.001825974 
0.6420543 0.3554121 0.002533542 
0.6168181 0.3807097 0.002472182 
0.7500783 0.2486151 0.001306522 
0.6886058 0.2940966 0.01729753 
0.6618854 0.3177953 0.02031927 
0.5901817 0.4077065 0.002111812 
0.6512404 0.3474595 0.001300077 
0.6729087 0.3265269 0.0005644494 
0.6971504 0.2995622 0.003287427 
0.7063125 0.2896458 0.004041743 
0.6191121 0.3799724 0.0009155834 
0.6089037 0.3891443 0.001952049 
0.6833168 0.3076336 0.009049596 
0.7795652 0.2078074 0.01262742 
0.6925169 0.3014148 0.006068269 
0.7140869 0.2855018 0.0004113221 
0.6533668 0.3424503 0.0041829 
0.7836324 0.2149265 0.001441092 
0.6280345 0.3685905 0.003375059 
0.6617203 0.3382371 4.258191e-05 
0.6496381 0.3342229 0.01613899 
0.7192045 0.2519182 0.02887728 
0.7465695 0.2533731 5.744193e-05 
0.7457548 0.248773 0.005472134 
0.659953 0.3396834 0.0003636217 
0.6839012 0.3112623 0.004836514 
0.7491772 0.2502792 0.0005436701 
0.7770081 0.2096019 0.01339001 
0.6669612 0.3300323 0.003006472 
0.7389899 0.2600212 0.00098892 
0.6697237 0.3095387 0.02073763 
0.7495356 0.2502793 0.0001851365 
0.7024502 0.2953499 0.002199879 
0.609476 0.3839315 0.006592438 
0.6275377 0.3637972 0.008665065 
0.7180212 0.2815788 0.0004000017 
0.6817673 0.3024326 0.01580004 
0.7468172 0.2523505 0.0008323631 
0.6712103 0.3251 0.003689607 
0.6211651 0.3770508 0.001784093 
0.5801966 0.4197837 1.971167e-05 
0.7413958 0.2575025 0.001101674 
0.7313752 0.2521412 0.0164836 
0.6013921 0.3916372 0.006970652 
0.6533462 0.3437051 0.002948761 
0.6347932 0.3632483 0.001958582 
0.6262707 0.3695076 0.004221729 
0.6897937 0.3100597 0.0001466258 
0.60528 0.3926086 0.002111392 
0.7856458 0.1957454 0.01860884 
0.7278889 0.2596001 0.01251104 
0.7030416 0.2939416 0.003016811 
0.7029896 0.2891505 0.007859873 
0.7914242 0.194006 0.01456976 
0.6874907 0.2591955 0.05331386 
0.6555441 0.3352852 0.009170693 
0.6064161 0.3893782 0.004205705 
0.6148487 0.3805663 0.004585024 
0.7654039 0.2105844 0.02401177 
0.75257 0.2393934 0.008036582 
0.704224 0.2922639 0.003512127 
0.7198536 0.2768252 0.003321135 
0.6550768 0.3155581 0.02936511 
0.6470611 0.347353 0.005585894 
0.4965493 0.5025034 0.0009472866 
0.7174801 0.2809337 0.001586139 
0.8003366 0.1975628 0.002100536 
0.6123094 0.3601507 0.02753999 
0.6833339 0.3155896 0.001076494 
0.6950609 0.2764251 0.02851404 
0.6758239 0.3182105 0.005965531 
0.723786 0.2634101 0.01280395 
0.7394858 0.2565409 0.003973322 
0.7668585 0.22666 0.006481492 
0.7051159 0.2913075 0.003576518 
0.6427116 0.3504777 0.006810665 
0.6529984 0.3401776 0.006823984 
0.7135071 0.2841872 0.002305697 
0.6892748 0.3060606 0.004664588 
0.7744595 0.2230097 0.00253084 
0.5504276 0.4470301 0.002542308 
0.7142121 0.2703195 0.01546834 
0.6945189 0.2863041 0.01917697 
0.682742 0.3165763 0.0006817562 
0.7213061 0.2755052 0.00318871 
0.6482531 0.3429692 0.008777672 
0.6357077 0.3590753 0.005216986 
0.7007993 0.297073 0.002127715 
0.7206566 0.2734328 0.005910662 
0.6881971 0.3103221 0.001480834 
0.7353139 0.2584321 0.006254045 
0.6659705 0.3329411 0.001088348 
0.6407169 0.3565748 0.002708309 
0.7440002 0.2495074 0.006492364 
0.5778926 0.4211236 0.0009837797 
0.8010852 0.1936133 0.00530149 
0.6517412 0.3403533 0.007905553 
0.7120442 0.2828952 0.005060586 
0.7777007 0.219994 0.002305347 
0.6688521 0.3179054 0.01324247 
0.7045119 0.2946859 0.0008021587 
0.6714971 0.3276509 0.0008520552 
0.6281563 0.3708795 0.0009641497 
0.6173772 0.369798 0.01282476 
0.5941113 0.4014297 0.004458957 
0.7820579 0.2123907 0.005551386 
0.6529439 0.3445001 0.00255594 
0.5963204 0.3980836 0.005596033 
0.7024576 0.2966591 0.0008832408 
0.7418547 0.2571373 0.001008036 
0.7362297 0.2631058 0.0006645374 
0.532565 0.4615694 0.005865567 
0.7263978 0.2675854 0.006016878 
0.7161442 0.2796884 0.00416735 
0.5777127 0.4202569 0.002030341 
0.7110981 0.2884088 0.0004930921 
0.6987987 0.295005 0.006196335 
0.7301005 0.266271 0.003628506 
0.6697224 0.3236869 0.006590708 
0.6657131 0.3295807 0.004706242 
0.7029276 0.2956577 0.001414641 
0.669298 0.3251564 0.005545609 
0.7373873 0.2613389 0.001273856 
0.6601216 0.3350572 0.004821202 
0.6985561 0.2925855 0.008858352 
0.699845 0.2993833 0.0007717685 
0.6638827 0.3263289 0.009788332 
0.7181517 0.2738297 0.008018569 
0.5446645 0.4471416 0.00819385 
0.6197285 0.376558 0.003713558 
0.7303152 0.2689705 0.0007143769 
0.7131529 0.2781511 0.008695928 
0.6551028 0.3447931 0.0001041049 
0.78816 0.2107529 0.001087078 
0.6789931 0.2988451 0.02216177 
0.62167 0.3682687 0.01006123 
0.7003368 0.2942029 0.005460305 
0.6107683 0.38724 0.00199166 
0.6894333 0.3068755 0.003691172 
0.6854855 0.3006094 0.01390511 
0.6978684 0.300333 0.001798622 
0.776697 0.2143207 0.008982269 
0.6694312 0.3231435 0.007425296 
