"beta1_1" "beta2_1" "beta1_2" "beta2_2"
21.44411 3.895743 -29.7015 -3.860399
20.88812 3.927147 -29.66775 -3.920688
20.8331 4.223696 -29.66161 -3.662552
21.39974 3.926303 -29.5579 -3.856036
21.77504 3.800548 -29.90222 -3.756953
21.28016 3.923952 -29.94632 -3.825844
20.69152 3.667042 -29.95268 -3.944251
20.91314 3.647913 -29.89634 -3.966048
21.24244 3.825251 -30.08332 -3.702516
20.86756 3.770242 -30.15982 -3.75377
20.93742 3.583378 -29.89729 -3.693768
21.0592 3.849581 -29.71471 -3.741895
20.97875 3.861343 -29.66108 -3.893314
20.92882 3.822467 -29.59192 -3.868166
20.67578 3.321952 -29.81039 -4.070073
20.23387 4.200571 -29.79068 -3.7835
19.73232 3.881235 -29.7614 -3.705935
20.93841 3.885485 -29.89177 -3.672816
20.39626 3.698174 -29.6998 -3.849048
20.29456 3.779211 -29.66229 -3.797476
21.28566 3.272998 -29.76025 -3.910145
20.82251 3.79307 -29.79433 -3.790953
20.6731 3.969587 -29.94667 -3.825567
20.76527 3.809968 -29.7144 -4.071658
20.86488 4.101509 -29.70921 -3.996232
21.3063 3.902961 -29.7137 -3.896604
20.9898 3.948632 -29.73795 -3.945699
20.52367 4.116956 -29.66206 -3.878907
20.05498 3.988401 -29.70132 -3.87342
20.04253 3.889886 -29.84363 -3.723456
19.33355 3.848627 -29.56813 -3.822463
21.15389 3.565547 -29.55665 -3.930563
21.00047 3.705644 -29.94051 -3.894671
20.85636 3.43861 -29.60317 -3.851626
21.10398 3.87776 -29.82855 -3.772633
20.56914 3.724852 -29.76336 -3.773782
20.6644 3.972705 -29.52331 -3.851775
20.71444 3.7472 -29.5785 -3.904665
20.88282 3.899344 -29.45446 -3.95855
20.56587 3.945337 -29.77524 -3.939136
20.92858 4.016898 -29.63693 -3.826546
21.15378 3.855783 -29.86581 -3.771241
21.06413 3.440655 -29.89907 -3.818923
21.34805 3.465091 -30.08875 -3.883906
21.19965 3.728098 -29.98962 -3.886335
20.6498 3.521525 -29.80489 -3.814256
21.09044 3.861742 -29.90613 -3.664227
20.307 3.776507 -29.79631 -3.665205
20.70413 3.746926 -29.65949 -3.95484
20.46689 3.375895 -29.93946 -3.868571
19.75255 4.136803 -29.74361 -3.700612
20.12201 4.101379 -29.61649 -3.789358
20.41387 3.960868 -29.42037 -3.841541
20.38619 3.655941 -29.52995 -3.710405
21.10173 3.684613 -29.60741 -3.785291
20.97519 3.955128 -29.87253 -3.789292
20.95302 3.725731 -29.67376 -3.827289
20.39889 3.830301 -29.76819 -3.916503
20.9447 3.806721 -29.35703 -3.823621
20.57351 4.056477 -29.60631 -3.954034
20.76975 3.820016 -29.52562 -3.817287
21.04868 3.780922 -29.49685 -3.823045
20.35306 3.659058 -29.37553 -3.816759
20.89577 3.893457 -29.44275 -3.772191
20.95354 3.807729 -29.58149 -3.78593
20.56012 3.595592 -29.58277 -3.982497
20.62364 3.997556 -29.50898 -3.86547
20.88649 3.975166 -29.59669 -3.898634
21.03153 3.598308 -29.62652 -3.966131
21.34677 4.031481 -29.72883 -3.842642
21.16753 3.420182 -29.62478 -3.800674
21.388 3.926179 -29.64502 -3.769918
21.70085 3.876922 -29.99314 -3.790858
21.47439 3.507087 -29.69703 -3.943921
21.12957 3.727668 -29.75589 -3.804574
21.06667 3.527015 -29.51038 -3.826182
20.38827 3.630314 -29.35264 -3.908782
21.10221 4.08363 -29.79329 -3.77484
20.53239 3.70405 -29.81147 -3.720499
20.38423 3.994069 -29.64292 -3.806321
21.18381 3.995881 -29.54964 -3.77296
21.65372 4.035109 -29.69588 -3.744076
21.24354 3.842173 -29.48926 -3.857119
20.71543 3.729639 -29.59676 -3.756448
21.63351 4.141371 -29.62133 -3.772494
21.2311 3.918224 -29.61116 -4.064858
20.80872 3.789116 -29.5213 -3.811932
20.7348 4.02507 -29.47953 -3.782272
20.85489 3.66599 -29.45594 -3.891967
20.33983 4.094234 -29.69363 -3.760565
21.11974 3.85307 -29.46507 -3.701002
21.12579 3.959147 -29.34938 -3.807727
20.94999 4.00571 -29.67448 -3.918927
21.03996 3.871913 -29.58933 -3.744596
21.36132 3.578594 -29.69288 -3.893527
21.27391 3.614791 -29.72309 -3.720478
20.28699 3.719515 -29.52835 -3.824389
20.55765 4.204126 -29.71175 -3.976696
21.23368 3.757557 -29.90792 -3.78089
21.29965 3.743843 -29.9701 -3.963852
21.18855 3.572016 -29.74959 -3.750928
20.41075 3.947394 -29.57521 -3.892563
20.46654 3.964577 -29.55533 -3.799451
20.2694 3.799032 -29.67277 -3.697903
21.08488 4.058883 -29.72369 -3.813979
21.38978 4.038392 -29.55795 -3.818139
21.46222 3.613749 -29.56479 -4.02062
21.06968 3.703069 -29.85881 -3.812693
21.31303 3.83959 -29.72914 -3.937841
20.64138 3.644559 -29.87114 -3.787347
20.74384 4.05317 -30.04216 -3.972248
20.76281 4.132338 -29.74624 -3.723109
20.87555 3.961461 -29.79878 -3.816497
20.80778 4.011841 -29.60344 -3.968098
20.54044 3.718868 -29.70699 -3.936318
20.05761 3.893872 -29.67019 -3.805434
20.41801 3.637041 -29.70925 -3.757075
21.12148 3.79292 -29.5048 -3.772319
20.69948 3.569095 -29.51292 -3.796187
20.50332 3.604732 -29.64864 -3.665897
20.26955 3.681858 -29.81301 -3.807685
20.5189 3.576842 -29.63142 -3.816857
20.53101 3.809621 -29.62713 -3.835768
20.39991 3.833146 -29.70907 -3.833676
20.31273 3.649392 -29.68692 -3.972248
20.55023 3.931219 -29.74003 -3.747866
21.16981 4.048565 -29.75755 -3.802229
21.14939 3.755123 -29.75987 -3.794899
20.73578 3.998626 -29.72234 -3.758401
21.88701 3.82111 -29.79161 -3.599774
21.09616 3.630413 -30.16178 -3.644753
21.6794 3.686271 -29.94624 -3.892792
20.7739 3.593653 -29.7156 -3.956983
20.94758 3.605583 -29.71471 -3.805865
21.08422 3.636926 -29.57663 -3.891023
20.32817 3.708803 -29.49387 -3.882736
20.12349 3.797916 -29.64269 -3.732201
19.92428 3.753411 -29.74637 -3.777325
20.8195 3.677912 -29.89716 -3.672057
20.56207 3.836185 -29.89793 -3.802045
20.43376 3.636388 -29.62044 -3.756972
20.51994 3.941591 -29.34665 -4.007184
20.48398 3.903677 -29.71894 -3.791931
20.2032 3.53146 -29.71648 -3.707244
20.66984 4.009596 -29.78937 -3.924083
20.79781 3.716339 -29.59777 -3.822113
20.50093 3.710956 -29.6846 -3.893533
21.14919 3.886337 -29.57884 -3.739508
20.91636 4.031755 -29.75038 -3.801336
21.05012 3.555816 -29.76166 -3.903029
21.52079 3.957292 -29.68308 -3.799106
21.4062 3.948965 -29.72894 -3.948251
21.49245 3.880208 -29.81535 -3.989241
21.01976 3.951933 -29.77881 -3.790494
20.96154 4.167673 -29.96844 -3.90576
20.939 3.914315 -29.75809 -3.778391
21.37772 3.950642 -29.71791 -3.673201
21.09346 4.010425 -29.83532 -3.881577
20.5295 4.140523 -29.89709 -3.758717
20.50114 3.580706 -29.76061 -3.659388
20.37222 3.675072 -29.81575 -3.999539
20.80777 3.873911 -29.95443 -3.851029
21.03056 4.017387 -29.82078 -3.816088
21.66844 3.758553 -29.64961 -3.94172
21.56336 4.064247 -29.61545 -3.902291
21.5288 3.729871 -29.84093 -3.838061
20.59779 4.01005 -29.68645 -3.739021
20.27905 3.808551 -29.87496 -3.766655
20.37456 3.805844 -29.74283 -3.81915
20.42912 3.869479 -29.5834 -3.656624
20.86827 4.011558 -29.41211 -3.793277
20.55103 3.741463 -29.70532 -3.740217
20.85872 3.751869 -29.67076 -3.75177
21.02771 3.888078 -29.56454 -3.731222
22.19236 3.800037 -29.57454 -3.732222
20.86683 3.97087 -29.54125 -3.870375
21.20084 3.756791 -29.47675 -3.749911
21.37303 3.888514 -29.58301 -4.029419
20.83611 3.584462 -29.72811 -3.774756
21.06418 3.818318 -29.55402 -4.118504
20.66631 3.797659 -29.42397 -3.868776
20.89736 3.715118 -29.57382 -3.752095
20.51563 3.829884 -29.58066 -3.823092
20.73786 3.83691 -29.64127 -3.895369
21.0305 3.853211 -29.68131 -3.761066
21.16728 3.865933 -29.80846 -3.920917
20.85588 3.615604 -29.58776 -3.925164
21.10642 3.679124 -29.50477 -3.891071
21.33391 3.733792 -29.43758 -3.690097
21.12462 3.579411 -29.68102 -3.746139
21.00337 3.637837 -29.9486 -3.799987
21.40133 3.361883 -30.01569 -3.77153
21.80772 3.739518 -29.90823 -3.813414
21.63652 3.870174 -30.06405 -3.719046
21.09581 3.81474 -29.70684 -3.853105
20.40473 3.874199 -29.86153 -3.861165
20.64733 3.7684 -29.74034 -3.870362
20.93523 3.854307 -29.53795 -3.988668
20.92541 3.849331 -29.33135 -3.936182
20.62039 3.787947 -29.2896 -3.841411
21.10935 4.034014 -29.55628 -3.752681
20.7871 3.455041 -29.87306 -3.821089
20.72262 3.750407 -29.97202 -3.881099
20.80602 3.598603 -29.7729 -3.886112
20.49871 3.901652 -29.59945 -3.763637
20.01079 4.006786 -29.37471 -3.777046
20.28326 3.851824 -29.73931 -3.820319
20.85442 4.121172 -30.02588 -3.779177
20.88262 3.717341 -29.94828 -3.801767
21.67805 3.88947 -29.85392 -3.794575
21.29189 3.903267 -29.55828 -3.869104
21.08483 3.780142 -29.71048 -3.737006
20.4082 3.735352 -29.76992 -3.699259
20.24159 3.909102 -29.59289 -4.012128
20.86812 3.984776 -29.59821 -3.936721
20.61496 3.842553 -29.47099 -3.986513
