"Delta_1" "Delta_2"
10.56241 -3.666954
10.57217 -3.449786
10.14749 -3.457131
10.8739 -3.545652
9.820922 -3.321657
10.76077 -3.317215
10.26868 -3.209284
10.48526 -3.528651
11.15404 -3.485713
10.10267 -3.444275
10.56556 -3.196277
10.46167 -3.105103
11.0442 -3.093042
10.33238 -2.880671
9.824749 -2.877963
10.21119 -3.061036
9.710475 -3.068664
10.69555 -3.115976
10.3108 -3.113304
10.86148 -3.311988
10.70984 -3.460762
10.75907 -2.909348
10.67893 -3.363438
10.6148 -3.56503
10.82454 -3.522132
11.12588 -3.54773
10.9273 -3.362922
11.0242 -3.39883
10.79553 -3.394227
11.3118 -3.561844
11.20022 -3.524567
10.59557 -3.303032
10.93631 -3.631558
11.27393 -3.307681
10.75366 -3.387375
9.833015 -3.085313
10.29995 -3.17655
10.70965 -3.281235
10.29039 -3.099957
10.5111 -3.700433
10.8802 -3.816121
10.7285 -3.613024
10.20069 -3.42596
10.03737 -3.655281
10.5618 -3.552781
10.99794 -3.475448
10.18338 -3.529241
12.02331 -3.135424
10.75146 -2.807946
10.54407 -3.02602
10.74581 -3.027809
11.20405 -3.258768
10.43322 -3.221408
11.5155 -3.035486
10.45964 -3.389782
10.78834 -3.234845
10.18766 -3.552274
10.78895 -3.564959
10.82716 -3.331132
11.00431 -3.261321
10.63329 -3.261211
10.22775 -3.28804
10.57606 -3.50071
10.28541 -3.085605
11.27987 -3.158014
10.56554 -3.457879
11.27129 -3.259506
9.973919 -3.252902
9.992203 -3.027028
10.26442 -2.8932
9.73863 -3.089039
9.618684 -3.081479
10.63544 -3.456553
9.91671 -3.484732
9.633385 -3.376821
10.59325 -3.256601
9.423591 -2.820351
10.90867 -3.251152
10.21121 -3.248716
10.68323 -3.237153
10.12045 -3.380348
10.26849 -3.655647
10.55729 -3.225494
11.35349 -3.082634
10.47027 -3.240451
10.69071 -3.378613
9.589995 -3.134331
10.60351 -3.448407
10.66532 -3.41671
10.55698 -3.550564
10.46716 -3.298307
9.419139 -3.658157
10.44208 -3.546337
10.44204 -3.772907
10.14476 -3.052069
9.950065 -3.5054
10.42005 -3.362614
10.55701 -3.103461
10.02765 -2.903183
10.58215 -3.320879
9.933017 -3.342958
10.55096 -3.416394
10.76509 -3.423293
11.39012 -3.473849
9.989682 -3.382317
10.73323 -3.470187
9.909619 -3.378369
10.21189 -3.50414
10.46354 -3.296862
10.0343 -2.870978
10.41438 -3.106116
11.01053 -3.439678
10.79817 -3.860588
11.25232 -3.556921
9.818937 -3.592339
10.79559 -3.490484
11.08017 -3.75918
11.07437 -2.911553
10.35806 -2.981195
11.75119 -3.219866
10.67147 -3.599054
10.8915 -3.584748
10.60052 -3.451269
10.46594 -3.246426
10.55311 -3.217665
9.609289 -3.358338
10.43073 -3.310641
10.66743 -3.570687
10.56941 -3.6974
10.71513 -3.016256
10.56046 -3.314437
10.54966 -3.458768
10.26608 -2.939391
10.5266 -2.897992
9.564811 -2.875761
9.419187 -3.174036
10.58957 -2.883131
10.99524 -3.282844
11.15492 -3.489271
9.807588 -3.312331
9.890614 -3.57966
11.27476 -3.332129
10.127 -3.247534
9.929008 -2.8888
10.29899 -3.398405
10.36602 -3.052169
10.26798 -3.141756
10.81161 -2.807463
10.79663 -3.063344
11.26374 -3.451329
9.857633 -3.506799
10.78935 -3.347747
10.62822 -3.352582
11.35127 -3.625857
12.06579 -3.432342
10.46099 -3.269388
10.30849 -3.167832
9.831503 -3.143478
10.79139 -2.903489
11.02049 -3.526899
11.27321 -3.55545
10.60539 -3.317992
10.60514 -3.440997
11.2553 -3.449371
10.7376 -3.174653
9.74416 -2.98215
10.96745 -3.103
9.791247 -3.034554
10.60112 -3.332515
10.59745 -3.37549
10.01783 -3.455901
10.54598 -3.543633
10.41946 -3.255199
10.41169 -3.293012
11.1689 -3.36129
10.9852 -3.563123
9.967412 -3.813523
10.65766 -3.962894
10.45763 -3.792387
10.8118 -3.522573
10.51432 -3.711677
10.52863 -3.319462
10.68609 -3.058051
11.35065 -3.403479
10.76031 -3.471628
10.29695 -3.250718
10.41583 -3.30115
10.19073 -3.25922
10.73795 -3.452493
10.27461 -3.636431
10.5989 -3.572868
10.80819 -3.338172
10.58074 -3.003325
10.90674 -3.167361
10.54944 -3.555324
10.97836 -3.197819
10.75411 -3.37057
10.85276 -3.58554
11.26575 -3.403298
10.53621 -3.502978
11.32175 -3.560736
10.52954 -3.468273
10.28065 -3.591026
11.5528 -3.458737
10.4079 -3.322233
10.87113 -3.50095
10.38543 -3.384029
10.83207 -3.625445
10.31151 -3.249099
10.13916 -3.215549
10.4818 -3.292641
11.45305 -3.364563
9.89765 -3.263206
10.34838 -3.437375
10.0746 -3.36426
10.44227 -3.523115
10.81599 -3.322022
10.77249 -3.685146
11.26869 -3.361157
9.980998 -3.509305
10.33392 -3.553518
10.24894 -2.963435
10.49651 -2.742813
10.63402 -2.961967
10.70843 -3.020697
10.08751 -3.442687
10.49228 -3.205623
9.701247 -3.495687
11.19269 -3.393491
11.13945 -3.420009
10.70802 -3.227644
10.30521 -3.596035
10.72611 -3.34489
10.94036 -3.560993
11.09431 -3.229337
10.20575 -3.577852
10.29503 -3.337668
10.91455 -2.858358
10.20964 -2.714099
9.992204 -2.821927
10.33984 -3.148748
10.66808 -3.378454
11.06533 -3.603269
10.69277 -3.560209
9.569631 -3.699006
10.68897 -3.576031
10.78029 -3.400973
10.64642 -3.619586
10.34233 -3.427012
10.90098 -3.651729
10.82523 -3.767186
10.0257 -3.872374
10.68526 -3.558967
11.00031 -3.329233
11.26011 -3.120706
10.50035 -3.332915
9.882837 -3.341883
9.891158 -3.10603
10.21732 -3.455236
10.60949 -3.794793
9.941094 -3.365709
10.49384 -3.24429
10.49581 -3.08458
10.40756 -3.182747
10.98477 -3.310621
10.24273 -3.712658
11.53833 -3.5565
11.44666 -3.408205
10.62735 -3.234539
10.3944 -3.306893
10.46507 -3.369577
11.06189 -3.579946
10.98722 -3.620977
10.95517 -3.588658
10.38931 -3.782406
11.15974 -3.997947
10.71698 -3.570023
11.47686 -3.745819
10.64314 -3.327116
11.27378 -3.68906
9.893814 -3.582115
10.34879 -3.495205
10.33454 -3.214305
10.09192 -3.382148
10.66845 -3.39327
11.11375 -3.557592
11.15889 -3.221743
10.71966 -3.248117
11.1517 -3.383988
11.18758 -3.147447
10.47223 -3.380919
10.24957 -3.282545
10.26264 -3.278036
10.86268 -3.303273
10.97958 -3.219739
11.05126 -3.25113
10.58816 -3.570945
10.36159 -3.239147
11.0415 -3.578291
10.40054 -3.769919
11.33346 -3.738573
11.08662 -3.379735
10.51703 -3.672421
11.94028 -4.274585
11.16365 -3.98389
11.60977 -3.89227
11.06002 -3.469653
10.38277 -3.365392
10.44274 -3.179182
10.78312 -3.288993
11.01598 -3.128415
10.02813 -3.06437
10.97446 -3.046859
9.647285 -2.910969
10.60798 -3.018617
9.653821 -3.285954
10.66661 -3.131628
10.61018 -3.230547
10.76575 -3.106461
11.12579 -3.22806
10.73719 -3.244536
9.697997 -3.76825
11.55612 -3.824211
10.63571 -3.992876
10.72228 -3.940116
9.518065 -3.698584
10.73004 -3.455784
10.14693 -3.589736
9.813283 -3.544214
10.05615 -3.565003
10.9209 -3.363465
11.07184 -3.249494
11.1965 -3.148676
10.28526 -3.451887
9.858746 -3.341601
10.54699 -3.438281
10.5677 -3.58067
10.68996 -3.496534
9.824648 -3.405731
9.327865 -3.076486
9.871548 -2.809523
11.33906 -3.161701
11.18994 -3.286081
11.03376 -3.374251
10.77713 -3.571702
11.40131 -3.498577
10.40826 -3.384893
10.31966 -3.516569
10.70819 -3.460924
10.80641 -3.661096
9.985817 -3.237743
10.30546 -3.36033
10.13265 -3.19573
9.933264 -2.990526
10.22026 -3.149076
10.27951 -3.447368
10.78008 -3.786115
10.88801 -3.603378
10.65192 -3.55704
10.87882 -3.576829
11.65992 -3.527562
10.30046 -3.350173
10.26157 -2.850086
10.21796 -3.099214
10.81439 -2.985103
9.72422 -3.248319
10.16923 -3.4419
11.16435 -3.048883
10.54063 -3.108008
11.2339 -3.049307
10.30063 -3.287102
11.07477 -2.975062
10.92451 -3.171611
10.6302 -3.316973
10.44199 -3.105474
10.38341 -3.043149
10.11623 -3.012271
10.08616 -2.939658
10.85633 -3.129584
10.91881 -3.324139
11.03875 -3.564668
11.17866 -3.548976
10.24451 -3.340277
10.40746 -3.428905
11.58581 -3.212491
10.56514 -3.645799
10.50542 -3.409871
10.58307 -2.869881
10.86304 -3.162113
10.33242 -3.241808
9.576346 -3.22463
10.31733 -3.26455
10.89897 -3.087212
9.099771 -3.173325
10.29063 -3.144781
10.15648 -3.027431
10.4187 -3.470334
10.95555 -3.457728
11.39574 -3.75367
11.35257 -3.128671
11.11204 -3.315018
11.24577 -3.47292
10.4897 -3.349236
10.702 -3.487791
10.93846 -3.218721
10.34259 -3.375598
10.91858 -3.455406
10.30074 -3.219581
10.76089 -3.516073
10.52618 -3.465257
11.09485 -3.699403
10.91502 -3.600157
11.4765 -3.653921
10.63655 -3.820945
10.74412 -3.62297
11.53752 -3.713763
10.1613 -3.54807
9.865506 -3.340262
10.55905 -3.408378
10.56775 -3.010049
10.51743 -3.408922
10.75409 -3.172689
10.41706 -3.204504
9.651926 -3.065514
10.04986 -3.326544
10.20775 -3.490715
10.06283 -2.916718
9.676615 -3.299032
10.98566 -3.393321
10.12021 -3.289365
10.53032 -3.04032
10.93112 -2.975621
10.66999 -3.341796
9.880782 -3.314014
9.976581 -3.258601
9.720125 -3.297487
10.57934 -3.321308
10.41387 -3.203896
9.975047 -3.101035
11.72821 -3.359824
11.5756 -3.289559
10.77401 -3.376084
11.15944 -3.579936
11.09655 -3.611497
11.35533 -3.487567
10.18134 -3.429316
10.39013 -3.258131
9.739649 -3.523667
9.711676 -3.869021
11.36743 -3.943634
10.92244 -3.831803
11.00268 -3.516708
11.19247 -3.620069
10.70467 -3.578749
10.54174 -3.497283
10.25215 -3.479166
9.832152 -3.427618
10.48464 -3.193091
10.81604 -3.43843
10.72155 -3.358885
10.28841 -3.23537
9.875799 -3.055512
11.02758 -2.98831
10.3293 -3.437855
10.63142 -3.538947
10.48074 -3.879483
11.03623 -3.936208
10.9025 -3.737862
10.35015 -3.918375
10.88494 -3.970674
11.23473 -4.134134
11.02058 -4.11045
10.53569 -3.944145
11.18598 -3.903321
10.20703 -3.576355
10.7398 -3.600467
11.41006 -3.924265
10.31028 -3.867734
11.54031 -3.978904
10.01485 -3.802769
10.65214 -3.506325
11.27186 -3.450526
10.03425 -3.473356
10.65064 -3.865372
10.37894 -3.689428
10.28264 -3.46031
10.18896 -3.305202
10.40055 -3.186785
10.57366 -3.072152
10.71633 -3.223648
11.23021 -3.406267
11.23213 -3.232473
9.954587 -3.097192
10.00417 -3.359588
10.22088 -3.251928
9.830481 -3.078339
10.92709 -3.197362
11.30163 -3.495209
11.73814 -3.41667
10.27623 -3.586736
10.85266 -3.591101
10.53494 -3.238585
10.02102 -3.533992
10.73542 -3.574127
10.08449 -3.775565
11.6053 -3.975564
11.37855 -3.5652
10.59956 -3.451012
10.75986 -3.361661
10.40988 -3.353338
10.86522 -3.661607
9.985932 -3.664488
