"beta1_1" "beta2_1" "beta1_2" "beta2_2"
22.10228 3.901209 -30.01114 -3.848824
21.81469 3.554707 -29.79417 -3.861751
21.8547 3.960139 -29.81285 -3.897933
22.29438 3.651714 -29.83411 -3.790751
21.85655 3.775459 -29.87133 -3.739153
23.26069 3.634794 -29.89335 -3.771509
22.56405 3.952164 -29.78809 -3.802307
22.0256 3.816581 -29.90307 -3.597192
22.01967 3.883924 -29.83865 -3.732856
22.14848 3.548834 -29.92291 -3.952964
22.51294 4.0482 -29.86799 -3.779907
22.26405 4.305053 -29.72941 -3.768029
22.61622 3.720084 -29.52538 -3.795389
21.91905 3.702647 -29.56634 -3.848967
21.72536 3.790671 -29.63184 -3.882211
22.29796 4.099748 -29.71149 -3.708369
22.51338 3.707923 -29.90264 -3.69407
22.34236 4.198723 -29.75598 -3.821353
22.36374 3.951271 -29.88433 -3.8613
22.26186 3.549416 -29.92255 -3.841901
22.1755 4.009837 -29.9357 -3.868106
22.11005 4.304754 -29.58906 -3.901467
21.90227 3.885753 -29.81992 -3.65027
22.41561 3.412493 -30.06644 -3.784719
22.56303 3.470144 -29.90667 -3.875079
22.09344 3.238554 -29.79575 -3.857203
22.3085 3.636662 -29.93454 -3.881924
22.46124 3.825685 -29.71347 -3.949295
22.66245 3.821358 -29.84943 -3.864998
22.6954 3.84767 -29.83843 -3.838715
22.48163 3.633074 -29.98602 -3.869557
22.10651 3.69212 -29.89185 -3.86085
22.53139 4.129763 -30.05094 -3.824834
22.45407 3.847045 -29.78593 -3.916045
22.46384 3.754589 -29.77301 -3.761236
21.83889 4.048094 -29.78629 -3.889227
21.77192 3.902595 -29.65719 -3.703246
22.52091 4.224343 -30.11086 -3.783629
22.25161 3.941794 -29.71357 -4.121326
21.76134 3.723957 -29.95444 -3.72546
22.16369 3.65915 -30.08261 -3.854315
21.59668 3.432508 -29.92062 -3.776917
21.4023 4.266543 -30.05587 -3.886538
22.22481 3.818513 -30.13195 -3.710834
22.09188 3.928553 -29.87758 -3.894262
22.24606 3.325736 -29.74937 -3.834339
21.82931 3.770445 -29.88462 -3.716629
23.121 3.983353 -29.79534 -3.645624
22.77322 3.888537 -29.70153 -4.165158
22.02084 3.448958 -29.66617 -3.812201
23.07316 3.564029 -29.7342 -3.764
22.40919 3.746079 -29.69919 -3.643902
22.8184 3.923386 -29.9852 -3.73161
22.67554 3.761378 -29.5865 -3.636103
21.96705 3.830551 -29.85104 -3.651186
22.13145 3.820502 -29.79075 -3.868544
22.39709 3.552604 -30.20903 -3.899549
21.9925 3.97459 -29.86969 -3.96999
22.66652 3.470536 -29.72957 -4.052581
22.32124 3.592161 -29.91995 -3.65106
22.95727 3.857625 -29.81554 -3.695739
22.15578 3.851276 -29.80585 -3.97967
22.31932 3.862468 -29.97384 -3.774741
22.03311 3.921894 -29.68742 -3.930734
22.60455 3.957645 -29.67713 -3.822762
21.97748 3.765382 -29.81487 -3.698736
22.51813 3.453195 -29.79989 -3.703256
22.41938 3.589373 -30.14166 -3.849049
22.67451 3.789508 -29.80565 -3.714911
22.76504 3.917766 -29.61246 -3.936248
22.14839 3.726161 -29.88517 -3.769019
21.57346 4.046184 -29.5807 -3.973616
22.33318 3.799336 -29.72405 -3.937216
22.33602 3.608679 -30.10191 -3.902737
21.2358 3.916826 -29.73566 -3.909744
22.46598 3.56485 -29.60174 -3.669966
22.42564 3.630026 -29.91592 -3.706331
22.42144 3.815172 -29.74404 -3.79837
22.03484 3.949311 -29.66057 -3.992583
22.66072 3.647252 -29.8481 -3.764544
22.62462 4.159512 -29.83677 -3.736846
21.78328 3.996447 -30.01217 -3.948236
22.84458 4.099302 -30.08521 -3.881459
22.74772 3.757818 -29.80296 -3.719817
22.02187 3.883207 -29.62058 -3.766325
22.49608 3.756423 -29.89999 -3.782086
22.24253 3.313039 -30.14042 -3.846223
22.34728 4.292926 -30.02499 -3.841589
21.83895 3.932371 -29.82904 -3.651231
21.83042 3.727249 -29.89852 -3.97091
22.3189 4.086455 -29.86333 -3.855162
21.62343 4.13127 -30.03065 -3.715376
22.24971 3.752061 -29.91282 -3.679191
22.07944 3.712124 -29.87881 -3.868919
21.92812 3.761072 -29.71663 -3.911282
22.81697 4.112034 -30.241 -3.769368
22.12438 3.925816 -29.86113 -3.654202
22.04963 3.698286 -29.78701 -3.912247
21.86331 3.83001 -29.71729 -3.852981
22.63719 3.887028 -29.88604 -3.955624
22.08857 3.668968 -29.87839 -3.739554
22.23888 4.037766 -30.0625 -3.91815
22.0774 3.410743 -29.85244 -3.722904
22.53079 3.903986 -29.82945 -3.813411
21.85672 3.610047 -29.75072 -3.806018
22.15141 3.685943 -30.07525 -3.787605
21.77737 3.922091 -29.97265 -3.6915
21.70164 3.46089 -29.85241 -4.039225
22.07846 3.867218 -29.80574 -3.938466
22.2847 3.826872 -29.7599 -3.812363
22.29617 3.471212 -29.69969 -3.888018
22.84476 3.85169 -29.87417 -3.895097
21.69048 3.75839 -30.14836 -3.719092
22.86018 4.175777 -29.9503 -3.84005
21.78648 3.614157 -30.02491 -3.931431
21.73095 4.103187 -29.94026 -3.887072
22.3435 3.820826 -30.14197 -3.77977
22.64165 3.746024 -29.8992 -3.843606
22.22231 3.913562 -29.55515 -3.931563
22.56114 3.683942 -29.65829 -3.658989
22.18058 4.093172 -29.9818 -3.684931
23.00526 3.705438 -30.09381 -3.896863
21.98019 3.955403 -29.89871 -3.924431
22.89128 3.758573 -29.88063 -3.78482
22.03477 4.033417 -29.62871 -3.879264
21.7729 3.631059 -29.83056 -3.901165
22.00619 3.314335 -29.79067 -3.84856
22.09191 3.947241 -30.019 -3.813004
22.15426 3.745702 -30.09997 -3.784783
22.05276 4.009784 -29.63967 -3.913062
22.47859 3.397316 -30.00791 -3.959178
22.37446 3.547178 -29.71332 -4.013622
22.56182 3.986946 -29.76624 -3.754056
22.6799 3.127928 -29.58709 -3.759634
22.53393 3.68868 -29.81442 -3.87787
21.95069 3.719052 -29.68492 -3.825851
21.85533 3.835597 -29.52419 -3.862626
22.30563 3.845908 -29.7259 -3.711809
22.95478 3.983063 -29.87655 -3.951096
23.02572 3.626915 -30.3291 -3.890521
21.2577 3.644078 -30.07223 -3.907188
22.61268 3.44409 -29.80594 -4.111746
21.50524 3.601042 -29.78675 -3.749613
21.98238 3.845114 -29.56193 -3.709577
22.86586 3.664842 -29.86061 -3.768593
22.42045 3.603112 -29.78686 -3.88409
21.82222 3.673533 -29.69408 -3.863066
22.71377 3.511393 -29.60661 -3.782308
23.00369 3.998148 -29.84116 -3.839389
23.04816 4.273009 -30.04897 -3.722839
21.68538 3.854283 -29.9268 -3.778638
22.28207 4.039959 -29.87242 -3.734562
22.33447 3.784392 -29.90677 -3.879001
22.2255 3.707819 -30.04468 -3.772931
22.75132 3.961287 -29.77595 -3.848871
22.07673 3.843235 -29.88692 -3.604454
22.33606 3.879128 -29.83993 -3.768265
22.12156 3.896641 -29.75924 -3.79035
22.6808 3.547117 -29.84545 -3.810176
22.32285 3.500956 -29.96332 -3.921133
22.33046 3.740668 -29.85207 -3.97054
21.81995 4.139976 -29.87917 -3.779619
21.96885 3.718293 -29.63308 -3.816031
22.17427 3.46695 -29.65721 -3.937418
22.25599 3.986335 -29.7707 -3.699171
22.16382 3.834454 -29.70722 -3.850305
22.63948 4.345397 -29.58097 -3.940445
21.81449 3.710331 -29.72713 -3.845863
22.05873 3.565746 -30.01635 -3.720148
22.10536 4.015966 -29.82469 -3.819218
22.25039 3.446119 -29.85462 -3.854728
22.23694 3.7122 -29.81776 -3.81535
22.52798 3.795135 -29.7962 -3.873953
21.98383 3.858525 -29.7945 -3.83504
21.96255 3.807799 -29.80708 -3.890356
21.95131 4.159519 -29.79538 -3.609813
22.35222 3.791611 -30.19827 -3.953126
22.48565 4.044725 -30.32467 -3.687254
21.70004 3.757908 -30.02958 -3.878925
22.40735 3.517175 -30.03698 -3.940683
22.27728 4.151551 -30.12434 -3.847272
22.276 3.77199 -29.89985 -3.807434
22.96384 3.931552 -29.84067 -3.759264
22.54771 3.669051 -29.88769 -3.87801
22.0712 3.307886 -29.79377 -3.650903
22.20043 3.621692 -29.74088 -3.705025
22.33853 3.667141 -29.78835 -3.737374
22.05499 3.925522 -29.81235 -3.839985
22.73854 3.659331 -30.03635 -3.68119
21.96002 3.852541 -30.01603 -3.889918
21.93157 3.672756 -30.00424 -3.864706
22.22766 3.691615 -29.6533 -3.852825
22.34837 3.611118 -29.5603 -3.915495
22.6901 3.757326 -30.05198 -3.820047
21.74966 3.335745 -29.73112 -3.749553
22.97038 3.939357 -30.01952 -3.904867
22.00384 3.917415 -29.82605 -3.761981
22.08094 3.653736 -29.93275 -3.83513
22.80686 3.761628 -29.88485 -3.777564
22.5561 3.987777 -30.07317 -3.846266
22.64415 3.869599 -29.80622 -3.878142
21.91727 3.85848 -29.92719 -3.868116
21.94656 3.875742 -29.80896 -3.775919
23.01222 3.701079 -29.80823 -3.858403
22.65525 3.930926 -29.85764 -3.62575
22.48713 3.836722 -30.15921 -3.819952
22.20885 3.829074 -29.93006 -3.775821
22.24053 3.654671 -30.05374 -3.837101
21.90316 3.996743 -29.59682 -3.842072
22.2591 3.44481 -29.79517 -3.895156
21.91772 3.727366 -29.75777 -3.906751
22.47826 3.736219 -29.82341 -3.909488
22.165 3.678843 -29.84212 -3.906646
21.85299 3.657035 -29.76098 -3.995058
21.58435 3.842376 -29.95107 -3.804603
22.14498 3.608841 -29.94349 -3.755729
22.31416 4.06021 -30.03499 -3.685679
22.21817 3.932164 -29.92141 -3.647914
22.73858 4.011421 -29.77724 -3.808988
21.58964 3.816684 -29.82312 -3.954213
22.25373 3.549634 -30.19928 -3.703299
22.4874 3.527609 -29.62768 -3.853863
22.36945 3.275629 -29.45596 -3.736084
22.73251 3.843754 -29.58427 -3.956888
22.43069 3.93894 -29.80413 -3.752148
21.60061 3.918481 -30.10663 -3.888552
22.2951 3.696726 -29.67672 -3.983623
21.56647 3.864762 -29.90683 -3.874165
22.52325 3.347106 -29.72796 -3.773904
22.68986 3.874622 -29.9109 -3.761741
22.28484 3.666151 -29.9496 -3.84783
22.63572 3.823553 -30.1979 -3.955557
22.57323 4.255784 -30.0066 -4.009498
22.92516 3.728348 -30.10962 -3.943358
22.71606 3.936091 -29.79748 -3.831514
21.54672 4.195208 -30.01276 -3.568437
22.08499 3.806316 -29.80258 -3.764331
22.44815 3.73999 -29.56564 -3.7116
22.25879 3.660349 -29.41488 -3.681134
22.20863 3.986616 -29.47786 -3.709554
22.12725 3.692074 -29.70733 -3.906876
22.33123 3.51629 -29.86922 -3.801375
22.55875 4.167962 -29.9476 -3.696003
22.60106 3.901314 -29.87351 -3.858851
21.78878 3.495144 -30.17537 -3.952082
22.14733 3.563564 -30.10961 -3.877744
22.2664 3.692915 -29.88453 -3.927726
22.24038 3.769285 -29.99408 -3.789767
22.32941 3.97569 -29.9383 -3.949463
21.9646 3.949452 -29.97252 -3.760543
21.79159 4.089263 -29.81632 -3.880964
21.7834 3.924855 -30.25117 -3.872395
21.97315 3.354449 -29.82061 -3.985014
22.75668 3.687109 -29.67307 -3.732941
23.13929 4.098123 -29.82843 -3.75318
22.49373 3.468165 -29.97376 -3.795194
21.57718 3.707107 -29.84013 -4.027141
21.76132 4.140371 -29.78613 -3.804735
22.20134 3.803015 -30.01214 -3.878547
21.92261 3.604791 -30.01376 -3.687356
21.70547 3.827651 -29.95793 -3.82685
22.29563 4.092635 -29.85175 -3.889087
22.78487 4.099633 -29.77669 -3.785271
22.26712 4.165658 -29.84057 -3.864334
22.96597 3.742381 -29.9661 -3.830894
21.35206 3.557493 -30.05646 -3.71268
23.0378 3.767363 -29.88001 -3.895745
22.56342 3.923745 -29.79255 -3.884289
22.12652 3.685196 -29.85365 -3.732198
22.05175 3.563991 -29.63997 -3.848139
22.77354 4.175824 -29.99392 -3.824757
21.936 3.697699 -29.87415 -3.836754
22.32353 3.730093 -29.87244 -3.976067
22.19359 3.781246 -29.89576 -4.023717
21.80631 3.871061 -30.04961 -3.813894
22.33546 3.516874 -30.19154 -3.764089
22.38163 3.639395 -29.96503 -3.740532
22.21488 3.972607 -30.06526 -3.913477
22.07644 3.70031 -29.82912 -3.872597
22.70467 3.36949 -30.11562 -3.87068
21.85941 3.959488 -30.16499 -3.955439
21.80369 3.53783 -29.96143 -3.864277
22.17154 4.004106 -29.78651 -3.851596
22.24841 4.030352 -29.80076 -3.668608
22.18209 4.008339 -29.83656 -3.770061
22.64401 3.786163 -30.05793 -3.83097
22.82315 3.630621 -29.60013 -3.840029
22.51623 3.90117 -29.75748 -3.740656
22.57134 4.064627 -29.85361 -3.727142
22.6345 3.92507 -29.73018 -3.68763
21.83643 3.689481 -29.77623 -3.780614
21.60054 3.528702 -29.63368 -3.757686
22.61862 3.778141 -29.88523 -3.74512
21.57442 3.293185 -29.65049 -3.961245
22.80077 3.681221 -29.87726 -3.843691
22.3249 3.435266 -29.7015 -3.788514
21.73785 3.789105 -29.8957 -3.840828
21.87086 3.545229 -29.64603 -3.845865
21.29418 3.5628 -30.01949 -3.809203
21.99917 3.88416 -30.20914 -3.7113
22.60841 3.80777 -29.90486 -3.71576
22.69596 3.879714 -29.78601 -3.974624
22.38325 3.723957 -30.17952 -3.797334
22.10005 3.242462 -30.23661 -3.969567
21.45268 4.049475 -30.01621 -3.852208
22.41405 3.64534 -30.21174 -3.862148
22.32633 3.907594 -29.80698 -3.928412
22.0396 3.610799 -29.81998 -3.915278
22.08621 4.051991 -29.79318 -3.643264
22.30597 3.425865 -29.7669 -3.778191
21.93354 3.814832 -29.53495 -3.951229
22.31318 3.949771 -29.86091 -3.862218
22.41802 3.719177 -29.63946 -3.655449
22.25379 3.962474 -29.6998 -3.774798
22.38769 3.465727 -29.65249 -3.906684
21.98241 4.004378 -29.90847 -3.843419
22.76518 3.767865 -29.82617 -3.783546
22.12833 4.176402 -29.70278 -3.907785
23.12271 4.083387 -29.87188 -3.907299
22.82452 3.586814 -29.76475 -3.81464
22.65381 3.946185 -29.787 -3.730326
21.834 3.806999 -30.12478 -3.740983
23.07993 3.722704 -30.24658 -3.80825
22.18736 3.937244 -30.03916 -3.93066
22.38762 3.958854 -30.27392 -3.800027
21.92941 3.525778 -30.08633 -3.553963
22.02075 3.828152 -30.0613 -3.799927
21.99165 3.811089 -29.96639 -3.845741
21.69181 3.877734 -30.14442 -3.882686
22.30321 3.393908 -29.97489 -3.828487
22.84545 4.104816 -29.70305 -3.869582
22.77992 3.691547 -29.87039 -3.799457
23.09248 3.453659 -29.81066 -3.816188
21.70285 3.80099 -29.87359 -3.89552
22.1469 4.028433 -29.87655 -3.907376
22.20008 3.988175 -29.86207 -3.824918
21.67692 3.44232 -29.81259 -3.838494
22.23495 3.817918 -29.94309 -3.813888
22.13135 4.077309 -29.82312 -3.810978
22.30939 3.950311 -29.87998 -3.744648
22.41266 4.228053 -29.5747 -3.876124
22.68962 4.053096 -29.51876 -3.690223
22.04101 3.476089 -29.76671 -3.689909
22.12161 3.72357 -29.92232 -3.761241
22.17291 3.958316 -29.8483 -3.736593
22.3169 3.905364 -29.83574 -3.680914
21.97769 3.868301 -29.74093 -3.708594
