"tau2_1" "tau2_2"
6.683931 0.2702944
6.972349 0.1307703
5.472988 0.1001874
5.416283 0.07790545
6.581321 0.126111
6.13469 0.1015254
4.935405 0.05214401
5.615736 0.1348947
5.533812 0.1642654
6.239381 0.1275857
3.920838 0.1941726
4.566011 0.1096337
5.689029 0.06336859
5.264181 0.1141431
5.486889 0.2005947
4.102891 0.1048665
7.17397 0.1036276
6.239745 0.1107717
6.791063 0.1591374
5.770625 0.1129731
5.582869 0.08203493
5.83352 0.2082627
6.157648 0.1955137
4.042908 0.2067842
5.498175 0.1389723
6.277714 0.2682161
6.22346 0.1076427
4.902996 0.1939409
4.734365 0.05178013
6.02108 0.1133554
5.493526 0.1789593
5.011735 0.1637727
7.191959 0.1505704
5.516098 0.08837559
6.807443 0.1268945
4.594146 0.2908005
4.327916 0.1922809
3.601042 0.1979171
5.232204 0.480843
6.46296 0.137627
8.034056 0.09640639
6.765823 0.1742082
7.276914 0.20046
4.376481 0.05726584
6.067916 0.06391676
5.688018 0.1666244
4.99298 0.190665
4.94913 0.3590449
3.266337 0.4546195
6.941461 0.2438859
5.467835 0.1476376
4.521864 0.1720296
6.749398 0.1932068
4.16356 0.2793611
7.050294 0.5291845
4.522767 0.2380798
4.86453 0.2057484
7.272819 0.1361032
4.704648 0.1186157
5.510076 0.3000005
7.195289 0.1690978
5.60401 0.2254166
5.581786 0.1733188
8.443129 0.2415584
5.713072 0.1748235
4.828623 0.1743657
5.474112 0.2762068
4.587526 0.229182
4.08041 0.2968175
5.288097 0.154795
4.868946 0.2343377
4.971978 0.1204329
4.951482 0.09136994
5.484272 0.1567205
6.498657 0.1461048
5.694989 0.1778563
3.597727 0.270929
5.492837 0.2049505
5.349179 0.1472701
5.282764 0.1298034
5.922745 0.1677504
7.476968 0.1465745
5.086913 0.1775225
6.320784 0.1549236
6.399875 0.1317867
5.548631 0.1642226
5.069105 0.1689907
5.107888 0.1091401
7.253097 0.08492467
7.013748 0.1780584
4.118383 0.1671456
5.43892 0.1152778
6.013113 0.1120169
5.935037 0.05192385
6.056199 0.1465798
3.667156 0.1105036
4.601841 0.07169438
7.094961 0.2187871
4.707405 0.4247548
8.201777 0.2330519
8.241076 0.4102571
6.317911 0.08445116
5.786365 0.07114623
6.489428 0.1689784
6.515566 0.1494162
7.441229 0.193907
5.88539 0.1216356
6.676918 0.2523055
6.814068 0.1684726
4.537971 0.213701
5.822748 0.212787
4.461511 0.1193139
4.550404 0.2437871
5.333269 0.06513513
5.193882 0.0761727
3.665971 0.1482435
4.9327 0.1771036
4.662753 0.5930966
5.875847 0.2433484
7.097576 0.5626337
6.551211 0.1839724
6.336126 0.09746447
5.97935 0.1358245
6.82298 0.04211294
6.20575 0.09940338
7.406787 0.1059248
6.084192 0.237643
5.936148 0.2994189
4.959058 0.2677963
5.910012 0.1865093
5.308093 0.1275107
6.355154 0.1058585
4.651986 0.1652864
6.415979 0.1738681
4.968283 0.1229233
5.922291 0.1181861
3.990977 0.2067617
6.825765 0.1961553
4.338066 0.07587379
4.365988 0.1282473
7.541982 0.187571
5.44145 0.1798288
4.540405 0.08965435
6.566158 0.167945
4.883866 0.2394997
5.609654 0.1723855
6.859116 0.2600208
4.151822 0.3823018
6.708503 0.2320014
7.840349 0.1391097
5.262213 0.1630134
5.235903 0.3374111
4.527412 0.1720406
3.791592 0.1445601
5.981077 0.09285765
4.804315 0.1938723
4.610764 0.1436588
5.185687 0.2325954
4.658871 0.3416741
5.151563 0.1927776
6.653103 0.07031756
4.614643 0.1957107
6.047286 0.08004934
4.980432 0.1303392
4.554949 0.2183553
5.308986 0.1392335
6.233751 0.1200286
3.370847 0.1193759
5.244519 0.3123838
6.280566 0.1763235
6.21372 0.09267096
6.755457 0.09190639
4.030914 0.05296498
9.40237 0.1367196
5.782138 0.1254405
6.35278 0.08523646
10.09353 0.1868335
5.602417 0.1330404
6.285272 0.1027454
8.581074 0.1738864
6.17425 0.148177
5.18197 0.2361621
4.737984 0.1459004
5.206573 0.1374291
4.425948 0.09584154
6.955023 0.2261658
5.201216 0.07279347
7.849544 0.1783688
5.056903 0.2160995
5.229604 0.06228395
6.385039 0.1115978
5.169907 0.2017945
4.981205 0.2594119
