tau2_1 tau2_2 
1.266143 0.07743878 
0.02547241 0.01894249 
0.8837075 0.03180062 
2.250116 0.01232884 
0.1501669 0.01240848 
3.591005 0.04358455 
0.8396048 0.01409222 
0.2783354 0.03763155 
0.6009142 0.02841791 
4.5432 0.03769722 
0.3552878 0.01028837 
0.1648037 0.02463662 
0.4197217 0.02306023 
0.1445339 0.02758217 
0.8040036 0.01544856 
0.3555309 0.01548537 
0.1234563 0.06607294 
0.8714103 0.04355183 
1.008898 0.01442541 
2.431816 0.01229261 
41.50912 0.02323067 
2.856474 0.03464447 
1.266499 0.02442179 
1.389137 0.01593655 
0.09085721 0.03235186 
0.3994016 0.01238841 
1.213224 0.008113506 
3.250825 0.03873787 
0.07915314 0.01083356 
0.2270935 0.01729122 
0.03714607 0.02965583 
0.09789385 0.01853699 
0.8038214 0.008467378 
0.2761394 0.01976117 
2.066294 0.01313522 
0.6426647 0.01158879 
0.3454148 0.01016217 
1.094598 0.02048918 
0.3488433 0.01060099 
2.837039 0.03831553 
3.352718 0.0193608 
0.4145267 0.02006409 
0.02049579 0.01510531 
1.016266 0.009625218 
0.943225 0.02393868 
0.9950903 0.01313508 
0.7458814 0.02019942 
0.04657986 0.02738562 
0.4378685 0.0203504 
0.2978978 0.03685139 
0.06407721 0.03967857 
0.06317208 0.02493986 
0.09276349 0.02999866 
0.09372219 0.02241396 
4.241046 0.0310279 
0.5293955 0.07071173 
0.3333065 0.02412146 
1.252479 0.04010311 
24.06293 0.04183768 
4.592454 0.04468542 
0.1473891 0.02379 
3.16713 0.009145245 
0.1041187 0.03658871 
0.2334075 0.016351 
0.1983316 0.01464432 
0.7270159 0.01194351 
0.3670293 0.03308217 
2.140072 0.0264907 
0.08848799 0.01445063 
0.5109296 0.02484656 
0.02270906 0.02353592 
5.274309 0.01076773 
0.2343475 0.04638799 
0.4368701 0.03373834 
1.99484 0.02789186 
0.2449126 0.02178652 
0.4224608 0.02219291 
0.9402699 0.01995079 
0.1577857 0.01942678 
0.7345819 0.03820112 
3.407139 0.02509751 
0.5360321 0.03004868 
0.1199112 0.03848703 
0.1401717 0.02247871 
0.8409901 0.02392917 
0.3888566 0.02769914 
1.25854 0.02453086 
0.6450131 0.01086951 
0.4074849 0.048782 
0.0257473 0.00659483 
0.03986929 0.02462915 
12.81826 0.0310036 
3.44628 0.03367387 
1.499889 0.02960132 
0.3525084 0.01397081 
0.07798236 0.09139033 
0.7778857 0.01812396 
1.099055 0.01983297 
2.369427 0.01621727 
0.22107 0.02300299 
4.531245 0.01359034 
5.995355 0.02793001 
34.68186 0.0409429 
28.93478 0.03262781 
2.298743 0.007618479 
19.97186 0.02569924 
2.428631 0.01832672 
0.2763048 0.01967152 
1.879444 0.01499205 
0.8025818 0.01668085 
0.5183211 0.01756822 
0.2895271 0.02871484 
0.6426092 0.02691316 
1.450774 0.02135849 
1.12555 0.03571374 
1.660337 0.05174936 
1.272495 0.02145007 
1.733217 0.04678975 
0.9618563 0.02675348 
0.7888841 0.05146052 
1.253962 0.01662241 
0.1296097 0.01701943 
1.261135 0.02789695 
0.6503976 0.00657577 
27.84259 0.0198542 
0.3694675 0.01640788 
0.1957003 0.01371502 
1.138138 0.01622232 
5.541182 0.01984003 
28.6962 0.03265323 
3.292591 0.05680307 
0.8795514 0.02316532 
0.1496966 0.01599544 
0.6590188 0.04129127 
3.691049 0.01722448 
6.202389 0.04768955 
0.2016773 0.01624315 
5.1962 0.01597052 
1.409392 0.01756561 
0.6446549 0.01310685 
0.6767022 0.01476273 
1.62183 0.0111316 
3.08242 0.02637317 
24.69856 0.0216812 
0.1821121 0.02221824 
0.2481033 0.02304721 
12.74113 0.02050954 
0.4261423 0.01318792 
0.5589683 0.0185867 
0.03211447 0.01359737 
0.04251279 0.0161968 
5.605163 0.02398952 
0.05142874 0.02835915 
0.09565694 0.03118087 
19.63625 0.01375009 
0.1851492 0.03471832 
1.068612 0.0208546 
0.2900014 0.01867497 
2.098405 0.014071 
2.16827 0.03506379 
0.3395656 0.02461554 
0.4072746 0.02395911 
1.412115 0.02204941 
0.5276496 0.02158361 
2.020007 0.0345085 
0.5516282 0.02059944 
1.05289 0.01336743 
1.542008 0.02876989 
0.8437981 0.02597928 
1.133687 0.0260289 
5.577636 0.02281662 
0.1237441 0.03221614 
1.183834 0.02192196 
