"nu" "alpha"
5.104001 0.2580922
7.140448 0.1637689
4.066874 0.4202726
3.805359 0.4603869
7.9006 0.07361141
3.71049 0.3428822
5.475415 0.1151477
6.412896 0.403645
4.700121 0.04867762
18.91394 0.1685564
15.62556 0.03935573
9.957295 0.3761241
20.23712 0.0823665
42.14192 0.03127743
6.463579 0.2550623
9.923269 0.2119124
8.991892 0.2354869
53.80844 0.06516098
20.40687 0.04086062
8.82271 0.1682043
13.47407 0.2747199
16.15453 0.05697723
9.82626 0.2433584
13.75561 0.1120989
5.962037 0.1662973
4.216034 0.1819149
6.890966 0.2181694
2.961137 0.0350079
6.049866 0.4164675
11.70113 0.2713474
18.75283 0.08889126
14.79329 0.1366486
15.45547 0.1425371
16.19628 0.1323334
12.67088 0.2265701
21.29163 0.05867973
10.82024 0.07088517
21.96094 0.1249605
3.171365 0.340015
31.29604 0.038226
18.11716 0.05009306
8.514169 0.2181211
16.46716 0.1135621
6.785123 0.4369627
6.107015 0.3495553
5.478843 0.1312923
4.873178 0.1328483
10.06571 0.1483513
12.11524 0.1513727
4.495266 0.1428349
9.198859 0.3919223
52.75427 0.04820105
11.43463 0.1298763
13.69927 0.1040058
9.44307 0.05500992
10.47568 0.09590514
10.12877 0.3091354
9.413253 0.4733442
34.75092 0.03947344
10.03596 0.2468546
8.83279 0.3262515
9.554366 0.2513663
8.242066 0.1798231
4.414971 0.4331238
5.331458 0.1846726
7.22667 0.440863
4.954927 0.1421125
6.667833 0.3124589
6.225224 0.4268731
10.11994 0.2172228
7.366068 0.4405253
13.10838 0.07878128
3.265714 0.3723645
3.609356 0.1622992
2.861118 0.4628314
4.544253 0.1259304
9.654974 0.1420918
9.923965 0.3994448
7.43016 0.4369649
12.47207 0.1549591
4.636703 0.1997238
4.369351 0.4166201
17.26551 0.04895831
5.44392 0.1040379
28.98608 0.1284767
28.5716 0.1914733
7.616805 0.1496185
2.902195 0.1155211
4.161764 0.03188787
4.290213 0.05051436
5.129688 0.3029966
8.85773 0.4861634
2.305196 0.2354988
5.106802 0.4269099
12.84509 0.0211957
9.596784 0.08953987
13.84328 0.07437785
7.422905 0.07754283
6.083112 0.1810237
6.082103 0.28599
6.400133 0.08989524
11.98354 0.3313109
55.22846 0.06264277
147.565 0.02463592
35.83302 0.02804166
83.74872 0.04427124
22.2562 0.1553075
49.60371 0.02690694
12.54638 0.273045
5.813258 0.2848549
14.23239 0.04874111
5.760121 0.06806977
24.11475 0.06986389
6.373531 0.3634679
7.234977 0.06755966
4.323974 0.4120773
3.085797 0.2475062
6.358774 0.1450918
11.64962 0.3602292
14.7628 0.1536206
24.16665 0.03061195
12.99182 0.14304
13.37221 0.1231078
13.84736 0.09448408
4.593925 0.4210734
7.749873 0.03523152
8.377675 0.2878752
15.47795 0.02614446
20.90354 0.05975898
4.853765 0.03979841
10.91049 0.3283652
13.3378 0.08119864
3.921267 0.2779917
11.33754 0.2504966
8.946186 0.2805395
29.20067 0.02934014
4.430489 0.3661557
4.113625 0.2219806
4.74294 0.413508
16.73992 0.09084715
8.89723 0.11217
75.47202 0.04123793
3.112221 0.3709289
11.64872 0.3457605
22.10687 0.09548659
12.98291 0.05669588
7.282507 0.05455481
20.88701 0.2672808
2.791151 0.1559674
4.268674 0.2251578
11.39579 0.3066238
3.228766 0.02300496
5.751134 0.2922591
4.45485 0.2412041
8.777219 0.1670807
5.727035 0.4966276
4.56455 0.06603913
3.342064 0.2267157
10.49416 0.09726109
20.23452 0.1226801
6.751488 0.1648512
10.18121 0.08413813
5.699561 0.08494053
13.4616 0.1531968
21.75466 0.1511665
18.61568 0.2304065
25.19427 0.05461119
34.57524 0.03670951
14.2795 0.2433075
20.06362 0.2524491
4.243345 0.1621057
13.17913 0.1558205
15.2482 0.027927
4.561041 0.2752558
4.927926 0.4403
8.897106 0.2440302
7.270415 0.07941394
4.409328 0.4515918
8.489131 0.2498651
13.62151 0.1441574
3.191011 0.1565199
3.112386 0.1245556
15.10086 0.1772509
9.136284 0.2366511
4.559974 0.02786772
3.729403 0.1515971
4.553711 0.4810372
19.36568 0.1968091
14.27967 0.05192006
9.503611 0.04789723
3.920822 0.125424
12.83933 0.02992735
6.903864 0.1121162
4.380017 0.4400299
24.95653 0.1392907
5.168182 0.4528558
22.36977 0.1306746
5.253594 0.0916311
9.54887 0.1341638
10.75786 0.07135557
16.84003 0.2371955
29.01697 0.03987839
12.37993 0.1336976
4.111739 0.1032885
104.1158 0.03532432
64.66067 0.054124
5.978895 0.2854226
2.766827 0.27753
8.763395 0.1466377
16.84022 0.1204213
28.96387 0.08434798
5.038347 0.3376153
4.872797 0.154707
13.87908 0.08995701
