"p_1" "p_2"
0.2186914 0.7813086
0.2895292 0.7104708
0.2870863 0.7129137
0.2881986 0.7118014
0.3238423 0.6761577
0.4369768 0.5630232
0.2447032 0.7552968
0.3010415 0.6989585
0.3251453 0.6748547
0.2902768 0.7097232
0.1926024 0.8073976
0.2678279 0.7321721
0.28978 0.71022
0.2797413 0.7202587
0.3747452 0.6252548
0.3136663 0.6863337
0.2618454 0.7381546
0.2570514 0.7429486
0.2116533 0.7883467
0.3174528 0.6825472
0.2979081 0.7020919
0.3424839 0.6575161
0.2770354 0.7229646
0.2876071 0.7123929
0.2553992 0.7446008
0.3534535 0.6465465
0.2866971 0.7133029
0.3302519 0.6697481
0.4020883 0.5979117
0.3142681 0.6857319
0.2894154 0.7105846
0.320017 0.679983
0.2041213 0.7958787
0.2690045 0.7309955
0.3460235 0.6539765
0.2492757 0.7507243
0.2022441 0.7977559
0.2844097 0.7155903
0.3690348 0.6309652
0.287401 0.712599
0.2880944 0.7119056
0.321602 0.678398
0.2788114 0.7211886
0.3769931 0.6230069
0.3835484 0.6164516
0.3346413 0.6653587
0.4260073 0.5739927
0.2150756 0.7849244
0.418308 0.581692
0.3034405 0.6965595
0.3342898 0.6657102
0.3188264 0.6811736
0.2991927 0.7008073
0.3288668 0.6711332
0.3442977 0.6557023
0.3114895 0.6885105
0.3419431 0.6580569
0.3036194 0.6963806
0.2796534 0.7203466
0.2608124 0.7391876
0.3170756 0.6829244
0.3404445 0.6595555
0.4108851 0.5891149
0.2647996 0.7352004
0.2623572 0.7376428
0.3673289 0.6326711
0.3211352 0.6788648
0.2455219 0.7544781
0.2318244 0.7681756
0.29641 0.70359
0.458633 0.541367
0.3626668 0.6373332
0.3655197 0.6344803
0.3766015 0.6233985
0.2778182 0.7221818
0.3280123 0.6719877
0.2732873 0.7267127
0.2893291 0.7106709
0.3560197 0.6439803
0.2939717 0.7060283
0.2807261 0.7192739
0.3541035 0.6458965
0.2634616 0.7365384
0.2684758 0.7315242
0.248809 0.751191
0.3548619 0.6451381
0.328592 0.671408
0.3353609 0.6646391
0.312537 0.687463
0.2116751 0.7883249
0.3305867 0.6694133
0.3745667 0.6254333
0.4514309 0.5485691
0.2401209 0.7598791
0.2731584 0.7268416
0.2274505 0.7725495
0.3628409 0.6371591
0.3293145 0.6706855
0.3095646 0.6904354
0.3639622 0.6360378
0.2192527 0.7807473
0.2910998 0.7089002
0.3262381 0.6737619
0.2840012 0.7159988
0.2960815 0.7039185
0.3008685 0.6991315
0.2175387 0.7824613
0.2888893 0.7111107
0.2275994 0.7724006
0.4045744 0.5954256
0.2517823 0.7482177
0.3231123 0.6768877
0.2623645 0.7376355
0.2895845 0.7104155
0.3559243 0.6440757
0.2645122 0.7354878
0.2988336 0.7011664
0.2707786 0.7292214
0.2257717 0.7742283
0.2910876 0.7089124
0.2621759 0.7378241
0.3020063 0.6979937
0.3034777 0.6965223
0.2675653 0.7324347
0.241529 0.758471
0.2886419 0.7113581
0.2622771 0.7377229
0.3124925 0.6875075
0.3390499 0.6609501
0.3178633 0.6821367
0.3032873 0.6967127
0.2772507 0.7227493
0.2895863 0.7104137
0.2401101 0.7598899
0.299402 0.700598
0.2635738 0.7364262
0.3191044 0.6808956
0.315341 0.684659
0.351942 0.648058
0.3449685 0.6550315
0.2770301 0.7229699
0.2674675 0.7325325
0.3114343 0.6885657
0.2228901 0.7771099
0.2097439 0.7902561
0.2862071 0.7137929
0.4595212 0.5404788
0.3044659 0.6955341
0.2639165 0.7360835
0.2652461 0.7347539
0.3603922 0.6396078
0.2946717 0.7053283
0.2201133 0.7798867
0.363054 0.636946
0.298406 0.701594
