"comp1" "comp2" "comp3"
2.5738 0.08053729 0.3177073
2.062083 0.1851701 0.9022433
17.93016 0.6257066 0.2310745
0.08585799 0.1580585 1.13673
6.699499 0.3699584 0.1933207
0.140377 0.2299859 0.05313388
2.854297 0.3147188 0.3843621
1.835231 2.435981 0.2281836
149.8359 0.2457872 1.06973
0.4687239 0.08270974 0.3943948
14.97621 0.3327157 0.2940295
3.832606 0.5229332 0.0806456
7.935812 0.1532568 0.5621055
6.309783 0.1234982 0.02349375
14.89152 0.09195423 0.1561502
1.598562 0.06207737 1.743358
0.1935482 0.4345146 0.2962109
0.3948715 0.112241 0.3116639
3.102637 0.1024709 0.3377875
4.402214 0.1662899 0.4205809
2.344336 0.1392874 0.4067762
2.599768 0.08733561 0.5974198
0.3358067 0.2653808 0.8429565
6.300394 1.139533 1.522842
220.6593 0.1758414 0.4360855
42.68392 0.1806603 0.5105799
12.58825 0.2975406 0.4044274
1.943132 0.2088056 0.6691942
58.12489 0.2232623 0.5354502
0.6061355 0.228243 0.07977616
0.9924929 0.6385359 0.8002488
3.057025 0.3722256 0.3317274
18.66539 0.09639736 0.009697581
269.565 0.1394459 0.6610777
0.2036599 0.06243636 0.5370664
0.2931458 0.2660634 0.2035237
0.7337764 0.4644232 0.269716
0.6223984 0.5148304 0.05881668
0.03262382 0.4641305 0.3863989
15.74612 0.6257607 0.2584146
0.07695834 0.30398 0.2592312
0.1110938 0.1367424 0.09940518
2738.755 0.1899438 0.06642614
320.7614 0.1662808 1.250344
1.256614 0.6937029 0.4152563
0.4770323 0.4374408 0.1696628
3.324369 0.1755471 0.03704722
40.06851 0.1180884 0.152116
0.3006759 0.3068331 0.5805465
4.043912 0.2601709 0.2511537
4.937155 0.3334028 0.1505924
0.05873526 0.214242 0.184949
1.708713 0.08437152 0.5735857
10.20173 0.1215228 0.2073561
1.612408 0.180799 0.6975373
1.260537 0.2715155 1.521586
0.3469782 0.2103259 0.3128951
0.03641636 0.4764484 0.1104775
0.1043085 0.07929233 0.104528
1.640242 0.2153944 0.5346869
1.337147 0.04154672 0.09504794
3.003398 0.05188654 0.189457
6.145726 0.4040745 0.1737177
1.273225 0.08517329 0.1525746
1.416018 0.1289155 1.984365
0.5990379 0.520759 0.6140445
1.046629 0.08752836 0.4119718
0.7359526 0.211463 0.3153619
3.656219 0.106756 0.5018115
30.94432 0.3517857 0.3534729
0.3494725 0.2843283 1.716098
1.011014 0.1254795 0.7634918
3.6626 0.1620336 0.03771612
80.00137 0.5026796 0.2698352
10.37318 0.2630521 0.4279918
76.47416 0.5178522 0.0258103
0.3664584 0.07128195 0.4741339
587.0626 0.2430672 0.1040876
2.024279 0.1447476 0.180078
0.2734703 0.3392701 0.1363887
1.852825 0.2693266 1.261611
3.684332 0.2005866 0.6058009
0.03778182 0.1569708 0.1306985
1.949006 0.24047 0.272234
22.0447 0.5056225 0.05532926
4.809086 0.1084394 1.047693
6.618922 0.1041519 0.4671915
4.451118 0.7238135 0.03401179
1.739127 1.021261 0.2205492
0.8881958 0.07838854 1.632512
4.855553 0.09635198 0.5503447
8.929299 0.2920987 0.326595
0.2075136 0.13798 0.06797322
0.07062034 0.1711513 0.2099686
0.3541794 0.1607012 0.1131414
64.6778 0.3039053 0.4340032
56.22718 0.2078345 0.3712977
7.426694 0.2926044 0.2276279
1.350489 0.06662897 0.2404223
0.07064406 0.3735725 0.08085891
