"comp1" "comp2" "comp3"
-6.171542 -3.220305 -1.635265
-15.84641 -2.950369 0.4181316
-9.253717 -2.222307 0.1750317
-11.86988 -2.307625 -0.1874271
-7.827987 -3.195949 4.915043
-18.72628 -2.250866 5.519238
-12.12395 -2.73491 -1.802483
-9.729899 -1.06488 -1.821922
-10.24198 -2.364949 -1.121748
-8.655038 -2.452275 -1.422229
-19.16569 -2.658997 -0.8696257
-8.445673 -3.246975 -0.2109146
-14.40068 -4.047943 1.206761
-7.108143 -2.983587 1.396597
-17.48195 -2.646519 1.259945
-6.627344 -2.293226 2.631113
-7.103095 -2.444851 2.332428
-15.22589 -2.498539 -2.335006
-8.722015 -3.297904 -0.8447267
-5.401524 -3.176527 0.4147516
-8.35339 -2.253246 -0.4619043
-6.216202 -2.710441 -1.587142
-7.466056 -2.57224 -0.1058376
-8.188104 -2.154384 1.341955
-9.177819 -3.700552 1.593421
-7.994214 -3.039416 2.344549
-18.23947 -3.149539 -0.001384505
-16.68251 -2.702686 -0.274243
-14.89475 -2.550219 -0.05343115
-11.56339 -3.153108 -1.518634
-10.02329 -2.883003 -1.283952
-7.397241 -2.517312 -0.9046355
-7.840287 -2.973782 -0.5265453
-14.25585 -3.427138 0.6164384
-15.16527 -3.442181 -1.369229
-4.80072 -2.558898 0.2074375
-12.07247 -3.312334 0.6475758
-8.398228 -2.523858 -0.3426263
-5.636877 -2.667991 0.677862
-5.495826 -3.096312 3.216029
-12.8294 -2.610192 3.454088
-9.83308 -2.512318 5.747378
-13.85259 -2.865825 5.780522
-16.67904 -2.734827 -0.03437607
-10.10669 -2.361025 -1.562369
-11.30467 -2.652517 0.9722718
-14.09879 -2.130922 1.482961
-6.788121 -2.634423 3.759355
-8.119548 -3.430293 -0.5190807
-8.143838 -2.776099 0.6356181
-14.99954 -2.723301 -0.6566483
-12.52231 -3.369827 -0.6102593
-9.833476 -3.295602 0.332088
-9.371313 -3.319112 1.838234
-9.51333 -3.085507 -1.086309
-4.642674 -3.95693 2.611225
-6.181241 -2.809014 0.1941297
-5.670431 -2.54365 0.9612795
-6.333961 -3.323614 0.629215
-5.353004 -3.13221 2.161133
-9.318336 -3.592297 1.899703
-8.770051 -3.384865 1.041184
-6.1671 -3.520953 -0.9590532
-11.02727 -3.792322 -1.231901
-9.484542 -3.338081 -0.9161306
-8.366243 -2.525167 -0.8084108
-6.038616 -2.762132 2.170433
-7.624442 -2.384182 1.500313
-9.794719 -2.568619 1.863888
-9.264739 -2.608299 1.256667
-6.16476 -2.118761 1.54479
-5.538962 -2.059923 0.3640501
-5.245068 -1.448892 2.688879
-20.78258 -1.735578 3.628779
-24.07014 -2.458348 2.584166
-22.96016 -3.369228 2.262114
-13.69964 -2.894317 4.633794
-8.7503 -2.494847 4.933372
-15.13278 -2.459232 4.511886
-20.63504 -2.746551 2.171541
-15.12407 -3.948273 -0.1656319
-13.60506 -3.302931 -0.3067292
-7.823702 -3.584176 -0.7836982
-8.284775 -2.653442 0.08094763
-5.98679 -3.036329 -0.6067437
-5.663238 -3.118874 -0.1917527
-9.111367 -3.032332 -1.19825
-10.10682 -1.649086 1.980152
-9.63865 -3.361781 1.560004
-9.593302 -3.14792 -0.5320498
-12.16393 -2.849328 1.4539
-7.762595 -2.740357 0.8312259
-7.386546 -2.953169 2.429476
-5.332495 -3.227205 -1.444226
-5.839005 -3.557301 0.05267505
-20.52063 -2.317113 -2.327885
-5.027873 -3.476022 2.495629
-15.26684 -2.25708 -0.5106713
-13.42554 -2.4453 0.3633244
-10.89877 -2.281852 0.7655244
-9.555661 -2.213588 3.250859
-9.716382 -2.824537 1.915489
-6.933386 -1.003622 0.4216627
-5.177566 -2.130117 1.189552
-16.52689 -2.723562 -1.832909
-4.90494 -2.609426 0.1940206
-7.356167 -2.133742 0.7275735
-16.10833 -2.030542 -0.2931534
-12.80307 -2.218945 2.290818
-6.148968 -2.724052 1.934146
-7.656191 -1.989678 0.624353
-10.77663 -2.277118 1.14912
-7.660688 -2.566929 -0.03937268
-8.6084 -1.803674 -0.7097034
-13.00916 -1.774511 -1.215473
-5.544008 -2.205461 -0.7613218
-8.483101 -3.071328 1.036333
-10.17782 -2.697632 -0.2040217
-6.495702 -2.738772 -0.2642386
-5.824727 -3.644973 -1.510736
-10.38999 -3.129383 -0.6235439
-24.00453 -2.459943 6.550646
-7.924727 -2.693208 3.966755
