"Delta_1" "Delta_2" "Delta_3"
-1.901254 0.8635632 -3.116733
-1.973633 1.062164 -3.130569
-2.47518 1.129063 -3.17552
-2.066487 1.083162 -3.169297
-2.066139 0.9273494 -3.110636
-2.463301 0.9779959 -3.050452
-2.479078 1.234517 -3.003048
-2.399199 0.6809015 -2.806045
-2.254554 0.7639562 -2.94743
-2.312546 0.7711075 -2.979683
-2.253373 1.016857 -3.00985
-2.21906 0.574253 -2.990971
-2.282184 0.9785632 -3.029804
-2.28843 1.182933 -3.06408
-2.842192 1.012656 -3.141526
-2.451888 1.120941 -3.316384
-2.17955 0.6255852 -3.352231
-2.005574 0.8823142 -3.473875
-2.022787 0.9547728 -3.389853
-2.170086 1.312103 -3.337701
-2.273729 1.100422 -3.273486
-2.2339 1.148927 -3.290964
-2.041738 1.024034 -3.182222
-2.177983 0.9995098 -3.452212
-2.020218 1.053922 -3.128602
-2.080135 0.9587489 -3.122414
-1.813817 0.8106255 -3.123286
-1.971452 1.047761 -3.180462
-2.382328 1.334557 -3.226089
-2.161393 1.06223 -2.913361
-2.335989 0.8207523 -2.911199
-2.222182 0.6598716 -2.986601
-2.351169 1.031009 -2.932318
-2.290867 0.981105 -3.11885
-2.580562 1.045156 -3.191708
-2.126372 1.18151 -3.086061
-2.322394 1.27586 -3.083904
-2.192398 0.9785924 -3.015219
-1.914958 1.286926 -3.111918
-1.952488 1.343988 -3.001846
-2.126124 0.7775983 -3.059521
-2.226141 1.217934 -2.989054
-2.09144 0.9915139 -2.95043
-2.035247 0.8209709 -3.036748
-2.13308 0.9744321 -3.165285
-2.134382 0.8676287 -3.208032
-2.297601 1.105103 -3.294685
-2.386739 0.9612651 -3.084413
-2.367072 1.259462 -3.229798
-2.126366 1.275012 -3.072791
-2.00825 1.191893 -2.992052
-2.04897 1.052116 -3.014393
-2.416167 1.148619 -3.189888
-2.376252 1.091561 -2.993917
-2.330622 0.7994254 -2.887268
-2.228437 1.125704 -2.880382
-2.024861 1.025458 -2.839213
-1.943732 1.045023 -2.818461
-2.168768 1.096607 -2.874301
-1.946235 0.831415 -3.033874
-2.329554 1.282109 -2.883223
-2.086674 0.7816924 -3.009885
-2.240997 1.214237 -3.050996
-2.084139 1.149706 -2.947209
-2.278869 0.769158 -2.908941
-2.286352 1.166952 -3.09559
-2.526758 1.25205 -3.106991
-2.64751 1.01502 -3.110368
-2.69903 1.057847 -3.287863
-2.758214 0.8867945 -3.175173
-2.479622 1.261109 -3.19074
-2.425722 0.8129942 -3.272824
-2.487474 0.9981953 -3.141464
-2.571743 1.021835 -3.067929
-2.314232 0.6501659 -3.024432
-2.343735 0.8812721 -3.067799
-2.389622 1.042262 -2.999533
-2.580161 0.8169773 -3.203247
-2.60464 0.4543323 -3.193435
-2.436432 1.099891 -3.118565
-2.369489 1.311918 -3.021773
-2.186713 1.402388 -3.117876
-2.216483 1.581953 -3.087519
-2.227901 1.358088 -3.093509
-1.973895 1.350164 -3.133889
-1.881727 1.168977 -3.107391
-2.396681 1.320899 -2.927822
-2.215577 0.8583718 -2.863821
-2.009532 0.9792073 -2.707511
-2.13371 1.184053 -2.625495
-2.004344 1.197256 -2.587053
-2.043139 0.9034884 -2.810917
-2.103688 1.005118 -2.896927
-2.386826 1.020834 -2.830888
-2.265093 0.8856436 -2.934701
-1.892737 0.7051369 -3.025125
-1.981994 0.9114119 -3.002618
-2.315503 0.6882282 -2.836979
-2.331972 0.5727048 -2.884447
-2.03274 0.9426155 -2.975632
-2.310471 0.9271603 -3.112116
-2.551217 1.354471 -3.136064
-2.228878 1.367848 -3.223798
-2.553088 1.09287 -3.21477
-2.549944 1.163885 -3.229307
-2.134595 1.199223 -3.195194
-2.171123 1.11712 -3.283284
-2.454392 0.9714654 -3.326775
-2.457185 1.211226 -3.106185
-2.486433 1.090765 -3.09912
-2.401267 0.847653 -3.193748
-2.319175 1.252269 -3.372501
-2.213745 0.9610287 -3.199657
-2.184118 1.108709 -3.081632
-2.091864 1.215695 -2.811652
-2.223048 0.7757075 -2.773926
-2.103136 1.023108 -2.671391
-2.140004 0.8775094 -2.824326
-2.369483 1.142815 -2.950086
-2.219932 0.8906133 -2.970696
-2.191074 0.8463485 -2.938184
-2.265041 0.9892543 -2.769123
-2.153454 1.126885 -2.87413
-2.218547 0.9086614 -3.022717
-2.342653 0.7366287 -2.873695
-2.668363 1.031965 -2.886747
-2.662594 0.8133891 -2.895308
-2.167369 0.8889596 -2.918032
-2.21738 1.465859 -3.010964
-2.124829 1.376474 -2.940631
-2.613423 1.654389 -2.986535
-2.307711 1.444576 -3.042116
-2.113428 1.194206 -3.082562
-1.963595 1.00838 -3.052961
-2.135978 0.9199266 -3.214683
-1.984034 0.947906 -3.164925
-1.978465 0.9582096 -3.113951
-2.189749 0.954674 -3.010933
-2.13068 0.7960612 -3.088348
-2.259186 1.291179 -3.168486
-2.405431 0.9285586 -3.111839
-2.594045 0.7638311 -3.330929
-2.385381 1.01036 -3.255175
-2.204174 1.283479 -3.435922
-2.122399 0.9420501 -3.233054
-2.294644 1.009416 -3.17506
-2.149007 1.183217 -3.181105
-2.085149 1.148192 -3.128185
-2.644055 0.9096911 -3.149039
-1.94986 0.9635563 -3.19462
-2.333029 1.037746 -3.11541
-2.181885 1.01675 -3.057789
-2.186176 1.588896 -3.047373
-2.265261 1.345489 -3.043729
-2.355862 1.155346 -3.002378
-2.499843 0.9513478 -2.962596
-2.416036 1.183074 -3.045821
-2.284252 1.082857 -3.0673
-2.297285 0.7463461 -2.954996
-2.274163 1.095982 -3.012116
-2.239429 0.796312 -2.882731
-2.099393 0.9162408 -2.866479
-2.34267 0.9465195 -3.028722
-2.261534 1.031782 -2.996761
-2.103381 0.7266858 -2.898454
-2.147951 0.9368368 -2.972778
-2.020186 1.130847 -2.918071
-1.729151 1.382641 -2.886152
-2.002115 1.32424 -3.032364
-2.276567 0.6858328 -2.978008
-2.432384 0.600783 -2.939448
-2.483427 1.271805 -2.977389
-2.474573 1.198693 -2.953421
-2.578976 1.088682 -2.861454
-2.549142 1.066019 -2.996068
-2.41065 0.8409401 -2.999718
-2.381071 0.4468001 -3.209784
-2.250113 1.09776 -3.1327
-2.387269 0.7202085 -3.106304
-1.769724 1.207043 -3.006633
-2.083133 1.053488 -3.029777
-2.098787 1.038022 -3.055058
-2.050503 1.212151 -3.162363
-2.119966 1.087038 -3.226681
-2.505623 1.098821 -3.112526
-2.516883 1.110827 -3.231185
-2.363644 1.148866 -3.373218
-1.68507 1.210156 -3.246011
-2.337993 1.103404 -3.449837
-2.325074 1.120363 -3.345641
-2.19756 0.7129554 -3.252225
-2.261287 1.201479 -3.229958
-2.415415 1.083484 -3.068072
-2.47614 1.104748 -3.054003
-2.406051 1.157169 -3.127956
-2.479033 1.30863 -3.096911
-2.365354 1.108659 -3.179138
-2.110386 1.35985 -3.097274
-2.050868 1.028085 -3.151194
-2.091677 1.080328 -2.948905
-2.518379 0.7903719 -3.167357
-2.147408 0.9513637 -3.192168
-2.139952 0.8643602 -3.199335
-1.883127 1.110017 -3.149104
-1.975667 1.058439 -3.076647
-1.918334 0.9213666 -3.080316
-2.070538 0.937661 -3.169501
-2.417035 0.9082268 -3.139348
-2.418819 0.8795046 -3.043931
-2.395999 0.8470392 -3.013075
-2.497443 1.440017 -3.073504
-2.303244 1.21623 -3.053953
-2.012221 1.133089 -3.169532
-1.653702 0.8755161 -3.10733
-2.093233 0.9524914 -3.112118
-2.144979 1.1387 -3.064591
-2.418513 1.265794 -2.926913
-2.195859 0.9950456 -3.100673
-2.193629 0.9299841 -3.087217
-2.161517 1.16477 -3.179923
-2.351491 1.244072 -3.411981
-2.248722 1.380558 -3.26132
-2.354084 1.036453 -3.411297
-2.270119 1.351345 -3.155887
-2.599523 1.240514 -3.306
-2.558409 1.300172 -3.330678
-2.601777 1.347484 -3.186202
-2.494467 1.18795 -3.305074
-2.400205 1.148304 -3.255036
-2.440271 0.959253 -3.19998
-2.409518 0.717717 -3.061151
-2.095305 0.9590414 -2.945782
-2.099982 1.172416 -3.063608
-2.09686 1.071313 -2.8128
-1.980821 1.110315 -2.814023
-2.149172 1.117037 -3.029184
-2.110009 1.071964 -2.941352
-2.28027 0.9523054 -2.883845
-2.269239 1.065628 -2.834551
-2.211416 1.251649 -2.851045
-2.064953 0.9052914 -3.033539
-2.050523 1.137929 -2.859585
-2.146611 1.089456 -3.089227
-1.974839 1.054404 -3.049262
-2.351884 1.036047 -2.927451
-2.218255 0.8034333 -3.120455
-2.574316 0.8762365 -3.015186
-2.440682 0.7513762 -2.878703
-2.370796 1.09688 -2.947292
-2.20006 0.8946402 -2.990416
-2.24475 1.443898 -3.005064
-2.019265 0.9847941 -2.984585
-2.043969 0.8971886 -2.961823
-2.020884 0.9824782 -2.914143
-2.127934 0.9845746 -2.996353
-2.645681 0.7867875 -2.948603
-2.182669 0.8833902 -2.935689
-2.190834 0.7738757 -3.004946
-1.856728 1.367409 -2.999014
-2.150216 1.277794 -2.882855
-2.150821 1.110843 -3.122251
-2.093052 0.9913651 -3.149142
-2.297732 0.9271791 -3.050048
-1.973845 0.8799736 -3.034826
-2.510549 0.9874699 -3.084748
-2.313249 0.8792412 -3.054985
-2.249766 0.9560169 -3.09542
-2.071741 1.269064 -3.173093
-2.046943 0.5566742 -3.19218
-2.139991 0.7007275 -3.146075
-2.415835 0.8211299 -2.965422
-2.182961 0.836528 -2.96068
-1.8843 0.8725536 -2.742612
-2.218942 1.136362 -2.837556
-2.03821 1.080187 -2.84462
-2.213088 1.129635 -2.888142
-1.909605 1.095747 -2.75095
-1.928538 1.219738 -2.742984
-1.939355 1.205037 -2.812322
-1.844987 1.156691 -2.735749
-2.294536 1.118759 -2.799262
-2.042919 1.122957 -2.90948
-2.13835 1.327837 -3.003359
-2.175497 1.101385 -2.978898
-2.371549 0.7375603 -2.962585
-2.50616 1.076103 -3.085209
-2.733138 1.116613 -3.094016
-2.578146 1.23107 -3.236779
-2.611327 1.00841 -3.290705
-2.553072 0.8245461 -3.161441
-2.75845 0.9616017 -3.241982
-2.418255 1.015192 -3.267915
-2.406714 0.8193953 -3.275268
-2.241142 1.13784 -3.172867
-2.383762 0.748497 -3.019179
-2.115948 0.9734764 -2.861395
-2.117188 1.164779 -3.090533
-2.226265 0.8421928 -2.906396
-2.036172 0.8515488 -2.992245
-1.883545 1.048976 -3.071733
-1.877925 1.015941 -2.844789
-2.007559 1.02273 -2.995053
-2.035813 0.5992275 -3.016788
-2.389439 1.102353 -2.90563
-2.317093 0.956925 -3.110867
-2.312104 1.134573 -3.213114
-2.321088 0.7149184 -3.353273
-2.099848 1.107563 -3.413943
-1.822919 1.125072 -3.154914
-1.854856 1.121361 -3.246882
-1.960954 0.9213147 -3.194068
-2.242513 0.814024 -3.228757
-2.412773 0.5025289 -3.156266
-2.30952 1.247057 -3.118027
-2.182522 0.9732736 -2.901173
-2.071169 0.9322125 -2.903994
-2.034305 0.6416211 -2.965687
-2.012496 0.7252554 -2.838722
-2.026364 0.8795215 -3.032186
-2.043066 1.040378 -3.005423
-1.968772 0.8124612 -3.069871
-2.042507 1.078411 -3.120713
-2.301349 1.494728 -3.266188
-2.691531 1.011653 -3.237028
-2.786161 0.9333258 -3.344711
-2.650336 0.7061842 -3.091623
-2.866623 0.8924281 -3.140159
-2.529936 0.8507561 -3.084359
-2.39842 1.097398 -3.094631
-1.978537 0.8630778 -2.958105
-2.104019 0.8470718 -3.098205
-2.267211 1.303106 -3.098795
-2.032512 0.8853547 -3.098093
-2.04301 0.8433956 -3.21471
-2.049481 0.5659333 -3.101823
-2.175224 1.230236 -3.159454
-2.208957 1.172113 -3.147272
-2.077659 1.1492 -3.14932
-2.041436 1.155692 -3.081272
-2.240074 0.8733101 -3.259124
-2.379009 1.27214 -3.141796
-2.579376 1.026298 -3.230828
-2.139715 1.14422 -3.260398
-2.102608 0.8258276 -3.135858
-1.79158 1.086391 -3.130998
-1.902723 0.663643 -3.113897
-1.876683 0.773663 -3.17613
-2.080019 0.9022767 -3.232799
-2.047319 0.8499808 -3.148689
-2.112995 0.7696288 -3.082834
-2.053306 1.0324 -3.078447
-2.081006 0.7229242 -3.274298
-2.140275 0.6425361 -3.290419
-2.099396 1.021643 -3.375518
-2.064494 1.06031 -3.246095
-2.56596 1.060579 -3.262172
-2.303819 1.390498 -3.258383
-2.439169 1.001965 -2.934984
-2.26347 1.291896 -3.084441
-2.017849 0.8813943 -2.929572
-2.107421 0.812966 -2.896142
-1.945395 0.9880583 -2.834693
-2.211394 0.9007191 -2.935537
-2.068246 0.7127238 -2.969021
-2.170616 0.9740737 -3.045433
-2.085123 0.850347 -3.203282
-1.948159 0.786204 -3.047091
-2.125631 1.023002 -2.847939
-1.811572 0.8423193 -2.917555
-1.855358 0.9558293 -2.965978
-1.903706 1.188413 -2.97673
-2.208619 0.9104562 -3.149632
