"tau2_1" "tau2_2"
0.01856214 0.3092494
0.01240076 0.1134765
0.01249955 0.4591339
0.01257595 0.4480197
0.007999243 0.3009041
0.009310614 0.241042
0.007661753 0.2419901
0.01232576 0.237703
0.01054184 0.3882051
0.00635583 0.6428619
0.009908912 0.1659382
0.008968932 0.07305302
0.006444841 0.4243719
0.01278051 0.6656846
0.01337811 1.103359
0.02633168 0.3130238
0.01963753 0.8170268
0.009377246 1.029984
0.01290188 1.458087
0.01388272 0.3428022
0.01141241 0.2575489
0.0133454 0.2032435
0.006121052 0.2518218
0.01019845 0.2642246
0.01690884 0.1344688
0.01712765 0.1118645
0.0219918 0.1195042
0.02188799 0.6170294
0.01272178 0.7031618
0.01126131 0.1397644
0.01399644 0.2914824
0.01407385 0.180832
0.01370798 0.5829138
0.01062843 0.2523226
0.01003741 0.5858723
0.007223705 0.6078208
0.01097529 0.5541748
0.02387567 0.3664457
0.01681175 0.6748549
0.01218541 0.4958533
0.0183548 0.3092009
0.01614614 0.3105389
0.01185675 0.171568
0.01040588 0.4193022
0.007230196 0.254935
0.0129783 0.2567585
0.009789378 0.2769909
0.02387477 0.5523851
0.01415302 0.556475
0.02211659 0.643189
0.0148973 0.1737633
0.008097263 0.3297267
0.01089466 0.3787451
0.01608049 0.3158158
0.01160881 0.3139093
0.01028174 0.3130231
0.006426703 0.2185539
0.01517767 0.2356461
0.01305708 0.2181424
0.008538869 0.09933989
0.01450633 0.3449643
0.006582121 0.1767858
0.01217954 0.5815597
0.0103848 0.6980364
0.01084449 0.1441949
0.0111283 0.234531
0.008182198 0.4339798
0.01557576 0.6190306
0.01234337 0.5945144
0.01847701 0.235333
0.009993205 0.2178196
0.008706853 0.5437453
0.01196914 0.4904284
0.01328103 0.6744573
0.01055877 0.3882878
0.01090347 0.4074938
0.01242877 0.5726581
0.0145189 0.4663341
0.01062851 0.2915203
0.01086496 0.3175159
0.009808328 0.496835
0.01349624 0.4050534
0.01136193 0.220151
0.01412632 0.5131412
0.01448085 0.4622048
0.0115486 0.4096583
0.01076309 0.442297
0.009831562 0.5567755
0.009446347 0.1148333
0.01365335 0.1334323
0.01220108 0.35533
0.008223497 0.4152319
0.01362829 0.5153275
0.01883164 0.3558918
0.009104609 0.4140878
0.01115329 0.5270265
0.008598963 0.3759156
0.01644889 0.3550112
0.01125616 0.3487859
0.01208254 0.3267179
0.01334369 0.2711706
0.01277342 0.1731817
0.009627362 0.3298907
0.01011796 0.5482611
0.01005457 0.6470811
0.01959848 0.5844546
0.01162555 0.2541768
0.01354298 0.5403996
0.02047273 0.2888558
0.01119847 0.4117017
0.01246469 0.2084473
0.009849435 0.1947226
0.01179245 0.2161288
0.01417605 0.1960088
0.0139624 0.2097665
0.009363916 0.2346855
0.01841353 0.4999034
0.01512936 0.5206724
0.008285563 0.3627894
0.01269136 0.7451711
0.008095493 0.4750375
0.009721675 0.7817375
0.01431897 0.3234536
0.01009077 0.6149485
0.02180837 0.5622877
0.0151281 0.3111548
0.009298211 0.2875865
0.007815365 0.1497526
0.01015468 0.04830425
0.01004208 0.489396
0.01007877 0.2029671
0.01837705 0.2126198
0.01955257 0.7540583
0.007577078 0.1518857
0.01128667 0.1623745
0.01193428 0.1768673
0.01875026 0.4063418
0.0219107 0.3125694
0.01194719 0.5413019
0.01520204 0.302891
0.01592973 0.5063819
0.01546452 0.559806
