"comp1" "comp2"
-2.323122 5.344328
-1.555334 3.383687
-2.062763 3.599681
-1.788363 2.831827
-1.642021 4.327953
-2.275355 4.564332
-2.242104 3.31156
-2.36785 3.809156
-2.351455 4.390876
-2.881984 4.199435
-2.639444 5.53573
-3.039189 4.74183
-2.854397 7.338731
-3.211521 5.832148
-2.982464 6.313942
-2.801749 5.16673
-3.541802 5.578164
-2.735166 5.872321
-3.08296 5.579159
-2.689043 6.094774
-2.806963 6.802329
-2.772658 7.659981
-2.874725 2.825023
-2.737633 0.2253462
-2.591593 3.452054
-2.15525 4.187044
-2.198144 5.985331
-2.229008 5.442249
-2.852144 6.502293
-1.721823 5.173486
-1.993296 4.156787
-2.029877 4.263714
-2.720617 4.611107
-2.728822 3.207586
-2.942216 4.870345
-2.166807 2.682675
-2.62411 3.131128
-2.520872 2.953051
-2.508677 3.252974
-1.866682 1.895846
-2.159561 3.029464
-2.122909 2.213458
-1.900936 3.42957
-1.925329 2.671419
-1.765953 3.11754
-2.045346 3.430267
-2.349113 2.224617
-2.461995 6.588951
-2.445675 1.135739
-2.164652 5.45503
-1.706723 7.214617
-2.163138 7.773635
-1.995399 7.508675
-3.313137 5.486912
-2.691505 4.973242
-2.820865 5.63756
-1.771668 5.540162
-2.646765 4.423429
-2.168561 4.724021
-2.587955 4.190573
-2.436114 5.798217
-2.45566 4.842928
-2.168439 5.66717
-2.704176 4.437249
-2.361625 3.694869
-3.055915 5.152493
-2.946055 4.128955
-2.738134 2.650802
-2.7788 2.727296
-3.144451 3.839994
-3.404305 4.857265
-3.171729 4.864658
-3.31 2.893383
-3.776329 5.80547
-2.32518 5.354046
-1.677438 4.541754
-1.789981 4.348351
-2.087807 2.848889
-2.061096 3.997496
-2.013237 3.020602
-2.141923 2.676755
-2.190174 4.359757
-1.989397 3.944036
-1.822804 4.222933
-1.89131 3.650572
-1.977776 3.843493
-2.387434 3.935032
-2.173752 3.302393
-2.04795 2.910028
-1.967267 2.846244
-2.197297 2.393586
-2.39613 6.828901
-2.432227 5.249093
-3.171091 5.131499
-2.993294 4.782111
-2.767366 2.588655
-2.453344 5.483973
-2.715539 5.3562
-2.855127 6.073796
-2.6413 5.935637
-2.671572 5.660088
-2.630389 6.883589
-2.482833 5.018166
-2.493065 2.867295
-1.579488 1.152919
-1.826116 3.140914
-1.913775 1.451965
-2.01854 1.17876
-2.391093 2.338887
-2.290575 2.168557
-2.028183 4.879668
-2.292543 4.55152
-2.37756 6.172593
-2.916603 8.265654
-2.542807 5.468442
-2.658823 3.874546
-2.877972 3.807935
-2.290483 5.585019
-2.464229 3.81388
-1.769929 4.164609
-2.154869 4.837278
-2.442266 3.72452
-2.154457 4.953954
-1.999392 4.100981
-2.313548 2.514165
-2.152265 2.660703
-1.870069 1.958619
-2.193385 2.446305
-2.089711 2.690706
-2.625452 2.432325
-2.400535 3.523446
-2.008271 5.04012
-2.137717 4.754809
-1.960543 4.737865
-2.15699 4.500659
-2.151665 4.857735
-2.242598 4.586014
-2.326342 4.705722
-2.310956 2.348003
-2.048787 4.76985
-1.899391 5.215618
-2.100365 5.403785
-2.604757 5.327741
-2.64195 4.554438
-1.941279 4.128472
-2.502098 4.560635
-2.038498 3.341727
-1.67662 2.586839
-1.300003 2.170209
-1.471132 2.751675
-1.950667 2.572425
-2.392485 2.740547
-1.871809 4.25147
-1.858546 3.125724
-2.553189 5.795153
-3.193694 5.267811
-2.392731 4.882197
-3.21716 5.340354
-2.438756 4.179183
-2.645609 5.217993
-2.840778 2.810048
-2.710495 4.691666
-1.84449 7.749379
-2.013498 6.235119
-1.97851 5.890356
-1.911572 5.91764
-1.99585 5.084422
-2.828106 5.620676
-2.973545 6.503947
-3.153301 5.116437
-2.740332 5.876273
-2.737975 5.867195
-2.746796 5.731925
-3.133505 5.495414
-3.891448 5.739078
-3.651713 5.931042
-3.214659 5.535157
-2.900945 4.823008
-2.849415 6.140774
-2.935242 7.325751
-3.37721 6.149011
-2.380315 3.660153
-2.063036 3.629626
-2.282341 3.412867
-1.779998 2.273446
-1.25632 1.685877
-1.610814 1.33348
1.605455 -1.552682
-1.64776 2.951123
-2.187724 2.134574
-2.209365 0.1264908
-2.470814 5.747061
-3.041598 5.952372
-3.552197 4.41392
-3.857219 5.3265
-3.301718 5.880378
-2.972183 5.889666
-2.754738 5.893238
-2.155017 6.530213
-2.555516 6.435237
-3.524731 6.029769
-3.766898 7.18809
-3.272674 6.985
-3.680373 4.872058
-3.135779 3.791084
-3.071341 2.533946
-2.021781 3.008477
-1.926099 3.400604
-2.202011 3.541405
-2.311869 2.748791
-2.840054 4.992096
-3.184669 3.641662
-2.500337 5.50805
-2.381815 5.602285
-2.328283 5.523664
-1.658049 -1.976095
-2.08537 4.311025
-2.522982 2.709665
-3.248058 6.852487
-2.443284 7.187538
-2.380351 8.507514
-2.277656 6.882107
-3.702815 7.260917
-4.167354 6.879173
-4.659057 7.342445
-4.262961 7.860127
-3.283823 8.506721
-3.457342 10.23741
-2.941838 8.690973
-3.340073 12.29605
-3.609415 11.39085
-3.848814 11.53602
-4.176548 10.91145
-4.199502 10.67326
-4.267849 8.951586
-4.448213 6.877551
-4.028708 10.3816
-2.882043 11.0533
-3.059903 6.874836
-3.064829 6.136234
-2.194178 8.204067
-2.954745 5.66206
-2.689653 6.599875
-3.041559 5.81193
-2.948007 3.512479
-2.873706 4.269284
-3.144139 4.089113
-3.463398 4.750665
-2.758219 5.884393
-2.766104 5.948262
-2.019469 5.597323
-1.935643 5.211634
-2.577499 5.983432
-2.350753 6.537667
-2.252457 7.017983
-2.172252 6.374231
-2.934148 5.760038
-2.137819 4.454753
-2.768597 4.58856
-3.418058 5.945077
-3.642973 7.641132
-3.507599 5.502905
-3.541783 5.540306
-3.557823 4.886173
-2.793061 1.975409
-2.523324 6.331726
-2.010871 5.780789
-2.580439 6.425353
-2.886417 6.673773
-2.254525 3.363617
-2.195768 3.285251
