"beta1_1" "beta2_1" "beta1_2" "beta2_2"
-29.76533 -3.928653 19.99081 3.535543
-30.91605 -4.055144 21.62594 3.192861
-29.33351 -3.717117 17.1488 6.094844
-31.23895 -3.964803 21.25685 2.530344
-29.92851 -3.952982 20.49468 4.249541
-30.09595 -3.574461 19.41821 4.046383
-31.00064 -4.039707 19.63592 4.867464
-30.77816 -4.001221 19.60839 5.944312
-29.90131 -3.877453 19.18365 4.839578
-30.66835 -3.783419 18.75364 3.250781
-29.38438 -4.006112 16.96027 3.379703
-29.57938 -3.972033 18.96868 2.620037
-31.48904 -4.051353 25.24061 4.853634
-30.08552 -4.067551 21.08402 4.935154
-29.95052 -4.120275 18.38695 6.522462
-30.08978 -3.97022 18.10369 6.628954
-30.32688 -3.876197 18.90281 5.252054
-30.28095 -4.082751 19.3285 7.409309
-29.64276 -4.076152 18.01968 6.560677
-29.99691 -3.968527 21.19274 6.715214
-29.43425 -3.839897 20.13485 5.486789
-30.10011 -3.869866 23.32992 4.539112
-31.50305 -3.917139 18.88799 4.250492
-30.37494 -3.958644 16.21469 3.969198
-29.66683 -3.803017 17.32737 6.177971
-29.70825 -3.539796 18.95198 6.762532
-29.57268 -3.726025 17.85583 9.016488
-29.9992 -3.921447 19.57623 8.1696
-29.73157 -3.931997 20.22538 6.168753
-29.9814 -3.83515 22.4956 4.47697
-30.18988 -4.016892 21.7061 3.982858
-29.66754 -3.984745 18.88062 7.033933
-31.1685 -3.837585 20.16124 6.565782
-29.70655 -4.08079 16.68731 6.559249
-29.4 -3.887758 18.2295 3.484974
-30.39904 -4.012072 18.23472 4.910882
-31.05082 -3.992528 18.65995 5.061151
-30.8347 -4.075349 17.56587 5.998123
-31.61076 -3.914104 19.12654 6.806505
-30.39195 -3.724173 17.08851 4.640131
-30.29172 -3.940699 18.66995 3.914943
-30.12566 -4.10328 16.86734 5.688283
-30.4341 -3.877918 17.56474 7.024233
-30.49044 -3.903723 19.81329 3.117793
-29.53201 -3.928915 18.87569 3.339742
-31.60984 -3.954324 21.54868 4.056961
-29.77972 -3.710625 16.14206 12.5329
-30.25495 -3.711137 21.00647 3.635683
-30.81052 -3.972581 15.4584 4.374964
-29.34756 -3.825359 20.78868 4.628578
-29.87019 -3.814883 24.9464 4.04013
-30.01388 -3.920161 22.4098 6.904749
-29.76121 -3.943524 23.07177 6.266714
-29.87891 -3.894629 18.35836 6.011557
-29.5434 -3.796235 19.09921 3.634401
-31.38076 -3.885845 22.20977 5.367816
-29.72424 -3.83244 20.08634 7.101593
-30.15412 -3.935033 17.93947 6.444147
-29.17215 -3.914715 17.76217 6.149186
-31.01902 -4.059018 18.86184 5.702664
-29.68463 -4.06838 18.56587 7.704078
-29.92836 -3.795557 19.56994 3.92362
-31.43557 -3.8967 23.77141 4.258073
-30.45588 -3.715789 20.60362 3.684737
-30.43971 -4.184434 19.19978 4.176286
-29.89977 -3.939029 20.50281 3.490808
-30.98894 -3.954692 19.82386 5.006657
-31.81995 -3.930423 19.1444 4.607163
-30.37949 -3.818284 18.09705 3.57962
-30.02304 -3.883449 17.49341 5.890801
-30.16995 -4.150887 18.90192 3.824247
-30.03215 -3.971147 17.84527 6.559238
-31.0883 -3.817841 17.5847 4.185174
-31.04431 -3.862191 20.57551 1.71549
-30.72343 -3.846822 21.63151 2.797289
-30.42328 -3.706047 21.89072 5.136495
-29.8305 -3.72146 21.03534 4.674791
-30.98948 -4.063895 20.15176 2.068261
-29.62668 -4.215545 18.43831 4.702803
-30.98907 -4.034738 19.95042 5.225209
-29.55898 -3.98801 17.99849 3.999381
-32.15266 -3.743646 24.28208 4.91951
-29.2756 -4.088001 19.43371 4.053717
-31.42196 -4.03553 23.50994 6.041812
-29.76736 -3.823582 18.75708 3.990196
-31.71433 -3.937375 21.47447 6.939236
-30.29587 -3.870541 19.66831 4.407764
-29.33641 -3.924171 17.41728 4.838404
-29.77517 -3.858977 17.05855 5.478883
-32.7969 -4.053924 23.05976 1.935207
-32.08937 -4.075509 19.2378 7.016312
-29.561 -3.893551 20.96273 4.218949
-30.0981 -3.827016 19.63273 4.121129
-31.07159 -4.163272 20.55731 5.011102
-30.27575 -3.920925 18.52884 4.833023
-30.29086 -4.103132 18.18709 3.685465
-30.22226 -3.999003 21.65332 -0.1072649
-29.85175 -3.998074 19.50549 3.567348
-30.1432 -3.872155 18.93763 6.466949
-30.34701 -4.111856 21.09823 4.852074
-30.99376 -4.132788 22.96514 7.231363
-31.04949 -3.866303 22.74454 5.633568
-30.17424 -4.106745 20.4813 4.595092
-31.1248 -3.988014 18.49503 5.041962
-31.02841 -3.774696 17.56654 2.754622
-29.31007 -3.917274 18.25981 4.397454
-49.44788 -3.846758 31.68961 3.425265
-29.79534 -3.958759 15.32798 6.9684
-31.11636 -3.75197 19.12483 2.667275
-30.27363 -3.721471 17.3955 4.653243
-31.71797 -3.893242 23.20501 7.16386
-31.26478 -3.972443 23.81603 1.966214
-29.69073 -3.705275 20.63987 5.645307
-29.81512 -3.86352 20.32602 5.595101
-29.88706 -3.778009 19.5704 4.059245
-31.18246 -3.978215 21.20598 3.821169
-30.37123 -3.745218 18.04328 5.236029
-29.2044 -4.037176 18.76128 3.105441
-29.62082 -3.940784 18.39334 5.102741
-30.73419 -3.813589 21.31145 5.438737
-29.7847 -4.099166 19.2086 4.487378
-30.01822 -3.709772 19.02836 3.904283
-30.10001 -3.905646 20.24222 2.851443
-29.7012 -3.848763 18.59912 5.11566
-29.51938 -3.868291 16.44776 5.234104
-32.03615 -4.046024 20.56094 2.556104
-30.25811 -4.124897 17.59539 3.687736
-30.43931 -3.999242 17.54946 6.616288
-31.24831 -3.807465 20.36693 2.867231
-30.33296 -4.031779 17.24881 4.793788
-30.26375 -3.816709 17.87502 5.160396
-29.59322 -3.491077 20.00932 4.278972
-29.46707 -4.012615 18.84017 4.46939
-30.51038 -4.100545 20.89236 5.368833
-29.53469 -3.727928 19.61035 4.995397
-29.94354 -3.943456 20.21074 5.731808
-29.4419 -4.07701 19.13397 5.390444
-31.65176 -4.004459 23.38023 4.407128
-30.89535 -3.355962 17.97208 3.853619
-29.57707 -3.933039 18.02759 8.083635
-30.06553 -4.004858 20.132 8.830151
-31.3413 -3.852048 23.04553 8.068113
-29.92648 -3.950129 19.03704 4.203204
-30.35872 -3.998981 19.18346 6.108779
-30.17752 -3.862658 18.92117 6.419721
-30.30991 -3.856482 20.24782 3.657133
-29.35472 -3.904675 18.53174 4.479803
-34.47945 -3.945419 26.0338 2.471911
-30.9416 -3.898571 19.49367 7.262481
-43.66639 -3.846716 45.02008 1.937428
-33.8805 -3.708771 23.9134 3.492626
-30.00512 -4.124388 16.30957 4.088536
-32.21196 -3.609603 22.76374 5.8612
-30.89315 -3.878402 20.80529 3.799056
-29.9198 -3.865726 19.77233 4.913085
-30.15134 -3.970031 18.93956 5.074328
-29.84546 -3.917534 18.53981 5.063216
-30.43466 -3.97074 19.49507 5.144905
-29.78623 -4.230335 18.14278 3.421369
-29.75442 -3.827929 19.27158 2.160908
-29.85261 -3.908605 16.99276 6.284326
-29.57957 -3.570914 19.46122 1.811645
-52.22905 -3.387214 119.5135 6.044621
-28.7728 -3.884686 19.69677 5.090565
-30.22576 -3.920521 22.69832 6.478591
-28.99351 -3.881577 17.68181 6.862
-30.1829 -3.814423 20.01936 4.759689
-33.92301 -3.937227 26.58719 7.365978
-30.41939 -3.728461 21.00275 2.90439
-31.96202 -4.021312 21.06195 6.690134
-30.9168 -4.156039 21.03763 2.379358
-31.31136 -3.846564 21.73054 5.681769
-29.6425 -3.69416 19.66053 4.299723
-29.31586 -3.52215 18.88447 5.897876
-31.08158 -3.717252 18.24739 8.953671
-30.71202 -3.992278 18.88238 5.684558
-30.08859 -3.795799 19.63216 3.648195
-30.63727 -4.193413 19.92889 3.482834
-29.67255 -3.555689 20.41104 3.916253
-30.35799 -4.112219 22.70691 5.988255
-29.96297 -3.909166 17.89964 7.72839
-29.56285 -4.055117 16.22928 5.729762
-30.30669 -3.924421 21.62424 2.922957
-31.19137 -3.986621 20.31107 6.828801
-29.58427 -4.058953 17.30562 4.324774
-29.73748 -3.734796 18.42623 4.349892
