"tau2_1" "tau2_2" "tau2_3" "tau2_4"
0.03784297 0.0754909 0.01896821 718.345
0.02863541 0.05558521 0.02301515 16.83741
0.05999892 0.1808034 0.01301462 55.56068
0.03939349 0.1267063 0.01103286 25.97866
0.03740775 0.1036315 0.009420743 19.94446
0.04905358 0.1628587 0.01632703 952.1338
0.03954538 0.2507795 0.01618836 777.1682
0.02861933 0.1813905 0.02336938 55.19247
0.0399668 0.1932678 0.01441037 278.722
0.08276753 0.2718306 0.01852753 14.99493
0.07253056 0.2352115 0.02303027 840.201
0.05195875 0.1288242 0.01769455 93.12209
0.02895364 0.1522764 0.01673483 1083.037
0.05686888 0.1093935 0.0116026 205.7743
0.02994592 0.1555753 0.01179879 241.6626
0.02211271 0.2709539 0.01959065 2499540031
0.06222676 0.3567307 0.0105257 0.2185371
0.03907531 0.2258467 0.01716747 562.016
0.06837879 0.1450107 0.0374408 3327.624
0.06259046 0.1158337 0.0267033 925.2951
0.03519151 0.1301354 0.02719132 10.00805
0.071963 0.1664349 0.02396668 709241.2
0.06079191 0.08501997 0.02998548 27.51172
0.04614025 0.215743 0.01989803 4.262636
0.03739177 0.08097494 0.01432151 297.8764
0.02289297 0.1477886 0.01079055 92.07409
0.01710933 0.1539745 0.02921854 5.251113
0.06216385 0.2716811 0.0142975 231.2883
0.05222163 0.1417227 0.01575276 15.5007
0.04707398 0.2304596 0.02775639 53.59097
0.03162333 0.3656465 0.01519356 9999133
0.04009458 0.06851224 0.01498312 108.2079
0.0322348 0.2478916 0.0142108 30.14529
0.07461693 0.2001589 0.01760407 1.410247
0.1458959 0.1816281 0.01059281 0.09252277
0.03645749 0.2052732 0.01692878 452.3412
0.04749798 0.1656433 0.04238268 124.2337
0.06940764 0.1316852 0.02516568 296.1821
0.07108784 0.182289 0.02240456 1.969407
0.05520491 0.2370744 0.01683333 0.01685355
0.03318173 0.07748126 0.02104694 1573.342
0.07563732 0.1616106 0.01336977 40.16426
0.05541045 0.2488762 0.0151569 1420.831
0.03218853 0.2951698 0.02905702 83.23793
0.0743268 0.09400727 0.03490501 16.90277
0.03466364 0.3386063 0.01645247 8.514478
0.02733043 0.1973485 0.009555618 34.46131
0.02697075 0.2176732 0.01837594 5225.44
0.1237827 0.2365405 0.03419035 0.5833481
0.03461013 0.2057284 0.01747686 1.42522
0.01210061 0.1951191 0.01532835 6.725502
0.02093443 0.1235343 0.02590027 12.58912
0.01886118 0.1411854 0.01876686 275.9646
0.04367888 0.135742 0.01094698 10.31475
0.02294878 0.1332348 0.01981709 6.11231
0.04372292 0.06977539 0.009968762 23.793
0.03629507 0.1207164 0.01221163 1.343461
0.02639091 0.1086351 0.007401681 0.3686866
0.0314742 0.1638365 0.01229694 85.16181
0.03543094 0.1518125 0.01773486 2.618309
0.02812776 0.3255849 0.01274708 3.275274
0.0372319 0.1377092 0.01876039 110.751
0.04853911 0.1189454 0.04579171 0.6556253
0.02487476 0.2520818 0.01455433 0.5023152
0.08092529 0.1559617 0.009513167 8.902801
0.0364235 0.2250505 0.01412537 57.94289
0.03804279 0.1820874 0.02036365 3479.313
0.03919609 0.1776191 0.02246006 596.9341
0.03868568 0.1092596 0.01016944 0.2717545
0.04140733 0.3102908 0.01040054 125.7096
0.03738596 0.240645 0.008696881 0.5817814
0.04774062 0.2400189 0.01167582 8.027922
0.04634576 0.09609177 0.01084744 677.8072
0.03570515 0.1635491 0.0110754 90.37024
0.02659654 0.07123338 0.0125884 19.59674
0.04825128 0.3000622 0.02259814 0.2982317
0.04855087 0.3024491 0.01061801 0.1434607
0.04204885 0.1094535 0.01808891 0.717393
0.04161751 0.1512943 0.02312205 4.122699e+17
0.07378468 0.1517933 0.01552849 86.60871
0.1216333 0.1630679 0.02162894 0.3079922
0.05468676 0.1246218 0.02751049 9.174643
0.05003401 0.14345 0.01805061 207158.3
0.0324454 0.6225359 0.01665878 0.03319308
0.05152724 0.2216457 0.0213328 0.4144745
0.05272838 0.2658106 0.0231561 0.6416987
0.05270918 0.2624683 0.02018499 0.05389192
0.02369442 0.1469261 0.009431635 2.461556
0.03191573 0.1943204 0.01846075 1.923846
0.05895272 0.2273559 0.03548436 1.697195
0.05988469 0.1238537 0.01501959 14.44622
0.06194667 0.1209662 0.01618518 44.74572
0.04579395 0.1465236 0.01648942 89.9595
0.07307217 0.2007983 0.031864 114.8344
0.07015777 0.3391059 0.02234091 184.7572
0.04087707 0.0883707 0.01317728 0.2719604
0.02626013 0.2668737 0.01394593 0.2661556
0.02361982 0.1090033 0.02920429 38875.15
0.02050192 0.2204472 0.0202089 5.585184
0.08189758 0.1704647 0.01352406 3.301428
0.0613162 0.3090558 0.02202323 0.2047715
0.0221039 0.2265178 0.02724801 85777011118
0.01619023 0.296441 0.03008309 21.89706
0.05068153 0.3125267 0.03573628 0.03487359
0.01789544 0.211053 0.01270589 13833.61
0.0348878 0.2146637 0.01830699 2.36522
0.02857055 0.299084 0.01086706 45.46087
0.0386881 0.1200152 0.0569343 13.01303
0.03671141 0.0751276 0.05961098 613.4064
0.05382328 0.1087946 0.01602378 779.0748
0.03897746 0.09290747 0.01996134 972.5571
0.02628582 0.139135 0.02640463 12722040494
0.04970822 0.3684065 0.02093687 1.114084
0.02735039 0.2098323 0.01290473 772.5905
0.0465856 0.1240778 0.02698235 55270.56
0.03993397 0.2707855 0.01927832 0.358817
0.05146892 0.5571564 0.007211982 1.094386
0.03913002 0.3286997 0.02395797 86.15287
0.04184097 0.138978 0.04477725 2.651742
0.06313397 0.1231051 0.01833702 12.00597
0.05788024 0.1336787 0.01378962 4.429904
0.04483402 0.1237698 0.01371246 8.173631
0.09698743 0.1392135 0.02457474 0.9033382
0.1092722 0.108679 0.01291944 0.09333311
0.08254967 0.173679 0.02022814 1.500873
0.07118024 0.3043628 0.009065878 323.5933
0.02682594 0.2355014 0.01225235 0.7325244
0.02618807 0.1573477 0.02231223 5.212174
0.04432146 0.3243744 0.01135755 0.1322169
0.05074134 0.3684859 0.01482032 1110.694
0.02844847 0.1898943 0.009794132 1.123234
0.05271959 0.187579 0.01417284 581.347
0.04602652 0.2931356 0.03036411 7.713435
0.05197283 0.199141 0.01652557 8.841599
0.0159969 0.2538155 0.01134742 3.009869
0.08102012 0.2390266 0.01193189 61.5324
0.02552701 0.3783947 0.01320904 79.12173
0.08464245 0.1217383 0.02778896 85921.9
0.04454491 0.1354521 0.01735808 0.7042967
0.03578565 0.2453969 0.00791606 65.94206
0.0355847 0.1609849 0.01166129 0.3505387
0.07768056 0.2734367 0.01015248 78.77108
0.06417048 0.2537897 0.0168267 68.90252
0.04615719 0.1715489 0.02160362 2.311529
0.06294002 0.1505642 0.009011836 15.11418
0.04094235 0.2011109 0.0133047 6.426507
0.0430564 0.2863612 0.01460508 0.04956968
0.03277877 0.220247 0.01399303 0.2067033
0.02674759 0.1761506 0.01812437 1898.902
0.04665293 0.1456492 0.01027218 6.209713
0.05889472 0.1249249 0.01983233 2451.045
0.02496785 0.181758 0.01944528 81.84027
0.03040722 0.1285823 0.02315539 18.05582
0.07261804 0.1335859 0.01218801 40309012
0.05055004 0.2356782 0.0126123 0.0357239
0.02301258 0.1523984 0.01497005 352.4368
0.01767009 0.2460513 0.03264095 2303.854
0.02973882 0.1852467 0.04770485 29.31727
0.0498919 0.1496925 0.01928058 33.47113
0.09032845 0.1672922 0.03395947 0.02353832
0.06147509 0.1075202 0.01674082 7.188185
0.0526682 0.1266238 0.05178329 1669.555
0.04874422 0.08992975 0.006273436 7.544439
0.1040049 0.04871727 0.01284127 3.663932
0.04013871 0.1805107 0.01605412 136.4772
0.03845685 0.1188904 0.02832103 162.8447
0.01950616 0.505745 0.02043915 153.4216
0.04034266 0.4346263 0.02673069 71.16633
0.04338208 0.2033942 0.01673412 45.98535
0.02934529 0.2451944 0.01541264 5119.17
0.06706195 0.1632435 0.01571476 279.1173
0.05156306 0.1644975 0.02609288 4.325687
0.08135312 0.105711 0.01128255 0.0412634
0.07655935 0.1642687 0.01925503 20.62491
0.02640843 0.1034644 0.03129038 2.213818
0.03408628 0.09343794 0.01094959 68.29142
0.02593773 0.1254503 0.0174404 7.277927
0.03065652 0.1860555 0.01045422 389.6681
0.01942181 0.3149805 0.02882224 0.4754146
0.02717159 0.5125498 0.02088905 0.1431429
0.05485411 0.4462928 0.0185758 20.56783
0.0181062 0.501626 0.009661345 13547.84
0.03999741 0.2669275 0.01956591 0.02361889
0.03312762 0.2726509 0.02477536 1.477551
0.03589218 0.3573097 0.02129422 1.004465
0.04898785 0.158615 0.01659081 1.47934
0.03747375 0.2232172 0.01256522 7.744871
0.02703766 0.4297427 0.01291313 580.2447
0.04805807 0.2208687 0.01699111 11.79571
0.06185431 0.0943293 0.009376066 103.5115
0.01492031 0.1512595 0.02097556 0.1043403
0.02589296 0.1781544 0.01188922 663.5293
0.03476841 0.1423444 0.03177526 0.456516
0.05555843 0.1830243 0.01480837 0.1305777
0.02581377 0.07498394 0.01455202 689.7559
0.03710493 0.2503588 0.02180084 1.991771
0.052216 0.239182 0.0165307 70.5208
0.06030974 0.133476 0.01399685 0.02667459
0.04306641 0.1679999 0.04548384 1602.286
0.05975532 0.4558235 0.01105402 614.4423
0.04206722 0.1326451 0.01949658 5.570461
0.02529597 0.08734946 0.009934137 0.2450943
0.03697692 0.0982667 0.01776443 2053.973
0.03208318 0.1232294 0.009644984 0.06957621
0.04581516 0.1601874 0.02232656 6.086061
0.03685056 0.1682275 0.01390307 1126.914
0.02476783 0.2535596 0.01207014 17.48291
0.08919019 0.2949915 0.008485509 635054037
0.04071838 0.2416397 0.01297304 13.82346
0.04176534 0.130329 0.01009398 0.3800717
0.1163154 0.08575021 0.01349611 0.03478483
0.07526819 0.159212 0.02368874 57.35953
0.08442363 0.3232856 0.01884943 7.909972
0.03157613 0.09467234 0.02363053 1.257365
0.05082951 0.1574963 0.01722611 0.5730172
