"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
14.73585 4.086403 -30.30394 -3.92282 30.13891 3.978828 1.582409 0.5074408
14.96136 3.982815 -30.01902 -3.771008 30.06794 4.034596 -8.886335 -7.265952
14.9056 4.023867 -30.23172 -3.885 30.18267 4.009181 3.768303 16.0858
15.11253 3.989816 -29.93788 -3.734915 30.16797 4.019667 -13.74254 12.03167
14.9983 4.046428 -29.83047 -4.085402 30.15622 4.043892 -13.43773 15.1469
14.92119 3.998225 -29.63089 -3.678686 30.10458 3.97551 -0.7057438 5.370949
14.8426 3.983924 -30.08528 -3.8425 30.11381 4.000342 6.022807 7.365501
15.15064 4.070114 -29.91733 -3.836369 30.09591 4.016048 12.43238 -2.0703
14.93802 3.926716 -30.30708 -3.774262 30.03569 4.018906 -22.38615 -13.06598
14.88042 4.020113 -30.12016 -3.83545 30.20247 4.020512 -4.002676 3.059938
14.96314 4.104724 -29.76342 -3.63574 30.21185 4.004071 -4.601257 -3.847431
15.25942 3.99479 -30.1769 -3.677948 30.24541 4.010641 -0.6202724 7.498165
15.10683 4.060158 -29.96265 -3.678929 30.27861 4.035135 -1.073831 -4.521391
15.05663 3.947818 -29.81727 -3.837006 30.27108 3.987881 2.823859 -3.162374
14.94946 3.93372 -29.8175 -3.86129 30.26487 4.013704 -12.02349 -7.477136
14.90068 4.008561 -29.58037 -3.985232 30.23218 4.038085 1.72094 -15.62416
14.7945 3.983947 -29.86369 -3.754458 30.20747 4.051609 0.04240825 -2.115008
14.95174 4.039714 -29.89086 -3.757023 30.16366 4.064754 -4.399111 2.438394
14.97528 4.016524 -30.19916 -3.946031 30.11587 4.003372 8.85437 14.32456
15.12175 4.095814 -30.03379 -3.873745 30.06812 3.980929 -3.557504 6.50139
14.77672 4.044853 -30.31155 -3.903372 30.1525 4.020811 -12.30514 -8.753291
15.09452 4.151254 -30.21086 -3.989412 30.22079 3.995472 -15.37523 2.223552
