"nu" "alpha"
1.711816 0.326718
1.572956 0.3484908
2.426055 0.4752435
1.407309 0.3768475
1.516693 0.4951886
3.550366 0.2550904
1.902336 0.2337196
5.227668 0.4499619
2.679301 0.2675872
2.142863 0.2980865
2.29845 0.1951385
2.174105 0.2051706
2.245993 0.06014267
1.919325 0.4821914
1.676116 0.3624521
2.064431 0.2080268
3.026455 0.4831496
2.507244 0.2206442
3.213983 0.3782905
2.078036 0.4193871
1.409809 0.4674262
1.376484 0.1011483
1.749401 0.4516578
1.165874 0.4933912
1.727471 0.4146009
1.946012 0.225015
1.669768 0.2096183
2.138377 0.2123461
1.44067 0.2492633
1.724756 0.2461785
1.43825 0.4356964
1.340967 0.4091318
1.621037 0.04864989
1.969234 0.07923061
2.688272 0.3803988
1.597134 0.2330283
1.488725 0.4761263
1.13354 0.3507126
1.418326 0.4941194
2.169387 0.3020234
2.025309 0.4744805
2.029758 0.4759732
1.465076 0.4138899
1.387548 0.3757724
1.994311 0.2598013
1.337557 0.1414612
1.623082 0.3422152
1.353323 0.3306134
1.52776 0.1094302
1.566972 0.3588216
2.683161 0.39706
1.905977 0.3269003
1.024826 0.2829604
1.185991 0.1453756
1.651789 0.4084893
1.937116 0.2361425
1.875982 0.2123058
1.789708 0.1879715
2.38383 0.3038053
2.928787 0.4213994
1.191967 0.4386327
2.164676 0.250304
2.081642 0.4311889
2.570296 0.2896754
2.013505 0.4035819
4.806254 0.4354293
2.701743 0.3262039
2.15112 0.4167946
2.002273 0.4161181
1.740173 0.3990344
2.202056 0.05662721
1.971182 0.2600012
1.938336 0.08938159
2.100803 0.3390543
2.448325 0.190162
2.342447 0.2904744
2.387909 0.2060157
3.723698 0.3736781
1.423774 0.3779162
1.535708 0.3931838
2.452933 0.270745
3.837897 0.4257062
2.317367 0.02449775
2.03718 0.1122223
2.150317 0.2280005
3.524143 0.3536012
6.797208 0.3714254
2.685281 0.1099306
2.704976 0.4815059
3.261088 0.07352261
4.825579 0.1485862
3.455255 0.2897203
1.930052 0.4110813
1.972614 0.2109344
2.346189 0.1418226
2.932799 0.2560293
2.791345 0.2103248
2.297816 0.2021417
2.275735 0.2264319
2.026931 0.1995938
2.015559 0.2294614
2.030108 0.4682961
2.053072 0.3405099
1.597021 0.2452248
1.622391 0.4168437
2.288052 0.4606804
1.863932 0.4677974
2.116822 0.3172914
2.175907 0.4396718
1.552347 0.4027505
1.432645 0.3726505
1.297157 0.1176606
2.27578 0.1296993
4.870902 0.02472041
3.409723 0.2458943
3.49764 0.2522506
2.446553 0.2590427
2.442702 0.4720675
2.650555 0.1046383
3.053646 0.1846602
2.899805 0.270727
1.885478 0.2453355
2.476212 0.1237684
2.580159 0.161853
2.387573 0.2443105
2.175835 0.4413674
2.583367 0.1896197
1.179427 0.4897611
2.725431 0.1676048
3.513456 0.4954337
1.437622 0.3620543
2.67829 0.3741344
1.26286 0.2621555
1.506923 0.4628796
1.08017 0.1928748
1.325444 0.3061106
1.020419 0.305535
0.9597835 0.2991845
1.450636 0.4608743
1.205771 0.4458239
1.473728 0.4434844
1.295845 0.1213519
1.838088 0.3622482
2.385406 0.4605905
1.702546 0.3469953
2.169521 0.4551905
1.495476 0.3523359
2.409578 0.2725177
2.014544 0.362779
1.663986 0.1979751
2.010413 0.4360125
2.056564 0.489698
2.28183 0.4804136
2.264296 0.4837715
1.964328 0.2820348
1.994156 0.3718949
2.279782 0.1090004
2.210527 0.1552561
3.122428 0.4304734
2.804365 0.4228018
2.910672 0.4825137
3.362549 0.4715731
1.497915 0.1975331
2.345104 0.3970051
2.030392 0.1383328
2.244051 0.2719566
2.307822 0.1836953
3.14999 0.4628611
3.223745 0.2305207
4.121862 0.1078079
2.219328 0.1746923
3.106311 0.1014473
1.830578 0.04805134
1.872029 0.261944
1.785527 0.3102432
1.996573 0.1885944
1.731571 0.2754012
2.373371 0.4863666
2.662981 0.4040026
1.55133 0.3598363
1.427916 0.2704407
1.761204 0.3550645
1.369185 0.3654943
1.624689 0.27439
1.29034 0.4625998
2.393292 0.3602806
2.646979 0.4189597
2.056174 0.2188328
3.556979 0.4853148
3.230749 0.1597072
3.911178 0.0756759
3.362196 0.2248302
1.980628 0.1150031
2.625929 0.1468065
2.951524 0.1328915
3.413648 0.4573139
2.88574 0.2000085
2.294344 0.1184466
2.215227 0.3836121
2.112348 0.2382663
1.561781 0.2911653
1.522833 0.3809184
1.780992 0.343716
1.634408 0.09998554
2.142156 0.4087715
2.114368 0.3264121
1.214414 0.414007
1.492507 0.2131659
1.706521 0.2936143
1.567948 0.4422374
2.175831 0.3437299
2.113123 0.2519921
3.351125 0.3214616
3.59827 0.3570977
4.285808 0.3178097
4.230302 0.4783793
5.386718 0.169598
3.710485 0.1425033
2.350174 0.4056377
2.16336 0.3828514
2.408685 0.3982055
2.36913 0.1667061
2.211897 0.2303294
2.045604 0.2873692
1.96618 0.2066493
3.35964 0.116349
1.669786 0.2890836
2.748585 0.3881254
2.851483 0.2136842
2.295309 0.3473083
1.401863 0.4497745
2.960666 0.2495516
3.127285 0.4564658
2.214173 0.2617761
2.879697 0.1061911
1.621408 0.156023
2.581755 0.4099165
1.81129 0.4817838
1.816895 0.2401637
2.121897 0.3387621
2.72234 0.1612234
3.044713 0.2194191
2.116984 0.3269852
2.048562 0.09129627
1.447217 0.3747844
1.180222 0.1928459
1.30886 0.4062918
1.24337 0.3946436
