nu alpha 
3.936839 0.480435 
12.45063 0.2001829 
2.966307 0.3350047 
6.823811 0.3407736 
7.362897 0.1639843 
7.414769 0.2324593 
23.87198 0.2084702 
28.83288 0.2662018 
5.733889 0.1398009 
5.827069 0.3758772 
6.636489 0.1990244 
19.12197 0.1223736 
4.011699 0.3460035 
4.185739 0.1288711 
7.35157 0.3309352 
5.008148 0.3679454 
8.851445 0.4153707 
27.83539 0.07987406 
32.62231 0.07304819 
14.83329 0.06778415 
10.03109 0.1318779 
28.28678 0.0755979 
16.07412 0.2102331 
3.431084 0.1016074 
32.03074 0.05747294 
3.657837 0.2002316 
6.155712 0.09408168 
15.11272 0.06315372 
18.29141 0.1569672 
10.40961 0.1018217 
10.05033 0.04276082 
33.06368 0.05687527 
197.4765 0.02726856 
14.83431 0.1337455 
14.1601 0.2096118 
13.46902 0.1072372 
26.8946 0.05327594 
2.890162 0.4188574 
5.257786 0.1288186 
6.906135 0.3611876 
17.79174 0.06725885 
37.28806 0.02363134 
48.80538 0.03079981 
6.170156 0.1590934 
5.833838 0.4239605 
7.404501 0.3431352 
13.00271 0.1521516 
15.64444 0.09569258 
12.68286 0.06865018 
9.602871 0.1751912 
4.865008 0.3537553 
3.817996 0.4950401 
12.26071 0.2461642 
38.48933 0.06439346 
14.27784 0.07824632 
9.964297 0.06625151 
150.0051 0.02578579 
9.284025 0.3234915 
4.749109 0.3048199 
7.834894 0.1256321 
13.83546 0.03295881 
6.409329 0.1161972 
5.851448 0.2241827 
22.14011 0.1972626 
5.478974 0.2540942 
12.54456 0.1090775 
3.986714 0.4747019 
7.89178 0.139894 
9.73712 0.1097845 
3.372378 0.09766172 
18.44753 0.1650468 
3.367171 0.2505464 
6.118132 0.1435954 
7.409349 0.3305657 
3.950726 0.4862665 
15.61714 0.1782547 
6.217699 0.498642 
4.087246 0.2332936 
5.006705 0.4149293 
7.121003 0.3531923 
6.48925 0.1520818 
8.166387 0.4612855 
8.088839 0.09595857 
9.874021 0.1632297 
5.491394 0.09575908 
12.60675 0.265007 
5.70659 0.4586516 
10.23185 0.1844667 
8.68044 0.04887788 
12.14183 0.09385665 
9.575117 0.2108338 
3.342104 0.4715 
5.047531 0.3421125 
6.35976 0.3523524 
12.99166 0.2381434 
3.190099 0.1206594 
9.078785 0.171491 
9.181713 0.1763785 
6.047433 0.2091651 
29.2898 0.06648658 
20.01253 0.253414 
33.5292 0.07569583 
19.63647 0.164414 
5.230726 0.121825 
11.72857 0.2016293 
47.75036 0.05427963 
30.8054 0.10916 
12.02424 0.4371481 
13.08181 0.2622223 
23.29418 0.1174572 
11.32099 0.05611692 
3.879748 0.47607 
4.326057 0.466624 
13.53717 0.0969139 
5.232178 0.4704746 
4.648729 0.3911789 
3.568103 0.08450046 
7.552084 0.2616899 
3.507578 0.394297 
3.897222 0.2164473 
3.947345 0.1944447 
8.376717 0.1261578 
9.254513 0.1217978 
12.44629 0.3896999 
2.945489 0.06854486 
7.93553 0.0590971 
6.355196 0.1991806 
7.823392 0.1768452 
6.05383 0.1060688 
5.483256 0.4450155 
10.73027 0.2348338 
5.891289 0.2390224 
4.615676 0.4458067 
4.51468 0.3383523 
17.50107 0.164803 
12.96429 0.07982107 
35.94335 0.04306368 
15.61516 0.1045374 
7.262001 0.1673556 
9.895062 0.03962475 
8.343869 0.2028378 
21.15214 0.05708786 
9.426915 0.1084808 
8.310164 0.1288474 
15.55897 0.08902385 
6.95834 0.479248 
6.62925 0.4801639 
3.506656 0.02631594 
5.418772 0.3291384 
13.65483 0.1943565 
6.962287 0.1269958 
10.9884 0.1858231 
6.411823 0.04722955 
5.767556 0.4629918 
6.973074 0.2324254 
8.551712 0.2737461 
6.268663 0.182582 
10.05152 0.1218622 
12.49986 0.1137727 
2.295104 0.4957364 
6.28495 0.03177095 
5.024767 0.172955 
7.421837 0.118471 
8.938014 0.1261901 
6.740165 0.1125457 
6.133119 0.0531991 
5.747242 0.1079153 
4.673345 0.3989839 
6.203017 0.1997193 
17.92732 0.107015 
11.33373 0.06451385 
243.0579 0.02102711 
3.993749 0.1933626 
11.13806 0.3593906 
14.20775 0.1527464 
18.82372 0.05236055 
142.2948 0.02658422 
11.68579 0.09720878 
7.651424 0.411181 
10.95201 0.3040575 
10.00974 0.1213302 
6.049231 0.1711978 
6.289376 0.367045 
17.09873 0.1004936 
9.262833 0.1886993 
5.338097 0.02839676 
4.560291 0.2421834 
3.862056 0.2844416 
43.40485 0.03184576 
7.49325 0.1303321 
3.93535 0.1891983 
6.645306 0.1898082 
9.909257 0.08088282 
7.955489 0.1255074 
14.75476 0.1365644 
2.139569 0.3464634 
17.38295 0.1382989 
3.714211 0.4162716 
7.869745 0.2185594 
40.62742 0.04215041 
67.51182 0.04103668 
5.825999 0.3013889 
10.20736 0.3178522 
6.56921 0.08943877 
9.728969 0.1623652 
13.37904 0.1727333 
18.15313 0.08085063 
18.2049 0.04242928 
31.2698 0.06232955 
15.68469 0.1251999 
10.52727 0.06749769 
24.85559 0.02549939 
6.981865 0.05641666 
6.681976 0.05262091 
6.751657 0.06049532 
7.057649 0.2789038 
71.71092 0.0332385 
4.861012 0.3474872 
11.33961 0.05485283 
2.764546 0.118577 
13.57297 0.1842555 
6.118014 0.03782618 
5.078187 0.3725207 
52.83746 0.03100096 
9.318175 0.108728 
2.921183 0.391283 
49.60466 0.03182936 
39.30401 0.03550083 
21.24094 0.08436832 
6.479455 0.4862263 
3.773103 0.3144995 
4.872604 0.17557 
4.163299 0.1987555 
4.418604 0.1628593 
40.32865 0.03747719 
10.75678 0.246178 
4.364335 0.4446027 
5.476626 0.3121608 
3.274884 0.200656 
2.878674 0.4489885 
4.194802 0.06459662 
4.373494 0.2398861 
23.88292 0.09184465 
5.849757 0.1621409 
