nu alpha 
2.446031 0.3932527 
2.724252 0.1532043 
1.596546 0.2300048 
2.078618 0.3775255 
2.249258 0.3043821 
2.492055 0.07162272 
1.47554 0.3475534 
2.32987 0.1408328 
2.287136 0.3955265 
2.586959 0.4245072 
1.713237 0.4711993 
2.499307 0.3561743 
2.251508 0.3849488 
2.230987 0.2549752 
2.876375 0.108161 
1.947988 0.1700232 
2.185203 0.4335331 
1.776788 0.4310334 
1.665535 0.3189754 
2.438246 0.3711764 
4.731185 0.1943267 
2.677101 0.3523495 
1.691466 0.4433649 
5.507468 0.2776564 
3.19909 0.2329514 
3.179969 0.4020045 
2.161208 0.2508339 
2.759356 0.4521368 
3.124072 0.06690133 
2.845917 0.3022822 
2.733247 0.4656497 
2.496958 0.1267632 
1.870932 0.1143727 
1.693043 0.3073425 
1.832413 0.1835138 
1.907138 0.2952402 
2.695784 0.3353949 
2.085811 0.4141501 
3.216774 0.4893389 
3.372952 0.278151 
3.363262 0.2912472 
1.974967 0.4537509 
5.787677 0.04200994 
4.011414 0.1285017 
4.309364 0.3723855 
2.417821 0.2721684 
2.716795 0.2003454 
2.995923 0.1307586 
4.090852 0.270996 
3.569687 0.2113227 
2.128287 0.4351658 
3.500281 0.3698819 
3.731256 0.3064685 
3.03533 0.3515383 
4.005653 0.175563 
1.967975 0.4230202 
3.327633 0.2884244 
4.276297 0.2262223 
3.016701 0.39844 
2.469145 0.3707962 
3.308057 0.2127472 
2.919437 0.4164187 
3.958926 0.3885185 
2.579474 0.1047464 
2.696526 0.06413284 
2.459688 0.382799 
4.232358 0.2696273 
4.849782 0.2790764 
2.441289 0.320615 
3.672363 0.415845 
2.820582 0.2909769 
4.143366 0.06376143 
2.02768 0.3017598 
3.343755 0.2145575 
2.860632 0.1246204 
3.266748 0.1630968 
3.20819 0.4407902 
2.504784 0.415659 
2.411147 0.0892298 
5.149091 0.3973448 
3.554946 0.1119157 
2.949004 0.2906699 
4.053388 0.2182973 
3.456884 0.4135848 
3.002067 0.1012362 
2.307176 0.1555039 
2.652725 0.4573951 
1.554385 0.4042701 
2.843308 0.4819022 
1.798518 0.3993908 
2.806998 0.2732381 
2.046987 0.3103277 
2.195911 0.4659118 
2.209651 0.4856068 
2.961068 0.3736737 
1.925711 0.2598661 
1.418093 0.4882419 
3.233767 0.1567789 
1.899145 0.3639289 
2.498887 0.1825757 
4.705432 0.2379452 
4.048306 0.424332 
2.478212 0.4365388 
2.129866 0.4017155 
2.759213 0.4907689 
2.244741 0.2520639 
1.966052 0.4570919 
1.891411 0.1360648 
2.063332 0.3604343 
3.923475 0.09228703 
9.593288 0.2175289 
5.067491 0.1565417 
2.949967 0.377354 
3.602308 0.02799974 
3.062243 0.2262107 
5.155234 0.03577366 
5.569849 0.2539964 
4.023471 0.2096451 
3.062723 0.1253337 
3.779957 0.2392253 
2.433046 0.267098 
2.207684 0.08151357 
1.996653 0.4612803 
2.58042 0.3419385 
3.704017 0.0770796 
2.399507 0.037323 
2.363967 0.3565443 
3.864248 0.4985244 
4.279335 0.364022 
2.156027 0.4759558 
3.687334 0.0328843 
1.939707 0.3912329 
1.906486 0.4765904 
3.269821 0.4219563 
2.26857 0.04601699 
2.396804 0.3853978 
1.850121 0.2590346 
2.238755 0.3039247 
2.017327 0.2969326 
2.350234 0.4106399 
2.096804 0.2916507 
1.945164 0.4989888 
1.991118 0.4605145 
3.229346 0.2825938 
3.796205 0.1891204 
2.757369 0.3694981 
3.641241 0.471237 
