tau2_1 tau2_2 tau2_3 
0.02968378 0.2211679 0.4154112 
0.06993911 0.1876001 0.09106969 
0.257321 0.2416299 0.6575646 
0.3471766 0.2452435 1.752216 
0.4303966 0.108221 0.1291175 
0.03998896 0.2238274 0.4659096 
0.06024057 0.3705507 0.1106945 
0.07964466 0.2836959 0.279789 
0.05678538 0.1383556 2.234355 
0.04550607 0.3177123 0.6706972 
0.1497975 0.1910582 0.564737 
0.03661536 0.2434233 0.536419 
0.1345148 0.1824954 2.323861 
0.07137172 0.09569447 2.437275 
0.04901866 0.4946408 0.6244893 
0.009436957 0.3405177 0.2311348 
0.1160913 0.1745802 0.024955 
2.694197 0.127351 0.9827221 
8.466229 0.05358966 0.954675 
0.09260122 0.03649461 0.06176632 
2.651416 0.4965228 0.3232245 
1.193728 0.1686979 1.000005 
0.3262337 0.1658993 0.7719796 
0.05957085 0.6226206 0.101344 
0.126858 0.1412489 0.4027588 
2.157413 0.1928489 0.3058479 
4.911151 0.2170931 0.02179598 
0.1159272 0.1710024 0.03871532 
0.1898221 0.09449689 0.3537195 
6.204056 0.07601998 0.05065552 
1.081323 0.5883772 1.391973 
0.08606142 0.8260772 0.5467798 
0.3292568 0.1760932 0.6393973 
0.06738925 0.3034514 0.176298 
8.384747 0.2856301 0.5845533 
0.6363659 0.1480658 0.2491567 
0.2227911 0.152427 0.2632434 
0.03541626 0.2286039 0.1205907 
0.02818894 0.5611062 0.4112046 
0.331546 0.8012327 0.547211 
1.051383 0.05235342 0.8189978 
0.09213954 0.09441499 0.3164266 
0.04951044 0.2084515 1.666231 
0.1118854 0.3395426 2.446688 
0.8348167 0.2810152 5.45159 
0.06855348 0.5867549 0.1957748 
4.538324 0.1954426 0.100482 
41.9527 0.4571334 0.8649784 
0.03374497 0.1495022 0.07968219 
0.04094853 0.2873771 0.574156 
0.04028474 0.08609232 2.401522 
0.04280809 0.1356466 0.4989902 
0.329669 0.1387456 0.9708486 
0.1266205 0.4389669 2.158802 
0.19045 0.157728 0.9142363 
0.4471137 0.09516686 0.05436578 
2.607585 0.5058209 3.257363 
0.0775262 0.1737485 1.399178 
0.1081878 0.3130329 1.270262 
0.544282 0.18952 0.2721265 
0.09568111 0.3682231 0.1729165 
0.01142137 0.06015368 0.2964957 
0.2380836 0.292778 0.9811634 
0.03162951 0.1049586 1.028247 
0.0351402 0.07286915 0.3585 
0.05161926 0.06032338 0.7603786 
0.06335823 0.181721 1.012804 
0.1041494 0.1282522 0.8974303 
0.1261289 0.2731733 1.042129 
0.1846572 0.0506769 0.4506874 
0.5852427 0.3744549 0.01263943 
0.1293449 0.1080605 0.0904942 
0.1172719 0.0594862 0.3733599 
0.4538046 0.3347324 2.501229 
0.07376461 0.3706904 0.5217943 
0.1692637 0.2215971 1.00025 
0.04752322 0.1190914 0.5044971 
0.07705772 0.09278249 0.1280698 
0.392009 0.4008647 0.9915966 
0.1353915 0.2316729 0.300253 
0.2085021 0.09964437 0.0373318 
0.06138919 0.2993283 0.2232666 
0.3192938 0.2851037 0.3192346 
0.3741424 0.1165597 0.4443446 
1.866427 0.391003 0.8581114 
0.23507 0.3425228 1.027344 
0.1405548 0.06842163 1.604922 
0.1049244 0.1004074 0.2096843 
