"nu" "alpha"
4.172886 0.2246577
4.918427 0.27925
2.597029 0.09004934
3.652014 0.04302034
2.690684 0.4122837
3.865784 0.4259554
2.385027 0.1185609
2.163337 0.4143139
2.794238 0.08969967
2.549031 0.2695031
1.90748 0.2651453
3.299707 0.4834022
4.280584 0.09590902
2.966168 0.2674181
4.339954 0.03371451
3.508424 0.1912744
4.479459 0.1088133
4.668679 0.2669749
3.411501 0.2383302
4.41868 0.2589924
1.592623 0.4357126
1.918431 0.1041382
2.607768 0.2450093
3.271767 0.05376319
3.507841 0.3670543
1.991709 0.2186021
3.016974 0.3169552
1.684811 0.2812939
2.583205 0.4799713
3.059126 0.1477395
4.028551 0.3185274
3.164539 0.3450446
3.104423 0.3433674
2.051275 0.4360809
2.121221 0.4388513
3.54331 0.2389052
2.518891 0.4339284
4.211456 0.1340852
3.280932 0.4197991
2.305362 0.3494222
1.568287 0.4571193
3.183428 0.4831667
2.046984 0.2783884
5.868358 0.1262242
4.355897 0.2845454
7.196155 0.3169884
5.385009 0.1576018
3.661972 0.3589534
2.843235 0.3098228
2.659032 0.157566
2.766699 0.4615543
3.765373 0.316521
2.607547 0.2892502
3.260703 0.1488369
2.69112 0.3872582
2.469819 0.4853495
2.014317 0.2842158
2.998255 0.3113177
8.309566 0.3151339
3.83244 0.232282
3.87267 0.2569505
4.744299 0.175012
3.782784 0.286719
5.392903 0.1561263
7.278496 0.1476195
4.579502 0.2424842
8.512106 0.02815304
3.83962 0.4096344
4.984567 0.3751378
6.051823 0.4970117
3.424892 0.3604702
3.761374 0.06176529
4.048945 0.1633528
7.842691 0.25471
5.905938 0.3977523
4.845849 0.1697163
4.122059 0.3887464
5.66065 0.1323363
4.149623 0.1308537
3.949972 0.3505013
7.559119 0.2479172
6.228761 0.1642705
3.442351 0.1612095
4.055387 0.300857
3.662893 0.4037711
4.217622 0.1771426
3.60763 0.1807494
2.22673 0.4815997
2.130621 0.0582434
1.804592 0.2804206
3.499674 0.3395415
2.831385 0.3354412
3.109095 0.4565952
3.542168 0.1410223
3.342822 0.4505562
3.694898 0.3649187
3.464657 0.0624096
2.997067 0.1442302
3.323819 0.2013741
3.467955 0.3489756
7.323138 0.4651439
2.664876 0.1381485
4.584594 0.2997618
4.388159 0.07893949
5.837528 0.4367695
3.539781 0.2487677
2.612708 0.317303
4.915431 0.4389567
4.635877 0.2836568
5.202614 0.2500064
3.878889 0.3255522
2.891769 0.3126347
5.531262 0.09971542
3.277276 0.2517307
3.36381 0.1275954
4.893293 0.2396059
2.660467 0.1463652
3.239217 0.3924857
4.598976 0.4876772
2.0863 0.2428593
5.005015 0.379072
3.848043 0.1940152
3.224677 0.1908527
1.885155 0.4436175
3.104204 0.2024516
5.336498 0.4186977
4.818073 0.1859494
4.166645 0.133956
3.799851 0.2975154
6.845542 0.1705966
5.176065 0.3286305
3.907539 0.3208123
1.839681 0.4384312
2.326363 0.4282845
2.156052 0.2543341
3.516586 0.2527616
5.043457 0.226838
3.805988 0.04778877
2.965958 0.4171528
3.526507 0.1244715
4.863085 0.4118317
3.748475 0.4685033
2.707184 0.2693477
3.401491 0.1964266
2.566607 0.2579945
3.128466 0.4943802
