"p_1" "p_2" "p_3"
0.2882699 0.3440624 0.3676677
0.2468413 0.4727341 0.2804246
0.343278 0.3471334 0.3095887
0.2466814 0.4150963 0.3382223
0.265111 0.367561 0.367328
0.2275815 0.3907381 0.3816805
0.3387546 0.3626024 0.298643
0.2639047 0.4223532 0.3137421
0.2586107 0.417057 0.3243323
0.2753597 0.4714985 0.2531419
0.1933898 0.4068473 0.399763
0.2472482 0.3909696 0.3617822
0.2563118 0.3931919 0.3504963
0.2508418 0.4030252 0.346133
0.3998131 0.3233677 0.2768192
0.3173948 0.4254248 0.2571805
0.2770778 0.4086265 0.3142957
0.2802855 0.3891739 0.3305406
0.3066483 0.3866286 0.3067231
0.2950716 0.4331321 0.2717963
0.2895865 0.3703108 0.3401027
0.3125222 0.3903301 0.2971477
0.2553198 0.4341995 0.3104807
0.2362834 0.3450486 0.418668
0.2226043 0.490397 0.2869987
0.2217404 0.4684377 0.3098219
0.3615037 0.3867229 0.2517734
0.3786581 0.2966946 0.3246473
0.2759745 0.3804141 0.3436115
0.247978 0.5321468 0.2198753
0.3690782 0.4057571 0.2251647
0.2538662 0.4007908 0.3453429
0.2748147 0.4198869 0.3052985
0.323715 0.3664903 0.3097948
0.2071191 0.4262436 0.3666373
0.3229211 0.3782133 0.2988656
0.189831 0.4862604 0.3239085
0.2721302 0.460017 0.2678528
0.2880712 0.4177718 0.294157
0.2627266 0.4504387 0.2868347
0.2390772 0.3971389 0.3637839
0.2686369 0.4128029 0.3185602
0.2674727 0.378349 0.3541783
0.3187095 0.3575907 0.3236998
0.3334655 0.3864805 0.280054
0.3625379 0.4177403 0.2197218
0.260871 0.468765 0.270364
0.3033764 0.4595723 0.2370513
0.2652741 0.4363607 0.2983652
0.3101788 0.3932347 0.2965865
0.2135146 0.4127942 0.3736912
0.2567589 0.3884957 0.3547455
0.2622936 0.4257772 0.3119292
0.2507695 0.4525772 0.2966533
0.2175892 0.468862 0.3135488
0.1846723 0.3886973 0.4266304
0.2784312 0.4421906 0.2793782
0.3364802 0.3396106 0.3239092
0.2453888 0.4455622 0.309049
0.2417646 0.4401159 0.3181195
0.2924493 0.4854202 0.2221305
0.2451579 0.4122435 0.3425986
0.2745158 0.4628147 0.2626695
0.40726 0.3840282 0.2087118
0.245567 0.4455801 0.3088529
0.2576472 0.3844592 0.3578936
0.2508792 0.3742954 0.3748254
0.293927 0.4483829 0.2576901
0.2430379 0.3328822 0.4240799
0.2477065 0.4137117 0.3385818
0.2558312 0.3577862 0.3863827
0.2926495 0.3447313 0.3626191
0.2656175 0.3740166 0.3603659
0.2449848 0.3672269 0.3877883
0.2108364 0.452101 0.3370627
0.3274679 0.3055964 0.3669357
0.2585026 0.4072338 0.3342636
0.2145192 0.4520725 0.3334083
0.2908177 0.4059543 0.303228
0.247349 0.4483318 0.3043192
0.3180211 0.358919 0.3230599
0.3481943 0.3596124 0.2921933
0.2200706 0.4019555 0.3779739
0.2929444 0.487214 0.2198416
0.2927027 0.3490914 0.3582059
0.315329 0.3749775 0.3096935
0.2803522 0.3749714 0.3446764
0.2790729 0.3988164 0.3221107
0.2848267 0.3658725 0.3493007
0.2685568 0.3988439 0.3325993
0.2727086 0.4603282 0.2669631
0.3073061 0.4663765 0.2263174
0.3181248 0.3712368 0.3106384
0.2081286 0.4262026 0.3656688
0.3271147 0.4084653 0.2644199
0.2996651 0.4751318 0.2252031
0.2547656 0.4239331 0.3213012
0.3169954 0.3745479 0.3084567
0.2756932 0.3586457 0.3656611
0.2351242 0.5110064 0.2538694
0.3319649 0.458482 0.2095531
0.2906714 0.3763257 0.3330028
0.2610647 0.4089062 0.3300291
0.2030649 0.4161408 0.3807943
0.2817942 0.4285769 0.2896289
0.3182992 0.3531319 0.3285688
0.2687256 0.4615547 0.2697197
0.3109652 0.346547 0.3424878
0.2694872 0.360895 0.3696178
0.2399313 0.4622719 0.2977968
0.3154641 0.3523713 0.3321646
0.3627966 0.3164044 0.3207991
0.3053407 0.383067 0.3115923
0.2497302 0.3814918 0.3687781
0.321363 0.3236689 0.3549681
0.2716788 0.3583747 0.3699465
0.2838129 0.4433925 0.2727946
0.2884967 0.4791048 0.2323985
0.2501966 0.4945268 0.2552767
0.2305931 0.4648877 0.3045191
0.345334 0.2899761 0.3646899
0.2619717 0.2893941 0.4486342
0.2916173 0.4517513 0.2566314
0.3132726 0.4091198 0.2776075
0.2597004 0.4153548 0.3249448
0.4083639 0.3123351 0.279301
0.2941546 0.4275436 0.2783019
0.3034812 0.4146403 0.2818786
0.1998541 0.4503121 0.3498338
0.2784425 0.4028403 0.3187172
0.3239264 0.3678157 0.3082579
0.2478194 0.3707179 0.3814627
0.2882675 0.4564637 0.2552688
0.2573719 0.3828081 0.35982
0.2913153 0.4299522 0.2787326
0.2287965 0.4756733 0.2955302
0.238349 0.459642 0.302009
0.302766 0.4193437 0.2778904
0.198891 0.3955453 0.4055637
0.2739557 0.3305536 0.3954907
0.2790884 0.4204323 0.3004793
0.2817158 0.3896155 0.3286687
0.2324257 0.3641156 0.4034587
0.2592519 0.3518176 0.3889306
0.3011722 0.4021986 0.2966292
0.2191866 0.4207759 0.3600375
0.330406 0.3891969 0.2803971
0.3020845 0.4499488 0.2479666
0.2656241 0.3322596 0.4021163
0.2642443 0.387819 0.3479367
0.1968283 0.4441935 0.3589782
0.275093 0.4955639 0.2293432
