"comp1" "comp2" "comp3"
7.830949 0.901912 -3.215508
5.042535 0.7731729 2.906169
5.171822 0.954493 -0.25096
16.41879 0.8208737 1.666964
9.755195 0.7538142 1.240513
9.848991 0.7850761 1.777106
7.585365 0.839573 -0.4204153
12.95806 0.9826036 1.123415
8.107806 0.9750245 -0.2735568
6.233833 0.9488277 1.585976
7.396535 0.6963934 0.3394295
6.890917 0.7176828 0.7356616
5.332832 0.8040328 2.227292
5.552366 0.8059696 -1.134607
23.16947 1.018508 2.39066
18.86092 0.989606 1.052356
9.036278 0.8546871 1.639695
5.996021 0.8321409 0.1515329
8.464834 0.9324391 -2.29842
9.25542 0.8714926 1.550871
11.01885 0.9338745 -0.2342508
11.83173 1.085415 -0.3339774
10.50044 1.171903 0.4144806
6.857275 1.115679 3.5915
6.276981 0.6216637 0.03984221
12.35333 0.8582031 0.5218153
7.250255 0.8308262 -2.597538
6.607688 0.5641981 0.4941855
9.386325 0.533095 -2.441015
6.197938 0.6701811 0.2415295
6.848862 0.7681724 1.445337
6.61284 0.8212586 2.730611
7.838917 0.8830772 -1.274507
7.168763 0.8933831 -0.8013063
13.16969 0.7538666 -4.235376
7.787062 0.7845804 -5.197558
12.93552 0.6836765 0.916371
13.48855 0.9223487 -2.952838
5.629673 0.7399124 -0.1730385
8.253847 0.9103357 -2.393084
11.85357 0.6459294 -1.784792
5.20471 0.9488289 1.135051
5.41986 0.7033406 -3.900207
13.4809 0.6823376 -4.61114
5.549072 0.6510862 -3.851376
7.6025 0.7314034 0.9395899
11.30412 0.5256012 2.356542
5.001333 0.6402023 0.8050766
12.16489 1.208321 -7.060578
10.44687 1.015151 -0.5848716
8.966722 0.7475067 1.504657
8.552095 0.7202515 1.939699
5.532286 0.7677225 1.314397
10.12807 0.8968248 0.857833
5.859639 0.8349448 -3.723339
5.469347 0.6462956 -0.3849849
5.707899 0.7758483 1.140094
10.59463 0.8251316 1.227111
8.136559 1.007918 0.9529922
14.80843 0.82559 -3.624827
10.67759 0.8151373 -0.9591884
21.84241 1.03758 -1.639316
15.60621 0.8724371 0.5007777
11.94723 0.8362077 0.3169012
11.33169 0.8393575 2.436655
5.306272 0.8770122 -1.331358
4.95158 0.9447384 0.9269249
11.10929 0.9495561 2.039873
6.569662 0.7060458 2.638641
6.507548 0.8432814 -1.111323
12.25246 0.9280346 1.204824
7.459861 0.905244 1.047082
10.73551 0.8563539 0.3868194
4.893569 0.8482804 1.808469
7.643837 0.9004289 -1.376358
8.518742 1.01271 1.037596
10.07198 0.8626269 0.8171953
9.350034 0.787673 -1.973332
13.27534 0.8905674 0.861509
5.812733 1.162466 -0.9705356
5.970354 0.8086544 1.023248
7.458638 0.9234494 0.7386863
5.974377 0.8196967 1.101318
7.913318 0.6612397 1.121053
6.264588 0.9722811 1.637586
5.513572 0.8713903 -0.07552944
5.278229 0.9101803 0.4501874
10.16416 0.9196031 -1.056586
10.65374 1.180143 0.4170844
13.55931 0.9384435 2.470572
8.111447 0.8310216 1.443084
10.17887 0.5491781 1.038807
6.832316 0.8041512 -1.256354
5.685658 1.139128 1.04276
9.888234 1.138813 0.4045889
8.367958 1.051642 -0.009891589
5.163177 1.173525 0.2736162
9.125152 1.03744 -3.090541
7.184933 0.8329723 2.43201
7.001419 0.6444452 2.148518
5.88292 0.6601967 0.4392691
12.11531 0.6229585 -0.3510687
7.44457 0.7863632 -0.4633036
6.286183 0.8701475 2.397443
9.291948 0.9636006 1.894117
8.224851 1.051349 -2.101822
4.742489 0.6974838 1.043902
7.730931 0.6383945 1.352274
8.196273 0.6365911 0.5110138
8.409321 0.6498242 -0.7496758
5.902417 0.606199 1.006695
7.593843 1.087403 0.8466719
6.186634 0.7103041 0.7813595
8.123643 0.9609057 3.324371
7.703032 0.8353978 -0.6185516
10.71456 0.7855141 1.112919
5.232695 0.7910182 0.2785476
4.838444 0.8944218 0.6486674
19.25984 0.7347985 0.202197
5.154806 0.6143797 -0.2052371
7.111182 0.7032352 1.816549
7.439155 0.6044695 0.2101893
11.95843 0.9913701 1.851977
