"beta1_1" "beta2_1" "beta1_2" "beta2_2" "beta1_3" "beta2_3" "beta1_4" "beta2_4"
-18.30722 -21.40852 -10.45244 -5.043838 -0.04703604 3.96762 -24.00336 -4.079993
6.260311 3.27364 -9.926373 -4.985392 -0.04846979 3.987011 -24.60814 -3.389955
3.789106 3.791805 -9.836019 -5.07775 0.05978045 3.966401 -25.23207 -4.530197
-11.596 -0.2840458 -10.27064 -5.115895 0.02470806 3.956321 -24.60173 -5.24437
-11.47488 -5.287145 -10.20406 -4.996124 0.04219985 3.956463 -24.39867 -4.48746
-9.447683 -4.755154 -10.32663 -5.181742 -0.04151239 4.003115 -24.63832 -4.536283
-8.986023 -4.793377 -10.43883 -5.097974 0.008790448 3.994892 -24.68544 -5.692041
-10.81049 8.547367 -10.506 -4.953033 0.006041284 3.997806 -25.12038 -3.408345
4.911702 -14.01987 -10.15427 -5.064349 -0.07045593 3.963431 -24.13412 -3.416827
-14.50268 -7.10022 -9.970099 -5.151379 -0.02611083 3.993494 -24.53321 -4.53887
1.665092 -4.665103 -10.17524 -4.975779 -0.01252282 3.992358 -25.11717 -4.892274
-5.917082 -16.09994 -10.0823 -5.210263 0.03435008 3.981046 -25.44309 -3.973917
5.205666 -12.71161 -10.47576 -5.152501 0.0320175 3.968942 -24.98039 -4.550525
-17.78634 1.822885 -10.03146 -4.991153 -0.001967093 3.963461 -25.56236 -3.979442
-8.083676 -5.110185 -10.33248 -5.107777 0.07983684 3.955437 -24.42082 -4.814209
0.3406724 0.4215121 -10.293 -4.934768 0.0627737 3.965839 -24.92403 -3.906971
-32.28884 2.851829 -10.54484 -4.980461 0.001601776 3.992905 -24.77206 -4.774532
7.928124 1.30286 -10.50733 -5.017411 -0.06504686 3.985234 -24.96216 -3.625687
-10.00284 3.750246 -10.31445 -5.106508 0.04485669 3.975087 -24.78867 -4.277013
5.96676 -1.557513 -10.87928 -5.021004 0.04913452 3.97252 -25.29848 -4.660793
7.668906 -12.89594 -11.14726 -5.181151 0.02381632 3.961847 -24.10937 -4.930453
2.524906 -17.03978 -10.828 -5.104701 -0.06269022 3.990432 -24.95829 -4.545328
-16.10332 3.751739 -11.08177 -5.030116 -0.03228408 3.971805 -23.98484 -3.980293
4.635889 6.112741 -10.72103 -5.067795 -0.02638599 3.973705 -24.90981 -5.243371
14.12485 6.142017 -10.07702 -5.102371 -0.07510912 3.968712 -24.53919 -4.649834
8.331164 2.553918 -10.0091 -5.198887 -0.001392709 3.977508 -24.85319 -3.694617
-9.801217 7.800276 -10.52429 -5.135401 -0.02687687 3.973409 -24.40859 -4.820576
-2.423327 3.710741 -10.32799 -5.095742 0.008009438 4.005923 -24.282 -4.801796
11.65357 -3.294895 -10.37743 -5.09593 -0.05103272 3.970698 -24.6808 -4.853379
6.826018 7.241009 -10.25582 -5.077046 0.01066931 3.994108 -25.31159 -5.266749
-8.672272 -6.099322 -10.18861 -5.118329 -4.08154e-05 3.969819 -25.5197 -5.27124
11.47034 9.875232 -10.08806 -5.07344 -0.01031915 4.009654 -24.84656 -4.515733
3.677432 5.239044 -10.55814 -5.175827 0.01596684 3.949713 -24.26689 -5.362387
-16.87544 -3.806106 -10.17095 -5.01906 -0.002286898 3.968807 -25.48528 -3.648737
1.277359 4.52939 -10.59311 -4.974319 0.0106783 3.986176 -24.57469 -4.487328
-0.5867505 2.838891 -10.16987 -4.978745 0.008359623 3.976606 -24.11633 -5.620307
-0.01866316 3.904119 -10.66771 -4.745217 0.006588818 3.969562 -24.75276 -4.798742
-0.08707965 4.235073 -10.44953 -5.064897 -0.1158069 4.006114 -25.06142 -4.722327
-0.362882 4.146352 -10.14306 -5.241825 0.03095609 3.966709 -24.99653 -4.548639
-0.002269363 4.130137 -10.06856 -5.009563 0.1484599 3.962968 -24.76389 -4.328744
-0.3751143 4.00874 -10.37256 -5.017653 0.1103109 3.962503 -25.31241 -4.290845
-0.861304 4.312529 -10.34197 -5.027262 0.05647295 3.969983 -25.01412 -5.631493
-8.642237 -6.398191 -10.14995 -4.919756 0.01499827 3.997318 -24.42965 -4.7702
-15.0662 -6.862027 -10.11574 -5.071635 0.01116485 3.980454 -24.48283 -4.49369
-17.64954 -4.218877 -10.21996 -5.028581 0.03255516 3.999048 -24.53764 -4.779349
-1.903897 2.521265 -10.18908 -4.921754 0.01899339 3.999276 -24.02812 -5.114291
1.921128 -3.724306 -9.907266 -4.974178 0.05036394 3.981378 -24.58212 -4.467787
6.602843 3.920929 -9.916833 -5.020807 0.004845489 3.977715 -24.84536 -3.838173
-3.326406 10.89349 -10.17384 -4.965652 0.1095032 3.999501 -24.62254 -3.990795
-3.080689 -12.21997 -10.19868 -4.91493 0.04221333 3.99886 -25.07084 -4.599217
1.700778 -8.121814 -10.28308 -4.95222 0.04561369 3.967897 -23.99606 -4.750987
8.555717 0.9713877 -10.22496 -5.075509 0.03268661 3.967548 -25.2103 -4.68275
6.938992 10.92276 -9.994054 -5.007202 0.05926764 3.977003 -24.99863 -5.25505
-17.18446 -15.46848 -10.18128 -5.127154 0.07538759 3.984821 -24.19996 -4.548474
12.96634 -7.193378 -10.30783 -5.063911 0.06034472 3.992082 -24.26369 -4.114558
14.92813 -1.337166 -9.974253 -5.028952 0.04787913 3.973793 -24.97514 -4.80467
12.55859 15.7608 -10.30072 -5.020463 0.09208687 3.976518 -25.80098 -4.528937
15.59565 -3.21113 -10.06195 -5.098189 0.003372602 3.974171 -24.6066 -3.844982
1.566508 1.816991 -10.4415 -5.272586 0.06784884 3.968689 -24.67615 -5.067486
8.266518 -2.301235 -10.41316 -5.051568 -0.002488656 3.994033 -24.66938 -4.239449
-16.57736 -10.02198 -10.36288 -5.099814 -0.04920574 3.996872 -24.53157 -4.94554
4.056969 -1.46975 -10.30816 -4.870143 -0.009727021 3.997509 -25.23303 -4.251075
-2.303244 -7.354781 -10.40118 -5.027834 0.008215015 3.983372 -25.19751 -4.917979
-1.165249 2.685727 -10.60502 -5.0427 0.09002354 3.980438 -24.55134 -4.780135
12.81405 -11.88265 -10.53482 -5.042522 0.06818351 3.934756 -24.44308 -4.862619
-4.436005 -14.92373 -10.54489 -5.012705 -0.08021536 3.993766 -25.05987 -4.310132
-21.49137 5.348767 -10.10781 -5.029531 -0.05523169 3.980753 -25.00657 -4.066131
-10.18551 -4.064849 -10.32376 -5.01556 0.07305774 3.978572 -24.84536 -5.032465
-7.79376 11.91654 -10.35455 -4.946764 -0.01638948 3.977177 -24.66675 -4.675499
-1.428061 -2.803009 -10.47425 -4.964704 0.02182966 3.968033 -25.46398 -4.289231
3.600326 -4.075538 -10.14187 -5.118278 -0.02762677 3.966658 -25.0481 -4.63456
-15.04215 14.90931 -10.07111 -5.253668 0.0630987 3.999428 -25.05572 -4.054016
-4.920008 -0.60163 -9.976004 -5.062758 0.01600623 3.987376 -24.85542 -4.683869
13.80798 14.87549 -9.90617 -5.089213 0.03036893 3.969301 -24.70357 -4.970076
4.695443 -8.931183 -10.11348 -4.900358 0.06914607 3.942796 -24.70777 -4.214509
4.809785 6.248842 -9.979537 -4.966409 -0.1053746 3.97611 -24.40882 -3.549602
7.64125 15.86803 -10.40072 -5.046057 0.1095304 3.96969 -24.4083 -4.999605
0.4024476 4.057007 -10.70908 -4.903818 0.1543019 3.974313 -25.63469 -4.698568
6.045465 6.09189 -10.1867 -4.924845 -0.0784191 3.989714 -25.24043 -4.899532
-13.54019 5.315086 -10.49145 -4.901032 0.05440063 3.981101 -24.45058 -5.21685
-2.271972 -10.35523 -10.39856 -5.119675 0.05734682 3.967923 -24.95027 -4.637599
