"tau2_1" "tau2_2" "tau2_3" "tau2_4"
11.08494 0.165458 0.01272144 6.227068
5.029462 0.1934227 0.01527243 7.673995
4.298549e+18 0.08793588 0.01946951 1.929306
0.5809347 0.1225762 0.01176542 1.946799
0.5111016 0.1700417 0.01344366 1.121583
0.5793402 0.1368361 0.0109351 3.918377
0.1550872 0.2860869 0.01939943 10.39386
0.6967685 0.2716437 0.01665887 10.47017
0.174855 0.1777416 0.01392323 6.7382
0.5994426 0.3928472 0.01013329 2.772489
41.83074 0.1798641 0.01412325 1.489586
3.615054e+18 0.3801107 0.01314056 0.7512074
0.6991629 0.09428047 0.01297413 0.8266022
1.337212 0.369259 0.01240281 0.9440965
1.605558 0.1822253 0.02481149 4.066556
1.456641 0.4842042 0.01541249 2.528182
72.66872 0.1712605 0.01177465 4.650039
1.387613 0.08077832 0.01216605 2.634858
0.3677332 0.2411785 0.01081371 0.7559965
18.01547 0.1414243 0.01009105 1.476983
4895.019 0.1556966 0.01591384 0.8585093
138.2125 0.1006978 0.01349545 1.87187
21.88882 0.1629041 0.01030598 4.110034
6.936618 0.04510936 0.01827587 3.759193
10.94963 0.4190509 0.01970988 3.08601
221.6268 0.4056926 0.01421511 3.161941
0.4306035 0.2606665 0.01327827 4.44451
16.13337 0.2102859 0.01599459 1.764349
8.188548 0.2862336 0.01045595 0.8770658
317.74 0.04796869 0.00572623 1.340027
0.6664346 0.08660399 0.01281756 0.5392432
3.222805 0.117404 0.01080193 4.765862
19.23071 0.2689503 0.010383 7.017474
0.7849842 0.1319138 0.01061335 5.137832
0.1917857 0.4407657 0.01508339 4.194585
26.45764 0.3739516 0.01203261 3.386312
0.02217193 0.3143174 0.01471434 2.428905
0.03602455 0.09066176 0.01669902 6.329185
0.02252914 0.4296413 0.01745924 4.634854
0.02289958 0.1470446 0.01094913 2.462653
0.04888604 0.2066031 0.01186082 2.282062
0.1143451 0.08405757 0.01828677 1.615607
325.2904 0.1387543 0.01336035 10.10875
161.8352 0.1866135 0.01186993 2.854399
36.12688 0.06459885 0.01324616 2.379592
15.0244 0.2376497 0.01350715 11.5884
40.07177 0.1215234 0.0114638 5.965155
17.67365 0.3314719 0.01272875 13.29484
0.89139 0.06251739 0.01463735 8.794062
17.5929 0.07303618 0.01053529 1.499816
124.7823 0.05306209 0.01011081 3.026453
13.63476 0.2331116 0.01375083 3.234217
760.0179 0.2844992 0.01113689 7.35556
21.27724 0.1377019 0.01054963 1.571154
6.075415 0.2771319 0.01003716 6.326766
7.808159 0.3609092 0.01376301 7.21887
224.7129 0.1622814 0.007888694 1.421922
0.009749141 0.7171925 0.009800784 3.164429
16.02451 0.1999124 0.00959026 1.089196
2.068568 0.1168676 0.01206139 0.3013138
6.556263 0.2742653 0.01167258 3.180167
6.01754e+14 0.3828744 0.01450723 3.871381
14.99441 0.1515596 0.01134487 2.173496
0.6903612 0.08061614 0.00885734 1.238436
12.83119 0.4415398 0.02606366 5.264813
6.154269 0.2315621 0.01222511 1.513972
0.3867237 0.0899069 0.00678445 4.547983
93.73746 0.2684287 0.01416616 1.518916
20.78848 0.1194643 0.01068807 5.470452
9219.372 0.1960823 0.01143765 1.99186
6.490392 0.2558415 0.0174438 0.6532502
274072621 0.4347093 0.01839759 6.799758
373.52 0.1665736 0.01592228 2.075635
13.85477 0.1601184 0.02063913 0.3475837
106.7952 0.3251832 0.01091528 1.752935
10.76278 0.1337554 0.01330354 8.379315
9.29109 0.2877653 0.01044353 3.025424
819.4651 0.1662086 0.01698961 2.151105
18.62163 0.1561006 0.01208584 0.3569514
23.3622 0.101343 0.01019472 1.194807
1.914012 0.06150949 0.01080853 0.5959284
508.8766 0.1170025 0.01180881 3.901799
0.06518984 0.07508804 0.009739517 3.7979
8.95417 0.03523146 0.01137798 0.8975385
0.6550713 0.01791558 0.01014078 2.414794
0.8072689 0.02244392 0.01108997 5.888333
0.2972681 0.09305499 0.01349543 7.005961
0.4696345 0.1122086 0.01062589 3.974727
3774.095 0.2895498 0.01220375 6.191776
41080.63 0.07677567 0.01092943 1.30921
1.195379 0.09610388 0.01098547 5.111284
58344.53 0.04799626 0.015301 4.061495
2.803733 0.1645142 0.01997805 2.320625
0.5242379 0.2097083 0.01198826 1.86672
1.028505 0.2282786 0.01035725 6.145906
0.220003 0.5193357 0.01518644 9.440812
0.9468998 0.3241981 0.01382195 0.1619418
1.00435 0.4813734 0.01629894 2.356446
46.781 0.0742194 0.01271904 2.323664
253.4673 0.05123372 0.012965 7.935363
10.96331 0.055961 0.01566576 3.224986
0.07903204 0.04715528 0.02130122 4.789518
141.021 0.3033648 0.01114909 4.086553
0.2739233 0.2937791 0.007506111 1.788296
0.9017745 0.1115711 0.01007473 6.690399
0.2230942 0.05321628 0.009196809 0.3513093
3.834764 0.2141932 0.01290187 1.557676
4.382397 0.05388967 0.009266024 4.355944
16.36929 0.08788199 0.01210422 5.027183
4.454542 0.263633 0.009489963 4.977335
1.936705 0.5358304 0.01058742 4.559426
