"Delta_1" "Delta_2" "Delta_3" "Delta_4"
6.411133 -2.522408 1.021355 0.8434613
0.7330933 -1.784968 1.01282 -0.007303138
1.893436 -1.642545 1.045623 -3.136405
-2.030276 -1.883419 0.9607355 -2.302809
-1.519154 -2.126189 0.9566992 -1.800372
-1.305629 -2.19009 0.9691695 -0.7922662
-1.532603 -2.100747 0.9534771 -1.902042
1.784665 -2.162932 1.005048 0.4824971
3.490953 -2.281911 0.9903914 -0.2067693
-5.057629 -1.576496 1.045711 -2.592662
2.492145 -2.116252 1.043614 -3.669726
-3.469095 -1.788516 1.01325 -3.635872
7.264217 -2.1932 0.9493923 -2.682438
7.031891 -1.897608 1.017684 -3.362924
-8.769627 -2.088534 1.001783 0.6327284
20.6993 -1.996134 1.03622 -2.970615
2.89477 -2.597378 1.024728 -0.551345
2.937687 -2.719837 1.026652 -3.045219
-15.63972 -2.098189 1.031092 -2.210493
13.7809 -2.836837 1.036553 -2.796611
-12.45239 -3.152146 1.009337 -2.039176
-10.63974 -2.886238 1.006612 -1.505936
5.678531 -2.913431 0.9912949 -0.9413404
3.23663 -2.642376 0.9847537 -2.567129
0.9875072 -2.313102 1.041442 -2.728398
-15.08537 -2.244387 1.109675 -1.951438
12.52177 -2.662768 1.044742 -1.579697
5.488045 -2.371571 1.115681 -2.307013
1.553615 -2.47707 1.084476 -2.810276
11.68139 -2.163558 1.059411 -2.769854
-1.018845 -2.124364 1.045511 -3.968208
5.056902 -2.099738 1.095424 -1.964776
12.66398 -2.385837 1.081113 -1.55063
-9.906717 -2.170762 1.044154 -1.326765
-26.15554 -2.100244 0.9677875 -1.285347
3.702911 -1.840266 0.9286306 -1.308131
0.4754205 -2.395695 0.9675868 -2.647985
0.5411919 -2.38902 0.9790799 -0.2499658
0.7126271 -2.037882 1.005973 0.7825768
1.075444 -1.896694 1.100221 -2.666301
0.6514612 -2.241252 1.090132 -2.080927
0.261176 -2.234701 1.016262 -3.274683
5.356066 -2.068038 1.043091 0.2375072
-0.750802 -2.096194 1.134741 -2.626241
4.337172 -2.307155 1.095746 -2.119207
9.120882 -2.278937 1.180295 0.9296486
1.768445 -2.174768 1.208095 0.3851467
0.05935016 -2.043754 1.1766 0.5574476
11.98215 -2.234374 1.181949 -0.3023747
-9.349042 -2.339489 1.133955 -3.569303
-1.182726 -2.292677 1.13222 -2.271147
2.003682 -2.420989 1.113627 -3.010404
14.23235 -1.877499 1.156159 -1.741217
-2.682108 -2.299816 1.141766 -1.982123
-2.140402 -2.464364 1.143901 -2.129365
2.320222 -2.084112 1.130368 0.7517289
6.789756 -2.010721 1.064056 -3.170148
-11.51856 -1.858813 1.097216 -2.98933
0.4826721 -2.251709 1.056296 -2.719744
-3.231389 -2.258993 1.002179 -2.844661
15.3766 -2.277605 0.952816 -2.259834
9.945761 -2.017146 0.9812509 -1.283108
-3.752197 -2.270432 0.9927252 -2.806028
7.832094 -2.461236 1.001029 -2.183311
1.785911 -2.155022 0.9476291 -1.129002
0.9322574 -2.34656 1.008929 -2.43117
-7.390051 -2.171459 1.099517 -1.217365
-18.11441 -2.123983 1.001153 -2.669647
-7.492963 -2.263212 0.9719548 -0.8754258
-4.430842 -2.096085 0.9846417 -2.811022
4.516498 -1.875073 1.033884 -3.129086
18.13579 -1.887846 1.101131 -1.525103
3.079284 -1.963909 1.157745 -2.565684
0.8412331 -2.134964 1.189732 -3.166382
14.38567 -2.382309 1.190015 -2.61435
0.6102465 -2.329606 1.174125 1.517966
10.78289 -2.289904 1.14044 -1.127769
-8.620794 -2.595961 1.14548 -3.138137
0.8627002 -2.513856 1.11528 -4.04213
17.63595 -2.362099 1.065839 -2.365629
-0.3089733 -2.377989 1.091433 -3.056389
7.655003 -2.099087 1.025097 -3.167003
-6.238847 -2.104705 1.005542 -1.046161
-2.143971 -2.103628 1.022813 -2.793447
-1.589899 -2.052187 0.9602925 -1.104074
-0.1980269 -1.80973 0.9848531 -0.9966346
-1.836666 -1.955692 1.01904 0.611605
-0.5993236 -2.107332 1.035591 -1.996313
5.961471 -2.21223 1.02716 -1.08241
4.594296 -2.163621 0.9705572 -3.012052
-11.58947 -1.897169 1.010528 -1.824892
7.307152 -1.930177 0.979261 -2.740341
-0.3573556 -1.870492 0.9823666 -2.139373
0.472292 -2.12528 1.013555 -2.480664
-0.1037454 -1.937413 1.040835 -1.305555
-12.2371 -2.01789 1.059159 -0.584184
-9.192417 -2.099337 1.062356 -2.869141
1.393517 -2.018207 0.9605332 -2.231412
-3.02948 -2.333452 0.8682968 -1.843297
5.290319 -2.457568 0.9161993 2.086522
8.436734 -2.116996 0.9465215 2.466562
-2.683418 -2.01276 0.9155641 -1.075989
-3.545692 -2.23322 0.9286002 -2.867888
-0.7157044 -2.230607 0.9966462 -1.953615
-1.151921 -2.334028 1.056997 -1.303518
7.541692 -2.195156 1.030056 -3.035938
-12.86422 -2.098949 1.026256 -2.393885
5.494117 -2.34051 0.960498 -1.115312
1.826252 -2.391393 0.9190259 -0.004198304
2.978389 -2.616038 0.8803846 -0.7650644
4.083336 -2.574092 0.8636967 -0.7868507
1.437791 -2.440801 0.8845193 -1.733687
1.319795 -1.893003 0.9332145 -1.100704
9.520296 -2.193806 0.9648296 -1.79156
-1.672258 -2.27135 1.009397 0.006279573
-6.371462 -2.012989 1.073298 -1.742346
14.74885 -2.044183 1.053263 -1.339591
8.726764 -1.700463 1.024234 -2.691024
0.6409465 -2.305395 1.009381 -1.593618
5.818158 -1.724226 1.022265 -2.057765
-3.024004 -2.138128 1.046184 -2.781464
-5.632484 -2.341341 1.025065 0.2174113
-3.919142 -2.285715 0.9783811 -2.163246
-6.881131 -2.205632 1.008028 0.6127216
-9.785571 -2.015564 1.023649 0.0811589
1.888916 -1.748634 1.030306 0.3282914
0.9622124 -1.850912 1.009139 -0.3316107
1.201099 -2.119703 0.9595443 0.3953998
0.6499815 -2.459791 0.9755308 2.444361
-2.617976 -2.221328 0.9878403 -1.583628
0.6745317 -1.801804 0.921662 15.83657
-1.89155 -2.167251 0.9824308 1.371233
2.83288 -1.873979 0.968427 -10.06462
1.940683 -2.138251 0.9613129 0.2169227
-0.1923748 -1.965186 1.011481 1.658812
-2.006106 -2.078386 0.9772689 -3.017112
-1.717004 -1.874194 0.9737595 -0.05016173
-2.963283 -1.605008 0.9425066 0.8689156
-2.015744 -2.472304 1.033371 5.387117
0.434958 -1.953399 1.049449 14.89823
-0.04162714 -2.169222 1.013255 -9.838895
-1.620916 -2.508997 1.025366 -7.548252
-2.032105 -2.004322 0.9255509 -1.663059
-2.499779 -1.947512 0.9053804 7.256962
-0.2031992 -1.951645 0.9448272 1.755773
-0.3130289 -1.922972 0.9314414 2.668206
-1.280292 -1.886416 0.9474099 19.64148
-2.757957 -1.961916 0.8899701 -3.983954
-1.153371 -2.04462 0.9548155 -1.548346
-1.418741 -2.444378 1.099895 -4.006283
-2.702696 -2.35383 1.045494 -0.04271722
