tau2_1 tau2_2 
0.4067153 0.01215327 
0.1622417 0.06195932 
2.220418 0.0201145 
0.2665556 0.02842294 
0.07352382 0.02003949 
0.4534314 0.01451562 
2.916302 0.05592023 
0.047366 0.02498384 
5.038473 0.02654533 
0.702406 0.06197951 
0.109512 0.02500512 
4.333313 0.01945328 
0.914253 0.04131186 
1.825841 0.0233621 
2.049093 0.01521336 
2.678073 0.04539053 
0.5400414 0.01523075 
14.31379 0.01105823 
1.353394 0.03622086 
0.6972701 0.04362876 
0.08791206 0.02239568 
0.1811611 0.01943894 
0.7274107 0.02138216 
0.01630802 0.03205509 
1.575866 0.02638046 
0.4047544 0.0274784 
0.03541142 0.02011788 
0.09401728 0.03275677 
0.6095623 0.02886237 
0.3842641 0.05543282 
0.2632458 0.029643 
2.352542 0.02424646 
0.8569297 0.03359744 
0.7945431 0.01963924 
1.686989 0.03767463 
0.1055146 0.05932195 
13.49254 0.02416012 
12.86679 0.01968119 
8.637328 0.02013748 
2.31321 0.01108559 
5.824946 0.02657693 
4.997084 0.01314744 
1.793772 0.1039052 
0.5954803 0.03600814 
0.5564383 0.01313992 
0.4901163 0.06260428 
0.05050238 0.0121624 
0.105133 0.024853 
0.6884149 0.01794997 
0.3365681 0.06341589 
13.09894 0.009213084 
43.06668 0.01068155 
53.75699 0.01504587 
0.1088656 0.04052497 
1.203903 0.03506958 
13.28551 0.03907806 
3.148332 0.03484645 
0.1616622 0.01297773 
0.1010361 0.02172718 
0.04217748 0.02733415 
0.5211278 0.03411976 
0.1307395 0.04835497 
11.89678 0.01460615 
0.7586664 0.02762667 
0.05528244 0.01443652 
1.115653 0.03766779 
3.053034 0.009854194 
3.150851 0.01463875 
0.3008159 0.009110514 
0.7480565 0.0322738 
0.05869139 0.01047009 
1.272832 0.009973974 
0.1755261 0.01323343 
0.07562644 0.01232293 
0.1486225 0.01170334 
1.814797 0.02171413 
13.20127 0.01346398 
2.032301 0.02605801 
2.988502 0.03304627 
2.16478 0.02083736 
0.4046062 0.02072836 
1.271281 0.01928136 
0.5151168 0.009161925 
0.1867384 0.02174524 
0.6794854 0.01425714 
0.3414103 0.01437269 
0.06714053 0.03937847 
0.9783416 0.02657353 
1.429355 0.01250113 
0.2963603 0.02080495 
0.05724072 0.04298607 
24.85262 0.04947659 
0.0830103 0.01992588 
11.69144 0.01389564 
0.3041204 0.01291303 
0.2387456 0.01517341 
0.7010301 0.0145261 
0.8149891 0.02092709 
2.031437 0.01505601 
3.98966 0.01483662 
0.3341561 0.01746198 
5.001713 0.04370382 
3.425591 0.02875588 
2.423853 0.04040705 
0.3506322 0.006321967 
3.607045 0.03044297 
0.08373116 0.02536681 
2.470212 0.03675515 
26.79749 0.03923257 
25.55512 0.02746508 
29.26341 0.03397252 
22.47407 0.0254783 
12.22939 0.03051144 
0.8591066 0.02588241 
0.03547965 0.0150447 
4.500965 0.02041432 
28.73609 0.01981885 
20.93694 0.03134668 
27.21623 0.03099136 
5.827363 0.02172184 
0.3169031 0.03314799 
0.09924964 0.003775701 
0.4511416 0.01587571 
0.7130402 0.04409793 
0.08148526 0.01451777 
3.80654 0.04967096 
30.25405 0.0180824 
1.948949 0.02265211 
0.05123125 0.01779627 
0.4799663 0.01160496 
0.4316201 0.0091433 
7.9876 0.01421803 
6.421952 0.02269678 
0.1343044 0.01411075 
0.03038855 0.01517287 
0.03064438 0.02255095 
0.09164583 0.05709385 
1.053128 0.0107972 
0.09693012 0.01864387 
1.474836 0.05529411 
0.2190997 0.02187559 
4.022453 0.02515602 
0.4153454 0.02029648 
0.05217283 0.0151743 
5.204562 0.01855287 
16.98811 0.03550072 
1.245023 0.01758641 
0.05546133 0.02773466 
1.660729 0.01887987 
48.76239 0.01603995 
20.65726 0.03245747 
40.45943 0.01478281 
13.27277 0.01045207 
13.70621 0.01760516 
12.76763 0.01163556 
0.3092026 0.03420525 
0.40479 0.02291144 
21.94321 0.06397202 
15.62222 0.00726607 
17.18589 0.04057114 
16.189 0.03347961 
17.76877 0.00672669 
12.63371 0.03285878 
12.83013 0.02992797 
40.61897 0.04997663 
3.84728 0.02815156 
0.3015744 0.02042734 
0.6933801 0.02105926 
5.257317 0.01692684 
0.3624716 0.01293678 
0.9819825 0.01749942 
0.730835 0.02074516 
0.586822 0.03022103 
2.063857 0.02447138 
1.779357 0.01474709 
0.08340176 0.06068626 
0.03856962 0.01314768 
0.1577856 0.02710787 
0.9611489 0.02009735 
0.5159437 0.03755925 
3.283012 0.0167253 
25.91635 0.02559306 
26.57526 0.03628902 
8.985042 0.02619869 
0.3191728 0.06157729 
0.1697297 0.03004666 
0.2093179 0.02937208 
17.52901 0.01659617 
6.590661 0.02538143 
2.655558 0.01800186 
0.03991415 0.01470759 
0.1357111 0.009584695 
0.8591834 0.01515578 
0.3574825 0.0182575 
0.3787179 0.01661688 
0.2079806 0.01450822 
1.489446 0.01812759 
0.1690108 0.02040043 
0.04572926 0.01447585 
2.837818 0.01747486 
16.38782 0.03870823 
2.707116 0.03282569 
0.7325654 0.01779037 
0.3865005 0.04142018 
0.1371379 0.02425516 
0.1458044 0.02713046 
0.07497246 0.01486713 
0.5609398 0.03090556 
17.40771 0.02991485 
6.32078 0.01035681 
0.3930464 0.04090975 
0.05110284 0.03216328 
0.06303053 0.01578994 
0.1062713 0.01124801 
3.288279 0.02593237 
0.227379 0.01344366 
0.09711963 0.01140698 
0.08464304 0.01646811 
0.605392 0.0369272 
0.3182217 0.02105965 
0.2616164 0.03401251 
1.149272 0.01840369 
0.2886706 0.02870853 
0.07694947 0.04377445 
0.08909119 0.02170331 
2.586863 0.03168912 
1.497535 0.01148501 
1.952169 0.01033883 
0.07154351 0.01472877 
0.4340779 0.02428761 
1.560244 0.01018714 
0.4566966 0.09042016 
3.058972 0.01094877 
1.779605 0.03708686 
1.1775 0.02692921 
3.438569 0.01445057 
4.303441 0.01786889 
0.06138434 0.05923502 
0.4062212 0.03899836 
0.128715 0.0386152 
0.7426029 0.00936548 
17.32251 0.04425209 
16.58913 0.01534876 
51.81034 0.01821653 
19.9413 0.03532169 
0.766681 0.01406155 
0.2649161 0.01780079 
0.9346167 0.01721671 
13.6147 0.0160646 
2.0016 0.02685004 
0.1308579 0.02195493 
0.02446125 0.01399751 
2.64822 0.03455037 
0.6291487 0.01815364 
34.30828 0.01297709 
28.09059 0.02115439 
36.24992 0.03847344 
0.1492215 0.008647806 
0.7150698 0.03151545 
0.1921803 0.01286832 
0.06115363 0.0208754 
0.02756721 0.02619988 
0.03771276 0.007047791 
1.348169 0.01417597 
0.3329835 0.01235672 
0.05109526 0.02005667 
0.04547081 0.01457229 
0.2293909 0.0157802 
0.08381228 0.02666173 
4.184216 0.01062777 
