Delta_1 Delta_2 
-1.564805 0.6626005 
-2.845403 0.6195148 
-3.110737 0.678453 
-3.320277 0.625973 
-3.949931 0.797646 
-4.456354 0.9207048 
-4.409861 0.8722655 
-6.351554 0.9703841 
-7.687353 0.8615203 
-4.232911 0.784962 
-4.914484 0.7822067 
-1.083906 0.7297609 
-4.045361 0.5322447 
-1.34347 0.5327178 
-0.5512275 0.4782406 
-0.1033194 0.4081834 
0.5733114 0.6453087 
-0.3943205 0.7335402 
-2.867955 0.6717121 
-2.057276 0.6909505 
-2.452909 0.7357456 
-3.120901 0.7945853 
-3.895199 0.7958746 
-5.342471 1.048396 
-3.98436 0.8902288 
-5.364504 0.7353093 
-6.679739 0.6926463 
-5.663021 0.8476539 
-7.172268 0.8708752 
-5.707925 0.978536 
-5.725999 0.6973992 
-4.762052 0.9667384 
-6.383865 0.8771243 
-6.386939 0.900842 
-8.428564 0.9246432 
-6.674161 0.8145725 
-6.699344 0.9459323 
-4.004932 0.8761229 
-2.598521 0.622498 
-2.727468 0.7330633 
-5.433051 0.907746 
-2.508771 0.7880929 
-3.673875 0.8357764 
-4.963408 0.8139951 
-7.027772 0.7276052 
-5.324107 0.7026296 
-4.552524 0.9133031 
-4.588946 0.7911024 
-3.571257 0.8553593 
-3.589594 0.746133 
-6.074727 1.073445 
-2.265724 1.098048 
-0.5473833 1.268126 
-8.632844 1.070204 
-8.603658 1.10048 
-3.670871 0.8218208 
-3.900863 1.19798 
-3.300551 0.9097908 
-4.498329 0.8118668 
-5.85569 0.9927159 
-6.405326 0.9397301 
-4.54963 0.7928811 
-1.244492 0.9853105 
-4.349949 0.9817941 
-4.905403 0.8677902 
-5.067833 0.6255234 
-3.425589 0.6284186 
-3.703387 0.6053177 
-2.475447 0.5957458 
-4.171548 0.7160547 
-5.276324 0.7854274 
-4.256213 0.7530497 
-4.213152 0.5856689 
-3.34246 0.5572821 
-3.556876 0.4295114 
-3.202834 0.3890851 
1.11307 0.4260049 
-1.604584 0.3192529 
-2.786764 0.4446706 
-3.939873 0.5330946 
-3.229667 0.5545028 
-1.966511 0.7569523 
-2.165317 0.850439 
-4.136465 0.7741861 
-4.110231 0.8464621 
-4.389797 0.82284 
-4.925423 0.7195768 
-6.059127 0.8158376 
-5.6714 0.8178301 
-4.513637 0.6557687 
-4.81701 0.7261065 
-2.200066 0.8982501 
-4.208243 0.8409649 
-2.551348 0.7194679 
-5.520351 0.6636891 
-5.117523 0.4632738 
-4.107112 0.4679336 
-3.045165 0.4449597 
-4.053712 0.558977 
0.09693578 0.4261946 
-1.649861 0.4434985 
-0.1020828 0.5337541 
-1.825883 0.5438486 
-2.425434 0.7556891 
-1.40385 0.7942448 
-1.227408 0.7349267 
-1.927742 0.801913 
-3.029985 0.9729374 
-4.573337 1.162754 
6.1166 1.082596 
-4.353408 1.210455 
-3.222477 1.167852 
-3.776472 1.044418 
-12.49701 0.9192307 
-15.21626 0.7875261 
-12.7304 0.8658135 
-0.441198 0.7446491 
3.758177 0.843305 
5.402825 0.6638911 
-2.405243 0.874054 
-5.20926 0.8767547 
-6.590066 0.7597585 
-6.244268 0.7683837 
-6.018354 0.6797223 
-5.542919 0.7339843 
-5.030771 0.6613616 
0.997572 0.6912236 
-3.955865 0.7891414 
-4.335455 0.7262177 
-4.536894 0.8289162 
-4.666677 0.8894809 
-1.603879 0.8326055 
-5.192229 0.897421 
-5.248746 0.9264187 
-4.885744 0.9116723 
-5.058341 0.6989986 
-4.385488 0.9045728 
-3.853787 0.8115835 
-7.929186 0.9124244 
-8.184524 0.9274043 
-10.27197 1.172554 
-5.604619 1.200219 
-7.569591 1.002087 
-7.527099 0.8281294 
-5.627259 0.9661302 
1.730902 0.9144416 
-3.526938 0.698415 
-6.535068 0.6681355 
-6.611014 0.7417622 
9.482889 0.7523224 
-9.73237 0.9609493 
-4.994462 0.9888726 
-2.660894 1.219177 
6.744733 1.283003 
-9.357953 0.9976004 
-7.756612 1.0855 
-6.786168 0.821836 
-4.023025 1.203909 
-5.747438 1.164613 
-3.363193 1.092042 
-1.194014 1.158287 
-3.758093 1.039925 
-2.821713 0.927695 
5.484114 0.9754511 
0.0389028 0.8227929 
-3.976467 0.6520231 
-3.933482 0.7379008 
-3.499349 0.6746 
-5.095498 0.6753628 
-2.756092 0.6590024 
-5.567115 0.8022909 
-3.136693 0.8504094 
-3.058919 0.7889378 
-4.120337 0.8984207 
-5.260267 0.9084562 
-7.313746 0.9130529 
-6.301547 0.9995224 
-6.29325 1.077257 
-6.309767 0.9039108 
-5.351744 0.9016044 
-7.370248 0.993573 
6.63515 1.040568 
2.154064 0.9779608 
-11.28776 1.067844 
-6.470821 1.480468 
-5.52414 0.956166 
-4.681599 0.7839984 
-0.3234964 0.7922439 
-4.194098 0.9055651 
-1.776453 1.001109 
-4.170117 0.7866683 
-3.883321 0.7385531 
-4.165597 0.674347 
-4.457253 0.642578 
-3.270376 0.6377791 
-2.592974 0.610116 
-2.411262 0.586763 
-2.328329 0.6601882 
-1.807234 0.6991396 
-2.471612 0.6982548 
-0.1607623 0.7311335 
-3.28868 0.7717625 
-5.713952 1.098856 
-4.490366 1.091368 
-5.193102 1.149559 
-4.797627 1.031966 
-5.034623 0.9923782 
-4.88883 0.8624425 
-0.4417075 1.00589 
-7.163802 0.901696 
-5.578667 0.9579666 
-7.226472 0.8683953 
-6.745751 0.9128195 
-6.472569 1.071673 
-5.58312 1.059301 
-4.575978 0.9032938 
-5.857873 0.878752 
-5.067769 0.8700953 
-6.866719 0.8105001 
-6.902095 0.5464022 
-5.517702 0.5330096 
-3.907974 0.5839266 
-3.155138 0.5765007 
-2.61188 0.5785476 
-1.734435 0.4681104 
-2.649275 0.4665362 
-0.674261 0.5574764 
-3.834397 0.5761223 
-3.003209 0.6655682 
-1.944734 0.5620065 
-1.649045 0.4727276 
-2.349977 0.4256015 
-0.4548257 0.3460765 
-0.9445753 0.4012355 
-1.343796 0.3880877 
-1.78002 0.3694797 
-3.204222 0.5222738 
-3.579755 0.6178987 
-3.592066 0.71357 
-3.780758 0.6882182 
-3.293377 0.7587214 
-1.735784 0.7258934 
2.088104 0.746419 
-3.78845 0.6471891 
-0.5314914 0.6824572 
-2.588073 0.7696996 
-2.744077 0.7403996 
-2.378017 0.7865737 
-1.146704 0.681725 
-3.156893 0.746736 
-4.236136 0.9069482 
-4.034837 0.9869845 
-3.40448 0.7904729 
