p_1 p_2 
0.2022097 0.7977903 
0.2304853 0.7695147 
0.1918947 0.8081053 
0.1976858 0.8023142 
0.1616026 0.8383974 
0.2334041 0.7665959 
0.213893 0.786107 
0.1987384 0.8012616 
0.2101754 0.7898246 
0.2078303 0.7921697 
0.2367507 0.7632493 
0.1313281 0.8686719 
0.1826498 0.8173502 
0.2082035 0.7917965 
0.166697 0.833303 
0.1946543 0.8053457 
0.2423506 0.7576494 
0.1993318 0.8006682 
0.2383767 0.7616233 
0.200872 0.799128 
0.3354824 0.6645176 
0.1329402 0.8670598 
0.2298766 0.7701234 
0.1341156 0.8658844 
0.168991 0.831009 
0.2339908 0.7660092 
0.2278762 0.7721238 
0.2164423 0.7835577 
0.1991694 0.8008306 
0.2516906 0.7483094 
0.1946691 0.8053309 
0.1784389 0.8215611 
0.2195412 0.7804588 
0.2104916 0.7895084 
0.1275031 0.8724969 
0.1145849 0.8854151 
0.2502756 0.7497244 
0.216112 0.783888 
0.2822711 0.7177289 
0.2730707 0.7269293 
0.2130674 0.7869326 
0.2197909 0.7802091 
0.1655301 0.8344699 
0.2327188 0.7672812 
0.2283288 0.7716712 
0.2744662 0.7255338 
0.1607357 0.8392643 
0.1215515 0.8784485 
0.2064889 0.7935111 
0.142633 0.857367 
0.1748252 0.8251748 
0.267576 0.732424 
0.1770103 0.8229897 
0.2465369 0.7534631 
0.2041785 0.7958215 
0.1994331 0.8005669 
0.1930847 0.8069153 
0.1863149 0.8136851 
0.2059797 0.7940203 
0.2073455 0.7926545 
0.1472541 0.8527459 
0.2533757 0.7466243 
0.1990523 0.8009477 
0.2076909 0.7923091 
0.1341845 0.8658155 
0.1175854 0.8824146 
0.1666062 0.8333938 
0.1623416 0.8376584 
0.1605559 0.8394441 
0.1664115 0.8335885 
0.1801285 0.8198715 
0.1942609 0.8057391 
0.2472803 0.7527197 
0.2287291 0.7712709 
0.1897473 0.8102527 
0.1711178 0.8288822 
0.1814546 0.8185454 
0.1278568 0.8721432 
0.185062 0.814938 
0.1257906 0.8742094 
0.1379128 0.8620872 
0.1711775 0.8288225 
