"res" "LCI" "UCI"
-2.26951280216146 -2.80332136827158 -1.76713379570325
-2.23010954004194 -2.73676526530843 -1.72399756644284
-2.20952414403368 -2.7193650044038 -1.68892463558829
-2.17594453892147 -2.69186984264281 -1.63965618434947
-2.14470394385126 -2.6695894463958 -1.56409395409332
-1.60706764462826 -2.15027935964382 -1.15371194390865
-1.42530802397793 -1.92665335323358 -1.00761221748656
-1.33593594920318 -1.82485242933857 -0.92094208592062
-1.29055216074441 -1.77833100332053 -0.89205041787094
-1.26115048337727 -1.75380214040076 -0.853105666310333
-1.23590329106048 -1.72076694774098 -0.833098166334346
-1.21312623835819 -1.69299943730482 -0.813882305303082
-1.1885271811831 -1.66028715558354 -0.803053949768258
-1.16134611373629 -1.62879444543453 -0.787500325568752
-1.12616346229975 -1.57456364644837 -0.756349149862487
-1.09125546623801 -1.52803200643105 -0.743659650518162
-1.04455354229278 -1.43954126193694 -0.703182415066535
-1.00095713484272 -1.3845403992236 -0.662425108495794
-0.898380729036125 -1.24861287417781 0.159671140508594
-0.832175997861526 -1.19729413740669 0.24560356106709
-0.793257442630828 -1.16338106135207 0.257022863061724
-0.762402320235955 -1.13276358117354 0.26164140405812
-0.706253081732713 -1.08268212773697 0.312224653880992
-0.683266679498662 -1.05652890127887 0.325187397089441
-0.650060598748262 -1.0342686123865 0.355518524839705
-0.6114115307028 -1.00311701621376 0.369012536954017
-0.585664837190647 -0.989036272974098 0.391956529004338
-0.555235941091535 -0.976527853026105 0.410531319517261
-0.529865681289473 -0.961188108126434 0.42036401974808
-0.506621388014903 -0.956493327047463 0.428709705164059
-0.487869388861575 -0.950576205269507 0.436548891381911
-0.469210784554084 -0.942106525008443 0.449023935062051
-0.450311542648833 -0.937588341511187 0.464867532914539
-0.431909488646636 -0.934069130491877 0.472703331897446
-0.415635594197982 -0.930324157837729 0.480391866445292
-0.402399750138484 -0.927811041230734 0.483040940034838
-0.389446101582414 -0.923236642683793 0.496960223369535
-0.37490620308324 -0.917848975862058 0.516933242275342
-0.358608208692062 -0.916560657532364 0.525624017396844
-0.342963525832456 -0.910094455449119 0.540876486894029
-0.324635317119936 -0.906016182929044 0.549045401856599
-0.307781012091195 -0.903499558989875 0.566927010441806
-0.290333145139142 -0.892399010336129 0.570864806037328
-0.275699835158392 -0.887816418252492 0.592724558712595
-0.262362595104054 -0.885374700672787 0.600345849687264
-0.250241952566556 -0.881624075242639 0.614741685151972
-0.225924453680305 -0.875227966774203 0.62810609496825
-0.212351475081005 -0.872177419516495 0.641672996362098
-0.201337811654754 -0.868466123875304 0.644267531956443
-0.188225471309647 -0.861451064970996 0.657365187688927
-0.173953288771881 -0.856688996936558 0.673938254790197
-0.157836103959495 -0.853194936316663 0.676313079620414
-0.130076693419806 -0.842251412464147 0.682422377777954
-0.106110974988115 -0.831208041674823 0.699365984629852
-0.0614233826854664 -0.81450875647204 0.700756391000156
-0.0378781200719396 -0.80538692072993 0.702103066273637
-0.017722646036286 -0.794498536301901 0.711939478199707
0.00375746316183795 -0.789097436242394 0.721774739740735
0.0246103562252763 -0.783587447254205 0.732430186501662
0.0484079714109751 -0.778508541007817 0.735220858907244
0.0755283567562561 -0.769302433395359 0.748204467917136
0.107423950888193 -0.766315860254025 0.753930206634058
0.147227600983588 -0.760116962057071 0.762747737544521
0.186147496182652 -0.749575424080881 0.773734685258583
0.207584664481735 -0.749312327255698 0.78352320565464
0.229144239538392 -0.739198674417524 0.804891348621855
0.26045822454279 -0.727933609839801 0.819892495831761
0.311394282684247 -0.7116944944484 0.833914433039771
0.372395467835615 -0.673448177938784 0.850411634528323
0.43047850836262 -0.652139497787207 0.86971661841819
0.461508919128189 -0.638927734969126 0.881304186722432
0.500097310946797 -0.616476287835908 0.899205806018593
0.532843861087737 -0.572733010611421 0.917569109921724
0.581315039124346 -0.530548398337903 0.942627414503818
0.644846914468857 -0.422133310800705 0.978531488639708
0.688914890932784 -0.286069040817655 1.00813649653381
0.722076623720128 -0.216221203701245 1.03889220758939
0.767571294681088 -0.0972907334283634 1.09247825169954
0.802131996326706 -0.0711832647440174 1.13078321043539
0.827338061204218 0.0137460877699134 1.15466270613548
0.857407137625669 0.103998243766413 1.18594516231198
0.881711627701419 0.186964758342483 1.20738870234336
0.908007019526485 0.280167079723755 1.22930785009127
0.931913001923856 0.29875677194821 1.25027926538195
0.956438564856987 0.397462298042998 1.26980275096692
1.00329974591433 0.474524453602284 1.31939096212313
1.0240185597126 0.524015554103874 1.34247289080546
1.07058128032944 0.607412366881792 1.38253183379485
1.11453833656413 0.684527763895691 1.42808625569269
1.15352186622546 0.731071535741404 1.47047417426825
1.26085240747281 0.812759973805287 1.58392210266778
1.30676173045235 0.849001989059279 1.63128371521322
1.36414801635603 0.889211884862538 1.69281970749395
1.3997384617703 0.903934795007401 1.74779399082247
1.43930447645412 0.964510030849796 1.79042276570449
1.5938771721112 1.09329656386363 2.0047571332015
1.6272018046581 1.1397187770808 2.04707268031278
1.65446951531968 1.17027238050545 2.07292137403972
2.0115546265473 1.53783467394787 2.55381263114075
2.58884456254984 1.90291487362147 3.41131651271715
