"p_1" "p_2" "p_3" "p_4"
0.06516685 0.001246537 0.7780027 0.1555839
0.04274512 0.003917405 0.7902323 0.1631051
0.06028089 2.786511e-06 0.7854705 0.1542458
0.0566017 0.0004675289 0.7600255 0.1829053
0.04796712 0.0003919102 0.7749601 0.1766808
0.04929631 0.0036024 0.7808699 0.1662314
0.05546725 0.0009499786 0.775593 0.1679898
0.04808612 9.818584e-05 0.778638 0.1731777
0.04938759 0.001970161 0.7840616 0.1645807
0.05469531 0.004475436 0.7849289 0.1559003
0.06772783 0.0007380858 0.7710068 0.1605273
0.05584066 0.002166138 0.780184 0.1618092
0.05275735 0.0001095232 0.7663042 0.1808289
0.05331525 0.004861282 0.7680217 0.1738017
0.03802727 0.01776437 0.8075683 0.13664
0.05159587 0.01868361 0.777938 0.1517825
0.05445429 0.002144343 0.7978268 0.1455746
0.05625744 0.0004421429 0.7745498 0.1687506
0.04202886 0.00303448 0.7989078 0.1560289
0.06410999 4.483457e-05 0.7814901 0.1543551
0.06670691 0.001176379 0.7796755 0.1524412
0.0501351 0.0005368577 0.7762285 0.1730995
0.05010419 0.003239541 0.7791804 0.1674759
0.04815484 0.002855187 0.7882627 0.1607273
0.05017166 0.0005922295 0.7680469 0.1811892
0.0579618 0.0001679795 0.7737369 0.1681334
0.06276116 0.00118757 0.7632384 0.1728129
0.05659414 0.0008495135 0.7760781 0.1664782
0.05059653 0.002057386 0.7955797 0.1517664
0.04655604 0.003599735 0.78514 0.1647042
0.04713906 0.003669884 0.7826051 0.166586
0.04722721 0.0001236719 0.7973011 0.155348
0.06557429 0.001039409 0.7774078 0.1559785
0.05071989 0.0002401719 0.8099801 0.1390598
0.05694353 0.0007154083 0.7577733 0.1845677
0.04783624 0.0009768676 0.7801434 0.1710435
0.05416283 0.0101172 0.7837712 0.1519488
0.04500555 8.943411e-05 0.7956928 0.1592123
0.05233512 0.0005689139 0.7934928 0.1536031
0.05280572 0.001270324 0.7760829 0.1698411
0.05344867 0.000260026 0.7750099 0.1712814
0.04040096 0.01323888 0.7918177 0.1545424
0.05065883 0.002129168 0.7792719 0.1679401
0.03691976 0.004934739 0.7962884 0.1618571
0.05419996 0.009581449 0.7640949 0.1721236
0.05408006 0.001855751 0.7800074 0.1640568
0.05576982 0.0007276971 0.7733248 0.1701777
0.06248184 0.004417522 0.7645915 0.1685091
0.04470515 0.004493454 0.783674 0.1671274
0.04208708 0.000154956 0.8047167 0.1530412
0.05053977 0.0004314208 0.8034865 0.1455423
0.0441305 0.00313595 0.8141021 0.1386314
0.04673949 0.004128266 0.7884231 0.1607091
0.05754559 0.00402722 0.7856608 0.1527664
0.038365 0.00368398 0.7782904 0.1796607
0.05804829 0.003133516 0.7726526 0.1661656
0.06869826 0.006586349 0.7661337 0.1585817
0.06375383 0.002925485 0.7850757 0.148245
0.05855292 0.005707045 0.7882307 0.1475094
0.05056896 0.002063136 0.7849085 0.1624594
0.04765222 0.002383779 0.7938795 0.1560845
0.06293733 0.001664463 0.7862708 0.1491274
0.06380056 1.999733e-05 0.7734212 0.1627582
0.04597586 0.0008963601 0.7912736 0.1618541
0.04525747 0.0002931087 0.7882736 0.1661758
0.0594288 0.0015026 0.7608154 0.1782532
0.04123718 0.002094289 0.7715705 0.1850981
0.068906 0.0006310392 0.7728181 0.1576449
0.06187925 0.00628343 0.7718431 0.1599942
0.05878645 0.0004122416 0.7840994 0.1567019
0.05068049 0.001956473 0.7824722 0.1648908
0.05239532 0.0001671224 0.7597577 0.1876798
0.04583817 0.0004414967 0.800605 0.1531153
0.04756507 0.0004837005 0.7690822 0.182869
0.06549908 0.0002394013 0.7745033 0.1597582
0.04595037 1.131025e-05 0.7683774 0.1856609
0.06105632 0.001236069 0.7801151 0.1575925
0.04530217 0.0001994022 0.7861801 0.1683184
0.05101995 0.004618943 0.7910495 0.1533116
0.05106351 0.0008673627 0.7675671 0.180502
0.05330752 0.002324574 0.7781415 0.1662264
0.0589575 0.0001024562 0.7689879 0.1719521
0.05006263 0.001846011 0.7830017 0.1650897
0.0539518 0.0004501879 0.8013133 0.1442847
0.05647793 0.00337579 0.7870746 0.1530717
0.05239838 0.00399462 0.7913786 0.1522284
0.05407971 0.001196218 0.7775495 0.1671746
0.05429721 0.004729132 0.7729896 0.1679841
0.0473326 0.01286906 0.7827121 0.1570862
0.05248764 0.00373428 0.7684806 0.1752974
0.05428277 0.004254757 0.7833453 0.1581172
0.04781072 0.00584097 0.7878324 0.158516
0.06056353 0.0004577756 0.7722102 0.1667685
0.0598583 0.01228519 0.7847234 0.1431332
0.05516486 0.01584516 0.7974118 0.1315782
0.05687486 0.0001625425 0.7914527 0.1515099
0.05488212 0.0002906336 0.773466 0.1713612
0.05178175 0.001345997 0.7977649 0.1491073
0.05310418 0.0002529893 0.7824567 0.1641861
0.06054378 0.01060445 0.7765335 0.1523183
0.05001413 0.03525019 0.7973148 0.1174208
0.06603567 0.04461802 0.7635697 0.1257766
0.05586826 0.05878643 0.7768993 0.108446
0.06822242 0.04936767 0.7806656 0.1017443
0.05483733 0.05543029 0.7896105 0.1001218
0.04211969 0.03118514 0.7900496 0.1366456
0.06900718 0.02002868 0.761977 0.1489871
0.05588414 0.0104979 0.7751403 0.1584777
0.05084985 0.001157256 0.7887104 0.1592824
0.05285874 0.0004005171 0.7714347 0.175306
0.05082542 0.0002414427 0.7849514 0.1639817
0.06540321 0.000279021 0.7700774 0.1642404
0.05838196 0.002565854 0.7795648 0.1594874
0.04414523 0.0001642924 0.7747238 0.1809667
0.05415941 1.374613e-05 0.7841353 0.1616915
0.06084364 0.003546962 0.7821398 0.1534696
0.04653606 0.01655065 0.8037581 0.1331552
0.06014976 0.007077624 0.7656121 0.1671605
0.04916877 0.001244952 0.7882451 0.1613412
0.05690744 0.0008522554 0.7865255 0.1557148
0.05665613 0.002478057 0.7773812 0.1634846
0.04623658 0.002853863 0.7769345 0.173975
0.04774896 0.001810777 0.7795265 0.1709137
0.05043673 0.0003099386 0.7907389 0.1585144
0.04846719 0.002392428 0.7718533 0.1772871
