"Delta_1" "Delta_2" "Delta_3" "Delta_4"
0.8288754 -5.550269 -3.011265 -2.288943
1.130498 3.341348 -3.323035 -2.229557
1.192528 -2.714788 -3.348155 -2.191952
0.9784635 16.91873 -3.146595 -2.084899
0.7846124 4.741248 -3.045314 -1.959589
1.033961 -15.78252 -2.996094 -1.669777
1.469275 2.782031 -3.107179 -1.896661
1.038401 -1.573761 -3.027579 -2.31693
0.1620414 -1.783716 -2.967044 -2.178931
0.8070474 3.203593 -3.168942 -1.857188
0.7977404 -6.191605 -3.057361 -1.986271
1.12793 1.426052 -3.115762 -2.053458
0.9366714 -2.340048 -3.008123 -2.064806
0.8595204 -0.9849374 -3.150556 -2.040244
1.010988 0.1095234 -3.048171 -2.149148
1.460236 -2.291907 -3.033737 -2.208183
0.8225009 1.261936 -3.030536 -2.02863
1.211974 9.736524 -2.999154 -1.945559
0.9266497 -3.439836 -2.835365 -2.244802
0.9962277 0.3191532 -3.083777 -1.831
1.017013 -0.7039531 -3.014727 -1.696194
1.072561 -0.7544246 -3.092693 -1.933113
1.016926 -1.395453 -3.103086 -1.881839
0.994472 -0.9856985 -3.061409 -1.763768
1.024794 -0.9620206 -3.140833 -1.938518
0.6507718 -1.898902 -3.112192 -1.919231
1.156263 -1.497604 -3.032862 -1.799458
1.127501 -1.028867 -3.036596 -1.937205
0.7139594 -11.12563 -3.14627 -1.949505
1.031447 8.585079 -3.142163 -2.026152
1.049323 -11.25553 -3.465658 -2.331873
0.695725 -14.9576 -3.470461 -2.567825
1.171444 4.813976 -3.504896 -2.72835
1.174783 -4.477363 -3.496344 -2.878748
1.203065 -0.06209917 -3.240122 -2.659494
1.176458 -2.848722 -3.243198 -2.846813
1.213239 -1.664552 -3.219053 -2.827257
0.9831332 -3.824078 -3.149236 -2.667096
1.195635 20.21748 -3.341922 -2.834429
0.9248335 4.597963 -3.324363 -2.597231
1.193451 23.09133 -3.353254 -2.631685
1.008853 4.696246 -3.085274 -2.319209
1.123001 6.03439 -2.948644 -2.206851
0.901155 -15.8959 -2.850737 -2.092396
0.7115016 -9.075912 -2.860768 -2.201123
1.052106 5.275793 -2.823759 -2.239285
1.135175 -3.206084 -2.770923 -1.899669
1.017633 -8.942315 -2.857149 -2.374809
0.8660007 9.69763 -2.756806 -2.213806
1.261347 4.408597 -2.720382 -2.173883
0.9603689 -9.262152 -2.854137 -1.983528
1.158782 -3.617696 -2.960866 -2.236819
1.144814 6.200971 -3.106363 -2.530009
1.080662 -0.5633986 -3.129071 -2.157963
1.042798 1.931065 -3.092741 -1.963604
1.144994 -3.331682 -2.879639 -1.972288
0.844462 -7.434758 -2.8574 -2.139882
0.6964805 7.009504 -3.073556 -2.262141
1.119526 -0.4074632 -3.088233 -2.397588
1.023485 -0.9328959 -3.036748 -2.33363
0.8362028 5.248513 -3.067463 -1.878998
0.7150339 -1.959195 -3.28182 -2.04636
1.16333 -17.09596 -3.229614 -2.039656
0.9104291 3.694114 -2.909588 -1.955527
0.6692733 3.050812 -2.867655 -2.03637
0.895621 0.400906 -2.862943 -2.441065
0.7323343 -15.72078 -2.973188 -2.494711
0.6357375 5.116481 -3.052687 -2.468539
0.6067071 13.60686 -3.172801 -2.338082
0.8279239 -2.614257 -3.175385 -2.41498
0.8434592 10.39571 -3.020858 -2.38731
0.874385 11.03663 -3.103405 -2.415365
1.064545 -6.773259 -3.181501 -2.363275
1.263847 7.864249 -3.104352 -2.222279
1.388663 -4.826151 -3.101179 -2.063058
1.380911 -7.026297 -2.999671 -2.001213
1.129172 -6.212493 -2.997447 -1.847356
1.257974 -5.335672 -3.082991 -2.294692
1.222143 5.222451 -2.99828 -2.364872
0.9590158 12.73754 -3.082683 -2.827698
1.165178 9.989108 -2.976933 -2.616147
1.163914 -6.16457 -3.07238 -2.395876
1.280729 -1.907153 -3.013053 -2.656562
0.9410782 -0.7202699 -2.89749 -2.884175
1.272476 -20.9575 -2.870048 -2.337135
1.290235 2.822945 -2.902233 -2.243335
1.353797 -1.756746 -2.825707 -2.450602
0.9198619 3.93724 -3.074514 -2.100061
1.055634 7.997619 -2.846668 -1.966399
1.000203 -8.403047 -2.770516 -2.329746
0.9393144 -11.64836 -3.090446 -1.986104
0.6607344 6.494324 -3.214707 -1.87492
1.033348 -1.157948 -3.135333 -1.980281
0.7705474 -7.422453 -3.282652 -2.26779
1.039127 2.939683 -3.18522 -2.017249
0.8618328 -4.185558 -3.142636 -2.195424
1.016882 -5.297632 -3.048999 -2.189555
0.8323462 13.62385 -3.148549 -1.98801
1.366002 19.06214 -3.019261 -2.152999
1.12223 -2.490823 -3.040878 -2.098183
1.258454 -29.45629 -2.7836 -2.011444
1.210164 1.545483 -3.061177 -2.035067
1.023158 5.046429 -3.018768 -2.425103
0.8682132 -8.03544 -2.980483 -2.346059
1.139801 12.64756 -2.967277 -2.48805
1.055542 -4.842981 -3.096964 -2.306879
0.9815096 -24.28045 -3.065554 -2.441639
0.9725898 -8.799567 -3.077343 -2.490278
0.8942245 -4.184854 -3.172803 -2.025897
0.8000621 8.533939 -3.165621 -2.007367
0.7796736 8.027102 -3.245305 -2.050527
1.10037 -2.629621 -3.203248 -1.965843
1.099444 -3.168427 -3.113804 -2.064611
0.6185698 -13.45984 -3.00088 -2.175475
1.05413 11.71683 -3.095448 -2.160285
0.878067 -4.036225 -3.168888 -2.258002
1.403244 20.43623 -3.098464 -2.01569
1.094724 1.108501 -2.951625 -1.854139
0.6311306 4.533983 -2.924084 -1.91308
1.303001 -3.009517 -3.004569 -2.100425
1.166719 -23.42434 -2.870386 -2.254508
0.7256631 -11.98618 -2.756578 -2.330268
1.049561 -7.830312 -3.029917 -2.24688
1.158305 -0.2507791 -3.144132 -2.047434
0.8735853 -1.340543 -3.066197 -1.608576
0.9936021 -0.8128088 -3.139512 -1.755335
0.961096 -0.546635 -2.718625 -1.748269
1.118809 -0.6383555 -2.561676 -1.87191
0.9077555 -0.9652369 -2.718944 -1.755816
1.002879 -0.9530204 -2.755048 -1.78178
1.063502 -0.485704 -2.707448 -1.572326
1.355134 -0.4061663 -2.78068 -1.457016
1.381158 0.1800701 -2.840437 -1.941442
1.421765 -0.5690347 -2.963344 -1.580689
1.134079 -1.077061 -3.011927 -1.664122
1.059797 -0.5348363 -2.989343 -1.796238
0.9970692 -0.9855981 -2.845907 -1.717394
0.8969584 -0.5691977 -2.664132 -1.654073
1.034037 -0.9387869 -2.843162 -1.885244
0.9270391 -0.0006072146 -2.886151 -1.845779
0.7239042 0.8510333 -2.83899 -1.934466
0.6561908 -0.1872987 -2.869808 -1.776236
1.008101 -0.5818599 -2.861908 -1.71996
0.8551871 -0.4123095 -2.89887 -1.675125
0.6522615 -1.880542 -2.910241 -1.873307
1.1737 -1.1487 -2.976702 -1.914995
0.9183318 0.3711794 -2.903936 -2.044456
0.978096 15.06352 -2.954826 -2.294096
1.176167 -16.76676 -2.891875 -2.52775
1.289266 -11.08655 -2.699792 -2.333211
0.8953915 -2.649931 -2.683987 -2.15229
1.063694 -0.7131265 -2.775513 -2.209055
0.8650824 11.67816 -2.900366 -2.363188
1.080528 10.38395 -2.945758 -2.114825
1.131761 -6.29746 -3.059468 -1.947379
0.9011607 -9.73352 -3.00469 -1.9303
0.7331621 -9.694648 -3.209281 -2.184864
0.9154875 15.66828 -3.244224 -2.369976
0.9766236 -7.480035 -3.251324 -2.260894
1.483348 -15.07515 -3.308994 -1.921711
1.415341 1.711104 -3.326721 -2.278672
1.237157 -13.55238 -3.253728 -2.661085
1.347339 7.628559 -3.234858 -2.740975
1.295668 -8.712696 -3.112921 -2.715313
1.085668 -6.341481 -3.019999 -2.525321
0.9863 9.308014 -3.050314 -2.611812
1.114021 8.649368 -2.943459 -2.548794
0.7407978 -5.234863 -2.896566 -2.427889
0.8705313 -7.165898 -2.881571 -2.379884
0.8546863 -8.328323 -2.889038 -2.519263
1.253346 -1.782385 -2.877829 -2.548645
1.022656 6.261498 -2.85404 -2.500143
1.035954 -16.15734 -2.90846 -2.391311
0.919381 8.541142 -2.858273 -2.246758
1.009732 9.144355 -2.886358 -2.161004
0.7103086 -2.486457 -3.075079 -1.964583
1.188525 0.6417179 -3.045954 -1.975341
1.212131 -23.57061 -3.162361 -2.31616
1.252716 0.255018 -3.158744 -2.099858
0.8875547 5.751727 -3.006604 -2.002696
0.660985 -7.128018 -3.001032 -1.786446
0.7060166 0.7930913 -2.859067 -2.133263
0.786666 -13.36586 -2.924713 -2.13495
1.032694 -13.83048 -3.113469 -2.145085
1.076799 17.80693 -2.898039 -2.230726
1.180129 10.46224 -3.06356 -2.444345
1.407574 10.78939 -3.014349 -2.262776
1.299991 -4.078376 -2.997822 -2.025969
1.031753 9.610267 -2.977137 -2.026188
1.012085 7.790485 -3.017105 -2.456728
1.41684 -16.98389 -2.883007 -2.408008
1.199033 0.6361179 -2.892558 -2.442959
0.8955915 -16.55017 -2.854231 -2.29201
1.115801 -21.29332 -2.773548 -2.482373
1.001774 16.5723 -2.920222 -2.458033
0.8685869 -3.19546 -2.945945 -2.139992
0.7286654 2.906763 -2.874425 -1.789603
1.017896 -8.520021 -2.956594 -1.987077
0.897538 -2.319979 -3.040735 -2.073159
0.9550233 8.310949 -3.050406 -1.877718
1.039618 9.655252 -2.835108 -2.510825
1.013117 15.99232 -2.947998 -2.412715
1.361932 2.431534 -3.115778 -2.305152
1.265738 -7.377487 -2.849869 -2.184095
1.174502 -0.951993 -2.789682 -1.902735
0.9490912 -2.639287 -2.854528 -1.789691
0.8156497 -6.664268 -2.876578 -1.922634
0.9128853 10.24725 -2.714656 -2.06077
1.080827 4.233428 -2.731773 -2.036238
0.9327466 -5.814495 -3.009828 -2.09395
1.128798 -5.27791 -2.975528 -1.926924
1.294947 6.049777 -3.042492 -2.09088
1.018247 -1.584259 -2.988576 -2.302358
0.9008282 8.848702 -3.027119 -2.009103
0.8858995 13.96217 -3.278593 -2.277095
1.269651 5.979673 -3.343838 -1.921631
0.7704498 6.944242 -3.313889 -2.042741
1.332016 -8.648547 -3.257061 -2.086181
1.413954 6.759958 -3.152482 -2.312191
1.056866 -4.2428 -3.177688 -2.148015
0.7616594 -9.98145 -3.221716 -2.072985
0.9573781 8.444063 -3.422454 -2.637603
0.839801 2.531153 -3.349553 -2.43392
0.8901638 -5.037599 -3.203753 -2.146234
0.4458734 17.19697 -3.200843 -1.922028
0.775424 -1.016869 -3.252944 -2.199907
1.074018 -1.980729 -3.256896 -2.11134
1.057872 -2.343755 -3.350834 -2.12913
1.273308 11.67514 -3.398627 -2.228618
0.6321929 -3.760825 -3.283734 -2.343754
0.9125878 2.817948 -3.224119 -2.36354
1.033888 12.67276 -3.142375 -2.01073
1.060446 4.444114 -2.984454 -1.942968
1.029696 1.694061 -2.989434 -2.452161
1.309158 12.98173 -3.216987 -2.569303
1.059935 -6.971848 -3.128734 -2.424652
1.324789 1.018174 -3.181336 -2.373719
1.377595 1.469994 -3.168715 -2.540705
1.263583 0.196949 -3.237583 -2.360901
1.219147 1.22624 -3.065498 -2.462846
1.008121 -8.775824 -2.982592 -2.459618
1.077667 3.746393 -3.093321 -2.502173
0.8558296 -18.86038 -3.075762 -2.3692
1.083912 0.0765311 -3.120944 -2.369872
0.9360544 -1.508843 -3.068382 -2.571229
0.8966567 2.85719 -3.054281 -2.553662
0.8786858 9.479323 -3.180984 -2.281527
1.035123 -6.531775 -3.092522 -2.575011
1.026809 10.48742 -2.877397 -2.379863
1.146922 5.508898 -2.887355 -2.330455
0.8601433 -2.6105 -2.912638 -2.563037
1.131972 11.41597 -3.023559 -2.422724
0.690157 -9.740649 -3.125584 -2.315095
0.7135196 -0.4433333 -3.082534 -2.375133
0.8579761 -1.162277 -3.240041 -2.268582
0.9074801 0.3841235 -3.145318 -2.32898
1.042087 -6.540424 -3.256562 -2.699922
0.9481793 -1.502735 -3.153424 -2.630809
0.8907502 -1.084708 -3.039988 -2.870618
1.046217 -0.7697876 -3.056686 -1.696969
1.311262 -0.9649458 -3.259439 -0.0441512
1.239821 -1.262892 -3.227385 -1.104369
0.9887784 -1.494793 -3.023044 -1.984104
1.056954 -1.52292 -3.154289 -0.1509247
0.8076873 -1.311853 -3.218142 -1.580726
0.966934 -1.477167 -3.34122 -0.5244829
1.107053 -1.475021 -3.306488 -1.360343
0.8698371 -1.703833 -2.975341 -0.3498995
0.9386748 -1.754634 -3.078978 -0.8433537
0.981782 -1.857466 -3.145518 -1.875618
0.7858186 -2.347696 -3.295127 -15.18383
0.8369555 -2.223621 -3.044246 0.6005025
0.7837609 -2.192419 -2.986437 18.63692
1.121146 -2.081467 -3.094278 -0.6956856
0.907785 -2.014718 -2.837631 -3.085412
0.7962107 -2.023118 -3.158855 -0.3159429
0.8513037 -1.9514 -3.106271 -1.304264
1.574855 -2.055967 -3.294543 -0.9633737
1.450501 -1.922488 -3.139825 0.1382047
1.442409 -2.332016 -3.144897 13.01108
1.087905 -2.07539 -3.119746 14.15592
1.157655 -2.072812 -2.903543 2.050951
1.072829 -2.027738 -2.974562 -8.036943
0.8576288 -2.214856 -2.872796 -12.64661
0.6163137 -2.13913 -2.986419 2.094533
0.5027174 -2.299545 -2.946034 21.53477
1.253181 -1.962932 -2.979419 3.431114
1.014198 -2.180928 -3.026354 10.26741
1.128857 -2.027398 -3.016749 -3.204174
0.9097466 -2.13717 -3.039644 -2.679928
1.044199 -2.169719 -2.950446 13.83237
1.26958 -1.788157 -2.906155 -10.6117
1.122022 -1.77227 -2.968404 -0.6459223
1.303019 -2.276441 -2.953649 4.879809
1.026901 -2.164802 -3.144868 -21.4048
0.8680919 -1.867948 -3.100856 3.551438
0.8221466 -1.918047 -3.296479 -8.072672
0.8747284 -1.919369 -3.348268 0.2776738
0.903792 -2.349132 -3.340104 -10.08357
1.084679 -2.639613 -3.117555 5.173261
1.115487 -2.382181 -3.144619 2.059061
1.31706 -2.491439 -2.926916 1.778047
1.251774 -2.394175 -2.981266 -3.737738
1.123694 -2.560736 -3.09798 -0.171141
1.165197 -2.513576 -3.204584 29.76502
1.12336 -2.329282 -3.218181 12.81478
1.136564 -2.741649 -3.115648 -7.777935
0.2570062 -2.736537 -3.058491 -15.82008
0.9025771 -2.256653 -3.135926 -8.443675
1.221761 -2.205746 -3.232872 -27.00643
0.9276372 -2.063638 -3.114425 23.11803
0.9286776 -1.74914 -2.850587 -4.854766
1.23744 -2.244815 -2.860577 1.511242
0.8275773 -2.126328 -2.871096 11.01573
0.8911979 -2.373984 -2.808531 -4.025325
1.332686 -2.326621 -2.856202 -10.41883
0.9007557 -2.133131 -2.785431 11.62082
0.8739763 -2.187878 -2.963575 -0.243238
1.075701 -2.151157 -2.911541 10.42431
0.9721037 -2.091693 -2.992334 1.361649
0.8909488 -2.206656 -2.859019 11.37491
0.7772862 -2.008218 -2.793382 -3.984113
0.7186344 -1.954824 -2.85248 17.75201
0.7800684 -2.135628 -2.989956 6.021922
0.9919036 -2.200517 -3.103608 -1.064831
1.095491 -2.283545 -3.137999 -8.589652
0.8633148 -2.553618 -3.115739 4.611409
1.143904 -2.111063 -3.038154 -18.47339
0.9111077 -2.199661 -3.113694 6.946373
0.881631 -2.13896 -3.139432 4.266857
0.9873537 -2.020265 -3.157457 -21.39741
1.037779 -1.784263 -3.207312 3.458757
0.9733556 -1.977907 -3.277343 1.19558
1.286094 -2.223055 -3.133183 -1.467797
0.7232913 -2.076303 -3.174471 -2.098679
-0.02440626 -1.989334 -2.986105 -0.6495416
0.923147 -2.181608 -3.082902 -6.136276
1.027728 -1.936621 -3.097715 12.54809
1.094495 -2.139336 -3.088777 19.93802
1.137443 -2.040686 -3.239672 -4.283363
0.8499315 -2.133419 -3.123223 7.537793
1.321233 -2.125772 -3.177575 7.662491
1.290114 -2.325245 -3.288672 8.902549
0.5786258 -2.807219 -3.14555 -6.782196
1.125054 -2.670657 -3.232776 -3.146771
0.9955985 -3.013789 -3.310026 -15.30795
0.8311159 -2.980056 -3.234649 8.320294
0.8486763 -2.75428 -3.326961 6.412481
1.323183 -2.305839 -3.312439 -5.892672
1.12165 -2.311273 -3.293007 -14.16417
0.88349 -2.24692 -3.383599 -34.49374
0.932533 -2.30752 -3.246339 -4.44603
0.9973637 -2.455865 -3.148475 -5.185192
1.351655 -2.7505 -3.103368 -1.966163
0.9154506 -2.19556 -3.08189 -6.070967
0.9903529 -2.095535 -3.162735 3.283257
1.052304 -2.102992 -3.104605 0.1367997
0.9017244 -2.059648 -3.174945 -8.827295
1.200456 -2.185419 -3.12045 -21.44527
0.812594 -2.263599 -2.934663 2.27939
0.6025143 -2.113111 -2.84688 -3.650543
1.094095 -2.086304 -2.89947 8.654466
1.030129 -2.288395 -3.038578 1.654353
1.053003 -2.264184 -2.865949 -0.2646917
1.030414 -2.153244 -3.089984 22.4446
1.372017 -2.382346 -3.019705 -9.483838
1.122606 -2.450432 -3.186274 5.014556
0.9488142 -2.661439 -3.279399 19.43243
1.052946 -2.528555 -3.188297 15.4562
0.7478276 -2.67123 -3.23997 6.224598
0.774059 -2.470467 -3.273036 -24.78114
1.044746 -2.14103 -3.198974 -27.90511
1.372976 -1.989862 -3.24388 -3.224135
0.7932762 -2.152795 -3.320244 13.23812
1.107334 -2.286503 -3.240262 14.99243
1.049297 -2.314229 -3.247834 -3.954906
1.01349 -2.303114 -3.128066 12.85793
0.9694306 -2.161013 -3.304759 -17.81852
0.9148509 -2.330744 -3.17773 -5.712857
0.8805894 -2.345285 -2.880691 12.32505
1.297577 -2.292488 -2.898013 -8.367935
1.163893 -2.127502 -3.000537 4.648007
0.5440993 -2.041455 -2.928328 1.614905
1.238599 -2.262635 -2.911105 -1.298306
0.8484543 -2.206695 -2.995224 1.128417
1.027618 -2.336518 -3.065388 -4.309865
0.8053609 -2.186434 -3.040766 -22.4368
0.9449668 -2.442507 -2.984451 -2.71968
1.001932 -2.45345 -2.879917 3.361587
0.7433666 -2.336054 -3.14832 7.488865
0.9114687 -2.121757 -2.965538 -8.422016
0.9592627 -2.168856 -3.002347 -6.940956
0.7387638 -2.010019 -3.011453 -3.308218
0.6615989 -1.833661 -2.934344 -7.617641
0.7325228 -1.899706 -2.813133 -0.568416
0.9598358 -1.910629 -2.996405 2.782066
0.8457127 -1.973417 -3.040435 0.1599463
1.236993 -1.903965 -3.101236 17.1786
1.03265 -2.10093 -3.13636 -13.81569
1.06917 -2.180966 -3.17331 8.231168
0.7964634 -2.427157 -3.004129 -10.76776
0.9534041 -2.083378 -3.061124 -6.670895
0.8544976 -2.170409 -2.965806 -1.076488
1.03163 -2.44161 -3.020769 7.260946
1.117507 -2.505884 -3.133339 -3.733863
1.103793 -2.200099 -3.158629 14.62965
0.8050456 -2.411759 -3.217948 16.04325
0.9950075 -1.808884 -3.107193 -13.2233
0.8129136 -1.823712 -2.876509 4.294816
1.161299 -1.824151 -2.804463 3.321249
0.9557276 -2.014275 -2.75966 -10.01106
1.040872 -2.359404 -2.901642 -2.570931
0.9053149 -2.292455 -2.91084 17.90713
0.9121663 -1.886561 -2.739879 -0.9114243
0.9565275 -1.966896 -3.141424 -26.86389
0.8959205 -2.165221 -3.070073 5.939679
1.163546 -1.96454 -2.930644 4.45513
0.7711928 -2.102282 -3.0213 2.93796
0.7227148 -2.172692 -3.073398 -5.41305
0.7798601 -2.572449 -3.068364 -0.1311628
1.035404 -2.249839 -3.055408 25.01642
0.9420574 -2.25102 -2.958054 0.1613488
0.8392834 -2.206746 -3.0125 1.711485
0.968715 -1.97208 -3.024468 1.980259
0.9191064 -2.190007 -3.047926 1.618602
0.7241645 -2.258938 -2.959468 -15.61372
0.6894902 -2.216779 -2.8915 -11.38734
1.192263 -2.164836 -2.851911 -17.12839
0.8578948 -1.947438 -2.762685 11.63507
0.8507807 -2.283885 -2.701968 0.01369313
1.026343 -2.627468 -2.807787 -6.456777
0.8863504 -2.607312 -2.949076 -5.99497
0.9801424 -2.559743 -2.91575 -11.15408
0.7597127 -2.157358 -2.905161 -1.520325
0.8773818 -2.413796 -3.016448 -0.8623488
1.06924 -2.306235 -3.013084 7.267862
0.8656847 -2.390582 -3.073271 -12.39744
0.6311633 -2.191887 -3.090226 -0.8617064
0.9188246 -2.156986 -3.179492 3.35901
1.130205 -2.301648 -3.110598 -6.518686
1.080269 -2.465259 -3.02319 -0.6180931
1.222166 -2.282165 -3.018577 -0.006317039
1.385683 -2.18196 -2.842819 -13.22485
0.7800562 -2.275851 -2.879843 21.73504
0.7758875 -1.9895 -2.86585 4.884858
0.9812529 -1.911324 -3.028284 -10.72852
0.7284754 -2.358789 -3.154988 -18.85203
0.8598802 -2.12924 -3.136108 16.49148
1.138733 -2.170236 -2.877173 3.470718
1.153425 -2.13581 -2.89342 10.73371
1.216534 -2.274302 -2.870038 7.752467
1.096685 -2.176682 -2.729269 10.15621
1.002444 -2.4471 -2.71723 -0.5827594
1.410709 -2.109356 -2.901927 -0.5682508
1.01604 -2.416476 -2.905652 -3.714704
0.9286762 -1.959339 -2.956608 1.47354
1.032795 -2.164346 -2.861186 -14.39832
1.33947 -2.177016 -2.700876 4.148599
0.8277338 -2.227131 -2.78891 9.959482
0.6711713 -2.306313 -2.793875 -4.077112
0.8976073 -2.122002 -2.860617 -17.32499
1.056947 -2.229884 -2.830475 10.95226
1.160695 -2.006257 -2.834132 1.891897
0.9629756 -1.994431 -2.765865 -10.67078
1.062351 -1.728441 -2.948431 -4.208707
1.09853 -1.669553 -2.871758 -2.887759
1.177282 -1.683163 -2.870809 -0.09920213
1.073137 -1.88097 -2.797571 -0.593338
1.029547 -1.968597 -2.794315 -0.7031662
0.7468098 -1.64245 -2.90685 -6.729467
0.7406064 -1.964789 -2.815213 16.40352
0.9669305 -2.153884 -2.796138 -2.505701
0.7433292 -1.991093 -2.767448 0.8531647
0.9470176 -1.765257 -2.841511 13.65179
1.335074 -1.929995 -2.917053 -4.82056
1.079209 -1.794125 -2.993049 4.238117
0.9105969 -2.226241 -3.013992 -2.698038
1.048929 -2.194008 -2.975273 -14.16683
0.5523635 -2.001829 -2.820456 -9.775837
0.9720428 -2.077155 -2.794761 7.436263
1.106158 -1.985496 -2.809391 3.482816
1.258971 -2.385167 -2.898917 -4.610477
1.10526 -2.286933 -2.833554 -2.322023
0.7961445 -2.271281 -2.943883 -11.05533
0.7683474 -1.998586 -2.959197 7.717352
1.143826 -2.246041 -3.149537 -11.32195
1.411935 -2.065354 -3.131952 -0.6578195
1.129718 -2.109007 -3.154657 0.9034491
1.098621 -2.155762 -3.177902 -2.670761
0.7921122 -2.143352 -2.904027 -5.615956
0.5298887 -2.015359 -3.026056 4.869109
0.8700051 -2.139824 -3.047024 3.657297
0.9865061 -2.152938 -3.295415 -11.98977
1.041639 -2.000969 -3.288038 -1.014507
1.016482 -2.217737 -3.367552 -16.02818
1.161707 -2.334329 -3.431137 16.85616
0.9568904 -2.358536 -3.35637 6.007956
1.0085 -2.072139 -3.249412 3.377559
0.8903965 -2.12481 -3.220886 8.246271
0.8828741 -2.034457 -2.998976 -4.353808
0.7660855 -2.029253 -3.223253 13.58989
0.6263065 -2.057732 -3.323486 1.513703
0.9580094 -2.059973 -3.195899 -0.136862
1.259715 -1.79653 -3.061459 0.8216875
0.8754782 -2.260019 -3.011921 -9.398828
1.023713 -1.870338 -3.059162 7.502695
1.37163 -2.029766 -3.130953 5.393376
1.121085 -2.103183 -3.235518 3.336846
0.9921416 -2.033719 -3.209777 1.708333
1.211472 -1.67775 -2.971939 -6.684111
1.174409 -1.941735 -2.988834 -0.01934547
1.406697 -2.06499 -3.016795 7.130546
1.29693 -1.94814 -3.11756 4.231732
1.03857 -1.561553 -2.982973 14.98055
1.023067 -2.077786 -3.172196 9.476928
1.178291 -2.172039 -2.931808 -3.616034
1.41747 -2.37913 -3.003886 -13.03523
0.9263749 -2.276464 -3.155441 5.555592
1.19433 -2.262491 -3.040071 1.359044
1.246824 -2.359321 -3.081085 3.200431
1.285702 -2.317629 -3.188549 22.94504
1.346726 -2.385833 -3.14639 -12.49088
0.9153119 -2.461194 -3.169092 2.043571
