tau2_1 tau2_2 tau2_3 tau2_4 
0.06696005 0.2111792 0.8920779 0.02950094 
0.1893809 0.5873982 179702882 0.214951 
0.08095294 1.576146 854.7042 0.9159429 
0.052599 0.9394202 0.1751329 0.2128417 
0.1332979 0.4491776 1.883768e+17 0.01143674 
0.6255522 1.45035 76.19834 0.07598084 
0.531377 0.6946562 33.25256 0.3440029 
0.1851432 1.19967 0.05852377 0.1510434 
0.07887679 0.3471931 0.6465103 0.03402461 
0.1586937 0.5445614 9517.441 283.2228 
0.4130232 0.3689962 50667359020 0.02177729 
0.2131421 0.8346874 0.05175596 0.03548118 
0.2034272 0.3542024 7.699326 0.09528905 
0.3762314 0.3922306 2.403928 0.0638771 
0.3329948 0.5045333 202.1457 0.06710646 
0.1002646 0.5100123 1013.116 0.06411275 
0.1526701 2.175209 260.1272 0.1001488 
0.1680186 2.105727 0.6948673 0.1971461 
0.1840732 0.9476811 707494855 0.04712297 
0.1174004 0.9440873 0.1253889 0.1194953 
0.05669807 0.6126113 5.846053 0.1476693 
0.1012537 0.2701488 2.104803 0.03875098 
0.04461553 0.4697199 8.612872 0.08725312 
0.5928919 3.450034 0.9300075 0.01882055 
0.1719072 0.5724551 4.364184 0.770801 
0.2322538 1.921792 48424897454 0.2763034 
0.1110719 0.1860478 0.05975636 1.078637 
0.2667286 0.3032708 72470.88 0.1246531 
0.06575142 0.3930834 19.67854 0.1429528 
0.06689765 1.134779 6.466607 0.1022097 
0.04171222 0.08101102 73.79402 0.02254018 
0.2433522 1.451282 2766.902 0.1484937 
0.1436416 0.1505866 0.03574016 1.342085 
0.2171755 0.08220775 1.085439 0.1311162 
0.1197304 0.08996381 149.2462 1.007698 
0.4531401 0.3486355 0.7026568 0.3619851 
0.1804917 0.1237605 7.880227 0.3269092 
0.1136145 0.03412086 0.7987891 0.07501997 
0.1886845 1.870754 64.46838 9.113394 
0.05678306 0.3603468 2376691 3.368363 
0.1601356 0.4371128 865569.3 0.2970343 
0.2176705 0.1713486 0.1316627 0.2969104 
0.0819865 0.4591318 81432002 6.797223 
0.2827329 0.8234411 47.65107 0.3068264 
0.1295037 0.7040268 20800 0.1406271 
0.2961867 0.7045718 2.073349e+16 0.1025938 
0.1844084 2.341565 244633306 0.5687739 
0.1522548 0.2390495 117.1729 0.2010193 
0.2824387 0.5905246 2.050108 2.007532 
0.08528876 1.261595 3.469559 0.164851 
0.04461347 0.1327989 1.324135 1.496205 
0.07132905 0.0844309 0.409462 0.6546264 
0.1142465 0.3639912 1.740449 751.1705 
0.0683222 0.4894369 0.6670245 21.7809 
0.2185544 0.3383839 0.1194592 53491288 
0.1397872 15.28786 2.040861 211988568 
0.06062814 0.1018838 0.07277647 387.2247 
0.04942635 0.1859676 0.1251228 67329.65 
0.1197419 0.5469685 0.5436486 99988.69 
0.06243275 0.1289737 0.3896189 3462.246 
0.2636787 0.04683128 0.6858415 650.6407 
0.1745171 0.7876024 0.8120826 8487.009 
0.2506894 4.682096 0.5595718 205.3363 
0.2935722 0.1432377 1.087211 85914.79 
0.03547713 0.3362374 0.5913643 300.826 
0.07087054 0.4102581 0.471038 85.991 
0.08969872 0.04244121 2.461182 2.269116 
0.5733231 0.178799 0.8782572 11.66878 
0.1073603 0.3874856 0.3200559 5.749419e+13 
0.3320188 0.04039 0.03716687 0.5726913 
0.2754143 0.1519128 0.2317476 90.13352 
0.4744902 1.156603 0.02847465 17759990 
1.026707 0.1312105 0.05915268 45.36165 
0.1372446 0.01983156 0.5553823 71211.37 
0.1621349 0.1035212 1.486736 9015.088 
0.04474466 0.4928544 0.0754281 5590691 
0.1454395 4.537667 1.881861 3.779809 
0.5132966 0.02992625 0.5757273 10681.48 
0.1243719 0.2220293 0.29436 177.1791 
0.05374448 0.1838332 0.8869531 4326481 
0.1363903 0.3197042 0.4195557 240.6368 
0.2883149 0.08373862 0.2328203 0.2355153 
0.1711148 1.379344 2.119599 2.961487e+14 
0.3805657 0.128578 0.3931231 0.7800795 
0.2329549 0.6204856 1.027616 98.21296 
0.09150289 0.1632245 0.07089682 0.06571268 
0.1716609 0.0491515 0.07834247 0.1139259 
0.2725228 0.1668866 0.08792185 0.311522 
0.1570282 0.2443939 0.1118104 0.8772018 
