Delta_1 Delta_2 Delta_3 Delta_4 
-2.279862 0.6695352 0.1038152 22.1607 
-2.340363 0.3617684 -2.321719 7.199927 
-2.677526 -0.7893031 -2.230841 -14.69634 
-3.501286 -3.047658 -0.7712904 -14.48363 
-3.64823 -0.4187495 -2.471148 -0.3393901 
-3.616762 1.643786 -2.537925 7.030397 
-3.435332 -1.248975 -2.03237 -14.1676 
-4.266974 0.2352281 -1.647993 12.01308 
-3.408849 0.6635922 -3.042912 9.21881 
-3.720252 0.1840026 2.355103 -19.46029 
-3.93356 -0.01324752 -1.023148 9.897842 
-4.066925 1.095559 -1.555403 2.159045 
-3.721373 -2.173513 -0.6617319 5.105382 
-4.205337 -0.3317844 1.010428 -16.53816 
-3.350679 0.351344 -0.3282022 0.544373 
-3.598142 0.3075098 1.130952 3.687778 
-3.867784 0.2914534 0.2501218 -12.10965 
-3.892608 0.2557931 0.62193 -3.491747 
-3.260675 -1.169625 -0.982087 0.01048917 
-3.163468 -0.4193359 1.166092 14.20266 
-2.954338 0.2514068 -1.570878 -8.802249 
-3.028823 2.154764 -1.958336 -10.18409 
-2.558321 -0.7297727 1.058252 1.453544 
-2.932284 -0.1816488 -0.450753 -12.82803 
-2.895146 -0.1467498 1.831872 -0.05462222 
-2.820077 -0.6438625 -1.748813 -3.781275 
-2.776897 0.3954747 2.554383 6.659207 
-3.114856 -5.027327 1.614299 -4.738141 
-3.939547 1.171581 0.7216035 10.34599 
-3.775271 -0.06621347 -1.503089 -1.778852 
-3.316994 -0.1939482 -0.9017944 -2.31334 
-3.258486 -0.1324922 -2.366484 4.952258 
-3.225415 0.1085973 -2.038465 3.924329 
-2.888913 -1.253423 -0.766667 10.84623 
-3.169989 0.3966511 -1.11439 -10.1443 
-3.292979 -4.513885 -2.138523 -3.183182 
-3.61497 2.071043 -1.508341 -16.53099 
-2.907512 -0.1721048 2.576046 15.73853 
-3.129745 -1.525495 -0.9003684 3.736841 
-3.511909 9.712444 2.004395 4.659319 
-3.434378 -13.85043 0.7427381 10.09062 
-2.358124 -5.862887 -2.223836 -18.50464 
-2.789913 -5.210064 2.072575 9.870742 
-3.055654 -3.657781 1.297723 -2.761217 
-2.188222 1.365116 -0.8850993 -3.602091 
-2.339819 0.6268979 0.4004928 10.02809 
-2.309269 -0.2399335 0.3568052 -10.22776 
-2.122384 0.458688 1.86086 7.9268 
-2.546779 -0.2527244 -0.9633004 14.82265 
-2.044302 0.1662145 0.880921 -11.40504 
-2.463323 -0.05046579 0.04038232 4.014764 
-2.849942 -0.5904311 0.5229192 -21.97135 
-2.841303 -0.8970589 1.11689 7.241033 
-2.909957 -0.05797244 -2.607273 -14.64204 
-2.863834 4.362326 0.5238112 7.314161 
-2.819211 0.4086503 0.7178002 3.427231 
-2.482442 -1.690778 -0.677065 22.89251 
-2.445848 -0.1816594 4.032346 -11.06925 
-2.379053 -13.42092 3.90172 -1.991281 
-3.135294 3.690324 4.63925 -0.01914445 
-2.890857 15.60441 4.349614 -0.148815 
-2.832794 -3.909226 1.145091 -1.524824 
-2.928852 -1.707131 0.9998078 0.4983122 
-2.816989 2.233637 0.2550454 1.646805 
-2.952865 -8.593241 1.618893 -0.5306332 
-2.920081 -21.39456 1.637945 0.1537303 
-3.235108 4.138751 0.1105451 -0.8124275 
-3.237045 9.815274 0.1293697 -0.05229413 
-3.176193 -11.04082 -0.7336543 0.6817825 
-4.180577 -15.14843 -1.576822 -2.143167 
-3.780922 -7.521503 -1.384898 0.8287316 
-4.072417 -3.509875 3.071561 0.2701301 
-4.565096 -4.787458 -0.4556474 -0.841908 
-4.243474 -10.46563 -2.302188 -13.91442 
-4.201245 -1.411834 -1.793284 -7.723138 
-4.413117 5.35131 -0.4717822 -0.409849 
-4.441144 11.05514 1.643221 -0.242862 
-3.630783 8.084316 1.377195 0.01460514 
-2.842362 -3.01856 0.4947282 -0.9802042 
-2.767966 -1.386626 -1.321773 -17.52379 
-3.589919 8.500718 -2.601762 -16.984 
-3.058734 11.8729 -2.483633 -19.43411 
-2.310544 0.518589 -1.278803 -13.00733 
-2.294665 5.262319 0.4532762 -13.75126 
-2.50292 21.27923 0.3099851 -5.429405 
-2.492651 -2.588965 0.8983869 -0.1611782 
-2.831729 -13.64197 0.8228383 1.196982 
-2.8911 0.2432373 -1.760565 -0.3126552 
-2.404066 0.8983989 -1.526167 -0.5418452 
-2.495904 11.85535 -3.236813 -0.2208805 
-2.445176 -6.040116 -3.960043 2.588844 
-2.235686 -10.98825 -3.735735 -10.34193 
-3.224876 -2.190944 -0.5536202 -12.25299 
-1.890962 -1.759576 0.7928706 4.794257 
-1.993664 -3.677661 0.6541662 -3.374271 
-1.884906 0.3508671 0.6915324 -3.182312 
-1.928389 -16.08509 -0.353358 -27.27127 
-2.435924 -10.00703 1.36852 -11.78495 
-1.878685 -6.354381 0.610171 -16.18835 
-1.795377 -10.2845 0.2536754 -10.63475 
-0.9241776 -1.32878 -3.358935 -6.809591 
-1.783423 6.705961 2.289856 -5.068021 
-2.029457 -4.970496 0.5334097 -8.315341 
-2.344246 -19.56299 -0.5837823 -5.180061 
-3.345138 15.03711 -2.795659 -1.319122 
-2.865411 -5.860834 0.6019688 0.2602869 
-3.053092 -5.006306 0.5685164 -4.712651 
-3.65724 2.234925 -2.338942 -0.8850886 
-3.717515 14.93528 -2.138575 0.7098656 
-4.088835 -17.94254 -3.203594 1.853976 
-4.645698 -2.922879 -3.137508 0.8168259 
-3.451944 2.419212 1.916671 1.603714 
-2.557144 1.687765 -0.3138355 -0.1043401 
-2.231579 5.609328 2.260417 -0.3174613 
-2.907896 18.52357 1.495019 -1.24525 
-2.963136 4.425831 -0.08304288 -4.594831 
-2.604694 -3.144535 -0.1128698 -17.75647 
-3.025519 -1.732423 0.2357055 -2.798587 
-3.485852 -1.532577 -0.84901 4.515315 
-2.996658 2.535628 0.2641038 0.5581398 
-3.39582 -5.7794 -1.772771 -21.93232 
-3.4506 3.428312 0.4573185 17.77724 
-2.466306 -0.2438151 0.1576782 -12.196 
-2.515697 -1.39511 -0.5438489 -10.80967 
-2.789993 0.1242991 12.69105 -2.717252 
-3.275295 -0.3773354 -13.99756 -0.7728321 
-3.107098 -1.069042 -2.301459 -1.441914 
-3.284694 -0.03025157 -16.77417 -1.971821 
-3.382649 1.755604 -11.09686 7.402668 
-3.367178 -6.828961 -11.84964 -0.9234881 
-3.143738 -3.933684 6.595922 0.3488213 
-2.720949 0.2767451 -1.29895 1.176831 
-2.421492 0.9784249 5.11051 1.205871 
-1.837004 0.5979868 10.99887 0.3284116 
-2.767229 -7.976121 6.832863 0.8397079 
-2.4095 -0.4513816 9.513289 1.074232 
-2.378932 -1.676412 -21.29042 0.8733259 
-2.890716 0.1350142 -12.20551 1.530114 
-3.076709 1.495672 -24.01031 2.550124 
-2.496597 0.1017261 16.6361 1.011001 
-2.00656 0.05035784 -10.20208 0.3214367 
-2.429045 -0.08850521 13.81683 0.09227107 
-1.770544 -0.06527669 13.73302 -0.3936006 
-2.036588 0.753056 11.02159 0.8228798 
-1.611585 -0.9652618 1.078635 0.4061754 
-2.183597 0.6895741 -8.633811 0.4740133 
-2.684037 1.744212 0.1983348 1.756135 
-2.938666 -5.537295 -0.3615584 1.108209 
-2.870446 -0.1020366 10.84897 1.291976 
-2.985981 -0.001376203 -22.387 -0.8191734 
-3.447576 -4.794353 -4.932196 -1.299932 
-3.707744 -1.033542 0.9786977 0.5792158 
-3.408825 -0.203691 -6.811951 1.319608 
-3.426935 -13.82406 1.653536 -0.1983914 
-3.544301 -11.7814 -9.525497 -0.06025271 
-3.045559 -6.703512 -3.525103 -2.739683 
-2.411375 -2.933247 2.492803 -1.618338 
-2.881987 -15.61707 2.54073 -1.417978 
-2.466394 4.750648 2.352489 -0.02552307 
-2.91995 7.116793 0.9197047 1.096792 
-2.76117 -11.46449 -0.05012734 0.7601823 
-2.952956 4.081159 -3.237032 1.287482 
-3.076451 15.34822 -6.584284 0.6366027 
-3.253807 -12.73617 -1.153653 2.741354 
-3.113573 -0.001107841 -0.4738261 -0.4325344 
-2.050435 0.4500574 -0.1416411 -4.037269 
-2.048533 1.037467 -0.1869089 0.7740764 
-2.587461 0.7024951 -1.250986 -14.55938 
-2.62121 -1.638784 0.1514278 10.25727 
-3.852366 0.8997503 -5.137334 -14.83942 
-4.117989 -0.9355035 -7.756564 -0.1233347 
-3.46143 -4.558787 -9.02041 1.944922 
-3.153828 -0.9307382 0.410921 1.791696 
-2.868775 0.05710707 -3.132178 0.3080579 
-3.697152 0.5330658 -14.53453 0.792997 
-3.679377 -0.1365022 -3.668387 0.8513116 
-3.339235 0.7681092 5.935004 1.470919 
-3.265477 0.04068329 4.865094 0.8837261 
-3.685391 0.4156569 -10.26161 -1.600631 
-4.319402 0.1168226 5.710508 1.871047 
-3.853768 0.4177597 -0.4507987 -0.7261671 
-3.850661 0.7908485 17.03815 0.6304338 
-3.219491 0.08754584 1.05944 -0.9302699 
-3.256518 0.05853145 -5.054983 1.632886 
-2.966411 8.675347 -6.449034 -1.929769 
-2.754279 -1.120689 0.6480396 -0.3061437 
-3.263441 12.29235 0.8431414 -0.8580602 
-3.770432 12.46316 -0.2650084 2.269154 
-3.670213 2.815109 -0.0146809 1.191253 
-3.589932 -6.836127 -4.781438 -2.955156 
-3.041838 -11.51742 1.902874 -0.6888697 
-3.418875 -8.261441 0.7873823 3.779182 
-3.692311 7.206223 0.2179885 2.958708 
-3.021728 2.782707 1.49795 0.7445316 
-3.345769 -0.8359799 1.707481 -1.704409 
-4.865064 -4.561072 -2.078976 1.485501 
-4.943485 -5.995689 0.3230921 -0.6127539 
-4.438958 -12.23622 0.4932916 -0.2638809 
-4.257516 -20.37383 -0.201355 1.231962 
-3.296468 0.1661677 1.773829 -1.4478 
-2.259974 -2.836019 -0.2333053 0.6617595 
-3.194884 -15.49178 -0.2898436 -1.958307 
-3.029031 11.98121 0.0441635 -1.915321 
-2.418694 -5.449096 -0.1398003 -1.566608 
-2.742623 7.041512 0.6885813 0.7659985 
-2.05172 16.50425 -2.906605 1.080803 
-1.887494 -20.06238 -2.374961 0.8281684 
-1.628107 23.83271 -1.62552 -0.01150596 
-2.176578 -2.752902 -3.768331 0.5363103 
-2.011405 -2.218911 1.053459 2.050274 
-2.20008 15.59937 -1.966183 -0.2660652 
-2.168534 22.29914 -1.533584 0.2890152 
-2.638115 0.9187555 -0.7449715 -1.734948 
-2.844961 1.485673 0.4826294 -1.793538 
-3.246983 -2.669171 0.1016384 -0.1764583 
-3.490081 -4.256079 -5.757203 0.1204686 
-3.006417 2.486986 -5.924279 -0.1999374 
-2.521026 3.29632 -3.043011 0.2812271 
-3.772309 -5.043012 0.5901951 0.9582651 
-3.182541 7.794473 0.3091261 -0.2906748 
-3.119502 11.36029 -0.7949085 -1.566459 
-3.504375 -0.4452283 -0.985156 -0.3016819 
-3.531764 2.679793 -0.7365628 1.27482 
-3.132481 10.12732 0.3090417 2.069493 
-3.629237 -3.688171 0.4117102 -0.3461109 
-4.719637 -2.281682 0.6411099 -0.2888238 
-5.080727 6.962783 1.269272 -2.52146 
-4.633409 -21.18403 1.474068 0.6012828 
-4.275852 9.855717 -0.4553332 0.6893349 
-3.566028 -1.319625 0.5037186 3.947145 
-4.059703 -4.726332 -0.6617544 1.177322 
-3.276709 -14.94211 0.1104409 0.5221985 
-3.19126 -4.344333 -1.087239 -0.05827457 
-4.156322 -18.32331 -4.90751 0.3015707 
-3.34145 5.084179 -0.6163397 0.344555 
-3.173519 11.81477 -9.763603 -0.6826214 
-2.921094 7.830115 -7.65346 -0.4133959 
-2.834515 -5.185567 -1.031258 -2.031899 
-3.07114 1.865546 -5.079178 -0.9731709 
-3.521386 1.458027 -0.1599904 1.060097 
-3.273652 -12.44742 -0.9275842 -0.9005423 
-3.567011 6.615215 -1.190842 0.89667 
-3.034386 -0.5201597 -11.82086 -0.1368355 
-2.911114 11.87098 -0.4235004 0.0801964 
-2.623119 5.837033 -0.9181873 0.7181863 
-2.383804 1.709608 -1.645111 0.5072151 
-2.045874 2.259723 -5.048269 0.1917839 
-2.675741 21.49089 0.01186624 -2.424965 
-2.462853 -8.708951 -0.7549964 -0.543956 
-1.947952 5.690787 -1.342026 -1.1122 
-1.621933 -1.692846 -1.866319 -0.5804873 
-2.178356 -5.11545 9.444335 -1.918853 
-2.322774 -1.170318 1.797056 -0.7017349 
-1.807584 -0.3496983 19.79016 2.133974 
-2.207713 0.3534204 -5.596002 -1.950604 
-2.047368 -19.7865 -14.79839 2.028262 
-2.161332 -15.31052 -16.4236 4.059175 
-1.472993 3.601097 -13.08582 -0.718678 
-2.033809 -9.818637 -0.8040532 -2.252481 
-2.426575 1.836301 -1.119723 -1.010879 
-2.723838 -11.98065 -3.505601 -0.96804 
-3.147382 5.36371 -0.09691847 0.6248753 
-3.236678 6.881489 0.4083136 -0.5417105 
-3.666437 -9.249562 0.3510667 0.819554 
-3.079883 9.641498 -0.1998716 -0.8852164 
-3.79912 -11.56419 0.1086168 -2.071126 
-4.019221 -17.37157 -0.1081656 -0.7671954 
-3.468455 -7.733376 1.480217 -0.456636 
-3.33957 -0.03478187 -0.2706596 -1.23034 
-3.486561 1.886032 -2.503573 -0.3119202 
-3.676952 30.68663 -10.94039 -0.3385627 
-4.0642 -11.59368 -4.687388 0.2316215 
-2.910524 3.805677 -0.1460851 0.6002854 
-3.045951 6.035409 -5.379695 -3.24599 
-3.092738 -6.101324 -0.9181421 -1.634022 
-3.593578 -8.143211 -0.2311089 -0.5926994 
-3.509611 7.2307 -0.2562707 0.2907569 
-2.694994 -5.468077 0.4029651 -1.69491 
-3.473493 -7.476485 0.1777105 2.663203 
-2.933635 -4.549532 -10.85448 2.103695 
-3.294259 -1.017442 8.414815 -0.4518558 
-3.806093 0.5041461 1.237872 -0.8878666 
-3.489063 3.755244 -0.7592901 -0.5314947 
-3.97178 -15.74043 -1.35318 -2.056896 
-4.001217 -5.789063 0.3733447 -1.666081 
-3.888381 1.853139 -1.729576 -1.555716 
-2.6238 2.072864 -3.250316 3.607335 
-3.83621 19.94578 -0.004340446 0.9838897 
-3.639626 10.73003 -1.383925 -1.513382 
-3.569769 -1.033692 -4.425957 0.6627986 
-3.070083 -0.1566541 0.5050972 -0.7124615 
-2.998268 -1.800196 0.6758027 2.053116 
-2.991178 -3.430736 0.2196145 1.734934 
-2.823248 5.693885 -2.321368 1.767395 
-2.988713 -1.48868 -3.319278 0.2564964 
-2.197294 -14.81744 -0.3500852 0.2133423 
-3.101083 -14.24686 0.7688904 1.788521 
-2.859469 -15.0762 -0.7392994 -2.00438 
-3.194433 8.183813 0.2436759 1.028779 
-2.452272 0.9547248 -0.09607613 1.44397 
-2.251825 -17.53024 0.3127023 0.1994582 
-2.879285 -0.893535 -1.425253 8.89184 
-2.388492 -3.088827 0.3196492 9.127137 
-2.984848 1.201013 -4.465258 19.9133 
-2.853319 -0.1060211 -1.978893 -6.697359 
-3.289135 0.1910134 -0.7822619 -13.0688 
-3.81315 -0.2377403 -1.228268 3.507867 
-3.052014 -3.394401 1.334409 -4.489348 
-3.82402 -1.436938 0.1055636 -6.89108 
-3.479014 1.72982 0.4677754 9.155867 
-3.52407 0.5454506 0.6408226 17.97554 
-3.385419 -0.5517875 0.1203605 -4.047849 
-4.024586 -0.5821965 -0.6436565 21.2393 
-3.600247 -3.126494 -8.22852 17.69812 
-3.221662 -1.752357 -0.6318374 -0.5107674 
-3.407278 0.8058231 -0.6900299 1.765782 
-2.51645 -0.4485432 -0.2332014 -24.0152 
-2.962784 0.9653841 0.2409415 -15.35394 
-3.388463 0.09905611 -0.2171633 6.817554 
-3.035822 0.2587579 -0.6530496 -22.91352 
-3.789423 -0.04040065 0.7535569 17.97004 
-3.777578 -0.2848789 9.083849 -2.037857 
-3.875625 2.170242 -12.32623 -0.0672171 
-3.751494 -4.418854 -20.00375 0.3000691 
-3.5175 -1.464371 7.001312 -0.1911244 
-3.835299 1.648417 11.69545 -1.653266 
-3.594268 -0.7528877 6.278817 -1.230436 
-3.846637 -2.138929 2.017646 -0.4608621 
-4.015143 0.2952721 -16.17905 -0.2382082 
-3.312474 -1.937143 25.74825 0.2598737 
-2.761815 -1.638342 -1.156284 -1.191432 
-3.663862 -1.523869 3.158655 -0.2400102 
-2.645521 -1.222513 -6.763807 -0.03989341 
-2.251998 -4.093332 13.58659 -0.6402488 
-2.611303 -1.018811 4.318521 -1.557465 
-2.736257 -1.793409 24.64757 -0.4345602 
-2.390735 -1.983204 -10.20831 0.03614809 
-2.273749 0.5227141 13.95485 -0.531111 
-2.171362 1.369158 -16.43608 -0.14213 
-2.616512 -0.629801 -4.807305 0.3210751 
-3.554006 1.105824 11.54714 6.954519 
-2.952337 0.8211766 -11.53259 -2.60815 
-2.708578 2.065014 -22.0891 -3.478038 
-2.572223 0.9112726 7.327417 -0.08106245 
-2.794589 0.5309363 12.28196 -0.8074747 
-3.544068 -0.9877566 8.029212 -1.36067 
-2.653095 -1.285714 9.006344 -2.199734 
-2.739691 3.784914 8.75949 0.686516 
-3.080449 -1.331907 -1.712935 -1.201256 
-4.376142 2.142252 10.71764 -2.301486 
-3.171895 -0.9789659 3.825271 0.4723489 
-3.51738 -1.667632 6.26803 0.5199957 
-3.371343 0.08321032 -6.5123 -0.2502122 
-2.761069 0.691525 7.357614 -0.3263847 
-3.124562 -2.821877 4.186942 -0.7121613 
-3.987033 0.3310198 1.763789 0.2904942 
-2.256583 -0.1927899 -1.554831 0.530135 
-2.753619 0.4581107 -9.176645 -1.088302 
-3.099695 1.995721 3.453364 -0.2164116 
-2.525413 1.071828 -6.140408 -0.8741892 
-2.78565 1.526143 4.926238 -0.07790288 
-2.882969 0.3274002 -13.30936 -0.2720106 
-2.657424 0.5126853 -1.592492 -0.4316857 
-2.738301 0.5349534 2.287539 -0.6197377 
-2.750207 -1.725691 6.1757 -8.360117 
-2.650861 -0.518244 6.506249 -4.523153 
-1.992689 0.6885558 -5.040875 -5.852757 
-2.402124 2.611112 -2.885726 -0.34734 
-2.832642 -18.18289 -0.3408402 -0.02898515 
-2.401472 -4.576822 -1.253078 -0.5018624 
-2.709941 5.11306 -0.6339602 0.5269808 
-2.145502 5.948556 -0.3950307 0.1362986 
-2.252077 1.836625 -1.017439 -1.294658 
-2.841 -18.78262 0.09575173 0.06247852 
-3.317637 -16.28053 -0.1427429 -0.6314003 
-3.066865 3.085502 -0.4823555 -2.297289 
-3.45177 6.711264 0.4437561 -2.773901 
-4.084342 -8.298823 0.07563837 0.4414306 
-3.986317 5.161445 -0.1831215 0.03447384 
-3.496799 -6.235787 -13.51292 -1.493692 
-3.400038 1.117826 -7.866777 -0.1667066 
-3.280235 14.18807 -0.6017706 1.422255 
-3.525794 5.254634 -0.9348257 0.8802707 
-4.276111 12.3213 -4.080325 -1.383327 
-4.621375 3.381997 0.4956445 -0.7591406 
-3.759005 -15.84387 0.5850196 -0.03661515 
-3.847218 0.001250049 0.2875686 -8.035646 
-3.018013 -1.646128 0.03773969 16.34907 
-3.012629 -0.7171089 -0.1934521 -9.932302 
-3.049813 -2.794444 -0.1147846 -8.65185 
-2.736943 -2.906527 -0.07417256 -13.06585 
-2.414497 -1.581315 -0.1494174 -17.53409 
-2.676035 1.17236 -0.2595901 -16.73203 
-3.032012 1.110823 -1.877162 -7.083162 
-3.209216 -0.3187293 0.8175343 17.38328 
-2.961965 1.055273 0.003145192 11.94682 
-2.921788 0.8094274 -1.008229 2.04623 
-2.399006 0.1559939 0.999053 -8.457578 
-1.996751 -0.4259762 -0.9235124 -1.970375 
-1.909493 1.15125 -0.1575495 -0.1149884 
-2.206254 0.7931226 -0.3586918 0.1793315 
-2.365842 0.9582497 0.06906772 -4.359796 
-2.414703 -1.738325 -1.29265 -5.01937 
-2.753069 0.3591915 0.2653606 2.728071 
-2.205563 -0.3725235 -0.4137299 9.907068 
-1.901457 0.2998454 0.2879516 -11.22739 
-1.794611 -0.8401272 0.9523587 0.3387233 
-2.36585 0.9558697 0.8633416 4.844956 
-2.754253 1.557113 -1.750434 -14.06389 
-2.570924 0.4605291 -3.488429 0.6398567 
-2.820199 -0.5613891 -1.483722 -8.057625 
-2.092906 1.697548 -1.738136 -6.560573 
-1.748042 0.4424174 -0.7597218 19.28575 
-1.341897 -0.06760999 3.131877 -8.560847 
-0.9503921 -1.694929 -4.424951 3.513668 
-2.168137 1.05266 -0.6712976 -2.132832 
-1.364922 1.242165 0.4979093 6.739911 
-2.500926 -3.05864 0.05430902 4.302412 
-1.815376 -0.9105981 0.2741513 -1.993866 
-2.653765 -1.125832 0.4514931 10.96833 
-2.791161 -0.1081189 -0.09506094 2.934135 
-2.65891 -0.4698194 -0.5592706 -0.364955 
-2.466584 -0.2386264 0.2255232 -12.26842 
-2.617789 0.8715756 -0.516385 -10.48715 
-3.07472 -0.3613005 0.1228643 4.542941 
-2.688526 -0.8952857 0.3750093 -8.586068 
-2.82659 0.838141 -1.619085 14.17084 
-2.672244 -2.171338 0.3455297 4.23405 
-2.097056 1.899535 0.0320355 0.4606763 
-2.085861 0.3806496 0.8491824 -5.763744 
-3.035664 -0.5632727 -2.784794 2.805628 
-2.794808 -1.285269 -17.30949 -17.66021 
-3.39789 0.5948764 -11.22559 -2.986461 
-3.081966 0.06067924 -7.414284 4.613718 
-2.89955 -0.1048755 0.09090349 19.07232 
-2.98966 -1.23723 0.5836627 -1.554331 
-2.728238 -1.311006 -3.938363 -11.74416 
-3.116925 -1.705367 -2.413496 0.8135327 
-2.132772 1.15405 -8.416912 -0.8256776 
-2.497025 -0.768198 -5.164934 0.02883466 
-2.395724 0.7806377 1.079794 -2.22598 
-3.052836 0.4064387 1.207167 0.4325733 
-2.734889 1.753947 0.5442657 -1.124389 
-2.314168 -1.430545 1.00537 -0.06482578 
-2.76487 1.522228 -4.262875 -0.8886543 
-2.694622 -0.03305507 -9.393087 0.7114446 
-2.256695 0.5626588 -6.742843 3.357046 
-2.441377 -0.3745219 11.63536 -0.1647955 
-2.265199 -1.787773 9.55982 -2.068968 
-2.713861 3.165566 9.130006 -3.031645 
-2.449149 -0.6175921 -10.21849 -0.3582512 
-2.613505 0.2866131 -1.511434 0.1165013 
-2.740666 0.1563416 9.025592 -1.156913 
-2.414359 -2.959627 -9.763831 -1.493423 
-2.843146 0.4756431 16.55406 -2.744237 
-3.38207 1.348035 0.4879638 -0.6545527 
-3.175864 -0.5121783 -17.52449 -0.1071217 
