"res" "LCI" "UCI"
-3.14719314738468 -3.5090541450657 -2.84166651940547
-2.91054484088202 -3.22016933885001 -2.64626442560127
-2.71782376368471 -2.98867729978756 -2.4710893838431
-2.65318241474579 -2.91258373119151 -2.41477771356025
-2.57053882644742 -2.81753676519719 -2.3407907013355
-2.51824156607226 -2.75087736115125 -2.29512111182296
-2.49022500920268 -2.71777051139674 -2.27126662986417
-2.48018837269873 -2.70976415945088 -2.26469330705822
-2.45913519474107 -2.68213823208986 -2.24325094666942
-2.42492036662243 -2.65330960211073 -2.21022843220615
-2.39102922378499 -2.61861410136479 -2.17777277827585
-2.35213177170898 -2.57670570435153 -2.14181991483466
-2.30703903912448 -2.51802842506445 -2.10443588023171
-2.26664454512128 -2.48378293024448 -2.06555570479568
-2.23301509842167 -2.4400357579238 -2.04005425543473
-2.20412377983854 -2.40206967791079 -2.01612399001142
-2.18448937633498 -2.38331279664188 -1.99557453812016
-2.15895426213161 -2.3510526322143 -1.97575641503765
-2.12422647474838 -2.31796595066719 -1.94262221244562
-2.09319196867664 -2.27998081525021 -1.91664493834797
-2.0785560892323 -2.2610336544721 -1.90431665878964
-2.0551927419058 -2.23608256278537 -1.88223918288738
-2.03825403720235 -2.21877701465716 -1.86661797054266
-2.01453552686083 -2.19018434260645 -1.84689180065999
-2.00227213887545 -2.17466432392856 -1.83682072813645
-1.98688464429912 -2.15815921267824 -1.82201906519219
-1.95844106656147 -2.12797331082078 -1.79639502993793
-1.9209466932708 -2.08532738492813 -1.76256041911045
-1.88156388785993 -2.0408402029347 -1.73050984161757
-1.86400365430688 -2.02010942996907 -1.7166649104587
-1.8411479930485 -1.99804881214151 -1.69531188607565
-1.83109942781184 -1.98527614234595 -1.6862897352146
-1.81232627117574 -1.96286820432772 -1.6721647995769
-1.79514185950347 -1.94591449431709 -1.65471070363332
-1.78116055537621 -1.92719916111538 -1.64414834028232
-1.76943129821289 -1.9148925070634 -1.63394993255813
-1.76223638095293 -1.90748196128145 -1.6274967233638
-1.75323025129049 -1.89409987762782 -1.61923287071006
-1.74644642103976 -1.88850725936039 -1.61360842255902
-1.74106298940733 -1.88133006947593 -1.60925119331255
-1.73522954215886 -1.87437785918547 -1.60288369590337
-1.72496096451212 -1.86245280445936 -1.59249280764295
-1.72002909341762 -1.85746941386251 -1.58751543463818
-1.71561863429866 -1.85312385330904 -1.58200296027006
-1.71092326867135 -1.84879661529948 -1.57804310820967
-1.70624252734748 -1.84216589474144 -1.57469743518879
-1.70215598976831 -1.83816026799772 -1.57156563117583
-1.69624632937713 -1.83293884850137 -1.56442928790243
-1.69141969596169 -1.82749592343388 -1.55941910341434
-1.68247925690658 -1.81809842294371 -1.5515741411768
-1.67011222898644 -1.80577121969822 -1.54089619791396
-1.65039710150277 -1.78440506936214 -1.52232091853687
-1.63514062902342 -1.76571667072783 -1.50676323836631
-1.62509575120693 -1.75416332438793 -1.49804410694714
-1.6018120689909 -1.72614031476916 -1.47610951192275
-1.57969556987264 -1.7047031265921 -1.4582556693667
-1.55940203507541 -1.68244665623538 -1.44058907736169
-1.55836104632348 -1.68042140333485 -1.43896678609519
-1.54743611109649 -1.66885032291832 -1.43027854254449
-1.52820421765271 -1.64677805064439 -1.41397016410472
-1.52066568580501 -1.63873163989588 -1.40671295482807
-1.5110020833576 -1.62718749944424 -1.39861513869889
-1.50639878372403 -1.62276923257004 -1.39455656145595
-1.49684542107088 -1.61062519111196 -1.38443179916415
-1.49050938832102 -1.60602996252514 -1.3808654366363
-1.48660452261621 -1.60227558577661 -1.37615465357949
-1.48248714975799 -1.59763935166221 -1.37232965655849
-1.47716884237981 -1.59179502546967 -1.36614208017436
-1.46941668118819 -1.58153171636664 -1.36033213696004
-1.45918167491174 -1.57013649018176 -1.35018599616406
-1.44458103738618 -1.55652874902806 -1.33660163434616
-1.43965040198175 -1.55117464483916 -1.33315294362143
-1.43481924426152 -1.54703288709879 -1.32824893927127
-1.43228699780683 -1.54424399461505 -1.32619189709966
-1.42903628901063 -1.54135346849232 -1.32267296491029
-1.42608470534725 -1.53747090879464 -1.31980411821562
-1.42393445494712 -1.53458630570359 -1.31850801907311
-1.42149281431057 -1.5315964645094 -1.31627660682571
-1.41759580575841 -1.52778792635242 -1.31268504048978
-1.41431465381012 -1.52412932570303 -1.30827114087907
-1.4099607193892 -1.51984188983192 -1.30449970460584
-1.40708499549964 -1.5161333296798 -1.30198485465751
-1.40472819903604 -1.51441249521439 -1.29991567393866
-1.40188814520487 -1.51176266557076 -1.29652894625284
-1.39965894974361 -1.50685784786479 -1.29431341935695
-1.39608388528281 -1.50368504963059 -1.29103275308252
-1.39233900893137 -1.49963768310839 -1.28922857738401
-1.38543309267549 -1.49141807401592 -1.2832621171059
-1.38046409708748 -1.48706215635541 -1.27569406360241
-1.36897147515356 -1.47313303392137 -1.26566610714562
