"nu" "alpha"
3.845406 0.4467523
2.970881 0.2143938
2.993665 0.3235048
2.854397 0.4986164
3.22782 0.0973301
3.032944 0.3218126
2.585322 0.1049269
2.697087 0.2358767
2.95881 0.2929388
3.236852 0.08776792
3.593739 0.4547587
3.06641 0.2329002
3.290053 0.3092442
2.920029 0.1273611
3.889935 0.3566092
3.433453 0.09014244
5.170779 0.2694284
3.198251 0.3048508
4.487983 0.3540876
3.167138 0.4480614
4.24581 0.4943232
3.538484 0.2313483
4.089365 0.166533
3.916875 0.1996836
3.663256 0.4024045
2.987568 0.1510739
3.450983 0.4254292
2.863788 0.2106378
2.851839 0.4624915
3.027838 0.3755891
3.52863 0.4661114
3.128839 0.1897889
3.147738 0.2583247
2.647605 0.2715085
2.617296 0.2662514
2.615855 0.3962562
2.845876 0.4767579
2.878513 0.2725779
2.949815 0.2538934
2.849704 0.4594045
2.948315 0.3453784
2.553616 0.3586976
3.080122 0.2668384
3.292186 0.3948087
2.948583 0.4135157
2.729647 0.4897357
3.007297 0.1263852
3.034396 0.1772325
2.592214 0.2614177
2.810054 0.3208826
3.112054 0.1527995
2.628009 0.1357861
3.156179 0.3214444
2.941849 0.3839226
3.113316 0.4813938
2.94853 0.1527246
3.870679 0.247851
3.316543 0.3915383
3.131463 0.4362512
3.831683 0.2136728
3.192075 0.4325843
2.931775 0.1531813
2.746056 0.4397219
3.36704 0.2276669
2.963961 0.1701283
3.194904 0.3908817
4.184985 0.05056665
3.545847 0.1547748
3.247104 0.3836732
2.886298 0.1401499
3.595664 0.2835375
3.787293 0.08387208
3.381806 0.4423125
3.987462 0.1723754
4.11082 0.1433568
3.526997 0.3885882
3.32077 0.3482017
3.790181 0.1131596
2.934854 0.416632
3.395773 0.2266424
3.337173 0.242164
3.709072 0.3591332
3.573894 0.1038474
3.589626 0.243654
3.691397 0.4058753
3.294535 0.4010159
2.649009 0.4407792
3.565764 0.1889571
3.713145 0.3114713
3.151583 0.3389644
3.195274 0.4782134
3.281388 0.2860146
3.68635 0.1160661
3.985328 0.1940022
3.672667 0.4085193
2.73154 0.3511697
2.77382 0.3883624
3.365384 0.299454
3.244474 0.4162176
3.640836 0.2919917
3.811593 0.3319208
2.768486 0.2902649
3.056394 0.3528782
2.906775 0.3645312
2.972201 0.4413713
3.053467 0.1113157
3.052798 0.3045835
2.604823 0.2058323
3.727208 0.1546672
2.701448 0.3690089
3.193676 0.2192376
4.080561 0.1745935
3.243256 0.4717926
3.159202 0.4456306
3.407368 0.1901556
3.61602 0.06009654
2.714831 0.1139934
2.809174 0.3786957
3.351162 0.1325356
3.777815 0.2628238
3.989583 0.1411086
3.740775 0.2277084
3.516418 0.304644
3.374593 0.4933875
3.473663 0.2416001
4.793058 0.05403752
3.890516 0.495241
3.763735 0.4387175
2.752137 0.2128264
3.883846 0.2132917
2.854286 0.3056126
2.816505 0.4651068
2.91897 0.3989307
3.102708 0.4841138
3.089682 0.3828947
2.991449 0.1654344
3.820851 0.1846027
3.320817 0.1924045
3.387203 0.08440108
3.414204 0.1377951
3.336053 0.3866367
3.675883 0.360189
2.981465 0.2808743
3.930538 0.104059
2.891486 0.3120063
3.604037 0.3060842
3.570897 0.113843
5.112435 0.3505161
2.887186 0.2680104
3.657743 0.09019101
2.971464 0.1516163
2.985749 0.4089593
2.510285 0.1645439
2.736946 0.2546811
2.928527 0.4862595
2.71099 0.1490901
3.148768 0.4603506
3.354331 0.1710695
3.142652 0.2406731
2.762143 0.101608
3.30242 0.3953727
3.703952 0.1053285
3.903261 0.4189887
3.772516 0.4600501
4.752572 0.1754951
3.438333 0.301143
2.821422 0.1153447
3.15456 0.06973857
3.346413 0.2859008
2.802847 0.301532
3.532502 0.3213555
3.737644 0.0872072
2.848026 0.04056393
3.078848 0.4159633
2.68844 0.119352
3.361872 0.4415127
3.471566 0.3151121
3.371226 0.2469906
2.860975 0.4375017
2.854229 0.4868661
3.43644 0.3715367
3.150667 0.3389342
4.001293 0.1972726
3.506603 0.3816735
3.121552 0.2966643
2.925371 0.4356666
2.81562 0.1005796
3.533541 0.2824935
3.565403 0.1010737
2.868603 0.4022263
2.786525 0.3511025
2.832899 0.2581357
2.811725 0.09583957
2.907066 0.3441367
2.902797 0.424012
3.081246 0.1755192
2.82257 0.102785
3.113577 0.1972939
3.160247 0.3006733
3.387629 0.4904097
3.060128 0.2973875
3.032659 0.3042927
3.497431 0.1542894
3.254968 0.1594438
2.817947 0.4729936
2.908297 0.4865284
2.723602 0.2467921
3.11491 0.2794319
2.834855 0.360255
3.618916 0.2000965
3.698087 0.205444
3.171341 0.2070806
3.235745 0.4930738
2.703691 0.3551522
3.572872 0.101566
2.809272 0.3772581
2.879083 0.1054556
3.740262 0.4935602
3.061228 0.04763043
3.792634 0.06768324
4.915626 0.2685328
6.911739 0.1827368
4.004268 0.1573215
3.678191 0.3756852
3.266256 0.4183394
4.203788 0.2060363
3.745417 0.1135291
3.038667 0.1865507
2.517665 0.09095961
2.801954 0.3458998
2.665028 0.3604366
2.698565 0.2410432
2.769562 0.468108
2.676025 0.4321165
3.495454 0.1065781
2.966359 0.1688148
2.775185 0.3957375
3.039025 0.2975156
3.358563 0.3933803
3.576243 0.4365033
2.943888 0.3623223
3.57966 0.06823781
3.767591 0.4156614
3.108673 0.1771811
3.344428 0.3360449
4.013731 0.3850001
6.453296 0.08184446
2.803399 0.2401559
3.39209 0.2125178
3.152359 0.1195956
3.342057 0.108704
3.000885 0.328867
3.285391 0.4056145
3.027631 0.3268436
3.115319 0.3304325
3.177526 0.3574732
2.684922 0.138321
3.490668 0.2974704
3.250601 0.4165338
2.858711 0.1190174
3.687873 0.47504
3.293048 0.3390146
3.991771 0.2343057
4.263583 0.1712978
4.133765 0.2096845
4.752112 0.3939134
3.791559 0.2173848
3.289978 0.1209102
2.715903 0.2075922
3.484612 0.2528692
3.214829 0.3064873
3.480312 0.2694868
3.565772 0.4426208
3.06319 0.305904
3.231259 0.4297878
2.756972 0.3066382
3.448453 0.4720874
3.102503 0.2991439
2.799195 0.4039566
2.82724 0.0829215
4.023724 0.42329
2.977544 0.298433
2.668724 0.4639404
2.373489 0.07268368
3.280374 0.481264
4.013793 0.1281492
3.431476 0.2845531
3.533546 0.1448792
4.087569 0.3611688
3.348997 0.1644639
3.277613 0.261852
4.187579 0.2897294
3.436868 0.2828427
3.950162 0.344907
5.307926 0.2082468
3.268808 0.3010014
3.181671 0.4775942
3.969385 0.1246827
3.161818 0.3145669
4.539845 0.1324906
3.79245 0.2693059
3.243877 0.2412997
3.511698 0.1738183
3.00176 0.06213116
4.414219 0.2720129
3.399082 0.4549923
3.001349 0.2528847
