"tau2_1" "tau2_2" "tau2_3" "tau2_4"
0.007284379 4.654175 8.546219 0.1168675
0.01106728 0.8743642 7.411264 0.1645106
0.008381281 0.7778767 6.266037 0.09574174
0.009091466 2.939777 5.69695 0.294524
0.0140212 62032.11 5.01047 0.3156341
0.01421038 2.378519 4.774862 0.4228168
0.01344937 0.8220757 0.7873825 0.1432069
0.01186322 99.30804 0.6743413 0.3343275
0.01781184 1.361905 0.5439933 0.1088821
0.02304315 14928.72 3.060937 0.2315029
0.01517524 21.3192 5.456314 0.4759275
0.01290013 11.89052 6.970537 0.1609323
0.01729483 104.7474 4.259577 0.08949575
0.01816805 8976.788 7.441092 0.1772601
0.01072152 1.166943 7.657223 0.07384811
0.00995867 116210.7 2.495585 0.1243535
0.01339543 25.64387 7.333198 0.1842984
0.007614072 56.17004 5.955142 0.3106177
0.009337631 5.284417 6.450094 0.2325051
0.01205279 25.67274 2.652851 0.2591083
0.0137353 0.2618799 2.370821 0.1873927
0.01278363 21.44195 3.550321 0.09016048
0.01778094 3.451223 0.8267141 0.2456398
0.0159901 2198826 7.11231 0.2502864
0.01539242 0.110649 5.04076 0.1185667
0.006289761 206.4734 8.373741 0.036823
0.01486823 2.018775 4.225745 0.2295642
0.0103573 2.795189 10.68806 0.1030359
0.01347078 0.1260676 4.915454 0.09392841
0.009525142 5.569911 6.758292 0.1320256
0.01514108 46.62344 4.344335 0.03367742
0.01828553 29.015 0.6955891 0.07910815
0.01424379 0.07977665 7.357816 0.1937478
0.01052965 12.64712 4.083103 0.07913427
0.01449458 160.953 8.906641 0.2252495
0.02060576 2.174042 4.323882 0.1542309
0.01388485 384.393 3.131616 0.428975
0.009477232 320.0892 3.704969 0.614655
0.01464913 31.50586 5.977997 0.2591458
0.01030344 0.2920504 1.406148 0.2925785
0.009899992 104.5283 3.204969 0.1452342
0.00978785 7.03788 8.228922 0.4484207
0.01264077 3.395351 5.504648 0.7284179
0.01317148 2.056587 3.935762 0.3754598
0.00776802 0.01933155 6.822969 0.5263063
0.01288617 0.1582927 2.92133 0.07653744
0.015549 0.1503526 7.206785 0.1389654
0.01935858 99828.66 4.045129 0.1671456
0.01809066 3.124574 1.49909 0.5939114
0.01350138 741.7134 6.984235 0.7817927
0.01038481 0.08749691 2.757019 0.1459461
0.01635886 174599 4.391422 0.2580334
0.01675015 152.6254 0.8682037 0.2839839
0.007912961 2.279201 1.11788 0.09544957
0.009257102 1.780393 2.021452 0.1522916
0.01404042 0.3724992 7.424339 0.2099121
0.01934856 0.7043267 3.333975 0.3630649
0.01395061 0.2780291 3.620068 0.1795946
0.01736415 362.0795 3.918252 0.2828961
0.01353506 2.20188 7.152592 0.7600243
0.01307564 82975.09 9.804754 0.3780835
0.01003662 0.32199 2.930953 0.4482944
0.01296052 12.20352 3.408147 0.4580161
0.01137705 0.03763189 1.630783 0.329842
0.01476028 3045036843 3.98922 0.2354209
0.02144178 2446.08 4.924165 0.0889353
0.01473838 12.62783 9.481691 0.1078525
0.01674547 25.88742 2.074646 0.06660309
0.01730011 5.616578e+17 0.6150889 0.1911621
0.008924171 6.453082 1.823371 0.1373249
0.009601286 7.469912 9.562691 0.2876948
0.02059451 2.643164 2.816712 0.05871635
0.01552622 0.03132566 3.754149 0.1788734
0.01211206 46.44029 1.761804 0.7385542
0.01259977 5.976008 6.344685 0.1627053
0.01229447 10.04014 1.001149 0.1164742
0.007326314 30.93548 0.2309616 0.09440179
0.009364829 770.231 1.047827 0.4034136
0.008860189 0.2931148 5.070174 0.2305735
0.0137978 1.088809 7.444927 0.3395174
0.01048758 0.05674718 9.420823 0.1351843
0.01608168 0.6356697 3.548512 0.1547545
0.009104305 114.3183 6.266429 0.1676063
0.01307647 4.598054 6.480551 0.1121404
0.0115143 0.2578555 3.119428 0.07706419
0.009272256 1225950 2.676764 0.1001976
0.01308346 0.07293198 4.948032 0.2309163
0.01420398 6.080136 10.22172 0.2379945
0.01066867 18481495 0.9759219 0.1826765
0.01311278 6.724275 0.5764437 0.1080832
0.01462782 11.28415 0.6135919 0.1842713
0.0142947 0.1225789 0.4350534 0.2765828
0.009249007 0.9459183 5.001464 0.1482709
0.0159512 1.012808 1.75996 0.231563
0.01201938 1.152531 8.063903 0.1089498
0.01070853 90.89575 4.172669 0.3843536
0.01150472 0.08403581 2.288629 0.1674203
0.01527217 9.555276 5.1605 0.1760637
0.02148779 20.66764 4.322293 0.1019676
0.01066918 0.1146128 11.2924 0.1741665
0.01237956 20.03185 7.080095 0.2662029
0.01160151 85.45673 1.446023 0.09745516
0.02133273 7.867218 6.544493 0.47664
0.01453516 0.6926446 4.403341 0.129062
0.009994152 0.08499737 7.565795 0.2030432
0.01726693 0.1383632 2.587795 0.1834355
0.01961195 0.3108207 2.175329 0.1825865
0.007606299 896184.2 0.5669049 0.1606891
0.01671189 8.418721 0.2433094 0.1172343
0.008902907 124.0618 0.6921816 0.267566
0.0084838 0.07615009 1.88394 0.204648
0.008405574 0.1517542 1.556796 0.2620293
0.01738356 90.17932 3.619811 0.2703419
0.01253044 33.82376 2.648717 0.167192
0.01511354 1.628859 0.760607 0.1548906
0.0119841 85.00706 3.106795 0.2485199
0.01979418 85031017 4.504281 0.2698423
0.01209012 6.586299 6.873452 0.2133015
0.01359456 112.8367 6.687577 0.03204366
0.008865514 0.04293508 1.517581 0.04630387
0.01355045 25.21583 3.186322 0.1976939
0.01185292 23.2061 2.035028 0.131121
0.009104279 6.565471 4.942463 0.09790938
0.01383188 52.66329 5.712548 0.1897916
0.01328039 75.36201 1.643477 0.16019
0.01105743 1.058711 9.621073 0.3483321
0.01126115 0.1362424 5.755139 0.3173171
0.01023902 914.394 4.087232 0.1208933
0.01021743 1.731125 3.423879 0.2162034
0.01891666 205.0471 2.871799 0.6382094
0.01089256 4.753176 2.43073 0.2522301
0.01625609 51832.42 8.493198 0.1884932
0.01077748 0.9666469 7.971909 0.1941402
0.009475044 0.1937732 2.735568 0.2991473
0.01995544 2.004078 0.4305898 0.3012898
0.01600893 1.384888 1.808998 0.2926873
0.009758428 12606.41 3.564194 0.06478913
0.01452602 2.715506 0.2477922 0.3889402
0.01528772 54.6156 3.13544 0.05982549
0.01188645 0.1427797 1.697394 0.0924115
0.01315967 10.04469 2.116569 0.3026229
0.01467303 0.1741733 1.56158 0.4701463
0.0159198 0.9267796 5.656261 0.1600642
0.01029795 13.03671 1.41883 0.1476157
0.01771919 0.9655159 1.041364 0.06193824
0.01609839 38591.12 1.841861 0.109192
0.02013314 329.7856 0.6863508 0.1692451
0.008224241 3.093798 5.060291 0.2112312
0.01015776 122.1087 1.439547 0.3305354
0.01052708 0.06400356 2.001333 0.04850024
0.0172667 4.503966 5.528249 0.04522798
0.01534916 2.887762 2.434534 0.1452415
0.008617535 586.8894 3.222342 0.3062458
0.01067455 1.482902 3.342194 0.09515857
0.01176423 16.09781 5.918013 0.180698
0.01205452 85.12274 6.328063 0.1442254
0.01281948 1.526052 8.872407 0.2268172
0.01044889 15.51394 7.479454 0.1496211
0.01545551 27.49119 5.575445 0.2131584
0.01104181 1.430498 2.241853 0.1683627
0.005951868 8.608734 7.140959 0.3393842
0.01571185 270.8983 6.488714 0.3424943
0.007635024 273.8295 0.959476 0.4895038
0.007832085 130.7972 0.713751 0.2838566
0.01030958 4.208004 1.085259 0.0995998
0.009656413 5.259179 2.164211 0.1873578
0.007252966 245070.7 0.7550078 0.02946125
0.01107264 23.05849 4.128952 0.1779859
0.009891225 0.1897985 4.29195 0.1328871
0.009223189 2.807514 0.7569772 0.06891808
