u.bar t.bar 
1.000042 1.069398 
1.032486 1.232897 
0.9473464 1.069668 
0.8791827 1.227889 
1.077688 0.939185 
1.020416 1.010114 
1.104135 1.032027 
0.942393 1.28578 
0.8616686 1.793535 
1.129048 1.240584 
0.9250416 1.193236 
0.9913449 1.261164 
1.062871 1.283453 
0.9249525 1.126696 
1.151107 1.05363 
0.9313681 1.074959 
1.002264 1.015685 
0.9230768 1.220336 
1.135183 0.9615426 
1.002459 1.145808 
0.9950348 1.072428 
1.003913 0.9386311 
0.9837496 0.8536516 
1.17309 0.8804125 
0.9962151 0.9538723 
0.9299146 0.9787944 
1.062278 0.9531854 
1.095474 1.034134 
0.9748149 0.9807288 
0.9908903 0.9327364 
1.028048 0.9028454 
1.079396 1.154318 
0.9938763 1.141906 
1.025061 0.9709098 
0.9455438 1.31182 
1.057729 1.055329 
1.076178 0.9572261 
1.036163 0.9456983 
1.137104 0.9854648 
0.9920526 1.117262 
1.151529 0.8818351 
1.05684 1.112277 
0.9282263 1.009927 
0.9564687 1.063241 
0.9647492 1.106132 
1.043581 1.025382 
1.009444 1.022986 
1.156087 0.9215437 
0.9615327 0.9443056 
0.9576489 1.210296 
0.9284879 1.311198 
1.125271 1.324109 
1.054924 1.026291 
1.134762 1.087163 
1.123033 1.223731 
1.001378 1.2939 
1.144794 1.432321 
1.189499 1.044449 
1.109867 0.8432285 
1.008249 1.247891 
0.9066079 1.058571 
1.004892 1.114251 
1.159495 1.01556 
1.17087 0.9797854 
1.025594 0.8385683 
0.9105879 0.9029008 
0.937964 1.012166 
1.002186 0.8664511 
1.120848 1.189298 
1.149623 1.014512 
1.05193 1.056331 
1.116914 0.924964 
0.9899896 1.117829 
0.9843426 1.276303 
0.942221 1.039472 
0.9090324 1.174982 
1.022288 1.085204 
1.038689 1.123815 
1.056578 1.036453 
1.024007 0.8843852 
0.852613 1.439965 
1.040667 1.061722 
1.018219 1.387175 
1.089875 1.276239 
1.171537 1.114579 
1.017422 1.03274 
0.9256021 1.07013 
1.04405 1.123429 
1.13063 1.208688 
1.176281 1.159194 
0.9684464 1.184209 
1.0921 0.9379163 
1.061049 0.936744 
0.9536963 0.8915447 
1.013372 1.006811 
0.989209 0.8386525 
0.8751187 1.040466 
1.006721 1.059193 
0.9604211 1.380993 
0.935125 1.252169 
1.029177 1.32567 
0.761801 1.475094 
0.9837299 1.426738 
0.9856893 1.3839 
0.9547365 1.107718 
1.139579 1.371748 
1.087123 1.196066 
1.057526 1.315557 
0.9692515 1.388268 
1.053888 1.255806 
1.070972 1.430565 
0.9551773 1.221414 
0.9674874 1.268115 
1.042426 1.455495 
1.056581 1.043328 
0.9964881 1.098082 
1.099783 1.248188 
1.02764 1.107926 
0.8900405 1.235455 
0.9723764 1.12879 
1.101117 1.033868 
0.9950853 1.144464 
0.9698363 1.150026 
0.9379298 1.047765 
0.9771255 1.159098 
1.007318 1.016785 
1.069582 0.8674992 
0.9840204 1.130326 
1.083209 1.034621 
1.026991 1.171146 
0.9267161 1.202424 
0.9798266 1.063086 
0.9804125 1.356318 
0.9664818 1.063605 
0.9884775 1.201985 
1.095055 1.160746 
1.020542 1.314381 
0.9146104 1.419641 
0.9732732 1.210897 
0.976837 0.9964948 
1.078456 1.294746 
0.8775102 1.150555 
0.9614549 1.09075 
0.8806221 1.334374 
0.8402039 1.177839 
0.9848561 0.9875507 
0.9710203 1.171623 
0.8883321 1.012958 
1.013086 0.8935905 
0.9852879 1.039543 
1.062996 0.9368861 
1.006513 1.166312 
1.153666 1.161404 
0.9532888 1.320862 
1.057528 1.130648 
0.8453059 1.221231 
1.121651 1.056907 
1.129987 1.37366 
0.9564026 1.183897 
1.025981 0.9052194 
1.260777 1.00278 
1.038363 0.8360253 
1.057065 0.9657978 
