"p_1" "p_2" "p_3"
0.2879537 0.4787273 0.2333191
0.2685376 0.3516906 0.3797718
0.2643849 0.3715989 0.3640162
0.2139778 0.4958221 0.2902001
0.2334797 0.3534298 0.4130905
0.2719162 0.3748448 0.353239
0.3029661 0.3977482 0.2992857
0.2098526 0.4509036 0.3392438
0.3249596 0.4155281 0.2595124
0.2518362 0.3710218 0.377142
0.2523504 0.4795798 0.2680698
0.295904 0.4098215 0.2942745
0.3406188 0.3245666 0.3348145
0.2509084 0.4612671 0.2878245
0.2354348 0.3874449 0.3771203
0.2478045 0.4735268 0.2786686
0.3525106 0.3655294 0.28196
0.3402667 0.3385248 0.3212085
0.219423 0.4029073 0.3776697
0.2994777 0.4458339 0.2546884
0.2944003 0.3389822 0.3666175
0.2853929 0.4794604 0.2351467
0.2318413 0.4603133 0.3078454
0.305 0.3970682 0.2979317
0.2280949 0.5027985 0.2691066
0.2280076 0.404689 0.3673035
0.3020093 0.3689163 0.3290745
0.2033388 0.486434 0.3102271
0.2227053 0.4090692 0.3682255
0.2882973 0.3758826 0.33582
0.401024 0.3515165 0.2474594
0.2614539 0.4004304 0.3381156
0.3463523 0.3977553 0.2558924
0.2595139 0.3943894 0.3460967
0.2318181 0.442069 0.3261129
0.426367 0.3728017 0.2008313
0.2852436 0.3782437 0.3365127
0.3425409 0.4392167 0.2182423
0.2833873 0.3816869 0.3349258
0.3240875 0.3978717 0.2780408
0.3129555 0.3686138 0.3184307
0.2286433 0.4867154 0.2846413
0.2490055 0.4454673 0.3055272
0.3103559 0.3414977 0.3481464
0.1915412 0.412874 0.3955847
0.2873418 0.384647 0.3280112
0.2509773 0.4165413 0.3324814
0.2851812 0.4013682 0.3134505
0.2546559 0.4203917 0.3249524
0.2894793 0.4035312 0.3069896
0.187462 0.4464481 0.3660899
0.3257367 0.3594725 0.3147907
0.3698864 0.3130871 0.3170265
0.3257162 0.3797914 0.2944924
0.3130076 0.3513745 0.3356179
0.2747218 0.4255662 0.299712
0.3116315 0.3112843 0.3770842
0.2896945 0.3836683 0.3266371
0.2611864 0.4776872 0.2611263
0.2498488 0.3835423 0.3666089
0.308256 0.3667258 0.3250182
0.3246906 0.4214513 0.2538581
0.3095612 0.4285035 0.2619353
0.2145605 0.4907592 0.2946803
0.2490777 0.3767177 0.3742047
0.3107524 0.3860601 0.3031875
0.263607 0.3828832 0.3535098
0.3623111 0.4023115 0.2353774
0.3015767 0.4965361 0.2018872
0.3321143 0.3752618 0.2926239
0.2213877 0.4265035 0.3521088
0.2308654 0.4180159 0.3511187
0.3039118 0.4305109 0.2655772
0.2324728 0.4658638 0.3016634
0.2910258 0.3650378 0.3439365
0.2965093 0.396597 0.3068938
0.2353387 0.3795807 0.3850806
0.3054407 0.4819702 0.2125892
0.2821124 0.4342697 0.2836179
0.3303552 0.3847417 0.2849031
0.3162102 0.3791981 0.3045917
0.2875874 0.4269446 0.2854681
0.2365729 0.3858781 0.377549
0.2721568 0.4313857 0.2964575
0.2876987 0.3257907 0.3865106
0.2848263 0.3672223 0.3479514
0.2525316 0.426748 0.3207204
0.2873169 0.4898798 0.2228033
0.3189035 0.4354521 0.2456444
0.3505192 0.4209308 0.22855
0.3343945 0.3220241 0.3435814
0.3130939 0.4323838 0.2545222
0.2468996 0.4420854 0.311015
0.2696236 0.422538 0.3078384
0.259799 0.4916288 0.2485722
0.3063041 0.4846101 0.2090858
0.3184423 0.3908535 0.2907042
0.2360481 0.4769999 0.286952
0.3335741 0.3875135 0.2789124
0.2646984 0.4837144 0.2515871
0.2872589 0.3933306 0.3194105
0.2789418 0.4393975 0.2816607
0.3290256 0.3350823 0.3358921
0.3002924 0.3736955 0.3260122
0.3243819 0.3552478 0.3203703
0.2778884 0.3488549 0.3732567
0.2362378 0.486714 0.2770483
0.2925186 0.4252141 0.2822673
0.3052176 0.4310909 0.2636916
0.2847199 0.4471502 0.2681299
0.1703779 0.4520618 0.3775602
0.2374791 0.4014494 0.3610715
0.3016454 0.3325518 0.3658029
