"u.bar" "t.bar"
0.9770813 1.244614
0.9905286 1.258295
1.030929 1.223578
1.020767 1.206056
1.037247 1.19811
0.9931546 1.186275
1.028799 1.101375
0.993512 1.08272
1.024245 1.111943
1.084404 1.080515
1.001161 1.137984
0.980284 1.17084
1.054952 1.16149
1.024625 1.111881
1.018399 1.109501
1.031843 1.172727
1.002458 1.19841
1.06281 1.209388
0.9937271 1.204102
1.022344 1.219199
0.9924847 1.224058
0.995504 1.20373
1.006534 1.139761
0.9887268 1.133239
0.9793972 1.174488
1.036158 1.167615
1.017413 1.187089
1.016268 1.165187
1.000718 1.183994
0.9842206 1.271252
0.9823787 1.260787
0.9890845 1.238253
1.016486 1.249959
1.010509 1.192501
1.023854 1.202141
1.000338 1.181359
0.9996472 1.152529
1.047074 1.155733
1.053023 1.145751
1.02385 1.129957
0.9645518 1.125966
1.013914 1.075702
0.969247 1.103305
1.034509 1.068405
1.030042 1.066565
1.019781 1.088735
1.022832 1.117422
1.011144 1.118675
1.026818 1.10846
1.035598 1.093311
1.023444 1.097909
0.9854818 1.091862
0.9980263 1.110339
1.008241 1.191193
1.026876 1.22331
0.9815742 1.227647
0.9963279 1.282005
0.967049 1.27298
1.050058 1.275628
0.9934101 1.294072
0.9737261 1.33656
0.9763917 1.323715
1.025764 1.235777
0.9917435 1.270974
1.004002 1.284836
0.959995 1.254153
1.019422 1.279301
0.9453442 1.208883
1.001461 1.215511
0.9920384 1.270672
1.003709 1.245488
0.9829022 1.207803
1.001312 1.16953
1.007435 1.147715
0.9968345 1.188116
1.012741 1.192165
0.9714825 1.175923
0.9844789 1.247726
1.008137 1.216913
1.001812 1.226446
1.01979 1.210757
1.047788 1.280169
0.9794578 1.277124
0.9730042 1.192133
1.037338 1.175044
1.040879 1.191976
1.011445 1.159315
1.040549 1.160281
1.010383 1.193182
0.9962625 1.166102
1.032113 1.29693
0.9681239 1.264752
1.008313 1.277299
1.026346 1.207607
1.031163 1.243307
0.9966973 1.25073
0.9728868 1.279176
0.9915477 1.27378
0.9621395 1.358575
0.9860844 1.348927
1.022003 1.273692
1.020928 1.242651
0.9927581 1.268421
1.024695 1.257485
0.9645987 1.24783
0.9967733 1.257713
0.9826242 1.202192
0.9587296 1.203217
0.9836772 1.199398
0.9858746 1.167759
1.040527 1.209663
0.9845047 1.255264
1.018203 1.285555
0.9972804 1.262214
0.9177992 1.245295
0.9593803 1.227839
1.008111 1.268479
0.9837814 1.244091
0.9972211 1.252002
1.026694 1.231516
0.9658506 1.255003
0.994322 1.247294
0.9470162 1.23369
1.034401 1.214386
0.9544781 1.273379
1.003387 1.225849
0.9648456 1.191689
1.013886 1.175793
1.064553 1.253046
1.027207 1.233108
1.001638 1.234734
1.004657 1.218511
1.010516 1.194098
1.030429 1.200677
0.9904932 1.181603
1.010908 1.164955
0.9771469 1.158151
1.040711 1.186422
1.010091 1.14809
0.9692787 1.189726
1.036712 1.239946
0.9668898 1.24981
0.9895355 1.285756
0.9586324 1.293003
0.9495082 1.335689
1.011189 1.3184
0.9929265 1.257722
1.038309 1.241937
0.9890483 1.282711
1.042415 1.193346
1.019119 1.231014
1.041643 1.174081
0.9838628 1.211051
1.041984 1.273055
0.9722406 1.244053
1.036219 1.264974
1.049061 1.211406
0.9536323 1.204546
0.9770327 1.213329
1.028033 1.218918
0.9842447 1.321147
1.023542 1.280892
0.9893844 1.230726
1.06961 1.22467
1.054258 1.232594
0.9454992 1.202123
0.998292 1.175199
0.98769 1.156268
1.080901 1.193809
0.9707966 1.166849
1.023047 1.131425
1.077316 1.156763
1.006161 1.182946
1.012461 1.177545
1.078005 1.17058
1.001031 1.205463
1.01711 1.133752
1.008522 1.149092
0.999745 1.103517
1.011183 1.146343
1.007848 1.139323
0.9982371 1.106858
1.021169 1.118343
1.022945 1.0978
1.035246 1.097486
0.9929411 1.128802
0.9877046 1.120022
1.000614 1.157724
0.9858689 1.153805
1.001765 1.186316
0.9904263 1.174977
0.9603779 1.201823
1.016795 1.180291
1.00386 1.192282
0.9712249 1.20166
0.9917144 1.219022
1.04535 1.198919
1.003653 1.205911
0.9891481 1.188284
0.9862933 1.21843
0.9830935 1.195299
0.9831125 1.192585
1.059515 1.193056
0.9762252 1.215761
1.041056 1.21853
0.9682032 1.179845
1.052087 1.099388
1.012653 1.234943
1.029509 1.209038
1.000858 1.231992
1.000891 1.263283
0.9972528 1.272274
0.9927769 1.273839
0.9859886 1.366019
0.9712878 1.380436
0.8987762 1.415724
0.9599298 1.395718
0.9760023 1.350927
0.9245775 1.384062
0.9731454 1.318183
0.9337148 1.367507
0.9282704 1.320179
1.020615 1.336877
0.964798 1.310304
0.9962545 1.295552
0.9691313 1.273372
0.990951 1.195586
1.00223 1.153449
0.9884394 1.190396
1.009216 1.228684
0.9843333 1.236358
0.9963689 1.231094
0.9856044 1.25058
1.041571 1.221669
1.00892 1.2286
0.9960074 1.184311
1.032106 1.157063
0.9814491 1.177844
0.984966 1.183097
1.025197 1.184802
1.014555 1.147373
0.9995339 1.157798
1.022675 1.205904
0.9785091 1.212738
0.9728255 1.185496
0.9762303 1.176055
0.9919455 1.178725
0.9813465 1.193644
0.9941255 1.176015
0.9649483 1.189197
0.9722423 1.171222
1.032841 1.124654
1.028518 1.135195
1.010419 1.17295
1.010025 1.219298
0.9873693 1.22252
0.9868356 1.201155
0.9974171 1.236177
1.008456 1.234591
0.9763718 1.237985
1.011014 1.242628
1.004842 1.226627
1.041064 1.162963
1.04802 1.172518
1.030056 1.17582
1.004586 1.183355
0.9951783 1.163803
0.9710548 1.232533
1.050924 1.199532
1.041094 1.182629
0.9981022 1.245282
1.020896 1.244364
1.006714 1.230829
1.021538 1.245471
1.015721 1.278266
0.9993379 1.244472
0.9662217 1.286682
0.9988388 1.253165
0.978113 1.292244
0.9890206 1.2591
1.022107 1.197637
1.01313 1.152788
1.002887 1.199806
1.025495 1.214244
0.9738157 1.17875
0.9805014 1.202668
1.030379 1.132842
0.9918965 1.118809
1.008803 1.12702
0.9980757 1.163361
0.9986332 1.15382
0.9712954 1.116614
1.02144 1.119112
1.067903 1.09205
1.016792 1.195836
1.006467 1.149511
1.006158 1.156385
0.9841044 1.154438
1.024498 1.155176
1.058598 1.161254
0.9869965 1.153576
0.992566 1.21817
0.9962136 1.252059
0.9769142 1.274351
0.9395585 1.23439
1.000485 1.185701
0.9973378 1.170469
0.9852271 1.162582
0.9943292 1.178566
0.9826158 1.173919
1.028501 1.135999
0.9988553 1.179101
1.022438 1.143788
1.011864 1.189638
1.012829 1.156511
0.9818395 1.182181
1.02015 1.190803
1.013904 1.189017
0.9933495 1.197227
1.009582 1.183716
1.012798 1.192912
0.9859456 1.205476
0.960455 1.210458
1.039962 1.164083
0.9807474 1.149064
1.001829 1.146653
1.054417 1.169032
1.01367 1.182492
0.9768496 1.257694
0.9687632 1.313098
0.9875121 1.273644
0.993929 1.282356
0.9242 1.290428
0.9976002 1.289599
0.9454885 1.321627
0.9579861 1.285462
1.031771 1.240675
0.9741083 1.252005
0.9894427 1.185631
0.9948028 1.200579
1.001471 1.209829
0.9862579 1.209413
1.008175 1.181196
1.065225 1.234131
1.007816 1.242096
1.001013 1.273289
0.9713681 1.230296
0.9950426 1.34541
0.9719128 1.313673
0.9209215 1.286636
0.9772017 1.230194
1.024523 1.254732
1.033304 1.225265
0.9972876 1.195536
0.9909707 1.219947
1.005689 1.250495
1.04205 1.231641
1.008615 1.242312
0.9598785 1.313226
0.9547516 1.326349
1.010535 1.301334
0.993083 1.27515
1.008524 1.286459
0.9679445 1.308292
0.9795551 1.276108
1.060724 1.235302
0.994743 1.226196
0.9972734 1.192319
0.9799633 1.315196
0.9843111 1.330336
0.9438043 1.252836
0.9422397 1.212181
1.00406 1.267304
0.9804351 1.259129
0.9959848 1.234293
1.068918 1.198612
0.9630607 1.16852
0.9712126 1.143455
1.019448 1.117501
0.981523 1.143371
1.057886 1.150208
0.9769151 1.216006
1.017294 1.155468
0.986076 1.137166
1.031985 1.106333
0.970167 1.086979
1.001136 1.12548
1.024535 1.127015
1.004984 1.147638
0.982325 1.180225
1.046266 1.164113
0.9655423 1.170235
1.05676 1.15918
1.035351 1.152414
1.04672 1.234019
1.005723 1.20941
0.9764447 1.261625
1.012549 1.239835
1.013694 1.255834
0.9891169 1.20137
1.0275 1.194508
1.047329 1.158033
1.056157 1.2039
0.9655051 1.264366
0.9588596 1.1869
1.009668 1.184989
0.982143 1.180167
0.986786 1.183112
1.020967 1.232195
1.010515 1.233507
0.9945808 1.190832
0.9925924 1.114306
0.9842796 1.116381
1.02353 1.108924
1.046957 1.131668
1.0296 1.149888
1.071137 1.145784
0.987681 1.108273
0.9809451 1.124756
0.968811 1.093407
0.9920828 1.162414
1.032723 1.185694
1.040275 1.156159
1.011182 1.171786
1.010626 1.150777
1.007346 1.215916
0.9918968 1.242236
1.008091 1.218592
1.014963 1.186322
1.009207 1.225019
1.051208 1.188945
0.9646497 1.166465
1.024958 1.196746
0.9942103 1.214396
1.089091 1.255667
1.013493 1.234145
0.9797806 1.300184
1.032415 1.272969
0.9631713 1.279635
1.018081 1.253722
1.004683 1.242194
0.9973168 1.32985
0.9638424 1.35887
0.9191086 1.420622
1.007118 1.41182
0.981023 1.321365
1.023901 1.26309
0.986838 1.272023
0.9963908 1.254575
1.038822 1.247726
0.9947474 1.200298
1.025558 1.247496
0.9950869 1.26675
1.036569 1.22273
0.9938157 1.250178
0.9847744 1.239601
1.01357 1.22808
0.9956271 1.240032
1.006653 1.228284
0.9799243 1.172464
1.009103 1.19044
1.026599 1.183412
0.9721439 1.16797
0.9987827 1.162106
1.017094 1.124448
0.9707288 1.101286
1.044237 1.058725
1.037871 1.11736
1.042792 1.074399
1.009325 1.129157
1.035457 1.1097
1.001927 1.136148
1.02253 1.213744
1.014889 1.180587
0.9404363 1.196272
1.005187 1.201419
0.9768399 1.216213
1.010638 1.224656
1.018576 1.162969
0.9957892 1.158067
0.9515923 1.21119
1.055821 1.210543
1.028824 1.223823
1.056471 1.199347
1.035399 1.164133
0.9742163 1.228446
0.9707006 1.239128
0.9936053 1.271416
0.9595754 1.319356
0.9921368 1.27208
0.9847507 1.252321
0.9837559 1.290559
0.9440415 1.350248
0.9648407 1.363077
0.8954988 1.419471
0.9615888 1.420703
0.9909642 1.359916
1.030113 1.268999
1.048278 1.249133
1.033318 1.217724
1.012223 1.191577
1.011666 1.20251
1.043984 1.223129
