nu alpha 
1.822647 0.3704378 
2.596028 0.314385 
2.02987 0.3150374 
2.103575 0.2060293 
1.848737 0.2188904 
2.401262 0.3282897 
2.257601 0.0789595 
2.001524 0.2697099 
5.592895 0.3167342 
2.811941 0.368492 
5.257081 0.3307288 
2.876949 0.3078517 
2.874314 0.1895945 
3.898563 0.3183826 
4.476248 0.3783434 
3.426296 0.2505289 
1.510056 0.4596112 
2.844474 0.2453243 
2.949471 0.4518182 
2.1178 0.04943019 
4.069169 0.2419284 
1.757408 0.4917185 
2.760918 0.3026223 
2.599647 0.0596417 
2.593229 0.3524244 
1.602902 0.109865 
2.01648 0.3437687 
2.714772 0.1198881 
3.474465 0.4551784 
2.840856 0.3862838 
3.226775 0.3849899 
4.535959 0.04371007 
3.441802 0.1913384 
4.823189 0.4842127 
3.132508 0.4356415 
2.670955 0.02060973 
3.172703 0.4075515 
2.560669 0.2148803 
1.434677 0.1651123 
3.764789 0.4628856 
1.977944 0.1544652 
1.798308 0.1687609 
1.825088 0.3477323 
2.271052 0.0621532 
2.127897 0.4534902 
3.266857 0.2476945 
2.071221 0.2458774 
3.004599 0.2483355 
2.261469 0.2374698 
3.915475 0.2619623 
6.133174 0.1366423 
3.284897 0.4436924 
3.235437 0.03428478 
4.632789 0.498701 
3.859293 0.05224727 
3.308448 0.341056 
1.405088 0.1320837 
2.687255 0.3460701 
2.472449 0.4668972 
5.885703 0.4173947 
3.156388 0.4926947 
2.477995 0.3041632 
2.510008 0.2367336 
2.948131 0.2269151 
2.658162 0.1745563 
1.95187 0.08344668 
2.867828 0.358403 
2.021075 0.4817519 
1.874246 0.4064033 
1.994896 0.4071538 
2.007978 0.3087842 
2.820024 0.4140766 
3.080095 0.4226489 
3.634736 0.3540803 
2.626682 0.1445667 
4.992808 0.3843967 
3.52093 0.3634219 
5.533436 0.1307054 
3.016815 0.2630103 
4.43214 0.02576478 
1.850757 0.1837979 
3.098456 0.09515544 
3.258357 0.4078486 
1.495168 0.09015 
1.496417 0.1790156 
2.601319 0.3055794 
1.995264 0.3353548 
2.220947 0.06883403 
2.537175 0.4394662 
1.795696 0.1340627 
3.265195 0.102448 
1.482906 0.4962292 
3.476549 0.2207029 
1.713484 0.1687708 
4.548283 0.1757548 
3.754573 0.3046119 
4.1738 0.2876975 
3.142756 0.1072026 
5.533998 0.2846652 
2.293492 0.4950564 
3.142322 0.3376605 
3.484121 0.1670783 
2.485437 0.4867429 
3.556948 0.4858799 
4.203019 0.2363936 
3.527957 0.4309522 
2.818155 0.1849281 
4.890382 0.07868075 
5.824464 0.0927623 
3.279239 0.4223894 
2.718109 0.304925 
4.271186 0.1358437 
2.655546 0.03784896 
2.664889 0.236555 
1.440602 0.164722 
2.142267 0.3416028 
2.214689 0.441637 
2.02905 0.4735774 
