"Delta_1" "Delta_2" "Delta_3" "Delta_4"
6.069164 -2.934692 0.9073262 -1.934126
3.274716 -2.931524 0.6625268 -2.27976
1.869426 -3.077214 0.8758217 -2.177694
-17.89945 -2.860067 0.9484967 -2.289658
-9.399095 -3.02707 0.9862888 -2.31101
-8.934371 -3.082275 0.9183981 -2.327045
3.078244 -3.0576 0.8526301 -2.140897
-3.163022 -2.985406 1.231849 -2.308009
16.14015 -3.136997 1.002419 -2.135163
15.00281 -3.069941 1.510115 -1.69427
15.5024 -2.808056 0.8943433 -2.254658
-0.7487066 -2.824846 1.39537 -1.812313
5.797199 -2.83709 0.9847445 -2.212909
1.407089 -2.924544 0.9364444 -1.940118
-16.94658 -2.95947 0.772357 -2.080439
0.932894 -2.869599 0.9343911 -1.879834
-12.90656 -2.981847 1.138769 -2.308316
-0.2525267 -2.812975 1.160797 -2.049954
-3.760717 -2.681297 0.768013 -1.97816
2.257225 -2.721394 1.106533 -1.920569
-0.3494237 -2.511067 1.313426 -2.030768
4.196378 -2.739413 0.9750092 -2.037484
4.623402 -3.004005 1.07993 -2.378547
-16.77318 -3.131528 1.288619 -2.011332
-10.50297 -3.111113 0.7761983 -1.981342
-28.48629 -3.166748 0.882573 -2.226737
14.80318 -2.950957 0.9340546 -2.247297
16.54265 -3.025992 0.7478106 -2.163738
1.541772 -2.939181 1.353899 -2.087053
-22.76826 -3.168198 1.0949 -2.352468
18.63959 -3.16916 0.8918226 -2.319029
-1.664314 -3.158973 1.147676 -2.005207
4.87245 -3.24992 0.949881 -2.213369
14.88074 -3.156579 0.8904884 -2.031706
4.243901 -3.202301 1.191762 -1.958645
-3.611874 -3.132574 1.386652 -2.135538
-7.066038 -3.17323 1.336323 -2.131446
-13.6572 -3.146774 0.9408154 -2.263816
-0.3586517 -3.065796 1.068189 -2.469266
7.767397 -3.215015 1.223537 -2.616943
-12.45639 -3.088686 0.9905234 -2.454497
-21.06735 -3.088424 1.209884 -2.37334
1.488605 -2.964852 1.183368 -2.372919
-11.35389 -3.081853 0.9982381 -2.411325
3.017729 -3.154456 1.106443 -2.511798
-18.3726 -3.184035 1.071905 -2.317511
-0.1042396 -3.212546 1.048636 -2.547728
-12.4617 -3.19856 0.8960278 -2.280492
1.338742 -3.152273 0.9461528 -1.867072
-2.171511 -3.193534 0.8790449 -1.943057
-12.63537 -3.212451 1.176592 -2.228165
-7.853785 -3.366779 1.053243 -2.192924
-19.45759 -3.131971 1.461794 -1.778462
-15.28246 -2.946868 1.094951 -2.110347
-13.92339 -2.995392 0.9469413 -2.017102
7.651459 -3.053611 0.7525637 -1.969881
33.24863 -3.020852 1.004606 -2.221669
2.466223 -2.974017 0.9317242 -2.483236
16.08587 -3.210651 0.9605367 -2.400971
-3.349443 -3.182253 0.9761417 -2.525505
-5.1481 -3.154726 0.7107587 -2.358017
-0.7192517 -3.095218 1.079095 -2.388101
-16.49322 -3.0312 1.262056 -2.278836
8.586509 -3.029265 0.8065262 -2.335983
5.658676 -3.312845 1.025844 -1.970433
23.00421 -3.080141 0.8070892 -2.197153
-1.00951 -2.985655 0.7185375 -2.119977
7.880945 -3.212874 1.085327 -1.948251
-9.063165 -3.233013 1.229508 -2.272523
8.747786 -3.168168 0.9699215 -2.213634
4.934391 -3.340237 1.220854 -2.201378
-7.176477 -3.398407 0.9016032 -2.356103
-0.1665866 -3.433122 1.309716 -2.119535
-16.1703 -3.361297 1.580641 -2.474652
-7.279286 -3.214665 1.390185 -2.575111
6.878635 -3.123932 1.649267 -2.489092
2.210584 -2.997043 1.765639 -2.097663
3.283235 -2.879058 1.33161 -2.125201
-17.35657 -3.19308 1.162974 -2.273621
-3.190267 -3.361918 1.405488 -2.213139
-11.59652 -3.229301 1.144571 -2.043952
15.80048 -3.352459 1.069604 -2.173505
-11.84192 -3.188513 0.8730214 -2.019825
16.35821 -3.351813 0.9560421 -2.255483
3.737393 -3.141401 1.212704 -2.246985
-0.2215241 -3.163437 0.8317572 -2.102388
10.64833 -3.043007 1.377063 -2.542204
-17.59352 -3.068827 0.9541434 -2.598456
-8.769401 -3.118 0.915982 -2.831968
-14.09967 -3.134789 1.160298 -2.485886
-8.68045 -3.151471 1.583319 -2.231641
-2.052188 -3.124869 1.123234 -2.025912
15.23699 -3.088436 0.9827293 -2.013691
-16.51896 -3.201811 1.067699 -2.151851
-5.63445 -3.322062 1.530464 -2.485426
-1.724208 -3.253173 0.3347819 -2.894118
-0.02268791 -3.362004 1.330401 -2.120252
-18.59376 -3.273946 1.159603 -2.247679
-11.11876 -3.392167 1.42527 -2.346234
-15.10572 -3.3006 1.074225 -2.274453
-7.097598 -3.197417 0.9685221 -2.185644
4.785594 -3.245226 1.213993 -2.135117
4.124409 -3.296405 1.123254 -2.111491
4.020936 -3.130913 1.418588 -2.197028
10.41278 -3.272142 1.124097 -2.323957
7.458193 -3.222298 1.071753 -2.205312
-13.63105 -3.12301 1.006252 -2.249966
-12.15686 -2.991665 1.217494 -2.306839
15.72368 -3.065257 0.9690706 -2.215959
-3.26886 -3.105 0.8882378 -2.180868
5.493218 -3.069489 0.9677923 -2.261244
-9.682685 -2.81489 0.8864055 -2.211316
-3.152602 -2.617333 0.7150276 -2.42176
2.646793 -2.702419 1.308307 -2.151843
0.7037025 -2.782327 1.149363 -2.099139
2.454534 -2.865682 1.226265 -2.115714
-1.39665 -2.711948 0.8122567 -1.933742
-9.098448 -2.791239 0.9084535 -2.241527
-11.24264 -2.991835 0.6749964 -2.028949
-11.46069 -3.081042 0.7654327 -2.17061
-5.342031 -2.975196 0.8677081 -2.366767
-2.422343 -2.958637 0.9540398 -2.42291
-4.804859 -2.981525 0.6567582 -2.229164
7.005323 -3.039205 1.026463 -2.132999
-2.086271 -3.095869 1.002821 -2.162043
-13.24613 -3.170145 0.9673491 -2.25681
-3.144694 -3.053177 0.6636537 -2.343914
-1.648139 -3.007346 1.021325 -2.148414
-2.138165 -2.856633 1.053347 -2.324305
-0.2737885 -2.895642 0.9789719 -2.14398
11.64696 -3.04677 0.8667361 -2.213507
11.93985 -3.28214 0.9040683 -2.068795
-1.419478 -3.19558 1.184175 -2.042932
-18.94948 -3.056674 1.046601 -2.258231
-0.3979827 -2.845589 0.6637885 -2.332693
-3.059961 -2.879576 1.041987 -2.217186
1.851954 -2.94018 0.920328 -2.436861
8.787852 -2.876006 1.122408 -2.495436
5.547302 -2.839073 1.177785 -2.302304
3.641991 -3.000051 1.131457 -2.194136
-12.26098 -3.09986 1.162762 -2.199321
18.44586 -3.205595 0.9188611 -2.339012
19.93542 -3.068093 1.076456 -2.270967
6.480979 -2.985493 0.9213422 -2.132243
3.989933 -2.847341 1.035978 -1.948601
16.9133 -2.916853 1.058264 -2.519839
-1.04532 -3.043894 1.061145 -2.528458
-4.310721 -3.045957 1.089305 -2.52759
-0.2180624 -3.151058 1.150625 -2.509304
21.05528 -3.144155 0.7902135 -2.595672
-20.7446 -3.060457 0.9854791 -2.452897
-11.00486 -3.278188 1.129988 -2.146162
-6.022652 -3.173475 1.121615 -2.113994
15.58192 -3.153695 1.071665 -2.353464
30.10184 -2.919686 1.284826 -2.306319
-17.16606 -2.989571 1.204359 -2.057135
1.078864 -3.004092 1.02549 -2.247195
-10.33751 -3.084983 1.398166 -2.126266
-3.452403 -3.1425 0.9668018 -2.095188
-5.270224 -3.157928 1.188749 -2.128366
0.9618658 -3.246322 1.039962 -2.44752
1.225385 -3.030608 1.125967 -2.050541
-12.22619 -2.888581 1.304254 -2.202914
-5.198255 -2.887272 1.044174 -2.249496
0.7927122 -2.804981 0.5919995 -2.150544
-10.32031 -2.91926 1.119791 -2.229082
-4.558458 -2.9537 1.082305 -2.079513
20.58985 -2.92583 0.9838255 -1.923576
21.76301 -2.685256 1.146628 -2.009816
-2.187352 -2.744502 1.289218 -1.833271
-20.40378 -2.965184 1.03326 -2.042231
3.820533 -2.917579 0.943079 -2.283514
-12.46644 -3.09979 0.9319891 -2.352042
-8.843358 -3.166176 1.197498 -2.41635
10.58087 -3.210282 0.8752495 -2.256291
15.26891 -3.241028 0.981996 -2.321526
8.446463 -3.140344 0.9755839 -2.759152
-21.50901 -3.24943 1.107938 -2.750944
-4.893113 -3.28979 0.8621435 -2.509699
-5.108824 -3.188865 1.220311 -2.32307
7.158019 -3.155873 1.088911 -2.302532
-0.9322835 -3.420809 1.258386 -2.255446
4.478403 -3.399524 1.224688 -2.06397
-7.669257 -3.347555 0.9695875 -2.106247
-2.927595 -3.171682 0.818544 -2.168833
9.620386 -3.005515 0.8698068 -2.084999
-17.59722 -2.962544 0.8193578 -2.203138
8.888513 -2.951043 1.151385 -2.207523
24.73039 -2.96872 1.04621 -2.3029
-0.1756488 -2.902719 1.138584 -2.248477
13.38244 -3.056617 1.037573 -1.960024
3.63165 -2.967146 1.254192 -1.953156
4.096861 -2.871036 1.034594 -1.816553
2.048317 -2.995714 0.882751 -2.12965
7.495287 -2.964298 0.9467956 -2.184352
5.318362 -2.865744 0.6446268 -1.932759
-2.790381 -3.015679 0.8893211 -1.941594
-3.9259 -3.167061 1.182254 -1.821416
4.290355 -3.136204 0.9143473 -2.083821
-14.08009 -3.314423 1.065008 -2.006611
-8.42639 -3.190769 1.435746 -2.116645
-3.077409 -3.074804 0.8438581 -2.429182
0.7802775 -3.199117 1.175749 -2.504942
26.86673 -3.008888 1.040706 -2.475966
-19.20678 -3.019926 0.9408007 -2.537276
4.527851 -3.055822 0.8500303 -2.443546
-9.940952 -3.08419 1.055156 -2.401685
-0.4631867 -3.009306 1.084849 -2.328374
25.73949 -3.157428 1.326784 -2.340684
-14.18951 -3.097301 1.077665 -2.209098
-25.51186 -3.124396 1.049323 -2.177959
-23.13501 -3.118643 1.31804 -2.489745
3.971286 -3.049246 1.348638 -2.38601
1.736324 -3.044637 1.030864 -2.422869
-9.995731 -3.151785 1.001676 -2.347434
-15.00541 -2.965738 0.7840166 -2.274887
-11.94681 -3.017983 0.8632375 -2.30185
-24.36686 -3.007606 0.9560451 -2.189005
5.954581 -2.9552 1.079068 -2.162714
0.7625675 -3.044968 1.157404 -2.351412
7.03763 -2.929302 1.174146 -2.399536
16.03549 -2.768593 0.9402179 -2.176256
-12.73017 -2.775438 1.507516 -2.208794
3.342701 -3.229325 1.014995 -1.99632
7.943075 -3.129184 0.9539948 -2.174468
-4.959263 -3.127448 0.7756783 -2.201601
12.27445 -3.217224 1.321592 -2.323359
0.09333238 -3.27839 0.9859129 -2.363502
2.442457 -3.351371 1.018709 -2.148289
-1.478343 -3.478611 1.055948 -2.139486
1.196161 -3.314824 0.9364926 -2.211144
-4.978849 -3.302756 1.302927 -2.035552
0.9765868 -3.41113 1.149367 -2.434401
-16.50885 -3.42478 1.374307 -2.278957
-2.245756 -3.239153 1.126053 -2.122412
-3.585296 -3.332368 1.128509 -1.931318
0.5194402 -3.285763 0.6078202 -1.982963
10.18494 -3.337379 0.9103374 -2.000658
11.43432 -3.20717 0.9009093 -2.102844
