"p_1" "p_2" "p_3" "p_4"
0.001860023 0.7909598 0.05157358 0.1556066
0.01106512 0.778262 0.05502906 0.1556438
0.0007997306 0.7894023 0.04247677 0.1673212
0.001911118 0.7732563 0.06225027 0.1625823
0.008485975 0.8042489 0.04084956 0.1464156
0.001178407 0.7873484 0.05559509 0.1558781
0.001630297 0.7940385 0.05597006 0.1483612
0.001155129 0.7769639 0.04844402 0.1734369
0.001794347 0.7842811 0.05824071 0.1556839
0.002792993 0.7796435 0.06170146 0.155862
0.0003323569 0.7712115 0.05646113 0.171995
0.0114611 0.786253 0.04811807 0.1541679
0.0008768911 0.7768862 0.05405848 0.1681785
2.108195e-05 0.7869322 0.05015708 0.1628896
0.001297085 0.7895104 0.04685422 0.1623383
0.008343525 0.762205 0.0600256 0.1694259
0.006636818 0.7891483 0.04072121 0.1634936
0.0008634619 0.7676845 0.07160819 0.1598439
0.0009975953 0.8066956 0.04751326 0.1447936
8.206606e-06 0.7761509 0.05511039 0.1687305
0.007940122 0.7928814 0.04792073 0.1512577
0.001242964 0.7826242 0.05253124 0.1636016
0.0008065063 0.7863372 0.04762203 0.1652342
0.003019308 0.7789559 0.05053132 0.1674935
0.002785402 0.7897628 0.04956767 0.1578841
0.0004371908 0.7699762 0.05996995 0.1696167
1.146118e-05 0.7654633 0.05144564 0.1830796
0.003423818 0.77026 0.0477197 0.1785965
0.000517529 0.7925168 0.04343503 0.1635307
0.0002203904 0.7632576 0.06832388 0.1681982
0.007189638 0.7685365 0.04864872 0.1756251
0.0004711294 0.7939655 0.0455005 0.1600629
0.0007230065 0.7651001 0.06785675 0.1663202
0.007880766 0.7742811 0.04781684 0.1700213
0.0003742153 0.7686613 0.05227851 0.178686
0.001545363 0.7762944 0.05309211 0.1690681
0.0004992423 0.7920829 0.05009935 0.1573185
0.00201191 0.7803038 0.05969934 0.1579849
0.001407289 0.7872858 0.03684728 0.1744596
0.005681643 0.760736 0.04926575 0.1843166
0.001434803 0.7946019 0.05339274 0.1505706
0.001491606 0.8008251 0.03751965 0.1601636
0.005439952 0.7861603 0.05129879 0.1571009
0.0008271409 0.7480392 0.04828194 0.2028517
0.001325422 0.7881011 0.04319025 0.1673832
0.0004004568 0.7966242 0.04852596 0.1544494
0.01786202 0.7811478 0.05725654 0.1437336
0.0005624684 0.7511246 0.06495887 0.1833541
0.002923523 0.7669984 0.05042023 0.1796578
0.009595542 0.7945397 0.04855207 0.1473127
0.001200403 0.7767452 0.05811112 0.1639432
0.0007844743 0.7781919 0.05453617 0.1664875
0.0007896151 0.7792617 0.05003663 0.169912
0.0005831684 0.7679622 0.04308563 0.188369
0.002514034 0.786553 0.05315185 0.1577811
0.003780612 0.7710057 0.06059039 0.1646233
0.0008498763 0.7870225 0.04817256 0.1639551
0.005843079 0.7874963 0.04724108 0.1594196
0.00103515 0.7563289 0.06510375 0.1775322
0.0009830418 0.7925311 0.05628741 0.1501985
0.0001962203 0.7586002 0.05279007 0.1884135
0.0002024035 0.8057297 0.04364594 0.150422
0.001952741 0.7907466 0.05297784 0.1543229
0.005342422 0.7808144 0.04949805 0.1643451
0.0003276084 0.7795994 0.04742627 0.1726467
0.002239026 0.7809772 0.04635833 0.1704254
0.001239596 0.7577616 0.06511515 0.1758836
0.000240021 0.7796793 0.04227312 0.1778076
0.001773023 0.7607514 0.05967574 0.1777999
0.001531111 0.7783731 0.05146836 0.1686274
0.0005184847 0.783716 0.05080742 0.1649581
6.012482e-05 0.8151889 0.04972504 0.1350259
0.002439014 0.7867156 0.05360497 0.1572404
0.003268627 0.7664363 0.05125965 0.1790354
0.0004039825 0.7946346 0.04336403 0.1615974
0.0007677761 0.774906 0.05208065 0.1722455
0.002006021 0.794408 0.04708372 0.1565023
0.0003239031 0.7764361 0.05642785 0.1668121
0.001069706 0.8006133 0.04037322 0.1579438
0.002515744 0.7826047 0.05882527 0.1560543
0.0008752488 0.7558535 0.06284811 0.1804231
0.001415971 0.7719576 0.04892991 0.1776965
0.001004161 0.7762077 0.05906777 0.1637203
0.003202373 0.7726846 0.05814092 0.1659721
0.004336663 0.7665461 0.05195852 0.1771588
0.003548758 0.7621298 0.04897108 0.1853504
7.193736e-05 0.7819828 0.05278671 0.1651585
0.001071516 0.7495064 0.05799045 0.1914316
0.0008857728 0.7543185 0.05669296 0.1881028
0.001627218 0.7644119 0.06115242 0.1728084
1.54894e-05 0.7916601 0.04839701 0.1599274
0.001843167 0.784767 0.0590461 0.1543438
0.0008782138 0.7898841 0.04964973 0.159588
0.00218056 0.7845948 0.05641085 0.1568138
0.001895046 0.7807191 0.04323095 0.1741549
0.0002071742 0.7847488 0.05384608 0.161198
0.0003600606 0.7655543 0.05135901 0.1827267
0.00269882 0.7899786 0.05128823 0.1560343
0.001313021 0.7929098 0.04985235 0.1559249
0.004214732 0.7633999 0.06477425 0.1676111
0.0002479859 0.7670357 0.05226809 0.1804483
0.001392073 0.7844439 0.05399867 0.1601653
0.001313238 0.7870084 0.04597257 0.1657058
0.005920356 0.7507018 0.05295192 0.1904259
0.005954746 0.7515309 0.0629069 0.1796074
