tau2_1 tau2_2 tau2_3 tau2_4 
0.003281543 0.03079975 5.88372 45.38013 
0.003635811 0.01415499 7601.241 4234124 
0.002831296 0.00617367 207.7662 2.735666 
0.002788296 0.01877324 723.2577 369239.8 
0.002903765 0.008800245 14.87013 11904.82 
0.002612481 0.009539333 0.148998 121.4674 
0.00289252 0.005592135 0.08912792 0.3926349 
0.002976656 0.02788915 482131550 0.9304278 
0.002615049 0.01301085 1277.6 118972639 
0.003226886 0.01204632 0.1020284 2272.782 
0.003011551 0.009321927 552.5179 1.642709 
0.002942612 0.01376318 3.007178 0.282743 
0.002795917 0.01152819 7.025 34218.04 
0.003223991 0.01404636 0.3682319 0.5861269 
0.003571228 0.00502068 0.8626542 1.226952e+13 
0.003651092 0.007910294 0.3081201 1.364783 
0.0028665 0.006489486 112.107 0.8409937 
0.003239796 0.0153514 1.430457 26974.38 
0.003254824 0.005220898 38.23302 983821.6 
0.003505074 0.007029501 0.3247243 58550.01 
0.002834444 0.02602281 11.29756 191.6995 
0.002857715 0.011259 0.1461046 956.1651 
0.003080742 0.01319992 0.7775279 8340716262 
0.002197086 0.00508615 9.851732 0.2056525 
0.002127638 0.009957073 1.85748 0.2150117 
0.002845066 0.0141635 0.04402952 55.11725 
0.002539985 0.01434309 0.7663671 0.07341419 
0.00401769 0.007341212 5840832 1.789602e+25 
0.003232687 0.02033283 0.3062602 96.66232 
0.002663058 0.02341016 5.278891 1.243211 
0.003514409 0.01632032 1.981404 0.5659929 
0.003691076 0.006847049 11.17634 8812898715 
0.002688209 0.01066711 41.47499 3103313 
0.00283044 0.02054871 1454.838 6245.498 
0.003928246 0.01583006 6.412905 50.25458 
0.002672324 0.0179469 1189267414 20.54962 
0.003298732 0.01235886 0.1559384 964345792 
0.003195797 0.01003347 406467.4 872868766 
0.003045483 0.003567825 165.9938 23554393128 
0.004015695 0.003649562 15.04224 0.01699752 
0.002445529 0.01064217 471663 0.9796981 
0.002886731 0.008952656 0.4764609 115178 
0.002682804 0.01503125 15578.55 13365.12 
0.002758623 0.006359616 7232417 0.4632121 
0.00248458 0.02063509 0.3422234 19.85469 
0.003456863 0.006882088 35.35064 5981.313 
0.002987217 0.01353971 1.338454e+23 4.324501 
0.003075909 0.01715177 0.06318756 33953.38 
0.003081579 0.01736149 12.49872 7818995 
0.002178156 0.01033435 3569.184 31039114569 
0.002733392 0.02047114 383.81 2.128864 
0.002717524 0.00446951 14.28579 0.0502092 
0.00321843 0.006441739 0.3472162 0.1212484 
0.002898466 0.006150638 10098858295 3.845234 
0.003129105 0.01499808 1.900375e+26 0.1240007 
0.002889189 0.008719263 14516838917 1.410266 
0.0040612 0.006095491 0.6139526 0.09432699 
0.002978681 0.01156457 2.250257 0.9927901 
0.002961154 0.02203834 1616.444 354.2107 
0.003971347 0.02941769 634.3431 3081.496 
0.003260763 0.009625809 1080.258 129.2094 
0.003038944 0.02211936 48.32081 7.050291 
0.003684446 0.01337933 647794924 0.2730945 
0.002794684 0.004664905 0.2808485 131.0322 
0.002906829 0.01202531 1.05731 4.333288 
0.003105142 0.00349571 3931319 261.011 
0.002396103 0.006465264 121868067 148112.7 
0.00298857 0.0163092 1.841981e+12 6702.507 
0.002625773 0.0104613 1413.991 0.1776974 
0.003369483 0.01097832 0.128922 191.9531 
0.0031229 0.01045572 6.087475 1.876075 
0.003121541 0.007278713 0.1413829 108969.2 
0.004087808 0.02141005 111.4911 0.09544581 
0.002421909 0.003925069 42.91104 0.4557099 
0.003599391 0.01238313 5746829330 11797.58 
0.002870023 0.0198535 482.064 113849.9 
0.002645662 0.004295487 2986.155 45.17784 
0.003158445 0.006971995 0.06323779 0.03859935 
0.003473195 0.01341972 1778.768 0.1099201 
0.003422977 0.02160524 259861.2 105.1526 
0.002244765 0.01345616 282.9285 0.5376609 
0.002861833 0.003642152 326.3838 2803.263 
0.002652751 0.005545489 79.93388 1537.878 
0.002953549 0.01415201 104242.2 4790513 
0.002515435 0.02542756 0.1574012 0.02076799 
0.002655345 0.008889949 6159.614 0.5641538 
0.002943078 0.006773667 0.07386026 1.674929 
0.003097405 0.01259061 18176.34 52550.96 
0.002912168 0.01106886 1516120 885635287 
0.003196777 0.01072079 146892080 4675013 
0.00290644 0.004827018 9683.771 2278540 
0.003118931 0.01762841 0.5620683 1049283 
0.002725888 0.01270636 844036296 1.173323 
0.002915099 0.01570826 2.156693 51.93884 
0.003615073 0.02070157 0.5892109 199.4593 
0.00398872 0.02440296 98135.13 12.79207 
0.003699047 0.007957422 2468566 20.54616 
0.002648358 0.01298661 0.1796695 0.1186686 
0.003281602 0.01345289 0.0905575 1426489 
0.00333311 0.0084759 158.2726 0.1534508 
0.002983909 0.00546856 0.9223881 53400.79 
0.004343223 0.004936745 0.112681 11.70479 
0.003021329 0.004411124 58.05707 1.019947 
0.003377119 0.01023102 7829367642 5.848392 
0.00385139 0.011808 14.74487 0.8897919 
0.00301716 0.01570181 1.155948 3384.804 
0.003483611 0.01398284 6.779009 4.964973 
0.00321604 0.005268838 0.03576571 281.3293 
0.002737344 0.005103558 2.412485 0.3534931 
0.002017009 0.008709133 75.91544 10.61966 
0.002895813 0.01663242 1.620229 0.3073372 
0.004262004 0.006060656 87423214885 14.14415 
0.002492164 0.003926795 2.088503 1.994325e+15 
0.003173204 0.006163246 67254.7 1542747 
0.002120221 0.006750776 153.2523 210678898046 
0.003395121 0.02334833 6.72231e+12 8.048634 
0.002841529 0.003079319 2.330517 0.03664132 
0.002244875 0.004770172 0.1735329 0.813759 
0.003192168 0.01816741 87730.45 1.156912e+15 
0.003727948 0.01087192 309.497 0.02077834 
0.003051339 0.01135139 20.33797 1235.021 
0.002198182 0.004314429 349.0304 2779494732 
0.002594162 0.005067856 20.26746 33.24163 
0.003149854 0.005267656 0.2770361 82595.06 
