p_1 p_2 p_3 p_4 
0.793294 0.2044468 0.001599853 0.0006592975 
0.7068573 0.2896316 0.001962659 0.001548386 
0.7048439 0.265034 0.01910213 0.01101997 
0.6590453 0.3363703 0.003960652 0.000623718 
0.7624353 0.2292559 0.001884757 0.006424053 
0.7319782 0.2588111 0.0006644214 0.008546317 
0.6826039 0.2931964 0.02072228 0.003477449 
0.7515799 0.2210063 0.01036215 0.01705168 
0.6552633 0.3360384 0.005950894 0.002747434 
0.721421 0.2648487 0.003153189 0.01057706 
0.6541016 0.3302386 0.01330704 0.002352758 
0.6041711 0.3855072 0.007450804 0.002870858 
0.659265 0.3353109 0.002665066 0.002758989 
0.701771 0.2705183 0.0190648 0.008645829 
0.6985132 0.2858514 0.004593982 0.01104136 
0.7643668 0.2299621 0.001017406 0.004653657 
0.6843802 0.3054947 0.003400208 0.006724861 
0.6886588 0.2815344 0.02458916 0.005217675 
0.6797057 0.2965607 0.00573152 0.01800212 
0.5948326 0.3791753 0.003178134 0.02281397 
0.659955 0.3303659 0.005165146 0.004513871 
0.7253989 0.2705297 0.0009564453 0.003115002 
0.7361136 0.2516852 0.01127109 0.0009301383 
0.6482895 0.3320203 0.0166705 0.00301972 
0.7433165 0.2524959 0.002058515 0.002129066 
0.6801675 0.3082562 0.003241792 0.00833456 
0.6230639 0.3694371 0.004776987 0.00272205 
0.6850053 0.2788298 0.01683809 0.01932675 
0.7154762 0.2752922 0.005660825 0.003570781 
0.6934022 0.3015253 0.003760136 0.00131242 
0.7463582 0.2228669 0.006683786 0.02409112 
0.6436734 0.3422968 0.009367724 0.004662139 
0.7135876 0.2759051 0.005963255 0.004544123 
0.6997322 0.276456 0.01696036 0.006851466 
0.7050013 0.2802014 0.009881729 0.004915565 
0.7780044 0.2093673 0.005821385 0.006806921 
0.7567157 0.2313693 0.005462771 0.006452279 
0.619858 0.3782952 0.0007951825 0.001051559 
0.5233003 0.4489189 0.01909851 0.008682312 
0.534531 0.4166446 0.01598969 0.03283476 
0.6523532 0.3417321 0.003840119 0.00207457 
0.591601 0.3902242 0.007266879 0.01090795 
0.7364765 0.2475895 0.0150896 0.0008443295 
0.6229489 0.3666607 0.007455009 0.002935382 
0.7489202 0.2454796 0.00496064 0.0006395346 
0.6467907 0.347712 0.002400082 0.003097214 
0.7257886 0.2654497 0.008432247 0.0003294397 
0.6765995 0.3228487 0.0004098779 0.0001419189 
0.6878313 0.3007728 0.003760225 0.007635659 
0.6393273 0.3506064 0.009739465 0.0003268052 
0.6886098 0.3033726 0.005354031 0.002663576 
0.5824249 0.4076361 0.0003815473 0.009557515 
0.6768499 0.2949314 0.01554567 0.01267307 
0.709545 0.2791923 0.006186898 0.005075738 
0.6578872 0.3322953 0.00313483 0.006682627 
0.7074535 0.2912509 0.0004650341 0.0008305603 
0.6113362 0.3078642 0.01435845 0.06644123 
0.6696352 0.3203514 0.006856269 0.003157095 
