"p_1" "p_2" "p_3" "p_4"
0.06675562 0.0003967752 0.1670032 0.7658444
0.05887762 0.001957254 0.1825351 0.75663
0.05754015 0.0006567527 0.1506455 0.7911576
0.04716401 0.004019611 0.1772824 0.771534
0.05527549 0.0002388915 0.1678877 0.7765979
0.05570777 0.01653488 0.1671053 0.760652
0.04748775 0.002169568 0.1785541 0.7717886
0.0615911 0.005610556 0.1715877 0.7612107
0.05830901 0.0004476505 0.1476454 0.793598
0.06861382 0.002635101 0.14652 0.782231
0.05481878 0.005207753 0.1777238 0.7622497
0.0699606 4.739099e-05 0.1487893 0.7812027
0.04192547 0.001925587 0.171146 0.785003
0.04882449 0.001345972 0.137504 0.8123255
0.05134422 0.002391597 0.1481489 0.7981153
0.06107419 0.01121687 0.1557715 0.7719374
0.0473877 0.003593583 0.1748749 0.7741438
0.0527781 0.003743697 0.1557175 0.7877607
0.06154082 0.00286847 0.1674635 0.7681272
0.04165268 0.004627102 0.1559086 0.7978116
0.04022653 0.001673213 0.1822483 0.775852
0.04653693 0.0001208246 0.1488498 0.8044924
0.04397945 0.002236077 0.1728994 0.7808851
0.0633146 0.002577608 0.1765373 0.7575705
0.06268553 0.001196781 0.1657605 0.7703572
0.0610425 0.003874114 0.1634627 0.7716207
0.06428732 0.0005864363 0.1568637 0.7782626
0.06763276 0.002129806 0.1731796 0.7570578
0.05320826 0.0008203896 0.1600049 0.7859664
0.05179182 6.409553e-06 0.1587889 0.7894129
0.05562023 0.001982614 0.1606108 0.7817863
0.05210649 0.006033451 0.1723341 0.7695259
0.05674605 0.0004984484 0.1805032 0.7622523
0.04946154 0.0002013306 0.1578397 0.7924975
0.04998386 0.0007225452 0.1497926 0.7995009
0.04957655 0.0004445969 0.1875762 0.7624027
0.05736106 0.0003149626 0.1607474 0.7815766
0.04153438 0.001018432 0.1633934 0.7940538
0.05966407 0.0008246481 0.1385911 0.8009201
0.05410927 0.005352576 0.1624779 0.7780602
0.06278456 0.002563352 0.169514 0.7651381
0.06404822 3.235095e-05 0.1695674 0.766352
0.05853779 0.0006412035 0.1553514 0.7854696
0.04189563 0.0006900155 0.1793344 0.7780799
0.05099001 0.003857033 0.1508904 0.7942626
0.05323218 0.005141589 0.1440593 0.7975669
0.06787819 0.0008150794 0.169876 0.7614308
0.04773261 0.0001769021 0.1496638 0.8024267
0.06823177 0.001102943 0.1765534 0.7541119
0.03312787 0.0002531699 0.1755558 0.7910631
0.06071674 0.005315766 0.1670469 0.7669206
0.05879417 0.0003667473 0.1821562 0.7586829
0.04539369 0.009077792 0.1972575 0.748271
0.05688866 0.003346749 0.1633083 0.7764563
0.03810837 0.0004312577 0.1548816 0.8065788
0.05547577 0.003751113 0.1648236 0.7759495
0.0564824 0.0007372141 0.1640802 0.7787002
0.04927157 0.0003369328 0.1582161 0.7921754
0.05078016 0.001411369 0.1731307 0.7746778
0.05787341 0.0001547353 0.1674924 0.7744794
0.04264947 0.0009333099 0.1679104 0.7885068
0.04173261 0.00042787 0.1585216 0.7993179
0.05569193 0.002528469 0.1555248 0.7862548
0.0484065 0.003115969 0.1722361 0.7762414
0.05313391 0.001019431 0.1762549 0.7695918
0.06100072 0.0004368824 0.1530122 0.7855502
0.06319079 0.007647159 0.1594603 0.7697017
0.04961088 0.004098631 0.1685563 0.7777342
0.05150898 0.0002345645 0.164743 0.7835134
0.05002713 3.864146e-05 0.1545833 0.7953509
0.04908262 0.005416759 0.1394334 0.8060672
0.04996519 9.425554e-05 0.1649984 0.7849422
0.06411542 0.004243784 0.1617882 0.7698526
0.0507263 0.002202634 0.1646415 0.7824296
0.03692757 0.003321599 0.1776386 0.7821123
0.06377916 0.001828703 0.1487067 0.7856854
0.06856217 0.003930125 0.1457098 0.7817979
0.0506833 0.0002473626 0.1585743 0.790495
0.04780705 9.740521e-05 0.1573183 0.7947773
0.05318236 0.006352224 0.1914347 0.7490307
0.05983188 0.008159112 0.165247 0.766762
0.04848367 0.0005881561 0.1550069 0.7959213
0.05412904 0.001368103 0.1550181 0.7894848
0.05525346 0.00352234 0.185459 0.7557652
0.05960161 0.003514887 0.1511349 0.7857486
0.06508289 0.0007077188 0.1359958 0.7982136
0.04438341 0.0005907178 0.169727 0.7852988
0.05478194 0.002319851 0.149358 0.7935402
0.05680637 0.001276525 0.1773061 0.764611
0.06256324 0.001048247 0.1656777 0.7707108
0.05210805 0.0008286685 0.1577732 0.7892901
0.05183528 0.0009737268 0.1600323 0.7871586
0.05125812 0.0006942267 0.1713051 0.7767426
0.06311979 0.003763791 0.1832035 0.7499129
0.06051289 0.0009468101 0.1705156 0.7680247
0.04614709 0.001365022 0.1820617 0.7704262
0.05053489 0.005902857 0.1476884 0.7958738
0.05664813 3.955002e-07 0.1807823 0.7625692
0.05064087 0.0002395648 0.1821448 0.7669747
0.0445548 0.001015133 0.1581324 0.7962977
0.06365854 0.0002149612 0.1650297 0.7710968
0.05696168 0.0001243108 0.1718109 0.7711031
0.05845958 0.0001504585 0.1650915 0.7762985
0.04052632 0.0002615199 0.1648741 0.794338
0.0466196 0.005882996 0.1784105 0.7690869
0.05233966 0.002241555 0.1512754 0.7941434
0.04026067 0.002118115 0.183601 0.7740202
0.04927677 0.00250871 0.1585935 0.789621
0.05259543 0.002632986 0.1607868 0.7839848
0.06656444 0.0003018303 0.1654423 0.7676915
0.04661597 0.004366387 0.1543086 0.794709
0.05021809 0.001571227 0.1709688 0.7772419
0.04239102 0.001565695 0.1547172 0.801326
0.0618155 0.0006263183 0.190319 0.7472392
0.0528534 0.001557708 0.162661 0.7829279
0.04678687 0.00130503 0.1808192 0.7710889
0.05424489 0.002074075 0.1483585 0.7953226
0.04383816 0.004362538 0.1719726 0.7798267
0.04612856 0.0002375455 0.1693341 0.7842998
0.04491999 0.0008404631 0.1391543 0.8150852
0.05326799 0.002970383 0.171611 0.7721506
0.05550615 0.0002599363 0.1873499 0.756884
0.06309763 0.0160925 0.1417414 0.7790685
0.04883667 0.005719222 0.147944 0.7975001
0.05162609 0.001938622 0.160651 0.7857842
0.04949639 0.0006512023 0.178507 0.7713454
0.05463915 0.01360101 0.1645795 0.7671804
0.05664611 0.02852064 0.1403355 0.7744978
0.05230643 0.009147862 0.1513529 0.7871928
0.05565198 0.002775635 0.1657786 0.7757938
0.04339173 0.0006921046 0.1622449 0.7936713
0.0578116 0.0002768175 0.1726648 0.7692468
0.04620459 0.006043921 0.169494 0.7782575
0.06877213 0.002536881 0.1683629 0.7603281
0.06015641 0.0005008857 0.1794322 0.7599105
0.04983338 0.0006168128 0.1642711 0.7852787
0.04823175 0.005658245 0.1619417 0.7841683
0.05047853 0.001457713 0.1639751 0.7840887
0.05972 0.001924357 0.160139 0.7782166
0.07037894 0.0001404592 0.1721132 0.7573674
0.05419537 0.001581974 0.1515796 0.792643
0.06172605 0.0002732588 0.170234 0.7677667
0.0565545 0.003433545 0.1374024 0.8026095
0.04229893 0.00630124 0.1588913 0.7925085
0.05134556 0.002777724 0.1616074 0.7842693
0.0592513 0.001127437 0.169083 0.7705383
0.05816279 0.00157132 0.1691008 0.7711651
0.05285955 0.003099045 0.164055 0.7799864
0.05959405 0.003772791 0.1684971 0.7681361
0.04814259 0.008425366 0.1650637 0.7783683
0.05277185 0.004375245 0.1746765 0.7681764
0.05117658 0.006346065 0.1612352 0.7812422
0.05900268 0.001165273 0.1638816 0.7759504
0.03855335 0.0002063229 0.1800526 0.7811877
0.06918567 0.002852665 0.1884552 0.7395065
0.05088356 0.000992191 0.1473894 0.8007349
0.04889919 0.000155987 0.149585 0.8013598
0.07106235 0.001191944 0.1554703 0.7722754
0.04705047 0.00180048 0.1511667 0.7999824
0.05147572 0.003749375 0.1518936 0.7928813
0.06344444 0.001555677 0.1880296 0.7469702
0.06007769 0.001147222 0.1566156 0.7821595
